dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Letter,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.21850000321865082,0.7357311248779297,0.03698224946856499,199.3736114501953,0.031839486211538315,156.03831481933594,0.024972690269351006,3461.216552734375,0.12809479236602783,4.827055090572685e-05,256.0,32768.0,None,0.001,0.002329111099243164,0.03934478759765625,0.0
Letter,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.2345000058412552,0.8199865818023682,0.03698224946856499,720.4056396484375,0.11504705250263214,599.4089965820312,0.09593063592910767,3791.3642578125,0.13838006556034088,6.391742499545217e-05,256.0,32768.0,None,0.001,0.002563953399658203,0.0404510498046875,0.0
Letter,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.23250001668930054,0.7980201840400696,0.03698224946856499,1408.1419677734375,0.22487689554691315,1386.2574462890625,0.22185947000980377,2666.709228515625,0.10143124312162399,2.7264783057034947e-05,256.0,32768.0,None,0.001,0.02221369743347168,0.03945755958557129,0.0
Letter,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.23200000822544098,0.8026739358901978,0.03698224946856499,821.3158569335938,0.13116216659545898,806.4325561523438,0.12906311452388763,2466.128662109375,0.09247663617134094,1.6693336874595843e-05,256.0,32768.0,None,0.001,0.0019974708557128906,0.03970932960510254,0.0
Letter,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.2345000058412552,0.7955806255340576,0.03698224946856499,678.3555297851562,0.10833174735307693,643.066650390625,0.10291769355535507,2114.521484375,0.07809194177389145,1.7352818758809008e-05,256.0,32768.0,None,0.001,0.0027856826782226562,0.04013681411743164,0.0
Letter,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.23100000619888306,0.7927852272987366,0.03698224946856499,539.794189453125,0.08620383590459824,520.4310913085938,0.08329085260629654,2351.731689453125,0.08558791875839233,2.0097135347896256e-05,256.0,32768.0,None,0.001,0.0034952163696289062,0.039894819259643555,0.0
Letter,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.2305000126361847,0.7872232794761658,0.03698224946856499,679.2596435546875,0.10847613215446472,667.657470703125,0.10685326159000397,2116.87255859375,0.08002195507287979,1.3949210369901266e-05,256.0,32768.0,None,0.001,0.004094600677490234,0.03986072540283203,0.0
Letter,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.23150001466274261,0.7926025986671448,0.03698224946856499,546.3905029296875,0.0872572511434555,539.3521118164062,0.08631900697946548,2157.4521484375,0.08328044414520264,1.878915645647794e-05,256.0,32768.0,None,0.001,0.005209684371948242,0.038990020751953125,0.0
Letter,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.22600001096725464,0.7749048471450806,0.03698224946856499,335.1039123535156,0.05351528897881508,325.0220642089844,0.05201719328761101,1481.6649169921875,0.059746310114860535,8.716144293430261e-06,256.0,32768.0,None,0.001,0.2849242687225342,0.04507923126220703,0.0
Letter,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.2305000126361847,0.7810223698616028,0.03698224946856499,296.0244445800781,0.0472743920981884,260.02630615234375,0.041615139693021774,1444.1463623046875,0.05662190914154053,1.2328668162808754e-05,256.0,32768.0,None,0.001,0.34565281867980957,0.04359102249145508,0.0
