seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
0.0,10000.0,100.0,172.0,1.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 7, 10, 15]",0.4808472692966461,878.64990234375,0.6904094815254211,0.02523389831185341,4.1995401261374354e-05
0.0,10000.0,100.0,172.0,1.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 23, 38]",0.46802249550819397,466.55340576171875,0.661091685295105,0.013353461399674416,1.0542451036599232e-06
0.0,10000.0,100.0,172.0,1.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,1.0,"[2, 4, 4, 6, 7, 11, 15]",0.4828595221042633,784.173583984375,0.6945410966873169,0.022736607119441032,6.55160738460836e-06
0.0,10000.0,100.0,58.0,2.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,rff,gaussian,0.0,None,0.5244113802909851,2140.9560546875,0.7959077954292297,0.06572089344263077,0.000146503109135665
0.0,10000.0,100.0,58.0,2.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 14, 23, 37]",0.47655290365219116,661.585205078125,0.6799078583717346,0.01922728307545185,7.206420377769973e-06
0.0,10000.0,100.0,58.0,2.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 7, 10, 15]",0.48805657029151917,1353.4071044921875,0.7072038650512695,0.03883246332406998,3.2886840926948935e-05
0.0,10000.0,100.0,58.0,2.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 23, 38]",0.471979022026062,602.6558837890625,0.6689181923866272,0.017724161967635155,3.860021479340503e-06
0.0,10000.0,100.0,58.0,2.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,1.0,"[2, 4, 4, 6, 7, 11, 15]",0.4781014919281006,735.22802734375,0.6836776733398438,0.021250862628221512,1.1304607141937595e-05
0.0,10000.0,100.0,22.0,4.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,rff,gaussian,0.0,None,0.4916728138923645,1206.012451171875,0.7166658639907837,0.03544747084379196,0.000151746891788207
0.0,10000.0,100.0,22.0,4.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 14, 23, 37]",0.4919583797454834,1367.1773681640625,0.7150281667709351,0.04016026109457016,3.0294038879219443e-05
0.0,10000.0,100.0,22.0,4.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 7, 10, 15]",0.49320992827415466,1496.5830078125,0.7196205854415894,0.04283691942691803,5.121740105096251e-05
0.0,10000.0,100.0,22.0,4.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 23, 38]",0.4864921271800995,1056.916015625,0.70314621925354,0.03084215149283409,3.0461505957646295e-05
0.0,10000.0,100.0,22.0,4.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,1.0,"[2, 4, 4, 6, 7, 11, 15]",0.5022825002670288,1839.40576171875,0.7413849830627441,0.05273370444774628,4.030520358355716e-05
0.0,10000.0,100.0,8.0,8.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,rff,gaussian,0.0,None,0.48449110984802246,1000.91552734375,0.6996883749961853,0.029038045555353165,0.00014438598009292036
0.0,10000.0,100.0,8.0,8.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 14, 23, 37]",0.5750299096107483,4288.2646484375,0.9365047812461853,0.12245313823223114,0.00013272155774757266
0.0,10000.0,100.0,8.0,8.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 7, 10, 15]",0.5781518816947937,4402.2001953125,0.944737434387207,0.12572617828845978,0.00013030068657826632
0.0,10000.0,100.0,8.0,8.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 23, 38]",0.5724781155586243,4181.8798828125,0.9292762875556946,0.11930336803197861,0.00012748308654408902
0.0,10000.0,100.0,8.0,8.0,0.24899521470069885,0.5055618286132812,0.20189648866653442,maclaurin,srht,1.0,"[2, 4, 4, 6, 7, 11, 15]",0.5780991911888123,4409.52099609375,0.9453359842300415,0.12599466741085052,0.00013301977014634758
1.0,10000.0,100.0,1727.0,0.125,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.49434423446655273,1250.636962890625,0.7229589819908142,0.036598000675439835,0.0001786350621841848
1.0,10000.0,100.0,1727.0,0.125,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.4803933799266815,645.690185546875,0.689557671546936,0.01860627718269825,2.082923674606718e-05
1.0,10000.0,100.0,1727.0,0.125,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.47807127237319946,675.37646484375,0.6837983131408691,0.019562702625989914,1.2088543371646665e-05
1.0,10000.0,100.0,1727.0,0.125,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.48710888624191284,1061.1583251953125,0.7052627801895142,0.030614573508501053,3.3008102036546916e-05
1.0,10000.0,100.0,1727.0,0.125,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.4723280966281891,536.8343505859375,0.6703932285308838,0.015557519160211086,2.011998049056274e-06
1.0,10000.0,100.0,922.0,0.25,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.4920946955680847,1185.443359375,0.717920184135437,0.034275442361831665,0.00018085339979734272
1.0,10000.0,100.0,922.0,0.25,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.5141094923019409,1910.020751953125,0.7716569900512695,0.05445979908108711,5.0657239626161754e-05
1.0,10000.0,100.0,922.0,0.25,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.480492502450943,769.6004638671875,0.6901755928993225,0.022142421454191208,3.662361632450484e-05
1.0,10000.0,100.0,922.0,0.25,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.47777652740478516,757.6776123046875,0.6836077570915222,0.021566346287727356,1.8280119547853246e-05
1.0,10000.0,100.0,922.0,0.25,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.485237717628479,923.165283203125,0.7008470296859741,0.026584554463624954,3.2654010283295065e-05
1.0,10000.0,100.0,464.0,0.5,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.4984803795814514,1407.8345947265625,0.733277440071106,0.04057878255844116,0.00018208406982012093
1.0,10000.0,100.0,464.0,0.5,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.5066431164741516,1474.6021728515625,0.7519140243530273,0.04255204275250435,3.781539999181405e-05
1.0,10000.0,100.0,464.0,0.5,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.48968082666397095,1018.69873046875,0.7114254832267761,0.02934100478887558,4.603656634571962e-05
1.0,10000.0,100.0,464.0,0.5,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.47076940536499023,534.21630859375,0.6671121120452881,0.015363223850727081,1.5168295703915646e-06
1.0,10000.0,100.0,464.0,0.5,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.4860496520996094,988.905517578125,0.7025482654571533,0.028622066602110863,2.9795453883707523e-05
1.0,10000.0,100.0,182.0,1.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.5141826272010803,1822.6224365234375,0.7700199484825134,0.05730277672410011,0.00018350691243540496
1.0,10000.0,100.0,182.0,1.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.48179173469543457,962.1956176757812,0.6919431686401367,0.02820189855992794,1.4287233170762192e-05
1.0,10000.0,100.0,182.0,1.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.4891568124294281,1032.1160888671875,0.7096830606460571,0.029828526079654694,4.238299879943952e-05
1.0,10000.0,100.0,182.0,1.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.48855310678482056,1103.3646240234375,0.7084833979606628,0.031855978071689606,2.8897953598061576e-05
1.0,10000.0,100.0,182.0,1.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.47508177161216736,713.3138427734375,0.6764326095581055,0.020736807957291603,4.48397486252361e-06
1.0,10000.0,100.0,56.0,2.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.4865540862083435,949.2783203125,0.7043741941452026,0.02788284234702587,0.00018658356566447765
1.0,10000.0,100.0,56.0,2.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.48274123668670654,825.889404296875,0.6943448781967163,0.02400486171245575,3.315864159958437e-05
1.0,10000.0,100.0,56.0,2.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.487468957901001,1025.2001953125,0.7061572074890137,0.029456842690706253,2.382350794505328e-05
1.0,10000.0,100.0,56.0,2.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.4773763120174408,636.81787109375,0.6809931993484497,0.018798265606164932,4.90733555125189e-06
1.0,10000.0,100.0,56.0,2.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.47366806864738464,583.7392578125,0.6727725863456726,0.01708991266787052,6.343468157865573e-06
1.0,10000.0,100.0,20.0,4.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.4952796995639801,1252.007080078125,0.725652277469635,0.03599203750491142,0.00018511719827074558
1.0,10000.0,100.0,20.0,4.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.5413928627967834,3221.686279296875,0.8420624732971191,0.09174811840057373,6.773648783564568e-05
1.0,10000.0,100.0,20.0,4.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.5442149043083191,3219.9111328125,0.8495597243309021,0.09179915487766266,6.799254333600402e-05
1.0,10000.0,100.0,20.0,4.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.5189995765686035,2108.951171875,0.7841886281967163,0.060035862028598785,4.5986362238181755e-05
1.0,10000.0,100.0,20.0,4.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.5319732427597046,2790.444580078125,0.8174057006835938,0.0793331190943718,6.531021790578961e-05
1.0,10000.0,100.0,8.0,8.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,rff,gaussian,0.0,None,0.49148908257484436,1210.7666015625,0.7164615392684937,0.03483554720878601,0.00017301892512477934
1.0,10000.0,100.0,8.0,8.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 5, 8, 14, 24, 41]",0.5602081418037415,3660.17138671875,0.8944346308708191,0.10568483918905258,0.00013560126535594463
1.0,10000.0,100.0,8.0,8.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 7, 11, 17]",0.5759919881820679,4309.2744140625,0.9394122362136841,0.12383618205785751,0.00014840524818282574
1.0,10000.0,100.0,8.0,8.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 5, 8, 14, 24, 42]",0.5673479437828064,3919.47216796875,0.9151655435562134,0.1125819981098175,0.00013332600065041333
1.0,10000.0,100.0,8.0,8.0,0.24602332711219788,0.5039723515510559,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 3, 5, 7, 11, 17]",0.5741551518440247,4224.595703125,0.9342314600944519,0.12149666249752045,0.00013795390259474516
2.0,10000.0,100.0,1731.0,0.125,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.4886680245399475,1172.6767578125,0.709357500076294,0.03426126018166542,0.00013869382382836193
2.0,10000.0,100.0,1731.0,0.125,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.4757874011993408,741.18408203125,0.6785707473754883,0.021538792178034782,1.1170993275300134e-05
2.0,10000.0,100.0,1731.0,0.125,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.48446545004844666,902.816650390625,0.6996387839317322,0.02588684856891632,3.200073115294799e-05
2.0,10000.0,100.0,1731.0,0.125,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47142547369003296,663.8464965820312,0.6685089468955994,0.019155392423272133,1.018090006255079e-05
2.0,10000.0,100.0,1731.0,0.125,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.47268253564834595,633.0245361328125,0.6707585453987122,0.01840042881667614,3.6947378703189315e-06
2.0,10000.0,100.0,927.0,0.25,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.4882625639438629,1159.4383544921875,0.7087143659591675,0.03339938446879387,0.0001394930004607886
2.0,10000.0,100.0,927.0,0.25,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.48026779294013977,866.215087890625,0.6894506216049194,0.024962883442640305,5.549273282667855e-06
2.0,10000.0,100.0,927.0,0.25,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.47642070055007935,748.9237060546875,0.6804561018943787,0.021552829071879387,1.0664313776942436e-05
2.0,10000.0,100.0,927.0,0.25,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4715859591960907,627.333740234375,0.6692562699317932,0.018049808219075203,8.728206012165174e-06
2.0,10000.0,100.0,927.0,0.25,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.47563913464546204,718.7737426757812,0.6786513924598694,0.020498083904385567,1.400022392772371e-05
2.0,10000.0,100.0,464.0,0.5,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.48581814765930176,1101.27685546875,0.7028365135192871,0.03185279667377472,0.00014182341692503542
2.0,10000.0,100.0,464.0,0.5,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.4747123718261719,791.1868896484375,0.6764592528343201,0.022775966674089432,1.0065094102174044e-05
2.0,10000.0,100.0,464.0,0.5,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.48341649770736694,1060.57177734375,0.6962307691574097,0.030682412907481194,2.6299430828657933e-05
2.0,10000.0,100.0,464.0,0.5,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4710376560688019,587.1025390625,0.6676050424575806,0.01689034327864647,2.6528311991569353e-06
2.0,10000.0,100.0,464.0,0.5,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.483058363199234,913.73388671875,0.6949912905693054,0.026360265910625458,4.83531175632379e-06
2.0,10000.0,100.0,175.0,1.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.488622784614563,1162.305908203125,0.709069013595581,0.03407248854637146,0.00013767622294835746
2.0,10000.0,100.0,175.0,1.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.486783891916275,1068.64453125,0.7045010328292847,0.030450118705630302,3.6419372918317094e-05
2.0,10000.0,100.0,175.0,1.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.47443699836730957,709.9559936523438,0.6754822134971619,0.02047218382358551,4.698814336734358e-06
2.0,10000.0,100.0,175.0,1.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4645095467567444,478.0878601074219,0.6533491015434265,0.013693050481379032,1.2921312873004354e-06
2.0,10000.0,100.0,175.0,1.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.4758916199207306,737.762451171875,0.6786527633666992,0.0214664526283741,1.2088533367204946e-05
2.0,10000.0,100.0,58.0,2.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.48389723896980286,966.2200927734375,0.698390007019043,0.027888961136341095,0.0001435379235772416
2.0,10000.0,100.0,58.0,2.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.48049232363700867,925.0513916015625,0.6893852949142456,0.02683757245540619,4.044846355100162e-05
2.0,10000.0,100.0,58.0,2.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.4787554442882538,916.631591796875,0.6852156519889832,0.02678803913295269,3.451263182796538e-05
2.0,10000.0,100.0,58.0,2.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47963690757751465,808.1148681640625,0.6869181394577026,0.0234887283295393,9.953777407645248e-06
2.0,10000.0,100.0,58.0,2.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.47758570313453674,760.837646484375,0.6820235252380371,0.022327594459056854,8.244759555964265e-06
2.0,10000.0,100.0,21.0,4.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.507666826248169,1670.5609130859375,0.7547286748886108,0.05024140700697899,0.00014155452663544565
2.0,10000.0,100.0,21.0,4.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.5181171298027039,2175.0986328125,0.7816851139068604,0.061711426824331284,2.1132451365701854e-05
2.0,10000.0,100.0,21.0,4.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.5344573855400085,2781.770751953125,0.8238738179206848,0.07931357622146606,3.2435291359433904e-05
2.0,10000.0,100.0,21.0,4.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.5204671025276184,2271.98388671875,0.7872452139854431,0.06507400423288345,2.735471753112506e-05
2.0,10000.0,100.0,21.0,4.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.5185810923576355,2406.75439453125,0.7829928994178772,0.06852086633443832,3.90787172364071e-05
2.0,10000.0,100.0,8.0,8.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,rff,gaussian,0.0,None,0.497315913438797,1331.96044921875,0.7295434474945068,0.03973211348056793,0.00013944883539807051
2.0,10000.0,100.0,8.0,8.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,0.0,"[3, 3, 5, 8, 15, 25, 40]",0.591199517250061,5107.6513671875,0.9833676815032959,0.14537563920021057,0.00011313945287838578
2.0,10000.0,100.0,8.0,8.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.5893101692199707,4971.17041015625,0.9775152206420898,0.14170128107070923,0.00011309218825772405
2.0,10000.0,100.0,8.0,8.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.5686694979667664,4165.54931640625,0.9182722568511963,0.11899692565202713,0.00010492877481738105
2.0,10000.0,100.0,8.0,8.0,0.24697566032409668,0.5040776133537292,0.20189648866653442,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 12, 16]",0.5778133273124695,4461.98876953125,0.9444161057472229,0.1274653524160385,0.00011138964327983558
3.0,10000.0,100.0,1756.0,0.125,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.5028252601623535,1468.321044921875,0.7433164715766907,0.043882571160793304,0.00015608849935233593
3.0,10000.0,100.0,1756.0,0.125,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.48658934235572815,940.4930419921875,0.7028716802597046,0.02746761590242386,2.5115157768595964e-05
3.0,10000.0,100.0,1756.0,0.125,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.4879911541938782,887.5428466796875,0.7062830924987793,0.025585602968931198,2.2895248548593372e-05
3.0,10000.0,100.0,1756.0,0.125,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.4828093349933624,910.8314208984375,0.6941854357719421,0.0267214123159647,1.800664722395595e-05
3.0,10000.0,100.0,1756.0,0.125,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.49063050746917725,995.0267333984375,0.712515115737915,0.02866457588970661,6.3968041104089934e-06
3.0,10000.0,100.0,933.0,0.25,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.48566722869873047,1018.876708984375,0.7026630640029907,0.029644720256328583,0.0001600512332515791
3.0,10000.0,100.0,933.0,0.25,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.47276514768600464,491.3246154785156,0.6715178489685059,0.014359237626194954,3.0925612009014003e-06
3.0,10000.0,100.0,933.0,0.25,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.4783027768135071,625.3739013671875,0.6838313937187195,0.018421845510601997,5.8452919802221e-06
3.0,10000.0,100.0,933.0,0.25,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.4792151153087616,663.650146484375,0.6862377524375916,0.019091563299298286,1.5101061762834433e-05
3.0,10000.0,100.0,933.0,0.25,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.4899551570415497,973.9157104492188,0.7109881043434143,0.02805265597999096,4.916047601000173e-06
3.0,10000.0,100.0,468.0,0.5,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.48834943771362305,1036.498046875,0.7089625000953674,0.03005971573293209,0.00015869588241912425
3.0,10000.0,100.0,468.0,0.5,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.4762151837348938,674.876708984375,0.6788774132728577,0.019505977630615234,7.827991794329137e-06
3.0,10000.0,100.0,468.0,0.5,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.4807174503803253,757.7969970703125,0.6891906261444092,0.022029496729373932,1.748984504956752e-05
3.0,10000.0,100.0,468.0,0.5,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.4775761365890503,648.3336181640625,0.6824148893356323,0.018669690936803818,2.6516247544350335e-06
3.0,10000.0,100.0,468.0,0.5,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.47941792011260986,701.1755981445312,0.6863111853599548,0.020298557355999947,5.095146661915351e-06
3.0,10000.0,100.0,175.0,1.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.4957457482814789,1177.042724609375,0.7268685102462769,0.03378697484731674,0.00015531384269706905
3.0,10000.0,100.0,175.0,1.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.48897454142570496,1007.4400634765625,0.7103142142295837,0.028665617108345032,4.962014645570889e-05
3.0,10000.0,100.0,175.0,1.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.4797014892101288,691.351806640625,0.6866604685783386,0.020093725994229317,7.539174475823529e-06
3.0,10000.0,100.0,175.0,1.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.4740014970302582,511.13848876953125,0.6747932434082031,0.014716249890625477,8.808884558675345e-06
3.0,10000.0,100.0,175.0,1.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.4784330725669861,657.7562255859375,0.684860110282898,0.019020337611436844,8.57331178849563e-06
3.0,10000.0,100.0,55.0,2.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.5052962303161621,1592.634033203125,0.7492877840995789,0.04816002398729324,0.00015917117707431316
3.0,10000.0,100.0,55.0,2.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.4836408793926239,789.66259765625,0.6970530152320862,0.022786227986216545,2.2416625142795965e-05
