seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
0.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4943822920322418,1854.1865234375,0.7226083874702454,0.05302852392196655,2.182843854825478e-05
0.0,10000.0,100.0,510,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4890623092651367,1754.5001220703125,0.7086052298545837,0.05085325613617897,1.678583794273436e-05
0.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4759560227394104,1277.576904296875,0.6789897680282593,0.036398641765117645,2.4315386326634325e-06
0.0,10000.0,100.0,510,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4760838449001312,1428.9462890625,0.6799312233924866,0.04034208878874779,1.817783049773425e-05
0.0,10000.0,100.0,,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4885287582874298,1787.1552734375,0.709076464176178,0.05110577121376991,0.00015938960132189095
0.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4753105044364929,1313.6649169921875,0.6773631572723389,0.037462443113327026,1.605974648555275e-05
0.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48287278413772583,1482.037841796875,0.6946579813957214,0.04225299879908562,2.470403524057474e-05
0.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.46918752789497375,1124.369140625,0.6641128063201904,0.031696442514657974,4.4451803660194855e-06
0.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.47687724232673645,1317.0224609375,0.6807012557983398,0.037522830069065094,5.938766662438866e-06
0.0,10000.0,100.0,,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4865315854549408,1698.110595703125,0.7045264840126038,0.048246245831251144,0.00015993327542673796
0.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.46897387504577637,1117.263671875,0.6629010438919067,0.03165341541171074,6.2185354181565344e-06
0.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.479543000459671,1488.342041015625,0.6852355003356934,0.04304957762360573,3.740366446436383e-05
0.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47269389033317566,1165.53662109375,0.6707369685173035,0.03318548575043678,6.104883141233586e-06
0.0,10000.0,100.0,94,1.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4760812520980835,1275.466552734375,0.6789258718490601,0.036332085728645325,1.1741558409994468e-05
0.0,10000.0,100.0,,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.49036818742752075,1886.7174072265625,0.7137081623077393,0.053650468587875366,0.00016391405370086432
0.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4875035583972931,1679.036376953125,0.7045755386352539,0.048713840544223785,3.345985896885395e-05
0.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4778551161289215,1412.123291015625,0.6836373805999756,0.04014664515852928,3.568070678738877e-05
0.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4766591787338257,1380.485107421875,0.6809125542640686,0.039285678416490555,2.7482474251883104e-05
0.0,10000.0,100.0,59,2.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4810861349105835,1519.81298828125,0.690449595451355,0.04369392618536949,3.1915868021314964e-05
1.0,10000.0,100.0,,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4861023724079132,1752.85205078125,0.7033249735832214,0.0501650907099247,0.00016204976418521255
1.0,10000.0,100.0,2370,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4977566599845886,1986.5400390625,0.7320534586906433,0.05577930808067322,2.5533456209814176e-05
1.0,10000.0,100.0,2357,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4860261082649231,1633.9111328125,0.7023007273674011,0.046931542456150055,2.604460678412579e-05
1.0,10000.0,100.0,2362,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47453293204307556,1256.764404296875,0.6761775612831116,0.03565649315714836,1.4496312360279262e-05
