D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
56.0,0.0,0.0,0.0,Concrete,0.0,"[2, 4, 6, 8, 10, 12, 13]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,19.210918426513672,86.53350830078125,252.8625946044922,471.01947021484375,3.827590227127075,35619.8046875
64.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,13.219609260559082,272.310302734375,252.8625946044922,140.4412841796875,5.197869300842285,214231.21875
64.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,13.826010704040527,253.01287841796875,252.8625946044922,137.27142333984375,5.4178032875061035,214303.46875
64.0,0.0,1.0,0.0,Concrete,0.0,"[2, 4, 7, 12, 16, 22]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,10.377197265625,41.05003356933594,252.8625946044922,59.17750549316406,3.4996535778045654,20550.13671875
64.0,0.0,1.0,0.0,Concrete,0.0,"[2, 4, 8, 11, 16, 22]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,9.704791069030762,37.86680603027344,252.8625946044922,97.38380432128906,3.5016536712646484,15516.0205078125
64.0,0.0,0.0,0.0,Concrete,0.0,"[2, 4, 7, 10, 12, 14, 14]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,12.051616668701172,72.029541015625,252.8625946044922,141.70217895507812,3.793736219406128,26805.05859375
72.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,14.52623176574707,285.6350402832031,252.8625946044922,143.46180725097656,5.699621200561523,214173.265625
72.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,12.87641716003418,254.75294494628906,252.8625946044922,124.99476623535156,5.075756549835205,214260.65625
72.0,0.0,1.0,0.0,Concrete,0.0,"[2, 4, 8, 13, 19, 25]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,7.212540149688721,38.61189270019531,252.8625946044922,41.38650131225586,3.4055967330932617,16536.72265625
72.0,0.0,1.0,0.0,Concrete,0.0,"[2, 5, 8, 13, 18, 25]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,7.886041641235352,42.04048156738281,252.8625946044922,88.98971557617188,3.425753355026245,22790.83984375
72.0,0.0,0.0,0.0,Concrete,0.0,"[2, 4, 6, 9, 11, 13, 13, 13]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,11.400678634643555,61.61130142211914,252.8625946044922,98.59695434570312,3.5756924152374268,21659.7734375
80.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,13.55315113067627,274.2788391113281,252.8625946044922,147.93167114257812,5.296772480010986,213975.296875
80.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,13.340941429138184,242.55807495117188,252.8625946044922,131.26625061035156,5.198602676391602,213953.03125
80.0,0.0,1.0,0.0,Concrete,0.0,"[2, 5, 9, 14, 21, 28]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,10.095611572265625,36.184818267822266,252.8625946044922,56.173160552978516,3.468353748321533,20521.966796875
