D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
8.0,8.0,0.0,0.0,Yacht,4.0,0.00015282630920410156,278.1617736816406,4.2454328536987305,1.0,None,0.0,36.185672760009766,0.3198640048503876,2245.606689453125,0.3259086310863495,3.264800548553467,224.4189453125,rff,0.024738311767578125,gaussian,0.0,182.0720977783203,1989.92138671875,277.64483642578125,141.33836364746094,13.087151527404785,1.3290600776672363
8.0,8.0,0.0,1.0,Yacht,4.0,0.0001480579376220703,278.1617736816406,4.2454328536987305,1.0,None,0.0,27.875566482543945,0.2442740797996521,1535.6954345703125,0.26951414346694946,3.264800548553467,224.4189453125,rff,0.04750537872314453,gaussian,0.0,80.70504760742188,801.39306640625,277.64483642578125,53.738067626953125,6.863907814025879,1.27020263671875
8.0,8.0,0.0,0.0,Yacht,4.0,0.00014495849609375,278.1617736816406,4.2454328536987305,1.0,None,0.0,23.090482711791992,0.20602716505527496,935.5004272460938,0.21035411953926086,3.264800548553467,224.4189453125,rff,0.026718854904174805,srht,0.0,82.06480407714844,845.1046142578125,277.64483642578125,63.68760681152344,6.957985877990723,1.2647508382797241
8.0,8.0,0.0,1.0,Yacht,4.0,9.34600830078125e-05,278.1617736816406,4.2454328536987305,1.0,None,0.0,7.2362141609191895,0.07353278249502182,124.2772216796875,0.07666987925767899,3.264800548553467,224.4189453125,rff,0.04545783996582031,srht,0.0,90.26403045654297,920.6869506835938,277.64483642578125,63.919189453125,7.432213306427002,1.2452507019042969
8.0,8.0,1.0,0.0,Yacht,4.0,0.000125885009765625,278.1617736816406,4.2454328536987305,1.0,None,0.0,52.92045974731445,0.37638160586357117,4321.51953125,0.4521132707595825,3.264800548553467,224.4189453125,n_sketch,0.026821613311767578,rademacher,0.0,109.21150207519531,1172.180419921875,277.64483642578125,81.93444061279297,8.634769439697266,1.3754910230636597
8.0,8.0,1.0,1.0,Yacht,4.0,0.00013971328735351562,278.1617736816406,4.2454328536987305,1.0,None,0.0,33.919315338134766,0.24185703694820404,1864.536865234375,0.29697132110595703,3.264800548553467,224.4189453125,n_sketch,0.054624319076538086,rademacher,0.0,55.87733840942383,650.7275390625,277.64483642578125,41.95384979248047,5.342601776123047,1.2496287822723389
8.0,8.0,1.0,0.0,Yacht,4.0,0.0001480579376220703,278.1617736816406,4.2454328536987305,1.0,None,0.0,35.12818145751953,0.2393282651901245,2737.091796875,0.35981038212776184,3.264800548553467,224.4189453125,n_sketch,0.02717304229736328,srht,0.0,70.34892272949219,663.45166015625,277.64483642578125,47.93994140625,6.222286701202393,1.213157057762146
8.0,8.0,1.0,1.0,Yacht,4.0,0.00014352798461914062,278.1617736816406,4.2454328536987305,1.0,None,0.0,25.254318237304688,0.19753587245941162,1044.7025146484375,0.22229276597499847,3.264800548553467,224.4189453125,n_sketch,0.0622406005859375,srht,0.0,123.04067993164062,1098.0087890625,277.64483642578125,83.22332763671875,9.414433479309082,1.2781018018722534
8.0,8.0,1.0,0.0,Yacht,4.0,0.00013899803161621094,278.1617736816406,4.2454328536987305,1.0,None,0.0,36.51510238647461,0.2597745358943939,2315.54541015625,0.33094486594200134,3.264800548553467,224.4189453125,n_sketch,0.03644561767578125,countsketch_scatter,0.0,137.6920928955078,1421.9112548828125,277.64483642578125,104.21903228759766,10.373196601867676,1.2297282218933105
8.0,8.0,0.0,0.0,Yacht,10.0,0.028228282928466797,278.1617736816406,4.2454328536987305,1.0,"[5, 2]",0.0,21.329992294311523,0.1668679565191269,738.6630249023438,0.1869184523820877,3.264800548553467,224.4189453125,maclaurin,0.02942037582397461,rademacher,0.0,87.77897644042969,881.2557983398438,277.64483642578125,62.4389533996582,7.310715198516846,1.3436990976333618
8.0,8.0,0.0,1.0,Yacht,10.0,0.03340458869934082,278.1617736816406,4.2454328536987305,1.0,"[5, 2]",0.0,14.772743225097656,0.11605726927518845,337.3128662109375,0.1263122409582138,3.264800548553467,224.4189453125,maclaurin,0.05295205116271973,rademacher,0.0,74.91998291015625,808.06005859375,277.64483642578125,54.94942855834961,6.50256872177124,1.2777528762817383
8.0,8.0,0.0,0.0,Yacht,10.0,0.035282135009765625,278.1617736816406,4.2454328536987305,1.0,"[5, 2]",0.0,13.27668571472168,0.11015033721923828,291.1258544921875,0.11734629422426224,3.264800548553467,224.4189453125,maclaurin,0.03128170967102051,srht,0.0,69.93112182617188,696.3748779296875,277.64483642578125,48.1751823425293,6.215195178985596,1.2407567501068115
8.0,8.0,0.0,1.0,Yacht,10.0,0.032491445541381836,278.1617736816406,4.2454328536987305,1.0,"[5, 2]",0.0,10.8530912399292,0.09108492732048035,235.93565368652344,0.10563936829566956,3.264800548553467,224.4189453125,maclaurin,0.06728649139404297,srht,0.0,74.01810455322266,740.8235473632812,277.64483642578125,51.03023147583008,6.454988479614258,1.234501838684082
8.0,8.0,0.0,0.0,Yacht,10.0,0.03111886978149414,278.1617736816406,4.2454328536987305,1.0,"[5, 2]",0.0,24.755504608154297,0.21226757764816284,2509.467529296875,0.3445242643356323,3.264800548553467,224.4189453125,maclaurin,0.04876208305358887,countsketch_scatter,0.0,90.69297790527344,922.41943359375,277.64483642578125,65.2826156616211,7.494120121002197,1.326876163482666
