D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
64.0,0.0001,0.0,0.0,Drive,4.0,0.000152587890625,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.9980922937393188,253204.296875,1.6883022785186768,0.14019572734832764,8.204521179199219,14.9931640625,rff,0.21655988693237305,gaussian,0.0,0.3619893789291382,85369.7265625,0.08264464139938354,9.362726211547852,1.04136061668396,0.544263482093811
64.0,0.0001,0.0,1.0,Drive,4.0,0.0002970695495605469,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.6110888719558716,151097.640625,0.6282989978790283,0.08552496135234833,8.204521179199219,14.9931640625,rff,1.1349871158599854,gaussian,0.0,0.2982396185398102,67459.40625,0.08264464139938354,6.391031742095947,0.7952020764350891,0.5431564450263977
64.0,0.0001,0.0,0.0,Drive,4.0,0.00017547607421875,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.6723118424415588,163707.125,0.7997252941131592,0.09648951143026352,8.204521179199219,14.9931640625,rff,0.2232499122619629,srht,0.0,0.30695605278015137,70798.921875,0.08264464139938354,7.705671310424805,0.8732990622520447,0.5405601263046265
64.0,0.0001,0.0,1.0,Drive,4.0,0.00014519691467285156,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.22097505629062653,152307.53125,0.1186559796333313,0.037166744470596313,8.204521179199219,14.9931640625,rff,1.1547861099243164,srht,0.0,0.2989232540130615,63086.80859375,0.08264464139938354,6.100317478179932,0.7829164266586304,0.5492095351219177
64.0,0.0001,1.0,0.0,Drive,4.0,0.0001590251922607422,0.9150572419166565,2.398124933242798,1.0,None,0.0,1.7048890590667725,0.20308014750480652,4.956716060638428,0.2402186393737793,8.204521179199219,14.9931640625,n_sketch,0.23760151863098145,rademacher,0.0,0.351392924785614,77056.6171875,0.08264464139938354,7.696011066436768,0.9282750487327576,0.591286838054657
64.0,0.0001,1.0,1.0,Drive,4.0,0.00012564659118652344,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.8546521663665771,0.11222842335700989,1.2049273252487183,0.1184377372264862,8.204521179199219,14.9931640625,n_sketch,1.289780616760254,rademacher,0.0,0.29994872212409973,59981.97265625,0.08264464139938354,5.643777847290039,0.7645561695098877,0.5885687470436096
64.0,0.0001,1.0,0.0,Drive,4.0,0.00020813941955566406,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.7097446322441101,0.09767855703830719,0.9946916699409485,0.107610322535038,8.204521179199219,14.9931640625,n_sketch,0.2252366542816162,srht,0.0,0.34182190895080566,78167.9140625,0.08264464139938354,7.7762579917907715,0.9365267157554626,0.593874454498291
64.0,0.0001,1.0,1.0,Drive,4.0,0.0001556873321533203,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.4745425581932068,0.0682629942893982,0.38597598671913147,0.06703318655490875,8.204521179199219,14.9931640625,n_sketch,0.9743220806121826,srht,0.0,0.29618868231773376,60199.4375,0.08264464139938354,5.537542343139648,0.7332602143287659,0.5926493406295776
64.0,0.0001,1.0,0.0,Drive,4.0,0.0002014636993408203,0.9150572419166565,2.398124933242798,1.0,None,0.0,0.864233136177063,0.11224497109651566,1.1904385089874268,0.1177235022187233,8.204521179199219,14.9931640625,n_sketch,0.28041744232177734,countsketch_scatter,0.0,0.33088359236717224,65549.3671875,0.08264464139938354,6.416982650756836,0.867311954498291,0.5924963355064392
64.0,0.0001,0.0,0.0,Drive,10.0,0.7818105220794678,0.9150572419166565,2.398124933242798,1.0,"[46, 17]",0.0,0.48819223046302795,0.06739530712366104,0.42190566658973694,0.07008375972509384,8.204521179199219,14.9931640625,maclaurin,0.19977712631225586,rademacher,0.0,0.30746880173683167,70079.2265625,0.08264464139938354,6.891446590423584,0.7614854574203491,0.626707136631012
64.0,0.0001,0.0,1.0,Drive,10.0,0.6956920623779297,0.9150572419166565,2.398124933242798,1.0,"[47, 16]",0.0,0.3797995150089264,0.051896125078201294,0.2425542026758194,0.053139086812734604,8.204521179199219,14.9931640625,maclaurin,1.203033685684204,rademacher,0.0,0.3091779053211212,68321.890625,0.08264464139938354,6.3976287841796875,0.7360346913337708,0.627981960773468
64.0,0.0001,0.0,0.0,Drive,10.0,0.8189496994018555,0.9150572419166565,2.398124933242798,1.0,"[46, 17]",0.0,0.3389861583709717,0.048385992646217346,0.26021698117256165,0.05503988638520241,8.204521179199219,14.9931640625,maclaurin,0.19723773002624512,srht,0.0,0.3242180645465851,80049.6328125,0.08264464139938354,7.7411885261535645,0.7853204011917114,0.6261695027351379
64.0,0.0001,0.0,1.0,Drive,10.0,0.7434468269348145,0.9150572419166565,2.398124933242798,1.0,"[47, 16]",0.0,0.33954939246177673,0.05160751938819885,0.25356799364089966,0.05433215573430061,8.204521179199219,14.9931640625,maclaurin,1.0304036140441895,srht,0.0,0.3042214810848236,68020.3515625,0.08264464139938354,6.555039405822754,0.7269492149353027,0.6284158825874329
64.0,0.0001,0.0,0.0,Drive,10.0,0.7628252506256104,0.9150572419166565,2.398124933242798,1.0,"[48, 15]",0.0,0.41776010394096375,0.05695922672748566,0.3069447875022888,0.05977778509259224,8.204521179199219,14.9931640625,maclaurin,0.2196059226989746,countsketch_scatter,0.0,0.3474619686603546,87541.921875,0.08264464139938354,8.736560821533203,0.8465489745140076,0.6318902969360352
