D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
304.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,0.0,7.40007209777832,43.874168395996094,95.19200134277344,21.182153701782227,4.210948944091797,6878.54052734375
304.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,0.0,9.397759437561035,52.4699592590332,95.19200134277344,41.78514099121094,5.697769641876221,6893.43505859375
304.0,0.0,1.0,0.0,Boston,0.0,"[4, 11, 23, 37, 53, 74, 101]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,0.0,7.007060527801514,2.8599486351013184,95.19200134277344,4.830657005310059,3.2461678981781006,42.616966247558594
304.0,0.0,1.0,0.0,Boston,0.0,"[4, 12, 21, 36, 53, 75, 102]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,srht,0.0,6.624974250793457,1.5291507244110107,95.19200134277344,2.413036584854126,3.195695161819458,60.175071716308594
304.0,0.0,0.0,0.0,Boston,0.0,"[5, 11, 18, 25, 31, 36, 41, 44, 45, 47]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,countsketch_scatter,0.0,6.898499488830566,3.507445812225342,95.19200134277344,3.4374821186065674,3.189990282058716,187.78488159179688
320.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,0.0,8.426741600036621,51.08968734741211,95.19200134277344,49.079490661621094,4.830940246582031,6682.6962890625
320.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,0.0,10.247872352600098,48.600746154785156,95.19200134277344,49.324947357177734,5.745302200317383,6688.90380859375
320.0,0.0,1.0,0.0,Boston,0.0,"[4, 12, 24, 39, 56, 78, 106]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,0.0,6.670746326446533,1.7704873085021973,95.19200134277344,2.352733612060547,3.1934523582458496,67.15608978271484
320.0,0.0,1.0,0.0,Boston,0.0,"[4, 12, 22, 38, 56, 79, 108]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,srht,0.0,6.453316688537598,0.9121227264404297,95.19200134277344,1.8870468139648438,3.17287015914917,38.84194564819336
320.0,0.0,0.0,0.0,Boston,0.0,"[5, 11, 19, 26, 33, 39, 43, 46, 48, 49]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,countsketch_scatter,0.0,6.742269515991211,1.167481541633606,95.19200134277344,1.4520453214645386,3.2000229358673096,57.14747619628906
80.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,1.0,8.852154731750488,96.18118286132812,95.19200134277344,27.738405227661133,9.671008110046387,8093.96240234375
