dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,9.030265808105469,2.8284270763397217,0.11866666376590729,0.3796890377998352,0.09000000357627869,491.7111511230469,0.015992412343621254,670.580078125,0.11036831885576248,0.0021416794043034315,5120,5120,None,0.001,0.8154540061950684,21.102572202682495,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,3.8950016498565674,2.8284270763397217,0.12383333593606949,0.3653060793876648,0.09000000357627869,179.3749237060547,0.013524601235985756,368.8286437988281,0.031331807374954224,0.00046941847540438175,5120,5120,None,0.01,0.7806127071380615,21.58296513557434,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,0.96445232629776,2.8284270763397217,0.13566666841506958,0.6893510222434998,0.09000000357627869,47.82904052734375,0.0145631218329072,166.53158569335938,0.0044906968250870705,4.196568625047803e-05,5120,5120,None,0.1,0.7771468162536621,21.209199905395508,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,0.0630759596824646,2.8284270763397217,0.15933333337306976,1.810465693473816,0.09000000357627869,2.825587749481201,0.013153830543160439,44.996498107910156,0.00011943926074309275,2.671207255389163e-07,5120,5120,None,1.0,0.7789068222045898,21.724858045578003,0
