dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Protein,srf,5,0.5,gaussian,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.12759780883789,3.231914758682251,37.3391227722168,3.2352142333984375,37.277374267578125,66.36119079589844,0.0003875252732541412,99.7880859375,0.0009002523147501051,0.0003395350358914584,16,160,None,32.0,0.0035829544067382812,0.0016281604766845703,0
Protein,srf,5,0.5,srht,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,36.936241149902344,3.2289278507232666,37.3391227722168,3.2352142333984375,37.277374267578125,6.035958766937256,3.52478091372177e-05,29.70667839050293,0.00033706656540744007,2.859084361261921e-06,16,160,None,32.0,0.00860142707824707,0.001424551010131836,0
Protein,srf,5,0.5,srht,True,False,False,False,False,False,37.44749450683594,1.4142135381698608,36.87668991088867,3.2280030250549316,37.3391227722168,3.2352142333984375,37.277374267578125,176.08273315429688,0.0010282592847943306,1.125710129737854,2.638667865539901e-06,1.7383667000103742e-05,16,160,None,32.0,0.00840902328491211,0.0014226436614990234,0
Protein,maclaurin_p,5,0.5,rademacher,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.020164489746094,3.2302446365356445,37.3391227722168,3.2352142333984375,37.277374267578125,4281.07421875,0.024999920278787613,17.434080123901367,0.00014551014464814216,0.00018073806131724268,16,160,None,32.0,0.009931802749633789,0.0011534690856933594,0
Protein,maclaurin,5,0.5,rademacher,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.158321380615234,3.2324025630950928,37.3391227722168,3.2352142333984375,37.277374267578125,1022.3408813476562,0.005970099940896034,27.718387603759766,9.282954852096736e-05,6.039961590431631e-06,16,160,"[2, 4, 5, 3, 1]",32.0,0.013520479202270508,0.0014216899871826172,0
Protein,maclaurin,5,0.5,rademacher,True,False,False,False,False,False,37.44749450683594,1.4142135381698608,36.962379455566406,3.229341745376587,37.3391227722168,3.2352142333984375,37.277374267578125,1173.9832763671875,0.006855636369436979,5.2395124435424805,1.63426866492955e-05,0.0001019531482597813,16,160,"[2, 4, 5, 3, 1]",32.0,0.015308380126953125,0.0006344318389892578,0
Protein,maclaurin,5,0.5,srht,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,36.94325256347656,3.2290427684783936,37.3391227722168,3.2352142333984375,37.277374267578125,798.6407470703125,0.004663772415369749,35.47233963012695,0.00035365999792702496,3.808020119322464e-05,16,160,"[2, 4, 5, 3, 1]",32.0,0.025642871856689453,0.0014142990112304688,0
Protein,maclaurin,5,0.5,srht,True,False,False,False,False,False,37.44749450683594,1.4142135381698608,36.851654052734375,3.227609634399414,37.3391227722168,3.2352142333984375,37.277374267578125,209.98922729492188,0.0012262609088793397,8.777746200561523,9.763352863956243e-05,4.783986696565989e-06,16,160,"[2, 4, 5, 3, 1]",32.0,0.03701162338256836,0.0006339550018310547,0
Protein,poly_sketch,5,0.5,gaussian,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.06398391723633,3.230929136276245,37.3391227722168,3.2352142333984375,37.277374267578125,140822.328125,0.8223512768745422,20.585189819335938,5.0380738684907556e-05,0.0003714641206897795,16,160,None,32.0,0.00900578498840332,0.0011410713195800781,0
Protein,poly_sketch,5,0.5,gaussian,True,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.24534606933594,3.2337632179260254,37.3391227722168,3.2352142333984375,37.277374267578125,111659.671875,0.6520519852638245,44.64347839355469,0.0001375479914713651,0.00017251686949748546,16,160,None,32.0,0.008763313293457031,0.0006356239318847656,0
Protein,poly_sketch,5,0.5,rademacher,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.26449966430664,3.2340619564056396,37.3391227722168,3.2352142333984375,37.277374267578125,169626.21875,0.9905555844306946,59.25273895263672,0.00038495767512358725,0.0003924456250388175,16,160,None,32.0,0.0064280033111572266,0.0011441707611083984,0
Protein,poly_sketch,5,0.5,rademacher,True,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.1563720703125,3.2323732376098633,37.3391227722168,3.2352142333984375,37.277374267578125,84507.59375,0.4934936761856079,28.424179077148438,0.00018887520127464086,2.9036858904873952e-05,16,160,None,32.0,0.0089111328125,0.0006318092346191406,0
Protein,poly_sketch,5,0.5,rademacher,False,False,False,False,True,True,37.44749450683594,1.4142135381698608,37.092716217041016,3.2313759326934814,37.3391227722168,3.2352142333984375,37.277374267578125,97086.046875,0.5669472813606262,38.85414505004883,0.0002661798207554966,0.00019266486924607307,16,160,None,32.0,0.013770103454589844,0.0010440349578857422,0
Protein,poly_sketch,5,0.5,rademacher,True,False,False,False,True,True,37.44749450683594,1.4142135381698608,37.00875473022461,3.2300565242767334,37.3391227722168,3.2352142333984375,37.277374267578125,132979.265625,0.7765506505966187,99.05096435546875,0.0009319267701357603,1.334819808107568e-05,16,160,None,32.0,0.014558792114257812,0.0006330013275146484,0
Protein,poly_sketch,5,0.5,srht,False,False,False,False,False,False,37.44749450683594,1.4142135381698608,37.26823806762695,3.2341222763061523,37.3391227722168,3.2352142333984375,37.277374267578125,171243.515625,1.0,19019.41796875,0.02265360578894615,0.0004445165686774999,16,160,None,32.0,0.01239776611328125,0.001157522201538086,0
