D,bias,comp,dataset,degree,feature_dist,feature_time,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.5752997398376465,0.0,0.07291414588689804,0.013917752541601658,0.09487539529800415,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8354363441467285,rademacher,0.0,0.13199999928474426,707.1653442382812,0.09000000357627869,0.16984021663665771,0.381011426448822,0.044305965304374695
3072.0,0.875,1.0,FashionMNIST,10.0,None,2.0884578227996826,0.0,0.039126213639974594,0.0027237930335104465,0.041971657425165176,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.888983249664307,rademacher,0.0,0.12289999425411224,328.9493713378906,0.09000000357627869,0.07905632257461548,0.35654568672180176,0.026972489431500435
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.2791721820831299,0.0,0.05737306922674179,0.008621134795248508,0.07467088103294373,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8310136795043945,srht,0.0,0.12969999015331268,678.39306640625,0.09000000357627869,0.16517002880573273,0.38055169582366943,0.04318951070308685
3072.0,0.875,1.0,FashionMNIST,10.0,None,0.7004029750823975,0.0,0.03526058793067932,0.002203962067142129,0.03775470703840256,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.884079217910767,srht,0.0,0.12370000034570694,325.1961975097656,0.09000000357627869,0.07680094242095947,0.35682591795921326,0.028334669768810272
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.23900461196899414,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.9451196193695068,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.7604336738586426,0.0,0.05379243940114975,0.007083848584443331,0.06768675148487091,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.043480634689331,rademacher,0.0,0.1290999948978424,528.5453491210938,0.09000000357627869,0.13313785195350647,0.3737003207206726,0.027265187352895737
4096.0,0.875,1.0,FashionMNIST,10.0,None,2.7788186073303223,0.0,0.037134286016225815,0.0024498659186065197,0.03980523720383644,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.260003805160522,rademacher,0.0,0.12389999628067017,240.2841339111328,0.09000000357627869,0.05957937240600586,0.35052281618118286,0.018178140744566917
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.36388301849365234,0.0,0.046244218945503235,0.005105519201606512,0.05746309459209442,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.036987781524658,srht,0.0,0.12559999525547028,541.620361328125,0.09000000357627869,0.13359038531780243,0.36929506063461304,0.030817005783319473
4096.0,0.875,1.0,FashionMNIST,10.0,None,0.9274671077728271,0.0,0.033430952578783035,0.0021012932993471622,0.03686484321951866,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.26417088508606,srht,0.0,0.1225999966263771,238.8448486328125,0.09000000357627869,0.06022025644779205,0.3510008752346039,0.016513515263795853
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.3019390106201172,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.1843855381011963,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.9470877647399902,0.0,0.04899420961737633,0.005527988541871309,0.05979331210255623,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.630477428436279,rademacher,0.0,0.1232999935746193,456.4713439941406,0.09000000357627869,0.11436783522367477,0.3642379343509674,0.023824969306588173
5120.0,0.875,1.0,FashionMNIST,10.0,None,3.467649221420288,0.0,0.031932346522808075,0.0019132893066853285,0.035177044570446014,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.900611400604248,rademacher,0.0,0.11710000038146973,185.0623016357422,0.09000000357627869,0.047913212329149246,0.34188327193260193,0.011623553931713104
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.451474666595459,0.0,0.05425519868731499,0.014418399892747402,0.09656674414873123,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.636500120162964,srht,0.0,0.12429999560117722,442.4249572753906,0.09000000357627869,0.11127188801765442,0.3638097941875458,0.022540399804711342
5120.0,0.875,1.0,FashionMNIST,10.0,None,1.1589412689208984,0.0,0.029838884249329567,0.0016707206377759576,0.032871611416339874,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.904692888259888,srht,0.0,0.11800000071525574,189.45513916015625,0.09000000357627869,0.04818563908338547,0.342761754989624,0.011935295537114143
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.36609482765197754,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.817014694213867,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
6144.0,0.875,0.0,FashionMNIST,10.0,None,1.1318447589874268,0.0,0.04003273695707321,0.003683253191411495,0.048807308077812195,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.466551303863525,rademacher,0.0,0.12159999459981918,373.8443908691406,0.09000000357627869,0.09465216845273972,0.3577713668346405,0.017288746312260628
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.5329456329345703,0.0,0.04095026105642319,0.0040545291267335415,0.05120817571878433,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.451095819473267,srht,0.0,0.12280000001192093,382.8631896972656,0.09000000357627869,0.09639528393745422,0.35729271173477173,0.019029591232538223
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.40604424476623535,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.685020923614502,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
7168.0,0.875,0.0,FashionMNIST,10.0,None,1.3171143531799316,0.0,0.0419807992875576,0.004362951032817364,0.05312013998627663,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.592776775360107,rademacher,0.0,0.11959999799728394,335.6475830078125,0.09000000357627869,0.08600445091724396,0.35435837507247925,0.014639902859926224
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.6219143867492676,0.0,0.035318486392498016,0.0029826369136571884,0.04392069950699806,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.585747718811035,srht,0.0,0.11949999630451202,331.2735290527344,0.09000000357627869,0.08602859079837799,0.35092732310295105,0.013959244824945927
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.48856353759765625,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.860436201095581,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
8192.0,0.875,0.0,FashionMNIST,10.0,None,1.5018622875213623,0.0,0.03864647448062897,0.0038936131168156862,0.050181709229946136,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.15129280090332,rademacher,0.0,0.12019999325275421,289.9516296386719,0.09000000357627869,0.07503272593021393,0.34976619482040405,0.012068434618413448
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.7588729858398438,0.0,0.03679627180099487,0.0035437531769275665,0.04787411913275719,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.13710355758667,srht,0.0,0.11559999734163284,287.99761962890625,0.09000000357627869,0.07328930497169495,0.345964252948761,0.012263470329344273
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.5709676742553711,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.465092420578003,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
9216.0,0.875,0.0,FashionMNIST,10.0,None,1.68955659866333,0.0,0.03426617383956909,0.0029165225569158792,0.04343118891119957,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.138123035430908,rademacher,0.0,0.11589999496936798,256.2215270996094,0.09000000357627869,0.06717677414417267,0.3463972806930542,0.010295001789927483
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.7945072650909424,0.0,0.035255901515483856,0.0035859914496541023,0.04815857857465744,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.163939952850342,srht,0.0,0.11639999598264694,264.712646484375,0.09000000357627869,0.0685083344578743,0.3434082865715027,0.00982094369828701
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.5997946262359619,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.53278923034668,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.8666713237762451,0.0,0.03653177618980408,0.003327609272673726,0.04639115929603577,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.407376289367676,rademacher,0.0,0.11739999800920486,240.779296875,0.09000000357627869,0.06347676366567612,0.34236496686935425,0.008674798533320427
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.072094440460205,0.0,0.030483199283480644,0.0023914652410894632,0.03932793065905571,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.39968204498291,srht,0.0,0.11729999631643295,242.3621063232422,0.09000000357627869,0.06282027065753937,0.34683534502983093,0.009426821954548359
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.7999982833862305,0.0,1.1242682933807373,1.5461865663528442,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.80535650253296,countsketch_scatter,0.0,0.8999999761581421,88239.8359375,0.09000000357627869,3.682349681854248,2.3025856018066406,0.6615759134292603
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.20090436935424805,0.0,0.09927579015493393,0.02471119537949562,0.12647457420825958,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.258634090423584,rademacher,1.0,0.14810000360012054,1821.072265625,0.09000000357627869,0.39280396699905396,0.438799649477005,0.15880946815013885
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.7093393802642822,0.0,0.06791002303361893,0.007878500036895275,0.07141314446926117,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.770106315612793,rademacher,1.0,0.1419999897480011,1062.7694091796875,0.09000000357627869,0.20236599445343018,0.4048340618610382,0.1387137919664383
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.09683632850646973,0.0,0.11440464109182358,0.051571983844041824,0.1827104091644287,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.25875091552734375,srht,1.0,0.14909999072551727,1821.9285888671875,0.09000000357627869,0.38807734847068787,0.4341644048690796,0.15882214903831482
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.23798322677612305,0.0,0.05639331415295601,0.0053452011197805405,0.05882181227207184,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7716374397277832,srht,1.0,0.14059999585151672,1064.767578125,0.09000000357627869,0.2052704244852066,0.4081432521343231,0.1354965716600418
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.1100461483001709,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.30775976181030273,countsketch_scatter,1.0,0.8988999724388123,115746.375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.38887929916381836,0.0,0.07533925026655197,0.012890292331576347,0.09134563058614731,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.9902255535125732,rademacher,1.0,0.1356000006198883,981.9835205078125,0.09000000357627869,0.23034267127513885,0.3971187472343445,0.07449334859848022
2048.0,0.875,1.0,FashionMNIST,10.0,None,1.4003047943115234,0.0,0.056822508573532104,0.00563873490318656,0.06041533872485161,2.8284270763397217,3.895010232925415,poly_sketch,0.01,2.730851173400879,rademacher,1.0,0.12919999659061432,502.2255554199219,0.09000000357627869,0.112399160861969,0.37441322207450867,0.052367519587278366
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.1914505958557129,0.0,0.06046149879693985,0.00885949470102787,0.07572875916957855,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.9979381561279297,srht,1.0,0.13570000231266022,1010.4788208007812,0.09000000357627869,0.24171805381774902,0.4001876711845398,0.0714922621846199
2048.0,0.875,1.0,FashionMNIST,10.0,None,0.4732038974761963,0.0,0.04268013313412666,0.0031435531564056873,0.04510936886072159,2.8284270763397217,3.895010232925415,poly_sketch,0.01,2.725680351257324,srht,1.0,0.12950000166893005,503.9330749511719,0.09000000357627869,0.11167950928211212,0.37563833594322205,0.054531171917915344
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.17212247848510742,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.0661518573760986,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.5753777027130127,0.0,0.07122104614973068,0.013532708398997784,0.09359416365623474,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8312036991119385,rademacher,1.0,0.13030000030994415,691.1920776367188,0.09000000357627869,0.17045898735523224,0.38082435727119446,0.04143913835287094
3072.0,0.875,1.0,FashionMNIST,10.0,None,2.0910747051239014,0.0,0.0434856191277504,0.0034945649094879627,0.04756121337413788,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.882457494735718,rademacher,1.0,0.12269999831914902,317.12774658203125,0.09000000357627869,0.07590748369693756,0.35912415385246277,0.029352305456995964
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.2783637046813965,0.0,0.053254228085279465,0.007454336620867252,0.06946417689323425,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.830428123474121,srht,1.0,0.13300000131130219,703.6082153320312,0.09000000357627869,0.174910306930542,0.3824755549430847,0.04324443265795708
3072.0,0.875,1.0,FashionMNIST,10.0,None,0.7006900310516357,0.0,0.036781493574380875,0.0023677709978073835,0.03914950042963028,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.890331506729126,srht,1.0,0.1232999935746193,314.66748046875,0.09000000357627869,0.0746818408370018,0.36306893825531006,0.029300320893526077
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.23807048797607422,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.9450335502624512,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.7620115280151367,0.0,0.0514858104288578,0.005991733632981777,0.06227771192789078,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.0493195056915283,rademacher,1.0,0.1256999969482422,561.2814331054688,0.09000000357627869,0.1412777155637741,0.36958786845207214,0.029553597792983055
4096.0,0.875,1.0,FashionMNIST,10.0,None,2.778491735458374,0.0,0.03463355824351311,0.0022752899676561356,0.03837732970714569,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.258397817611694,rademacher,1.0,0.11919999867677689,235.13711547851562,0.09000000357627869,0.058886222541332245,0.3480856418609619,0.017981931567192078
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.36313891410827637,0.0,0.051074035465717316,0.006559665780514479,0.06516242027282715,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.038214921951294,srht,1.0,0.12629999220371246,536.2195434570312,0.09000000357627869,0.13325347006320953,0.36837708950042725,0.03193959221243858
4096.0,0.875,1.0,FashionMNIST,10.0,None,0.9271926879882812,0.0,0.03093016892671585,0.0016824703197926283,0.03300122544169426,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.257983922958374,srht,1.0,0.11889999359846115,236.653564453125,0.09000000357627869,0.060095466673374176,0.34839752316474915,0.016844842582941055
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.30519843101501465,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.186408042907715,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.9469709396362305,0.0,0.05016180872917175,0.005699829198420048,0.06074175238609314,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.631576299667358,rademacher,1.0,0.1224999949336052,446.6844787597656,0.09000000357627869,0.11234191805124283,0.3582737147808075,0.02285611815750599
5120.0,0.875,1.0,FashionMNIST,10.0,None,3.4677584171295166,0.0,0.03332008793950081,0.0020711005199700594,0.03661482781171799,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.906079053878784,rademacher,1.0,0.11840000003576279,185.84336853027344,0.09000000357627869,0.047900766134262085,0.3427585959434509,0.011993075720965862
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.44953060150146484,0.0,0.04467054083943367,0.005176559556275606,0.05788646265864372,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.641803979873657,srht,1.0,0.12189999967813492,430.06817626953125,0.09000000357627869,0.10887642204761505,0.3578904867172241,0.023090101778507233
5120.0,0.875,1.0,FashionMNIST,10.0,None,1.158982515335083,0.0,0.031053824350237846,0.0018585390644147992,0.03468504175543785,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.903053283691406,srht,1.0,0.11909999698400497,182.31057739257812,0.09000000357627869,0.047298699617385864,0.3447893559932709,0.011626024730503559
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.3977959156036377,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.8263609409332275,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
6144.0,0.875,0.0,FashionMNIST,10.0,None,1.1316914558410645,0.0,0.042856063693761826,0.004539057146757841,0.05420498177409172,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.454000234603882,rademacher,1.0,0.11819999665021896,377.77313232421875,0.09000000357627869,0.09750740975141525,0.3535960912704468,0.01723441109061241
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.532691478729248,0.0,0.04311709105968475,0.006605477537959814,0.06538957357406616,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.445349454879761,srht,1.0,0.125,374.4117126464844,0.09000000357627869,0.0953778475522995,0.3600772023200989,0.017169052734971046
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.40575599670410156,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.68558669090271,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
7168.0,0.875,0.0,FashionMNIST,10.0,None,1.3181705474853516,0.0,0.04198950156569481,0.00430362019687891,0.05278048291802406,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.574461936950684,rademacher,1.0,0.12119999527931213,332.5459899902344,0.09000000357627869,0.0848008543252945,0.356643408536911,0.015633922070264816
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.6215107440948486,0.0,0.036594849079847336,0.00325945345684886,0.045933421701192856,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.581332683563232,srht,1.0,0.11879999935626984,327.11810302734375,0.09000000357627869,0.0839475765824318,0.348507821559906,0.014101501554250717
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.4594235420227051,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.867697954177856,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
8192.0,0.875,0.0,FashionMNIST,10.0,None,1.5023119449615479,0.0,0.037940043956041336,0.003295168513432145,0.04618438705801964,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.148247241973877,rademacher,1.0,0.12099999934434891,292.9954833984375,0.09000000357627869,0.07569695264101028,0.34866297245025635,0.012250063940882683
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.7149162292480469,0.0,0.04063994809985161,0.004457762464880943,0.05371738225221634,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.145042181015015,srht,1.0,0.11599999666213989,293.7342224121094,0.09000000357627869,0.07527730613946915,0.34741413593292236,0.013178578577935696
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.5389804840087891,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.470837831497192,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
9216.0,0.875,0.0,FashionMNIST,10.0,None,1.6904678344726562,0.0,0.036173369735479355,0.0032415662426501513,0.045807208865880966,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.136279106140137,rademacher,1.0,0.11649999767541885,266.160888671875,0.09000000357627869,0.0703248456120491,0.34541967511177063,0.010243904776871204
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.9011318683624268,0.0,0.034259505569934845,0.0028774249367415905,0.043157707899808884,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.129407405853271,srht,1.0,0.11789999902248383,257.8312683105469,0.09000000357627869,0.06746045500040054,0.3436141610145569,0.010402045212686062
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.6328699588775635,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.487262487411499,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.8754944801330566,0.0,0.03339377045631409,0.0026169591583311558,0.041158054023981094,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.432032823562622,rademacher,1.0,0.11629999428987503,239.6453094482422,0.09000000357627869,0.062478817999362946,0.3433994650840759,0.00934753380715847
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.9981341361999512,0.0,0.029217010363936424,0.0020605160389095545,0.03652114421129227,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.354251861572266,srht,1.0,0.1136000007390976,235.62876892089844,0.09000000357627869,0.0625162422657013,0.3432878255844116,0.008467519655823708
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.8034524917602539,0.0,1.124354600906372,1.5448534488677979,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.784305334091187,countsketch_scatter,1.0,0.8999999761581421,88088.984375,0.09000000357627869,3.6625077724456787,2.3025856018066406,0.670976459980011
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.20118975639343262,0.0,0.11346043646335602,0.031030714511871338,0.14090892672538757,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.2592322826385498,rademacher,2.0,0.1508999913930893,1885.8883056640625,0.09000000357627869,0.3942051827907562,0.43418627977371216,0.15450826287269592
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.7101213932037354,0.0,0.07129813730716705,0.008962934836745262,0.07572996616363525,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.769911527633667,rademacher,2.0,0.14000000059604645,1090.2330322265625,0.09000000357627869,0.20798741281032562,0.4102329909801483,0.13120386004447937
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.09436488151550293,0.0,0.10734464228153229,0.03739023953676224,0.15467558801174164,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.2674696445465088,srht,2.0,0.15320000052452087,1862.845703125,0.09000000357627869,0.395416796207428,0.4413226544857025,0.15060719847679138
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.2381725311279297,0.0,0.06254018098115921,0.006805649492889643,0.0659898892045021,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7882976531982422,srht,2.0,0.1387999951839447,1067.125,0.09000000357627869,0.20174308121204376,0.4033434987068176,0.1312008649110794
