D,bias,comp,dataset,degree,feature_dist,feature_time,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.5704658031463623,0.0,0.2444411963224411,0.08864098787307739,0.12176261097192764,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8221752643585205,rademacher,0.0,0.1394999921321869,1345.3170166015625,0.09000000357627869,0.13616512715816498,0.40817990899086,0.0133546506986022
3072.0,0.875,1.0,FashionMNIST,10.0,None,2.086139440536499,0.0,0.13792379200458527,0.028054341673851013,0.06850096583366394,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.8796257972717285,rademacher,0.0,0.13179999589920044,448.4798889160156,0.09000000357627869,0.04932015389204025,0.38277849555015564,0.004855503793805838
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.27309203147888184,0.0,0.15031319856643677,0.03964285925030708,0.08142900466918945,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.822155475616455,srht,0.0,0.13699999451637268,1247.6695556640625,0.09000000357627869,0.13469648361206055,0.401350736618042,0.01131182350218296
3072.0,0.875,1.0,FashionMNIST,10.0,None,0.6956462860107422,0.0,0.05459636449813843,0.004735368769615889,0.028143202885985374,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.8784379959106445,srht,0.0,0.13130000233650208,448.04931640625,0.09000000357627869,0.04875453934073448,0.38426169753074646,0.0051759351044893265
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.23480796813964844,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.934661865234375,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.7564296722412109,0.0,0.17664365470409393,0.049507759511470795,0.09099829941987991,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.031602382659912,rademacher,0.0,0.13750000298023224,1039.9085693359375,0.09000000357627869,0.11624118685722351,0.4000140428543091,0.008325436152517796
4096.0,0.875,1.0,FashionMNIST,10.0,None,2.7766318321228027,0.0,0.1260640025138855,0.02097737416625023,0.05923415720462799,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.252804517745972,rademacher,0.0,0.1306999921798706,341.54443359375,0.09000000357627869,0.037867821753025055,0.38071727752685547,0.0037368498742580414
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.35889768600463867,0.0,0.10536137223243713,0.019351141527295113,0.05689183622598648,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.03059720993042,srht,0.0,0.13660000264644623,1024.010986328125,0.09000000357627869,0.10968247801065445,0.3949354290962219,0.008300052024424076
4096.0,0.875,1.0,FashionMNIST,10.0,None,0.9247448444366455,0.0,0.04959322139620781,0.0041954717598855495,0.026490310207009315,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.25339126586914,srht,0.0,0.13269999623298645,334.8881530761719,0.09000000357627869,0.038504745811223984,0.38044965267181396,0.00304253282956779
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.29812121391296387,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.1896841526031494,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.9443800449371338,0.0,0.13665281236171722,0.03286953642964363,0.07414697110652924,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.626986265182495,rademacher,0.0,0.13409999012947083,844.7953491210938,0.09000000357627869,0.09497756510972977,0.39679190516471863,0.005397862289100885
5120.0,0.875,1.0,FashionMNIST,10.0,None,3.466768264770508,0.0,0.04322235658764839,0.0029000667855143547,0.022024227306246758,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.920618295669556,rademacher,0.0,0.1290999948978424,274.5903015136719,0.09000000357627869,0.03163881227374077,0.3723791539669037,0.002302716253325343
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.4466383457183838,0.0,0.12003141641616821,0.024584854021668434,0.06412545591592789,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.627610683441162,srht,0.0,0.13519999384880066,900.3158569335938,0.09000000357627869,0.09819626808166504,0.3900656998157501,0.006505195051431656
5120.0,0.875,1.0,FashionMNIST,10.0,None,1.1554291248321533,0.0,0.07100650668144226,0.006817061919718981,0.0337672159075737,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.90013599395752,srht,0.0,0.1281999945640564,280.15350341796875,0.09000000357627869,0.03190922364592552,0.3727225363254547,0.002264500828459859
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.36191439628601074,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.817235708236694,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
6144.0,0.875,0.0,FashionMNIST,10.0,None,1.1283810138702393,0.0,0.08963681012392044,0.01374340895563364,0.047945063561201096,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.439328908920288,rademacher,0.0,0.13369999825954437,748.3407592773438,0.09000000357627869,0.08250074088573456,0.3851037621498108,0.0052623446099460125
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.5284938812255859,0.0,0.09637162834405899,0.01483646035194397,0.049815189093351364,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.44366455078125,srht,0.0,0.13509999215602875,758.1110229492188,0.09000000357627869,0.08291097730398178,0.39098188281059265,0.005407704971730709
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.4023470878601074,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.684075117111206,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
7168.0,0.875,0.0,FashionMNIST,10.0,None,1.317488431930542,0.0,0.14305852353572845,0.031045429408550262,0.07206020504236221,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.575109004974365,rademacher,0.0,0.13189999759197235,671.0505981445312,0.09000000357627869,0.07302603125572205,0.38194939494132996,0.0047767022624611855
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.6180589199066162,0.0,0.09972068667411804,0.01546367909759283,0.05085727199912071,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.576403379440308,srht,0.0,0.13349999487400055,661.9340209960938,0.09000000357627869,0.0725974515080452,0.3826920688152313,0.004480179399251938
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.49085116386413574,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.853878259658813,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
8192.0,0.875,0.0,FashionMNIST,10.0,None,1.5029308795928955,0.0,0.11120264232158661,0.01704246737062931,0.05339036509394646,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.14455533027649,rademacher,0.0,0.13120000064373016,609.1461791992188,0.09000000357627869,0.06832017004489899,0.38315051794052124,0.0034856998827308416
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.75791335105896,0.0,0.07563602179288864,0.009800652042031288,0.04048779606819153,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.144315719604492,srht,0.0,0.13089999556541443,620.7890625,0.09000000357627869,0.06869275122880936,0.38095179200172424,0.0037012130487710238
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.570202112197876,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.463632822036743,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
9216.0,0.875,0.0,FashionMNIST,10.0,None,1.6853117942810059,0.0,0.11746767908334732,0.019345665350556374,0.056883785873651505,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.121264696121216,rademacher,0.0,0.12960000336170197,536.4601440429688,0.09000000357627869,0.05910653993487358,0.3788948953151703,0.0028693811036646366
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.7904119491577148,0.0,0.17724443972110748,0.05262206122279167,0.09381679445505142,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.152472496032715,srht,0.0,0.12889999151229858,565.2926635742188,0.09000000357627869,0.06380833685398102,0.37703728675842285,0.0027039488777518272
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.6042134761810303,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.508917093276978,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.875727653503418,0.0,0.1552441567182541,0.03711235895752907,0.07878724485635757,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.358027935028076,rademacher,0.0,0.1305999904870987,525.9216918945312,0.09000000357627869,0.059960898011922836,0.3781369626522064,0.002338906517252326
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.0024242401123047,0.0,0.09265323728322983,0.013130820356309414,0.0468643493950367,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.348955392837524,srht,0.0,0.1306999921798706,510.89141845703125,0.09000000357627869,0.058356571942567825,0.37788915634155273,0.002614663215354085
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.691044807434082,0.0,2.3847129344940186,5.978699684143066,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.772615432739258,countsketch_scatter,0.0,0.8999999761581421,134156.125,0.09000000357627869,3.947690010070801,2.3025856018066406,0.17493098974227905
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.20128703117370605,0.0,0.34806016087532043,0.2087140530347824,0.18759754300117493,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.25705933570861816,rademacher,1.0,0.1550000011920929,2798.898193359375,0.09000000357627869,0.2695351243019104,0.4486504793167114,0.038713883608579636
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.7095978260040283,0.0,0.1595482975244522,0.03420616686344147,0.07594575732946396,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7665047645568848,rademacher,1.0,0.1428000032901764,1257.2049560546875,0.09000000357627869,0.11934122443199158,0.42125600576400757,0.02475152723491192
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.0958871841430664,0.0,0.2613880932331085,0.14999336004257202,0.15903303027153015,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.25649476051330566,srht,1.0,0.15449999272823334,2794.6474609375,0.09000000357627869,0.27153539657592773,0.4461206793785095,0.03679991140961647
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.23813223838806152,0.0,0.11244557797908783,0.020046360790729523,0.05813920125365257,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7661054134368896,srht,1.0,0.14669999480247498,1247.4871826171875,0.09000000357627869,0.12083294987678528,0.41833552718162537,0.02287491224706173
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.1100168228149414,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.29264259338378906,countsketch_scatter,1.0,0.8999999761581421,132942.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.38936781883239746,0.0,0.20819567143917084,0.06443001329898834,0.10423063486814499,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.9845972061157227,rademacher,1.0,0.1453000009059906,1744.1395263671875,0.09000000357627869,0.17817749083042145,0.4171988070011139,0.020540369674563408
2048.0,0.875,1.0,FashionMNIST,10.0,None,1.3981103897094727,0.0,0.07970114797353745,0.010229616425931454,0.041531819850206375,2.8284270763397217,3.895010232925415,poly_sketch,0.01,2.7202048301696777,rademacher,1.0,0.1403999924659729,653.5504150390625,0.09000000357627869,0.06909225136041641,0.39734914898872375,0.009901979006826878
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.19082856178283691,0.0,0.18460115790367126,0.06215215101838112,0.10237156599760056,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.9851109981536865,srht,1.0,0.14329999685287476,1706.5859375,0.09000000357627869,0.17768800258636475,0.41868460178375244,0.017861228436231613
2048.0,0.875,1.0,FashionMNIST,10.0,None,0.47028255462646484,0.0,0.13947001099586487,0.024301014840602875,0.064012311398983,2.8284270763397217,3.895010232925415,poly_sketch,0.01,2.719708204269409,srht,1.0,0.13439999520778656,636.6608276367188,0.09000000357627869,0.0672544613480568,0.3974913954734802,0.009831588715314865
2048.0,0.875,0.0,FashionMNIST,10.0,None,0.17155051231384277,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.057701587677002,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.5738646984100342,0.0,0.15748323500156403,0.04180010408163071,0.08395373076200485,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8235094547271729,rademacher,1.0,0.1394999921321869,1282.059326171875,0.09000000357627869,0.13625535368919373,0.40500959753990173,0.012067805044353008
3072.0,0.875,1.0,FashionMNIST,10.0,None,2.0891153812408447,0.0,0.05157139524817467,0.004205966833978891,0.02663080021739006,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.878098011016846,rademacher,1.0,0.1347000002861023,423.7869567871094,0.09000000357627869,0.04738306626677513,0.3856581449508667,0.005439202766865492
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.2767620086669922,0.0,0.1536542773246765,0.035149890929460526,0.07698627561330795,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.8240833282470703,srht,1.0,0.14069999754428864,1231.9129638671875,0.09000000357627869,0.1349339783191681,0.40489599108695984,0.012008742429316044
3072.0,0.875,1.0,FashionMNIST,10.0,None,0.6998374462127686,0.0,0.05043919384479523,0.004057611338794231,0.026156915351748466,2.8284270763397217,3.895010232925415,poly_sketch,0.01,5.8775999546051025,srht,1.0,0.13259999454021454,451.4811096191406,0.09000000357627869,0.04982861876487732,0.38399365544319153,0.005218561738729477
3072.0,0.875,0.0,FashionMNIST,10.0,None,0.23729896545410156,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,1.937598466873169,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.7596831321716309,0.0,0.17252232134342194,0.045203350484371185,0.0873044952750206,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.0299315452575684,rademacher,1.0,0.1354999989271164,1036.8299560546875,0.09000000357627869,0.11372896283864975,0.39707499742507935,0.008874023333191872
4096.0,0.875,1.0,FashionMNIST,10.0,None,2.776541233062744,0.0,0.05662715062499046,0.005012582056224346,0.0290724765509367,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.258268117904663,rademacher,1.0,0.13019999861717224,327.85113525390625,0.09000000357627869,0.03753100335597992,0.3793036937713623,0.003494446398690343
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.3622317314147949,0.0,0.14102809131145477,0.03345489874482155,0.07510712742805481,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.0305335521698,srht,1.0,0.1363999992609024,1023.6878051757812,0.09000000357627869,0.11220550537109375,0.39777058362960815,0.009456053376197815
4096.0,0.875,1.0,FashionMNIST,10.0,None,0.9276416301727295,0.0,0.047579340636730194,0.003620399395003915,0.02470754273235798,2.8284270763397217,3.895010232925415,poly_sketch,0.01,10.253811120986938,srht,1.0,0.13130000233650208,320.5757141113281,0.09000000357627869,0.03710845112800598,0.37742552161216736,0.0033690251875668764
4096.0,0.875,0.0,FashionMNIST,10.0,None,0.30154943466186523,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,3.179114818572998,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.9476046562194824,0.0,0.10625094175338745,0.020266788080334663,0.05845797434449196,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.627928256988525,rademacher,1.0,0.1347000002861023,864.4864501953125,0.09000000357627869,0.09611907601356506,0.3900147080421448,0.005959118716418743
5120.0,0.875,1.0,FashionMNIST,10.0,None,3.467047929763794,0.0,0.08063610643148422,0.00839682761579752,0.03762780874967575,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.925172805786133,rademacher,1.0,0.12809999287128448,278.8261413574219,0.09000000357627869,0.03184306621551514,0.3736196756362915,0.0026767614763230085
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.4488496780395508,0.0,0.11611276119947433,0.020075766369700432,0.058181826025247574,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.6276257038116455,srht,1.0,0.13409999012947083,851.9201049804688,0.09000000357627869,0.09240176528692245,0.38855525851249695,0.007214341778308153
5120.0,0.875,1.0,FashionMNIST,10.0,None,1.1586639881134033,0.0,0.04966200143098831,0.004213747568428516,0.026655420660972595,2.8284270763397217,3.895010232925415,poly_sketch,0.01,15.90235447883606,srht,1.0,0.12789998948574066,269.7897644042969,0.09000000357627869,0.03167968615889549,0.37451672554016113,0.0022435623686760664
5120.0,0.875,0.0,FashionMNIST,10.0,None,0.40337133407592773,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,4.818928241729736,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
6144.0,0.875,0.0,FashionMNIST,10.0,None,1.1307814121246338,0.0,0.0795084536075592,0.01027755532413721,0.04162902012467384,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.439997434616089,rademacher,1.0,0.13030000030994415,719.2548217773438,0.09000000357627869,0.08152089267969131,0.38578349351882935,0.004553937818855047
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.5326409339904785,0.0,0.0903581827878952,0.0154678700491786,0.05107008293271065,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.444822072982788,srht,1.0,0.13409999012947083,762.2631225585938,0.09000000357627869,0.0855119377374649,0.3900531530380249,0.005342097021639347
6144.0,0.875,0.0,FashionMNIST,10.0,None,0.40484023094177246,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,6.675222873687744,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
7168.0,0.875,0.0,FashionMNIST,10.0,None,1.3177640438079834,0.0,0.14178532361984253,0.02936702035367489,0.07036897540092468,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.574779748916626,rademacher,1.0,0.13050000369548798,682.0689697265625,0.09000000357627869,0.07821203023195267,0.38612595200538635,0.003987072501331568
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.62129807472229,0.0,0.08134668320417404,0.011261194944381714,0.04357561469078064,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.573960781097412,srht,1.0,0.13499999046325684,661.9172973632812,0.09000000357627869,0.0749703124165535,0.38534459471702576,0.004072424024343491
7168.0,0.875,0.0,FashionMNIST,10.0,None,0.4585714340209961,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,8.855118036270142,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
8192.0,0.875,0.0,FashionMNIST,10.0,None,1.5024898052215576,0.0,0.11938133835792542,0.022339975461363792,0.06137516349554062,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.145897150039673,rademacher,1.0,0.13099999725818634,629.0316772460938,0.09000000357627869,0.06873053312301636,0.37895920872688293,0.004431107547134161
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.7064852714538574,0.0,0.07994493097066879,0.01061527244746685,0.042307451367378235,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.147611618041992,srht,1.0,0.12999999523162842,617.4118041992188,0.09000000357627869,0.06992603093385696,0.3839586675167084,0.0036411285400390625
8192.0,0.875,0.0,FashionMNIST,10.0,None,0.540355920791626,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,11.45939326286316,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
9216.0,0.875,0.0,FashionMNIST,10.0,None,1.6886043548583984,0.0,0.12104327976703644,0.023983869701623917,0.06359323114156723,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.153056859970093,rademacher,1.0,0.1290999948978424,527.937255859375,0.09000000357627869,0.06058823689818382,0.3770309090614319,0.0029875007458031178
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.849372386932373,0.0,0.16933117806911469,0.04341413453221321,0.08555923402309418,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.157050848007202,srht,1.0,0.1289999932050705,592.6661987304688,0.09000000357627869,0.06724361330270767,0.37868210673332214,0.003161438275128603
9216.0,0.875,0.0,FashionMNIST,10.0,None,0.6324357986450195,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,14.526653289794922,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
10240.0,0.875,0.0,FashionMNIST,10.0,None,1.875676155090332,0.0,0.11063709855079651,0.01845133677124977,0.05577829107642174,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.3485746383667,rademacher,1.0,0.12879998981952667,508.6521911621094,0.09000000357627869,0.05748690664768219,0.3760544955730438,0.003367779543623328
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.9443840980529785,0.0,0.0653456598520279,0.007282806094735861,0.03504295274615288,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.367290019989014,srht,1.0,0.13030000030994415,503.81329345703125,0.09000000357627869,0.05793827027082443,0.375216543674469,0.0024276268668472767
10240.0,0.875,0.0,FashionMNIST,10.0,None,0.6930689811706543,0.0,2.3746533393859863,5.930583477020264,1.0,2.8284270763397217,3.895010232925415,poly_sketch,0.01,17.827824592590332,countsketch_scatter,1.0,0.8999999761581421,132912.71875,0.09000000357627869,3.9045305252075195,2.3025856018066406,0.18005600571632385
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.20134210586547852,0.0,0.19664810597896576,0.06275355815887451,0.10323062539100647,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.25714612007141113,rademacher,2.0,0.15399999916553497,2843.651123046875,0.09000000357627869,0.2724839746952057,0.44770604372024536,0.034795764833688736
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.7093968391418457,0.0,0.09693644195795059,0.014437515288591385,0.04951486736536026,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7670979499816895,rademacher,2.0,0.14749999344348907,1253.1090087890625,0.09000000357627869,0.12134294956922531,0.42504721879959106,0.022448495030403137
1024.0,0.875,0.0,FashionMNIST,10.0,None,0.09349656105041504,0.0,0.547153115272522,0.482444703578949,0.2862287163734436,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.2565040588378906,srht,2.0,0.1574999988079071,2974.86669921875,0.09000000357627869,0.2890707850456238,0.4549280107021332,0.03450026735663414
1024.0,0.875,1.0,FashionMNIST,10.0,None,0.2383289337158203,0.0,0.08749079704284668,0.012425639666616917,0.045935533940792084,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7665083408355713,srht,2.0,0.14659999310970306,1275.0291748046875,0.09000000357627869,0.12081243097782135,0.4205712676048279,0.02264716662466526
