D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
128.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.9054953455924988,0.23189319670200348,1.3410561084747314,0.23170246183872223,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.28998446464538574,rademacher,0.0,0.15633803606033325,25562.306640625,0.1600000411272049,7.115663528442383,0.47232785820961,1.6140940189361572
128.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.614079475402832,0.15128062665462494,0.6562207341194153,0.1620810180902481,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.35966038703918457,srht,0.0,0.15672215819358826,24444.486328125,0.1600000411272049,6.918923377990723,0.4745117425918579,1.6128920316696167
128.0,0.001,0.875,0.0,Mocap,10.0,1.9073486328125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,1.0470824241638184,0.2785487174987793,1.7369964122772217,0.26369789242744446,0.0,2.8284270763397217,16.053884506225586,srf,0.3317685127258301,gaussian,0.0,0.1635083258152008,24979.708984375,0.1600000411272049,7.485089302062988,0.5177770853042603,1.5763237476348877
128.0,0.001,0.875,1.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.7736640572547913,0.20493657886981964,0.9469527006149292,0.1947024017572403,0.27618834376335144,2.8284270763397217,16.053884506225586,srf,0.6093270778656006,gaussian,0.0,0.13751600682735443,20041.208984375,0.1600000411272049,5.764102935791016,0.41005265712738037,1.5742971897125244
128.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.6852417588233948,0.18688100576400757,0.750127375125885,0.1732904613018036,0.0,2.8284270763397217,16.053884506225586,srf,0.29403233528137207,srht,0.0,0.14058899879455566,21625.138671875,0.1600000411272049,6.420121192932129,0.4368799328804016,1.5743703842163086
128.0,0.001,0.875,1.0,Mocap,10.0,2.1457672119140625e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.46161311864852905,0.1288180649280548,0.3594026267528534,0.1199493259191513,0.23993146419525146,2.8284270763397217,16.053884506225586,srf,0.5907502174377441,srht,0.0,0.13841229677200317,19769.1015625,0.1600000411272049,5.803614139556885,0.40003371238708496,1.5741212368011475
128.0,0.001,0.875,0.0,Mocap,10.0,0.8761792182922363,0.7915493249893188,1.608945369720459,2.82842712474619,"[75, 52]",0.0,0.7170587182044983,0.18237480521202087,0.8245359659194946,0.1816820353269577,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.27840256690979004,rademacher,0.0,0.14980794489383698,23571.103515625,0.1600000411272049,6.477449893951416,0.4602527320384979,1.6307636499404907
128.0,0.001,0.875,1.0,Mocap,10.0,0.8911950588226318,0.7915493249893188,1.608945369720459,2.82842712474619,"[76, 51]",0.0,0.48784708976745605,0.12146042287349701,0.38454654812812805,0.12407424300909042,0.16942325234413147,2.8284270763397217,16.053884506225586,maclaurin,0.6189837455749512,rademacher,0.0,0.14635083079338074,24770.49609375,0.1600000411272049,6.575258731842041,0.4440155327320099,1.6321117877960205
128.0,0.001,0.875,0.0,Mocap,10.0,0.8232250213623047,0.7915493249893188,1.608945369720459,2.82842712474619,"[64, 63]",0.0,0.42762818932533264,0.10985975712537766,0.32126471400260925,0.1134066954255104,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.30973291397094727,srht,0.0,0.14763124287128448,23019.474609375,0.1600000411272049,6.447873592376709,0.44957393407821655,1.6091630458831787
128.0,0.001,0.875,1.0,Mocap,10.0,0.9268386363983154,0.7915493249893188,1.608945369720459,2.82842712474619,"[64, 63]",0.0,0.28806108236312866,0.07019855827093124,0.14062903821468353,0.07503168284893036,0.1011878103017807,2.8284270763397217,16.053884506225586,maclaurin,0.5728764533996582,srht,0.0,0.12586428225040436,20985.322265625,0.1600000411272049,5.685919284820557,0.40868088603019714,1.6080609560012817
128.0,0.001,0.875,0.0,Mocap,10.0,0.8624098300933838,0.7915493249893188,1.608945369720459,2.82842712474619,"[78, 49]",0.0,0.744615912437439,0.1885872781276703,0.8848872184753418,0.18821366131305695,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.5662357807159424,countsketch_scatter,0.0,0.17938540875911713,27124.482421875,0.1600000411272049,7.669905662536621,0.5358808636665344,1.6527533531188965
128.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,1.0144476890563965,0.21264012157917023,2.222400188446045,0.29827600717544556,0.0,2.8284270763397217,16.053884506225586,ts,0.28926992416381836,rademacher,0.0,0.1605633795261383,24322.708984375,0.1600000411272049,7.240578651428223,0.471475213766098,1.5536357164382935
128.0,0.001,0.875,1.0,Mocap,10.0,1.6689300537109375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.7390655875205994,0.1642790585756302,0.9776764512062073,0.19783572852611542,0.27347466349601746,2.8284270763397217,16.053884506225586,ts,0.6512155532836914,rademacher,0.0,0.14532651007175446,21869.591796875,0.1600000411272049,6.019768714904785,0.4147242307662964,1.566813349723816
128.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,1.016252040863037,0.20465119183063507,2.8225343227386475,0.3361451327800751,0.0,2.8284270763397217,16.053884506225586,ts,0.32387638092041016,srht,0.0,0.1766965538263321,25734.021484375,0.1600000411272049,7.549134731292725,0.5027216672897339,1.5519037246704102
128.0,0.001,0.875,1.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.7817364931106567,0.17162172496318817,1.5376520156860352,0.24810539186000824,0.3456389904022217,2.8284270763397217,16.053884506225586,ts,0.6712226867675781,srht,0.0,0.1399487853050232,20176.87109375,0.1600000411272049,5.718216896057129,0.40455490350723267,1.5622674226760864
128.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,1.073523998260498,0.24795377254486084,2.10048770904541,0.2899794578552246,0.0,2.8284270763397217,16.053884506225586,ts,1.5635144710540771,countsketch_scatter,0.0,0.15556979179382324,23589.412109375,0.1600000411272049,7.020740032196045,0.4707266688346863,1.5598348379135132
128.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,2.195693016052246,0.4861898720264435,7.217410564422607,0.5375240445137024,0.0,2.8284270763397217,16.053884506225586,ts,0.2981100082397461,rademacher,0.0,0.17759282886981964,27670.01953125,0.1600000411272049,8.271620750427246,0.5389225482940674,1.5766105651855469
128.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.7319753170013428,0.41630855202674866,4.910336494445801,0.4433664381504059,0.0,2.8284270763397217,16.053884506225586,ts,0.42059850692749023,srht,0.0,0.17170295119285583,24756.044921875,0.1600000411272049,7.516526222229004,0.507074236869812,1.5780895948410034
128.0,0.001,0.875,1.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.4717369079589844,0.3551253080368042,3.0317440032958984,0.3483801782131195,0.40885716676712036,2.8284270763397217,16.053884506225586,ts,0.932511568069458,srht,0.0,0.13636364042758942,19746.22265625,0.1600000411272049,5.853506088256836,0.3923127055168152,1.5783512592315674
128.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.529082179069519,0.3699764907360077,3.89453125,0.3948523700237274,0.0,2.8284270763397217,16.053884506225586,ts,2.3597304821014404,countsketch_scatter,0.0,0.17183099687099457,24345.591796875,0.1600000411272049,7.391345024108887,0.5073554515838623,1.5713121891021729
192.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.8015825748443604,0.20308615267276764,1.0430700778961182,0.2043449580669403,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.20670127868652344,rademacher,0.0,0.14571063220500946,22525.03515625,0.1600000411272049,6.420361042022705,0.45399022102355957,1.596964955329895
192.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.5873192548751831,0.14670920372009277,0.5868867039680481,0.15327958762645721,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.20632076263427734,srht,0.0,0.14046095311641693,21802.365234375,0.1600000411272049,6.270423412322998,0.43947833776474,1.5563195943832397
192.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.8158026933670044,0.21134883165359497,1.0540553331375122,0.2054181843996048,0.0,2.8284270763397217,16.053884506225586,srf,0.31076979637145996,gaussian,0.0,0.1330345720052719,18434.240234375,0.1600000411272049,5.710648536682129,0.41202905774116516,1.4564018249511719
192.0,0.001,0.875,1.0,Mocap,10.0,1.9073486328125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.6389395594596863,0.1675659418106079,0.6405476927757263,0.16013376414775848,0.23573076725006104,2.8284270763397217,16.053884506225586,srf,0.7995650768280029,gaussian,0.0,0.11626120656728745,16201.5625,0.1600000411272049,4.7462568283081055,0.3471319377422333,1.4547282457351685
192.0,0.001,0.875,0.0,Mocap,10.0,2.384185791015625e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.6028350591659546,0.16699965298175812,0.6057639718055725,0.15572519600391388,0.0,2.8284270763397217,16.053884506225586,srf,0.30031609535217285,srht,0.0,0.1300896406173706,18275.005859375,0.1600000411272049,5.622276306152344,0.4227057099342346,1.4546849727630615
192.0,0.001,0.875,1.0,Mocap,10.0,1.6689300537109375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.3886290490627289,0.10679899901151657,0.2443041205406189,0.09889459609985352,0.17925715446472168,2.8284270763397217,16.053884506225586,srf,0.9994256496429443,srht,0.0,0.1098591610789299,15507.228515625,0.1600000411272049,4.556252479553223,0.33553043007850647,1.455621361732483
192.0,0.001,0.875,0.0,Mocap,10.0,1.2310314178466797,0.7915493249893188,1.608945369720459,2.82842712474619,"[112, 79]",0.0,0.5910687446594238,0.1453205794095993,0.5700710415840149,0.15106771886348724,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.3311476707458496,rademacher,0.0,0.14212548732757568,21443.025390625,0.1600000411272049,6.032123565673828,0.4336014986038208,1.577824592590332
192.0,0.001,0.875,1.0,Mocap,10.0,1.0884578227996826,0.7915493249893188,1.608945369720459,2.82842712474619,"[114, 77]",0.0,0.42563414573669434,0.1096389964222908,0.2873200476169586,0.10724823921918869,0.14725817739963531,2.8284270763397217,16.053884506225586,maclaurin,0.7915253639221191,rademacher,0.0,0.12304738163948059,20773.287109375,0.1600000411272049,5.428807258605957,0.38207194209098816,1.5810843706130981
192.0,0.001,0.875,0.0,Mocap,10.0,1.136967420578003,0.7915493249893188,1.608945369720459,2.82842712474619,"[64, 127]",0.0,0.2931761145591736,0.07044710963964462,0.15229608118534088,0.07808210700750351,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.287827730178833,srht,0.0,0.11510884016752243,17390.662109375,0.1600000411272049,4.957858562469482,0.3641560971736908,1.4861834049224854
192.0,0.001,0.875,1.0,Mocap,10.0,1.1009762287139893,0.7915493249893188,1.608945369720459,2.82842712474619,"[64, 127]",0.0,0.21023595333099365,0.053736940026283264,0.07343094795942307,0.05421840399503708,0.07185563445091248,2.8284270763397217,16.053884506225586,maclaurin,0.6733300685882568,srht,0.0,0.09743918478488922,14712.8515625,0.1600000411272049,4.054940700531006,0.3193919360637665,1.4858099222183228
192.0,0.001,0.875,0.0,Mocap,10.0,1.0821142196655273,0.7915493249893188,1.608945369720459,2.82842712474619,"[118, 73]",0.0,0.5728961229324341,0.14766886830329895,0.5290685296058655,0.14553354680538177,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.6662447452545166,countsketch_scatter,0.0,0.15364916622638702,22402.279296875,0.1600000411272049,6.409808158874512,0.4585464298725128,1.6080858707427979
192.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.93613201379776,0.19120432436466217,1.90224027633667,0.27595600485801697,0.0,2.8284270763397217,16.053884506225586,ts,0.2542076110839844,rademacher,0.0,0.1381562203168869,19661.48046875,0.1600000411272049,5.982396602630615,0.41540977358818054,1.4331854581832886
192.0,0.001,0.875,1.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.7238247990608215,0.1616584062576294,0.934593141078949,0.19342760741710663,0.24925723671913147,2.8284270763397217,16.053884506225586,ts,1.247572898864746,rademacher,0.0,0.11370038986206055,16131.3125,0.1600000411272049,4.7368268966674805,0.35244986414909363,1.4367774724960327
192.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.786171019077301,0.16007521748542786,1.2585641145706177,0.22446304559707642,0.0,2.8284270763397217,16.053884506225586,ts,0.34037351608276367,srht,0.0,0.13175415992736816,18743.216796875,0.1600000411272049,5.8486809730529785,0.4158559739589691,1.4321209192276
192.0,0.001,0.875,1.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.5902238488197327,0.13228252530097961,0.6407636404037476,0.16016076505184174,0.21737341582775116,2.8284270763397217,16.053884506225586,ts,1.358870506286621,srht,0.0,0.1183098629117012,15591.5068359375,0.1600000411272049,4.695470333099365,0.35122400522232056,1.4394327402114868
192.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.9507424831390381,0.20926089584827423,1.8803527355194092,0.27436381578445435,0.0,2.8284270763397217,16.053884506225586,ts,1.665104627609253,countsketch_scatter,0.0,0.13137003779411316,17939.09375,0.1600000411272049,5.580565452575684,0.3887285888195038,1.436429500579834
192.0,0.001,0.875,0.0,Mocap,10.0,1.6689300537109375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,2.354276180267334,0.594044029712677,9.069437980651855,0.6025559306144714,0.0,2.8284270763397217,16.053884506225586,ts,0.33826518058776855,rademacher,0.0,0.14686299860477448,18852.810546875,0.1600000411272049,6.0379252433776855,0.42907077074050903,1.464800477027893
192.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.664991021156311,0.3812940716743469,4.209316253662109,0.41049978137016296,0.0,2.8284270763397217,16.053884506225586,ts,0.36716747283935547,srht,0.0,0.13918054103851318,19979.109375,0.1600000411272049,6.003464221954346,0.4150337278842926,1.4697226285934448
192.0,0.001,0.875,1.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.3784124851226807,0.3182179927825928,2.667915105819702,0.3268083930015564,0.3721449673175812,2.8284270763397217,16.053884506225586,ts,1.6472558975219727,srht,0.0,0.11075544357299805,16311.697265625,0.1600000411272049,4.836958885192871,0.3452434241771698,1.4624040126800537
192.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,1.0,1.1912530660629272,0.28791454434394836,2.325161933898926,0.30509406328201294,0.0,2.8284270763397217,16.053884506225586,ts,4.5711023807525635,countsketch_scatter,0.0,0.13316261768341064,18680.115234375,0.1600000411272049,5.9907660484313965,0.4072068929672241,1.4672777652740479
256.0,0.001,0.875,0.0,Mocap,10.0,9.5367431640625e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.6660271883010864,0.16973373293876648,0.7194435000419617,0.16970926523208618,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.2850344181060791,rademacher,0.0,0.13252241909503937,19410.0,0.1600000411272049,5.758222579956055,0.4086935222148895,1.5125012397766113
256.0,0.001,0.875,0.0,Mocap,10.0,1.1920928955078125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.5320112109184265,0.1319965422153473,0.6033632159233093,0.1554163098335266,0.0,2.8284270763397217,16.053884506225586,maclaurin_p,0.39254117012023926,srht,0.0,0.13790012896060944,19869.806640625,0.1600000411272049,5.877182483673096,0.42421263456344604,1.4922837018966675
256.0,0.001,0.875,0.0,Mocap,10.0,1.430511474609375e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.7364934086799622,0.19139716029167175,0.8631774187088013,0.18589051067829132,0.0,2.8284270763397217,16.053884506225586,srf,0.413438081741333,gaussian,0.0,0.11062740534543991,14062.3642578125,0.1600000411272049,4.684342861175537,0.3550052344799042,1.339471697807312
256.0,0.001,0.875,1.0,Mocap,10.0,2.1457672119140625e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.5405533313751221,0.14403970539569855,0.46402546763420105,0.136294424533844,0.19156134128570557,2.8284270763397217,16.053884506225586,srf,1.1947968006134033,gaussian,0.0,0.09487836807966232,12137.4169921875,0.1600000411272049,3.6961779594421387,0.2905416786670685,1.3394354581832886
256.0,0.001,0.875,0.0,Mocap,10.0,1.9073486328125e-06,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.5004717111587524,0.13592031598091125,0.40189799666404724,0.12684258818626404,0.0,2.8284270763397217,16.053884506225586,srf,0.34969496726989746,srht,0.0,0.10960307717323303,13316.5654296875,0.1600000411272049,4.475027561187744,0.34365880489349365,1.340171217918396
256.0,0.001,0.875,1.0,Mocap,10.0,7.152557373046875e-07,0.7915493249893188,1.608945369720459,2.82842712474619,None,0.0,0.335546612739563,0.09210913628339767,0.1826886385679245,0.08551906049251556,0.16625535488128662,2.8284270763397217,16.053884506225586,srf,1.1123018264770508,srht,0.0,0.08988476544618607,11620.27734375,0.1600000411272049,3.485652446746826,0.28368693590164185,1.3362162113189697
256.0,0.001,0.875,0.0,Mocap,10.0,1.5312755107879639,0.7915493249893188,1.608945369720459,2.82842712474619,"[150, 105]",0.0,0.5040386319160461,0.12426421791315079,0.4091966450214386,0.12798917293548584,0.0,2.8284270763397217,16.053884506225586,maclaurin,0.3318672180175781,rademacher,0.0,0.11446863412857056,18873.734375,0.1600000411272049,5.219593048095703,0.3601655662059784,1.5290721654891968
256.0,0.001,0.875,1.0,Mocap,10.0,1.3962109088897705,0.7915493249893188,1.608945369720459,2.82842712474619,"[152, 103]",0.0,0.3598361313343048,0.09023147821426392,0.21089553833007812,0.09188421070575714,0.1287851333618164,2.8284270763397217,16.053884506225586,maclaurin,1.2421023845672607,rademacher,0.0,0.1183098629117012,17090.478515625,0.1600000411272049,4.733974456787109,0.3643571734428406,1.530961513519287
