D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
16.0,0.1,0.875,0.0,Magic,10.0,0.2352612018585205,0.36330175399780273,0.6556615829467773,2.82842712474619,"[9, 6]",0.0,0.33782675862312317,0.6084293723106384,0.18396605551242828,0.40444958209991455,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.20681262016296387,countsketch_scatter,0.0,0.2760252356529236,18862.044921875,0.25,0.8636876344680786,0.5486329793930054,0.0034831196535378695
16.0,0.1,0.875,0.0,Magic,10.0,1.9073486328125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.38377273082733154,0.41715314984321594,0.3361494839191437,0.5467159748077393,0.0,2.8284270763397217,2.679077625274658,ts,0.05720949172973633,rademacher,0.0,0.20977917313575745,12940.703125,0.25,0.5356709361076355,0.46588391065597534,0.0033566360361874104
16.0,0.1,0.875,1.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.49181827902793884,0.614669144153595,0.4660569429397583,0.6437467336654663,0.903628945350647,2.8284270763397217,2.679077625274658,ts,0.11119413375854492,rademacher,0.0,0.1982124000787735,11654.75390625,0.25,0.4694790542125702,0.4484728276729584,0.0033432559575885534
16.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3451197147369385,0.3427186608314514,0.2970079779624939,0.5139011740684509,0.0,2.8284270763397217,2.679077625274658,ts,0.06645512580871582,srht,0.0,0.2087276428937912,16220.2705078125,0.25,0.5969465970993042,0.4706350266933441,0.00334746390581131
16.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3027375638484955,0.4259462356567383,0.19490967690944672,0.4163056015968323,0.564500093460083,2.8284270763397217,2.679077625274658,ts,0.1397082805633545,srht,0.0,0.20136697590351105,11670.8818359375,0.25,0.46646055579185486,0.4497176706790924,0.0033599967136979103
16.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.42435145378112793,0.524331271648407,0.3207511305809021,0.5340471863746643,0.0,2.8284270763397217,2.679077625274658,ts,0.09682035446166992,countsketch_scatter,0.0,0.1961093544960022,12240.6220703125,0.25,0.5052312612533569,0.44673001766204834,0.00336556788533926
16.0,0.1,0.875,0.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.9256689548492432,1.3702212572097778,1.4843146800994873,1.1488374471664429,0.0,2.8284270763397217,2.679077625274658,ts,0.06640172004699707,rademacher,0.0,0.22502627968788147,19857.064453125,0.25,0.7242697477340698,0.5062916278839111,0.0033268218394368887
16.0,0.1,0.875,0.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,1.4576045274734497,2.0202927589416504,5.356869220733643,2.1824839115142822,0.0,2.8284270763397217,2.679077625274658,ts,0.10929298400878906,srht,0.0,0.2507886290550232,20804.7578125,0.25,0.8078463673591614,0.5256876945495605,0.0033722063526511192
16.0,0.1,0.875,1.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.5027145147323608,0.6687250733375549,0.3846129775047302,0.5848001837730408,0.6560008525848389,2.8284270763397217,2.679077625274658,ts,0.2602660655975342,srht,0.0,0.19295477867126465,13149.1279296875,0.25,0.5486218929290771,0.465459942817688,0.003384712152183056
16.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,1.1298385858535767,1.166345477104187,3.337904453277588,1.7227907180786133,0.0,2.8284270763397217,2.679077625274658,ts,0.15351366996765137,countsketch_scatter,0.0,0.24973709881305695,17200.533203125,0.25,0.6894829273223877,0.5061724185943604,0.0033919881097972393
32.0,0.1,0.875,0.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.2622333765029907,0.45686453580856323,0.11075691133737564,0.3138202428817749,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.0716238021850586,rademacher,0.0,0.19348053634166718,11329.1357421875,0.25,0.4339187443256378,0.43544378876686096,0.003214938333258033
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.21765604615211487,0.4604588747024536,0.0911601260304451,0.28470689058303833,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.06861329078674316,srht,0.0,0.19242900609970093,12880.68359375,0.25,0.46163037419319153,0.44385775923728943,0.0032127597369253635
32.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3419089913368225,0.7292728424072266,0.18659667670726776,0.40733101963996887,0.0,2.8284270763397217,2.679077625274658,srf,0.0506901741027832,gaussian,0.0,0.16771818697452545,8404.9345703125,0.25,0.31440022587776184,0.40071749687194824,0.0029633590020239353
32.0,0.1,0.875,1.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.2130691409111023,0.4050126075744629,0.07401395589113235,0.25653839111328125,0.46059608459472656,2.8284270763397217,2.679077625274658,srf,0.07355189323425293,gaussian,0.0,0.17192427814006805,6924.49609375,0.25,0.26565057039260864,0.39896008372306824,0.00294061959721148
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.16806699335575104,0.3731152415275574,0.05564640834927559,0.22244063019752502,0.0,2.8284270763397217,2.679077625274658,srf,0.05647158622741699,srht,0.0,0.183491051197052,8070.75146484375,0.25,0.33906877040863037,0.4101472496986389,0.0029477591160684824
32.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.1442960798740387,0.31660428643226624,0.03776109591126442,0.18323896825313568,0.3373848497867584,2.8284270763397217,2.679077625274658,srf,0.07062315940856934,srht,0.0,0.15667717158794403,5388.1845703125,0.25,0.2443132996559143,0.3820289671421051,0.0029544709250330925
32.0,0.1,0.875,0.0,Magic,10.0,0.31723737716674805,0.36330175399780273,0.6556615829467773,2.82842712474619,"[17, 14]",0.0,0.24342834949493408,0.46191760897636414,0.09477242827415466,0.29029300808906555,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.10019373893737793,rademacher,0.0,0.1645636111497879,6419.6279296875,0.25,0.23934242129325867,0.38090211153030396,0.0030955339316278696
32.0,0.1,0.875,1.0,Magic,10.0,0.31343698501586914,0.36330175399780273,0.6556615829467773,2.82842712474619,"[18, 13]",0.0,0.1634959578514099,0.24258020520210266,0.0466071218252182,0.20357370376586914,0.26471415162086487,2.8284270763397217,2.679077625274658,maclaurin,0.1182098388671875,rademacher,0.0,0.170872762799263,8001.109375,0.25,0.30119776725769043,0.3961116671562195,0.003121274756267667
32.0,0.1,0.875,0.0,Magic,10.0,0.37091970443725586,0.36330175399780273,0.6556615829467773,2.82842712474619,"[16, 15]",0.0,0.28018656373023987,0.5495370030403137,0.15167275071144104,0.36723944544792175,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.09800267219543457,srht,0.0,0.16929547488689423,7884.2548828125,0.25,0.3086906373500824,0.3991501033306122,0.003065075259655714
32.0,0.1,0.875,1.0,Magic,10.0,0.35455799102783203,0.36330175399780273,0.6556615829467773,2.82842712474619,"[16, 15]",0.0,0.11074554175138474,0.16361816227436066,0.01972470059990883,0.13243438303470612,0.15891627967357635,2.8284270763397217,2.679077625274658,maclaurin,0.16124510765075684,srht,0.0,0.15667717158794403,5794.94189453125,0.25,0.22017093002796173,0.37828606367111206,0.0030793880578130484
32.0,0.1,0.875,0.0,Magic,10.0,0.3035132884979248,0.36330175399780273,0.6556615829467773,2.82842712474619,"[19, 12]",0.0,0.22111012041568756,0.4178318977355957,0.0778188705444336,0.263049840927124,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.11483597755432129,countsketch_scatter,0.0,0.17455309629440308,7927.5703125,0.25,0.3601763844490051,0.41627609729766846,0.0032227481715381145
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3243979215621948,0.34186244010925293,0.25732752680778503,0.4783421754837036,0.0,2.8284270763397217,2.679077625274658,ts,0.06847429275512695,rademacher,0.0,0.18874867260456085,9632.41796875,0.25,0.41767627000808716,0.4265105128288269,0.0028968353290110826
32.0,0.1,0.875,1.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3148815929889679,0.39626288414001465,0.22009167075157166,0.442381888628006,0.5581946969032288,2.8284270763397217,2.679077625274658,ts,0.12553787231445312,rademacher,0.0,0.17981071770191193,8002.578125,0.25,0.3519858717918396,0.4172018766403198,0.002928897039964795
32.0,0.1,0.875,0.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3802945911884308,0.36051511764526367,0.33301499485969543,0.5441610217094421,0.0,2.8284270763397217,2.679077625274658,ts,0.05941319465637207,srht,0.0,0.1813880056142807,8929.02734375,0.25,0.36968767642974854,0.41385820508003235,0.002922947984188795
32.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.2893560230731964,0.34877753257751465,0.26950883865356445,0.48953309655189514,0.5842145681381226,2.8284270763397217,2.679077625274658,ts,0.13400554656982422,srht,0.0,0.1603575050830841,5250.64208984375,0.25,0.2240336686372757,0.3834635317325592,0.002933772513642907
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.3887065052986145,0.5084503293037415,0.31800252199172974,0.5317541360855103,0.0,2.8284270763397217,2.679077625274658,ts,1.0250306129455566,countsketch_scatter,0.0,0.19137749075889587,8113.611328125,0.25,0.36885538697242737,0.4211749732494354,0.0029420810751616955
32.0,0.1,0.875,0.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,1.4871379137039185,1.5075953006744385,7.423245906829834,2.5691678524017334,0.0,2.8284270763397217,2.679077625274658,ts,0.06726503372192383,rademacher,0.0,0.18191376328468323,7397.494140625,0.25,0.33289220929145813,0.40522581338882446,0.0030043418519198895
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.5495306253433228,0.6786500215530396,0.49137985706329346,0.6610041856765747,0.0,2.8284270763397217,2.679077625274658,ts,0.08848190307617188,srht,0.0,0.183491051197052,8809.8173828125,0.25,0.3485490381717682,0.4105973541736603,0.002901547122746706
32.0,0.1,0.875,1.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.5527089238166809,0.6478562951087952,0.4400825798511505,0.6255508661270142,0.6499022841453552,2.8284270763397217,2.679077625274658,ts,0.2449359893798828,srht,0.0,0.16561512649059296,7135.640625,0.25,0.3092682361602783,0.3984403610229492,0.0029631226789206266
32.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.6146286129951477,0.8471442461013794,0.7175490856170654,0.7987692356109619,0.0,2.8284270763397217,2.679077625274658,ts,3.247727870941162,countsketch_scatter,0.0,0.20715035498142242,13040.3173828125,0.25,0.575832724571228,0.4659309685230255,0.0029743837658315897
48.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.23374517261981964,0.39045724272727966,0.08916821330785751,0.2815791964530945,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.06465339660644531,rademacher,0.0,0.17560461163520813,7058.30419921875,0.25,0.27693408727645874,0.40110641717910767,0.0028724607545882463
48.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.20531222224235535,0.3653448820114136,0.07819913327693939,0.2636917233467102,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.08014559745788574,srht,0.0,0.16088327765464783,6719.87158203125,0.25,0.2506149411201477,0.3800417482852936,0.0030072820372879505
48.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.24028602242469788,0.43958136439323425,0.09108452498912811,0.2845888137817383,0.0,2.8284270763397217,2.679077625274658,srf,0.04749321937561035,gaussian,0.0,0.15141955018043518,5001.01904296875,0.25,0.20862694084644318,0.36972472071647644,0.0025645399000495672
48.0,0.1,0.875,1.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.20709869265556335,0.39708682894706726,0.06467990577220917,0.23981714248657227,0.3626340329647064,2.8284270763397217,2.679077625274658,srf,0.0679471492767334,gaussian,0.0,0.14668768644332886,3893.1298828125,0.25,0.15892133116722107,0.36227574944496155,0.0025594024918973446
48.0,0.1,0.875,0.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.17546245455741882,0.3659476339817047,0.05657924711704254,0.22429732978343964,0.0,2.8284270763397217,2.679077625274658,srf,0.05304980278015137,srht,0.0,0.15457412600517273,3554.284912109375,0.25,0.14675520360469818,0.36322617530822754,0.0026203885208815336
48.0,0.1,0.875,1.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.09936801344156265,0.2198115587234497,0.018647100776433945,0.1287660002708435,0.3352876603603363,2.8284270763397217,2.679077625274658,srf,0.09659528732299805,srht,0.0,0.15299683809280396,3963.956298828125,0.25,0.17844754457473755,0.36775803565979004,0.0025555104948580265
48.0,0.1,0.875,0.0,Magic,10.0,0.43164515495300293,0.36330175399780273,0.6556615829467773,2.82842712474619,"[26, 21]",0.0,0.1962747424840927,0.36230629682540894,0.06064670532941818,0.23221974074840546,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.09549140930175781,rademacher,0.0,0.15930598974227905,5036.673828125,0.25,0.211929053068161,0.37287870049476624,0.0029065534472465515
48.0,0.1,0.875,1.0,Magic,10.0,0.41756629943847656,0.36330175399780273,0.6556615829467773,2.82842712474619,"[27, 20]",0.0,0.15294836461544037,0.26701751351356506,0.03716077283024788,0.18177658319473267,0.23193670809268951,2.8284270763397217,2.679077625274658,maclaurin,0.14417505264282227,rademacher,0.0,0.14826497435569763,4411.677734375,0.25,0.17133715748786926,0.3597687780857086,0.002942302729934454
48.0,0.1,0.875,0.0,Magic,10.0,0.4462454319000244,0.36330175399780273,0.6556615829467773,2.82842712474619,"[16, 31]",0.0,0.11402975022792816,0.21503739058971405,0.023173755034804344,0.14354687929153442,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.09769177436828613,srht,0.0,0.13774973154067993,4192.59716796875,0.25,0.16479842364788055,0.3533172607421875,0.0026475784834474325
48.0,0.1,0.875,1.0,Magic,10.0,0.49144649505615234,0.36330175399780273,0.6556615829467773,2.82842712474619,"[16, 31]",0.0,0.07251706719398499,0.10418379306793213,0.009602285921573639,0.09240231662988663,0.11475154757499695,2.8284270763397217,2.679077625274658,maclaurin,0.14862608909606934,srht,0.0,0.14511039853096008,3936.766357421875,0.25,0.1478491872549057,0.3529013991355896,0.002653626725077629
48.0,0.1,0.875,0.0,Magic,10.0,0.39803194999694824,0.36330175399780273,0.6556615829467773,2.82842712474619,"[29, 18]",0.0,0.2638595700263977,0.4441484212875366,0.1084451898932457,0.3105279505252838,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.1230459213256836,countsketch_scatter,0.0,0.183491051197052,8928.1455078125,0.25,0.35167196393013,0.4087991714477539,0.003043785225600004
48.0,0.1,0.875,0.0,Magic,10.0,7.152557373046875e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.32642054557800293,0.29446637630462646,0.3707178235054016,0.5741392970085144,0.0,2.8284270763397217,2.679077625274658,ts,0.05579853057861328,rademacher,0.0,0.17192427814006805,5751.05810546875,0.25,0.2364882528781891,0.3828481137752533,0.0025387981440871954
48.0,0.1,0.875,1.0,Magic,10.0,9.5367431640625e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.1996956318616867,0.26784467697143555,0.07256985455751419,0.25402337312698364,0.3325764238834381,2.8284270763397217,2.679077625274658,ts,0.09307026863098145,rademacher,0.0,0.14248159527778625,3380.3974609375,0.25,0.14289185404777527,0.3549765348434448,0.002523310948163271
48.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.31685689091682434,0.2916068732738495,0.25334447622299194,0.47462573647499084,0.0,2.8284270763397217,2.679077625274658,ts,0.06261396408081055,srht,0.0,0.1582544595003128,4660.5341796875,0.25,0.2142692357301712,0.3743540346622467,0.002637500176206231
48.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.21642562747001648,0.28578197956085205,0.09542223811149597,0.29128649830818176,0.38156670331954956,2.8284270763397217,2.679077625274658,ts,0.1329970359802246,srht,0.0,0.1519453078508377,4681.93359375,0.25,0.18012812733650208,0.36592209339141846,0.002543511800467968
48.0,0.1,0.875,0.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.346280574798584,0.3857862651348114,0.25139835476875305,0.47279924154281616,0.0,2.8284270763397217,2.679077625274658,ts,0.3502006530761719,countsketch_scatter,0.0,0.1561514139175415,5854.34326171875,0.25,0.2366877794265747,0.3779379725456238,0.0024715447798371315
48.0,0.1,0.875,0.0,Magic,10.0,1.6689300537109375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.5316508412361145,0.75323486328125,0.684109091758728,0.7799346446990967,0.0,2.8284270763397217,2.679077625274658,ts,0.06073570251464844,rademacher,0.0,0.16824394464492798,6962.107421875,0.25,0.30457594990730286,0.40367481112480164,0.002575554884970188
48.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.5433527231216431,0.7229539155960083,0.4571966826915741,0.6375982165336609,0.0,2.8284270763397217,2.679077625274658,ts,0.09074711799621582,srht,0.0,0.15983174741268158,4961.44482421875,0.25,0.22388698160648346,0.37302324175834656,0.002659995574504137
48.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.28570711612701416,0.39521151781082153,0.13821850717067719,0.3505731523036957,0.4560869038105011,2.8284270763397217,2.679077625274658,ts,0.20984411239624023,srht,0.0,0.15457412600517273,5169.68359375,0.25,0.21589221060276031,0.37725281715393066,0.0025595277547836304
48.0,0.1,0.875,0.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,1.0,0.4016375243663788,0.5827544331550598,0.24685627222061157,0.46850866079330444,0.0,2.8284270763397217,2.679077625274658,ts,0.5866832733154297,countsketch_scatter,0.0,0.1813880056142807,6990.9345703125,0.25,0.316390722990036,0.403780072927475,0.00259335245937109
64.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.23993103206157684,0.42904365062713623,0.09502777457237244,0.2906838059425354,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.05354428291320801,rademacher,0.0,0.1582544595003128,5629.0,0.25,0.21539641916751862,0.3715053200721741,0.002552965423092246
64.0,0.1,0.875,0.0,Magic,10.0,7.152557373046875e-07,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.1945643424987793,0.34388622641563416,0.08222713321447372,0.270397812128067,0.0,2.8284270763397217,2.679077625274658,maclaurin_p,0.06260514259338379,srht,0.0,0.1519453078508377,4902.6865234375,0.25,0.19767515361309052,0.3734109401702881,0.0024984581395983696
64.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.311194509267807,0.5912908911705017,0.15703798830509186,0.3736783266067505,0.0,2.8284270763397217,2.679077625274658,srf,0.04102778434753418,gaussian,0.0,0.14826497435569763,3177.43701171875,0.25,0.14121168851852417,0.3564217984676361,0.002142946468666196
64.0,0.1,0.875,1.0,Magic,10.0,1.430511474609375e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.16193895041942596,0.28723710775375366,0.0423731803894043,0.19410695135593414,0.2597527801990509,2.8284270763397217,2.679077625274658,srf,0.16696405410766602,gaussian,0.0,0.14090430736541748,3048.4716796875,0.25,0.13043753802776337,0.3477771580219269,0.0022009278181940317
64.0,0.1,0.875,0.0,Magic,10.0,1.1920928955078125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.14728008210659027,0.28970590233802795,0.03548349812626839,0.17762690782546997,0.0,2.8284270763397217,2.679077625274658,srf,0.04240727424621582,srht,0.0,0.1540483683347702,4058.59130859375,0.25,0.18471544981002808,0.36804381012916565,0.0022960910573601723
64.0,0.1,0.875,1.0,Magic,10.0,1.9073486328125e-06,0.36330175399780273,0.6556615829467773,2.82842712474619,None,0.0,0.11550767719745636,0.2406885027885437,0.023197881877422333,0.14362159371376038,0.26395729184150696,2.8284270763397217,2.679077625274658,srf,0.18938422203063965,srht,0.0,0.14931650459766388,3346.271728515625,0.25,0.13990037143230438,0.3566115200519562,0.0022673062048852444
64.0,0.1,0.875,0.0,Magic,10.0,0.481081485748291,0.36330175399780273,0.6556615829467773,2.82842712474619,"[35, 28]",0.0,0.1924361139535904,0.3658960461616516,0.059676334261894226,0.2303544580936432,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.09262895584106445,rademacher,0.0,0.14931650459766388,4073.344482421875,0.25,0.15455691516399384,0.3595225214958191,0.0027479457203298807
64.0,0.1,0.875,1.0,Magic,10.0,0.5386407375335693,0.36330175399780273,0.6556615829467773,2.82842712474619,"[36, 27]",0.0,0.14763551950454712,0.2887616753578186,0.035380903631448746,0.17736993730068207,0.22763705253601074,2.8284270763397217,2.679077625274658,maclaurin,0.28481221199035645,rademacher,0.0,0.14721345901489258,3749.96044921875,0.25,0.1427498757839203,0.3564938008785248,0.0027561020106077194
64.0,0.1,0.875,0.0,Magic,10.0,0.550025463104248,0.36330175399780273,0.6556615829467773,2.82842712474619,"[16, 47]",0.0,0.10123737901449203,0.14810866117477417,0.01821003295481205,0.12724798917770386,0.0,2.8284270763397217,2.679077625274658,maclaurin,0.10861063003540039,srht,0.0,0.13880124688148499,2931.53759765625,0.25,0.11324097216129303,0.3402107357978821,0.002408512867987156
