D,alpha,bias,comp,dataset,degree,dist_est_time,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed
48.0,0.1,0.875,1.0,EEG,10.0,2.1457672119140625e-06,2.82842712474619,None,0.0,0.17749689519405365,0.34495988488197327,0.05097481980919838,0.20765545964241028,0.29524996876716614,2.8284270763397217,2.6790988445281982,srf,0.013228416442871094,gaussian,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.17085000872612,0.35743507742881775,0.05197075754404068,0.20967420935630798,0.0,2.8284270763397217,2.6790988445281982,srf,0.02195000648498535,srht,2.0
48.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.11231319606304169,0.28031912446022034,0.02481372468173504,0.144881010055542,0.25488144159317017,2.8284270763397217,2.6790988445281982,srf,0.024028301239013672,srht,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5911204814910889,2.82842712474619,"[26, 21]",0.0,0.1922905147075653,0.3662499785423279,0.056757401674985886,0.21911734342575073,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06315493583679199,rademacher,2.0
48.0,0.1,0.875,1.0,EEG,10.0,0.5878002643585205,2.82842712474619,"[27, 20]",0.0,0.12793409824371338,0.19979701936244965,0.027177169919013977,0.15162387490272522,0.19978581368923187,2.8284270763397217,2.6790988445281982,maclaurin,0.06885194778442383,rademacher,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.6098706722259521,2.82842712474619,"[16, 31]",0.0,0.09203934669494629,0.1740919053554535,0.014286251738667488,0.10993213206529617,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08349752426147461,srht,2.0
48.0,0.1,0.875,1.0,EEG,10.0,0.5876824855804443,2.82842712474619,"[16, 31]",0.0,0.09037474542856216,0.19898365437984467,0.014041656628251076,0.1089869886636734,0.13039416074752808,2.8284270763397217,2.6790988445281982,maclaurin,0.07361388206481934,srht,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.46303367614746094,2.82842712474619,"[29, 18]",0.0,0.1340375542640686,0.23783652484416962,0.03363494202494621,0.16867892444133759,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0718529224395752,countsketch_scatter,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5446555614471436,2.82842712474619,"[26, 21]",1.0,0.18013952672481537,0.2533336281776428,0.05641714856028557,0.2184595763683319,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07770967483520508,rademacher,2.0
48.0,0.1,0.875,1.0,EEG,10.0,0.5760571956634521,2.82842712474619,"[27, 20]",1.0,0.12028785794973373,0.18876266479492188,0.024662043899297714,0.1444375216960907,0.20638407766819,2.8284270763397217,2.6790988445281982,maclaurin,0.07965922355651855,rademacher,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5944509506225586,2.82842712474619,"[16, 31]",1.0,0.11087777465581894,0.23070190846920013,0.021104296669363976,0.1336136758327484,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0629124641418457,srht,2.0
48.0,0.1,0.875,1.0,EEG,10.0,0.6117618083953857,2.82842712474619,"[16, 31]",1.0,0.08870672434568405,0.18338742852210999,0.012566004879772663,0.10310129076242447,0.12649400532245636,2.8284270763397217,2.6790988445281982,maclaurin,0.0954744815826416,srht,2.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5066981315612793,2.82842712474619,"[29, 18]",1.0,0.24778899550437927,0.5264294147491455,0.09919972717761993,0.28968149423599243,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.09178781509399414,countsketch_scatter,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.29039302468299866,0.2827293276786804,0.2511732280254364,0.46094822883605957,0.0,2.8284270763397217,2.6790988445281982,ts,0.02600240707397461,rademacher,2.0
48.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.25059178471565247,0.32305172085762024,0.12242948263883591,0.321816623210907,0.4081498384475708,2.8284270763397217,2.6790988445281982,ts,0.07117652893066406,rademacher,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.3068835735321045,0.2993761897087097,0.38712114095687866,0.5722541213035583,0.0,2.8284270763397217,2.6790988445281982,ts,0.02820730209350586,srht,2.0
48.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.257883220911026,0.32053208351135254,0.1320735216140747,0.3342514932155609,0.45894819498062134,2.8284270763397217,2.6790988445281982,ts,0.08075404167175293,srht,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.25689229369163513,0.3289101719856262,0.1230752021074295,0.32266417145729065,0.0,2.8284270763397217,2.6790988445281982,ts,1.0522539615631104,countsketch_scatter,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,1.1425670385360718,1.5904830694198608,3.2695953845977783,1.6630775928497314,0.0,2.8284270763397217,2.6790988445281982,ts,0.038132429122924805,rademacher,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.7015774846076965,0.8898358345031738,0.7048599123954773,0.7721770405769348,0.0,2.8284270763397217,2.6790988445281982,ts,0.06833362579345703,srht,2.0
48.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.28078803420066833,0.3942389488220215,0.13652777671813965,0.33984118700027466,0.4269900619983673,2.8284270763397217,2.6790988445281982,ts,0.2209641933441162,srht,2.0
48.0,0.1,0.875,0.0,EEG,10.0,1.9073486328125e-06,2.82842712474619,None,1.0,0.4083048701286316,0.5866366624832153,0.27776995301246643,0.48473918437957764,0.0,2.8284270763397217,2.6790988445281982,ts,3.109614372253418,countsketch_scatter,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.191696897149086,0.3955390751361847,0.060922056436538696,0.22701407968997955,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.039780378341674805,rademacher,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.15987496078014374,0.34384050965309143,0.0493958406150341,0.2044140249490738,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.05376267433166504,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.20585668087005615,0.4281569719314575,0.06989753991365433,0.2431623935699463,0.0,2.8284270763397217,2.6790988445281982,srf,0.012547969818115234,gaussian,2.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.15415559709072113,0.3331242799758911,0.039487048983573914,0.1827649027109146,0.26020416617393494,2.8284270763397217,2.6790988445281982,srf,0.014953374862670898,gaussian,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.13233034312725067,0.29937508702278137,0.03072858601808548,0.16122664511203766,0.0,2.8284270763397217,2.6790988445281982,srf,0.01387166976928711,srht,2.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.10484687983989716,0.2401806116104126,0.019023094326257706,0.1268545538187027,0.2945890724658966,2.8284270763397217,2.6790988445281982,srf,0.024669647216796875,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6599173545837402,2.82842712474619,"[35, 28]",0.0,0.2158658653497696,0.36293014883995056,0.07550530135631561,0.25272849202156067,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07310295104980469,rademacher,2.0
64.0,0.1,0.875,1.0,EEG,10.0,0.5923104286193848,2.82842712474619,"[36, 27]",0.0,0.1267942488193512,0.24736060202121735,0.02634330838918686,0.1492796689271927,0.1867268830537796,2.8284270763397217,2.6790988445281982,maclaurin,0.07617545127868652,rademacher,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6622903347015381,2.82842712474619,"[16, 47]",0.0,0.08219484239816666,0.1281219869852066,0.012702633626759052,0.10366027802228928,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07793068885803223,srht,2.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6476378440856934,2.82842712474619,"[16, 47]",0.0,0.07379782199859619,0.1356087625026703,0.008994625881314278,0.08722823113203049,0.10086308419704437,2.8284270763397217,2.6790988445281982,maclaurin,0.0964808464050293,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.5806140899658203,2.82842712474619,"[39, 24]",0.0,0.13174615800380707,0.22240906953811646,0.028074150905013084,0.15410573780536652,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.11971926689147949,countsketch_scatter,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6335885524749756,2.82842712474619,"[35, 28]",1.0,0.14254282414913177,0.23893894255161285,0.031707536429166794,0.16377466917037964,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06677508354187012,rademacher,2.0
64.0,0.1,0.875,1.0,EEG,10.0,0.698007345199585,2.82842712474619,"[36, 27]",1.0,0.12433072924613953,0.22354719042778015,0.02445361390709877,0.14382587373256683,0.18915320932865143,2.8284270763397217,2.6790988445281982,maclaurin,0.09743809700012207,rademacher,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.7493565082550049,2.82842712474619,"[16, 47]",1.0,0.09580302238464355,0.1466922014951706,0.017072074115276337,0.12017348408699036,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0786292552947998,srht,2.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6685352325439453,2.82842712474619,"[16, 47]",1.0,0.0712522640824318,0.12735284864902496,0.008503690361976624,0.08481433242559433,0.10668177902698517,2.8284270763397217,2.6790988445281982,maclaurin,0.09579586982727051,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,0.5732295513153076,2.82842712474619,"[39, 24]",1.0,0.4657028615474701,0.9091212749481201,0.33265966176986694,0.5304757952690125,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.1285707950592041,countsketch_scatter,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3667348027229309,0.3405361473560333,0.4370666742324829,0.6080500483512878,0.0,2.8284270763397217,2.6790988445281982,ts,0.02086806297302246,rademacher,2.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.2742149233818054,0.30255740880966187,0.16818884015083313,0.3771933913230896,0.4571788012981415,2.8284270763397217,2.6790988445281982,ts,0.039269208908081055,rademacher,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3124958276748657,0.2780695855617523,0.4274791479110718,0.6013439893722534,0.0,2.8284270763397217,2.6790988445281982,ts,0.02570652961730957,srht,2.0
64.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.19663812220096588,0.22810348868370056,0.10700418055057526,0.3008610010147095,0.3605464696884155,2.8284270763397217,2.6790988445281982,ts,0.08218955993652344,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.32856637239456177,0.3709709346294403,0.275959849357605,0.4831571578979492,0.0,2.8284270763397217,2.6790988445281982,ts,0.9644291400909424,countsketch_scatter,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.9073486328125e-06,2.82842712474619,None,1.0,0.7510423064231873,1.1769639253616333,1.02263343334198,0.9300910830497742,0.0,2.8284270763397217,2.6790988445281982,ts,0.0440220832824707,rademacher,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.4886559247970581,0.7002061605453491,0.3544180691242218,0.5475495457649231,0.0,2.8284270763397217,2.6790988445281982,ts,0.05753016471862793,srht,2.0
64.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.6038205623626709,0.707714855670929,0.509916365146637,0.6567724943161011,0.6653693914413452,2.8284270763397217,2.6790988445281982,ts,0.19287109375,srht,2.0
64.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.29505789279937744,0.4305322468280792,0.14524920284748077,0.35052773356437683,0.0,2.8284270763397217,2.6790988445281982,ts,2.184948205947876,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.19116036593914032,0.42070069909095764,0.06184881180524826,0.22873423993587494,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.04317355155944824,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.12100005894899368,0.21651200950145721,0.023762280121445656,0.14177823066711426,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.061623573303222656,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.2203875482082367,0.42348262667655945,0.07828681915998459,0.25734150409698486,0.0,2.8284270763397217,2.6790988445281982,srf,0.018545866012573242,gaussian,2.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.13430745899677277,0.25593292713165283,0.02968340739607811,0.15846098959445953,0.26565036177635193,2.8284270763397217,2.6790988445281982,srf,0.01793646812438965,gaussian,2.0
80.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.12735877931118011,0.30049315094947815,0.02915382757782936,0.15704108774662018,0.0,2.8284270763397217,2.6790988445281982,srf,0.022254228591918945,srht,2.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.08198533952236176,0.19670134782791138,0.013360895216464996,0.10631224513053894,0.22038376331329346,2.8284270763397217,2.6790988445281982,srf,0.014301300048828125,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.6998722553253174,2.82842712474619,"[44, 35]",0.0,0.14799714088439941,0.2558740973472595,0.03614826127886772,0.17486754059791565,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.055718183517456055,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,10.0,0.6996517181396484,2.82842712474619,"[45, 34]",0.0,0.13093240559101105,0.19346629083156586,0.02952117659151554,0.15802738070487976,0.2021861970424652,2.8284270763397217,2.6790988445281982,maclaurin,0.06891703605651855,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.7834572792053223,2.82842712474619,"[16, 63]",0.0,0.08961216360330582,0.19484591484069824,0.014817427843809128,0.11195717006921768,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08258461952209473,srht,2.0
80.0,0.1,0.875,1.0,EEG,10.0,0.7560148239135742,2.82842712474619,"[16, 63]",0.0,0.06629534810781479,0.12728019058704376,0.007269322406500578,0.07841740548610687,0.0894627794623375,2.8284270763397217,2.6790988445281982,maclaurin,0.0931696891784668,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.6920459270477295,2.82842712474619,"[49, 30]",0.0,0.10878951102495193,0.18683138489723206,0.021600887179374695,0.13517652451992035,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.09212160110473633,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.6884362697601318,2.82842712474619,"[44, 35]",1.0,0.1770293414592743,0.36513209342956543,0.05067868158221245,0.2070513814687729,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06930375099182129,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,10.0,0.8160009384155273,2.82842712474619,"[45, 34]",1.0,0.12267965078353882,0.3094768226146698,0.02790379524230957,0.15363746881484985,0.1765473335981369,2.8284270763397217,2.6790988445281982,maclaurin,0.06947469711303711,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.7347910404205322,2.82842712474619,"[16, 63]",1.0,0.07299081236124039,0.1187245100736618,0.010118721053004265,0.09251844137907028,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06344842910766602,srht,2.0
80.0,0.1,0.875,1.0,EEG,10.0,0.7773840427398682,2.82842712474619,"[16, 63]",1.0,0.06106424331665039,0.12707529962062836,0.006679552607238293,0.07516907155513763,0.0850784108042717,2.8284270763397217,2.6790988445281982,maclaurin,0.08193707466125488,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,0.6802687644958496,2.82842712474619,"[49, 30]",1.0,0.19722969830036163,0.35219433903694153,0.062073882669210434,0.22915005683898926,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.10090970993041992,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3930552005767822,0.35287994146347046,0.7057132124900818,0.7726442813873291,0.0,2.8284270763397217,2.6790988445281982,ts,0.02532958984375,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.20309282839298248,0.23188135027885437,0.0847763940691948,0.26779529452323914,0.32161301374435425,2.8284270763397217,2.6790988445281982,ts,0.06251072883605957,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2675964832305908,0.23342911899089813,0.16819851100444794,0.3772042393684387,0.0,2.8284270763397217,2.6790988445281982,ts,0.0243680477142334,srht,2.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.1272672414779663,0.17605680227279663,0.028572333976626396,0.15546704828739166,0.2090100795030594,2.8284270763397217,2.6790988445281982,ts,0.08441877365112305,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.31919243931770325,0.38144171237945557,0.2326948493719101,0.44366878271102905,0.0,2.8284270763397217,2.6790988445281982,ts,0.6698942184448242,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.5192641019821167,0.836370050907135,0.44722405076026917,0.6150749921798706,0.0,2.8284270763397217,2.6790988445281982,ts,0.047597646713256836,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.5415355563163757,0.7791414856910706,0.4577453136444092,0.6222679615020752,0.0,2.8284270763397217,2.6790988445281982,ts,0.05465269088745117,srht,2.0
80.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.31408363580703735,0.45063328742980957,0.16462905704975128,0.3731802999973297,0.46830275654792786,2.8284270763397217,2.6790988445281982,ts,0.172623872756958,srht,2.0
80.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.7618184685707092,0.8644700646400452,1.3746819496154785,1.078366994857788,0.0,2.8284270763397217,2.6790988445281982,ts,3.4825234413146973,countsketch_scatter,2.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.38339826464653015,0.6372860074043274,0.24093466997146606,0.45513826608657837,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03459334373474121,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.37056201696395874,0.759160041809082,0.23934519290924072,0.45363447070121765,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.030649423599243164,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.5150822401046753,1.0229687690734863,0.4130508005619049,0.595930278301239,0.0,2.8284270763397217,2.6790988445281982,srf,0.008861541748046875,gaussian,3.0
16.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3347485661506653,0.6758788824081421,0.17855249345302582,0.3918110132217407,0.5178902745246887,2.8284270763397217,2.6790988445281982,srf,0.010742664337158203,gaussian,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.37997016310691833,0.8672293424606323,0.23754937946796417,0.4519294500350952,0.0,2.8284270763397217,2.6790988445281982,srf,0.06569576263427734,srht,3.0
16.0,0.1,0.875,1.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.23726600408554077,0.6089547872543335,0.1159178614616394,0.3156958520412445,0.4394341707229614,2.8284270763397217,2.6790988445281982,srf,0.012433290481567383,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.3812141418457031,2.82842712474619,"[8, 7]",0.0,0.2703973650932312,0.4292927384376526,0.11792515963315964,0.318417489528656,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06243538856506348,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,10.0,0.3643193244934082,2.82842712474619,"[9, 6]",0.0,0.21298274397850037,0.3818768858909607,0.06881863623857498,0.24324658513069153,0.32649874687194824,2.8284270763397217,2.6790988445281982,maclaurin,0.08044815063476562,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.4455263614654541,2.82842712474619,"[8, 7]",0.0,0.2442227602005005,0.4208320677280426,0.09320652484893799,0.2830849885940552,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07147073745727539,srht,3.0
16.0,0.1,0.875,1.0,EEG,10.0,0.42978811264038086,2.82842712474619,"[9, 6]",0.0,0.21167507767677307,0.4318576157093048,0.0683106854557991,0.24234721064567566,0.2899850606918335,2.8284270763397217,2.6790988445281982,maclaurin,0.08291316032409668,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.33518362045288086,2.82842712474619,"[9, 6]",0.0,0.3360914885997772,0.5711544752120972,0.17932090163230896,0.3926531970500946,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.09019351005554199,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.3949930667877197,2.82842712474619,"[8, 7]",1.0,0.3115842342376709,0.5150322914123535,0.15916381776332855,0.3699268698692322,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06467390060424805,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,10.0,0.38465213775634766,2.82842712474619,"[9, 6]",1.0,0.2871222496032715,0.4828748106956482,0.13040079176425934,0.33483728766441345,0.42749693989753723,2.8284270763397217,2.6790988445281982,maclaurin,0.062355995178222656,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.4360952377319336,2.82842712474619,"[8, 7]",1.0,0.3109818398952484,0.6310447454452515,0.1575964242219925,0.3681008815765381,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07194900512695312,srht,3.0
16.0,0.1,0.875,1.0,EEG,10.0,0.4339118003845215,2.82842712474619,"[9, 6]",1.0,0.25982606410980225,0.5221797227859497,0.11261921375989914,0.31117159128189087,0.36275216937065125,2.8284270763397217,2.6790988445281982,maclaurin,0.08840823173522949,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,0.3375380039215088,2.82842712474619,"[9, 6]",1.0,0.23030465841293335,0.4341317415237427,0.08338303118944168,0.26775187253952026,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08673238754272461,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3726023733615875,0.3981072008609772,0.5971754789352417,0.7165470123291016,0.0,2.8284270763397217,2.6790988445281982,ts,0.022029638290405273,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3356111943721771,0.4518566429615021,0.19615353643894196,0.41066884994506836,0.5478116869926453,2.8284270763397217,2.6790988445281982,ts,0.05048346519470215,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3984696865081787,0.3765721023082733,0.48010241985321045,0.6424815058708191,0.0,2.8284270763397217,2.6790988445281982,ts,0.022591829299926758,srht,3.0
16.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3198079764842987,0.4889110028743744,0.18035994470119476,0.3937891125679016,0.5318223834037781,2.8284270763397217,2.6790988445281982,ts,0.10995173454284668,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.48597991466522217,0.6400036215782166,0.5445601940155029,0.684252917766571,0.0,2.8284270763397217,2.6790988445281982,ts,0.05587625503540039,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,4.301852226257324,7.048137187957764,58.66054916381836,7.101772308349609,0.0,2.8284270763397217,2.6790988445281982,ts,0.04671788215637207,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.6258222460746765,0.9748750329017639,0.7739312052726746,0.8157270550727844,0.0,2.8284270763397217,2.6790988445281982,ts,0.07546448707580566,srht,3.0
16.0,0.1,0.875,1.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.6814968585968018,1.0467140674591064,0.7528988122940063,0.8045666217803955,0.9793020486831665,2.8284270763397217,2.6790988445281982,ts,0.17535805702209473,srht,3.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.4617379307746887,0.5951898694038391,0.37535664439201355,0.568088173866272,0.0,2.8284270763397217,2.6790988445281982,ts,0.13508033752441406,countsketch_scatter,3.0
32.0,0.1,0.875,0.0,EEG,10.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.3300996720790863,0.6022015810012817,0.1717381775379181,0.38426172733306885,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.038661956787109375,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.25848427414894104,0.537511944770813,0.12563951313495636,0.328667551279068,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.05766892433166504,srht,3.0
32.0,0.1,0.875,0.0,EEG,10.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.35842159390449524,0.7689622044563293,0.21177810430526733,0.42671138048171997,0.0,2.8284270763397217,2.6790988445281982,srf,0.009833097457885742,gaussian,3.0
32.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.19899499416351318,0.4211881756782532,0.06458432972431183,0.23564448952674866,0.35879361629486084,2.8284270763397217,2.6790988445281982,srf,0.022243022918701172,gaussian,3.0
32.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.17587313055992126,0.38261696696281433,0.06130431219935417,0.22958272695541382,0.0,2.8284270763397217,2.6790988445281982,srf,0.019238710403442383,srht,3.0
32.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.14943113923072815,0.354277104139328,0.04446937516331673,0.19553488492965698,0.4231069087982178,2.8284270763397217,2.6790988445281982,srf,0.013680696487426758,srht,3.0
32.0,0.1,0.875,0.0,EEG,10.0,0.49596524238586426,2.82842712474619,"[17, 14]",0.0,0.18293218314647675,0.29704558849334717,0.05644262209534645,0.22029125690460205,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06582331657409668,rademacher,3.0
