name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.059857916086912155,0.005601578392088413,0.04492894560098648,0.007838581688702106
Gaussian,2,gaussian,False,False,False,False,False,0.08959797024726868,0.013041236437857151,0.07080569118261337,0.02146686613559723
Gaussian,3,gaussian,False,False,False,False,False,0.11263684183359146,0.022988811135292053,0.10149761289358139,0.06695172935724258
Gaussian,4,gaussian,False,False,False,False,False,0.13424243032932281,0.04585724696516991,0.16684196889400482,0.33831721544265747
Gaussian,5,gaussian,False,False,False,False,False,0.14141634106636047,0.0792187750339508,0.24335211515426636,1.2724872827529907
Gaussian,6,gaussian,False,False,False,False,False,0.1483115255832672,0.34874284267425537,0.5716177821159363,21.597867965698242
Gaussian,7,gaussian,False,False,False,False,False,0.13824215531349182,0.4287864863872528,0.6400594115257263,27.119352340698242
Gaussian,8,gaussian,False,False,False,False,False,0.1415446251630783,6.54741096496582,2.5548744201660156,2083.08837890625
Gaussian,9,gaussian,False,False,False,False,False,0.08986940234899521,0.41128504276275635,0.6349873542785645,59.25041580200195
Complex Gaussian,1,gaussian,False,True,False,False,False,0.05458009988069534,0.0038821997586637735,0.030053498223423958,0.0042192875407636166
Complex Gaussian,2,gaussian,False,True,False,False,False,0.07483607530593872,0.007308606058359146,0.0413300059735775,0.008220534771680832
Complex Gaussian,3,gaussian,False,True,False,False,False,0.09110759198665619,0.011277073994278908,0.05455716326832771,0.016101600602269173
Complex Gaussian,4,gaussian,False,True,False,False,False,0.10465243458747864,0.016071509569883347,0.07154984027147293,0.032298751175403595
Complex Gaussian,5,gaussian,False,True,False,False,False,0.11793570220470428,0.02489687316119671,0.10482391715049744,0.12145960330963135
Complex Gaussian,6,gaussian,False,True,False,False,False,0.1246960237622261,0.03503624349832535,0.13959640264511108,0.3180762827396393
Complex Gaussian,7,gaussian,False,True,False,False,False,0.12875965237617493,0.045805610716342926,0.17095784842967987,0.6435356736183167
Complex Gaussian,8,gaussian,False,True,False,False,False,0.13346953690052032,0.06809592247009277,0.22423619031906128,1.5766798257827759
Complex Gaussian,9,gaussian,False,True,False,False,False,0.1330723613500595,0.1473759412765503,0.3600941598415375,11.603546142578125
Rademacher,1,rademacher,False,False,False,False,False,0.058059681206941605,0.005309436470270157,0.04402853548526764,0.007809355389326811
Rademacher,2,rademacher,False,False,False,False,False,0.08530119061470032,0.011688691563904285,0.06642591953277588,0.018565243110060692
Rademacher,3,rademacher,False,False,False,False,False,0.1112620159983635,0.022695695981383324,0.1015700250864029,0.06335761398077011
Rademacher,4,rademacher,False,False,False,False,False,0.13320913910865784,0.04496533423662186,0.16498692333698273,0.3145049810409546
Rademacher,5,rademacher,False,False,False,False,False,0.1361192762851715,0.06648373603820801,0.21898706257343292,1.0624192953109741
Rademacher,6,rademacher,False,False,False,False,False,0.13647839426994324,0.13047271966934204,0.3344345688819885,4.9190826416015625
Rademacher,7,rademacher,False,False,False,False,False,0.13236965239048004,0.2587539851665497,0.4911542236804962,24.926773071289062
