name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.030934257432818413,0.0015419739065691829,0.0241877268999815,0.002356503391638398
Gaussian,2,gaussian,False,False,False,False,False,0.051459796726703644,0.004381876904517412,0.04163854196667671,0.007151253055781126
Gaussian,3,gaussian,False,False,False,False,False,0.07580651342868805,0.010684531182050705,0.07027025520801544,0.03062025085091591
Gaussian,4,gaussian,False,False,False,False,False,0.1058531403541565,0.027592919766902924,0.12801581621170044,0.19904328882694244
Gaussian,5,gaussian,False,False,False,False,False,0.13763150572776794,0.057172369211912155,0.1955248862504959,0.4009148180484772
Gaussian,6,gaussian,False,False,False,False,False,0.16959218680858612,0.1520257145166397,0.3510902225971222,4.121585369110107
Gaussian,7,gaussian,False,False,False,False,False,0.195647731423378,0.29501575231552124,0.5066931843757629,9.510567665100098
Gaussian,8,gaussian,False,False,False,False,False,0.2345985472202301,2.943854808807373,1.6996535062789917,282.4974060058594
Gaussian,9,gaussian,False,False,False,False,False,0.21686242520809174,0.8776332139968872,0.9113752245903015,67.07618713378906
Complex Gaussian,1,gaussian,False,True,False,False,False,0.021683940663933754,0.0007448320975527167,0.016572238877415657,0.0010695107048377395
Complex Gaussian,2,gaussian,False,True,False,False,False,0.03082972951233387,0.0015472006052732468,0.02442803606390953,0.002412499627098441
Complex Gaussian,3,gaussian,False,True,False,False,False,0.040980029851198196,0.0029200371354818344,0.03522322326898575,0.005325893871486187
Complex Gaussian,4,gaussian,False,True,False,False,False,0.04928383603692055,0.004584538750350475,0.04642891138792038,0.0105530871078372
Complex Gaussian,5,gaussian,False,True,False,False,False,0.06229366734623909,0.008601593784987926,0.06871024519205093,0.0336596742272377
Complex Gaussian,6,gaussian,False,True,False,False,False,0.0726129338145256,0.013195618987083435,0.08901116251945496,0.06991294026374817
Complex Gaussian,7,gaussian,False,True,False,False,False,0.08349615335464478,0.020447444170713425,0.11608552932739258,0.14668706059455872
Complex Gaussian,8,gaussian,False,True,False,False,False,0.09512925893068314,0.033765919506549835,0.15721440315246582,0.5033257603645325
Complex Gaussian,9,gaussian,False,True,False,False,False,0.10880350321531296,0.07998857647180557,0.26105642318725586,4.811893939971924
Rademacher,1,rademacher,False,False,False,False,False,0.025462660938501358,0.0010219546966254711,0.01932893879711628,0.0014565393794327974
Rademacher,2,rademacher,False,False,False,False,False,0.03739220276474953,0.0023063132539391518,0.03013531304895878,0.003699160646647215
Rademacher,3,rademacher,False,False,False,False,False,0.05022744834423065,0.004278496373444796,0.04190109670162201,0.007404707372188568
Rademacher,4,rademacher,False,False,False,False,False,0.06558755785226822,0.007692969869822264,0.058234404772520065,0.014697202481329441
Rademacher,5,rademacher,False,False,False,False,False,0.08529778569936752,0.014721473678946495,0.08628886193037033,0.038406047970056534
Rademacher,6,rademacher,False,False,False,False,False,0.10408615320920944,0.02735096402466297,0.12851868569850922,0.13429172337055206
Rademacher,7,rademacher,False,False,False,False,False,0.1206858679652214,0.044342972338199615,0.17256280779838562,0.28583523631095886
Rademacher,8,rademacher,False,False,False,False,False,0.14359433948993683,0.0894177183508873,0.26229459047317505,1.2306729555130005
Rademacher,9,rademacher,False,False,False,False,False,0.16289037466049194,0.18104389309883118,0.39307859539985657,3.4374425411224365
Complex Rademacher,1,rademacher,False,True,False,False,False,0.017924625426530838,0.0005035201320424676,0.013499191962182522,0.0006960652535781264
Complex Rademacher,2,rademacher,False,True,False,False,False,0.0236759502440691,0.0008949510520324111,0.018286624923348427,0.0013465844094753265
Complex Rademacher,3,rademacher,False,True,False,False,False,0.029430437833070755,0.0014390432043001056,0.023935187608003616,0.0023474714253097773
Complex Rademacher,4,rademacher,False,True,False,False,False,0.03248449042439461,0.0018103267066180706,0.027478812262415886,0.003219315782189369
Complex Rademacher,5,rademacher,False,True,False,False,False,0.038792628794908524,0.0027111107483506203,0.034731023013591766,0.005324216093868017
