name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.03470941260457039,0.0019008388044312596,0.02638363465666771,0.002644107909873128
Gaussian,2,gaussian,False,False,False,False,False,0.07233188301324844,0.008154652081429958,0.05406248942017555,0.012030699290335178
Gaussian,3,gaussian,False,False,False,False,False,0.12652914226055145,0.026501143351197243,0.10242816060781479,0.045434221625328064
Gaussian,4,gaussian,False,False,False,False,False,0.19439472258090973,0.06847962737083435,0.1751866191625595,0.1647062748670578
Gaussian,5,gaussian,False,False,False,False,False,0.30173081159591675,0.19278015196323395,0.3189651370048523,0.7534163594245911
Gaussian,6,gaussian,False,False,False,False,False,0.4249410033226013,0.47654464840888977,0.5440313220024109,3.1621644496917725
Gaussian,7,gaussian,False,False,False,False,False,0.6227752566337585,4.489253997802734,2.025193452835083,110.13148498535156
Gaussian,8,gaussian,False,False,False,False,False,0.808604896068573,15.544296264648438,3.8588171005249023,409.40167236328125
Gaussian,9,gaussian,False,False,False,False,False,0.7705021500587463,2.14274525642395,1.2446177005767822,15.12403678894043
Complex Gaussian,1,gaussian,False,True,False,False,False,0.025491977110505104,0.0010200788965448737,0.0192415788769722,0.0014723808271810412
Complex Gaussian,2,gaussian,False,True,False,False,False,0.043339960277080536,0.0029277359135448933,0.03239420801401138,0.004290327429771423
Complex Gaussian,3,gaussian,False,True,False,False,False,0.06705028563737869,0.007027625571936369,0.050317857414484024,0.009943492710590363
Complex Gaussian,4,gaussian,False,True,False,False,False,0.09359952807426453,0.014056747779250145,0.0727727934718132,0.023611363023519516
Complex Gaussian,5,gaussian,False,True,False,False,False,0.1326076239347458,0.03152550011873245,0.11807087808847427,0.11092691123485565
Complex Gaussian,6,gaussian,False,True,False,False,False,0.17636391520500183,0.056146711111068726,0.15824823081493378,0.178888201713562
Complex Gaussian,7,gaussian,False,True,False,False,False,0.231000617146492,0.11747138202190399,0.25319984555244446,0.6439899206161499
Complex Gaussian,8,gaussian,False,True,False,False,False,0.27807560563087463,0.19492456316947937,0.342926561832428,1.0901297330856323
Complex Gaussian,9,gaussian,False,True,False,False,False,0.3696962893009186,0.5390990972518921,0.6343691349029541,6.089352607727051
Rademacher,1,rademacher,False,False,False,False,False,0.035966552793979645,0.00199785060249269,0.02653786726295948,0.0027408101595938206
Rademacher,2,rademacher,False,False,False,False,False,0.06506432592868805,0.0067797256633639336,0.050461482256650925,0.009781618602573872
Rademacher,3,rademacher,False,False,False,False,False,0.1178600937128067,0.02281159721314907,0.09444895386695862,0.0386497788131237
Rademacher,4,rademacher,False,False,False,False,False,0.18713121116161346,0.059787165373563766,0.1573820412158966,0.1172095313668251
Rademacher,5,rademacher,False,False,False,False,False,0.28178223967552185,0.17621107399463654,0.3111429810523987,0.8650934100151062
Rademacher,6,rademacher,False,False,False,False,False,0.42543232440948486,0.6323235034942627,0.6718119382858276,5.165302276611328
Rademacher,7,rademacher,False,False,False,False,False,0.5676025748252869,1.06037437915802,0.8591870665550232,6.903916358947754
Rademacher,8,rademacher,False,False,False,False,False,0.6584703922271729,1.905469298362732,1.2132136821746826,21.6680965423584
Rademacher,9,rademacher,False,False,False,False,False,0.8514717221260071,3.699162006378174,1.7245755195617676,42.74506759643555
Complex Rademacher,1,rademacher,False,True,False,False,False,0.024680543690919876,0.0009494914556853473,0.01844892092049122,0.0013277416583150625
Complex Rademacher,2,rademacher,False,True,False,False,False,0.04201485961675644,0.0027568344958126545,0.03148947283625603,0.0038338073063641787
Complex Rademacher,3,rademacher,False,True,False,False,False,0.06506316363811493,0.006679705809801817,0.04946204274892807,0.010674974881112576
Complex Rademacher,4,rademacher,False,True,False,False,False,0.09038902819156647,0.012832614593207836,0.06828206777572632,0.018759969621896744
Complex Rademacher,5,rademacher,False,True,False,False,False,0.12265504896640778,0.02573397383093834,0.1033911257982254,0.06756090372800827
Complex Rademacher,6,rademacher,False,True,False,False,False,0.16436859965324402,0.0476410947740078,0.14361083507537842,0.1276005357503891
Complex Rademacher,7,rademacher,False,True,False,False,False,0.21726621687412262,0.13201309740543365,0.2912191152572632,1.3070869445800781
Complex Rademacher,8,rademacher,False,True,False,False,False,0.26336896419525146,0.1780356913805008,0.3296552300453186,0.979923665523529
Complex Rademacher,9,rademacher,False,True,False,False,False,0.3546173870563507,0.5151263475418091,0.6239978671073914,6.037426948547363
Ahle et al. Tree Rademacher,1,rademacher,False,False,False,True,True,0.034385740756988525,0.0018610914703458548,0.026052117347717285,0.0027439184486865997
Ahle et al. Tree Rademacher,2,rademacher,False,False,False,True,True,0.07636940479278564,0.009462774731218815,0.0602535679936409,0.014493610709905624
Ahle et al. Tree Rademacher,3,rademacher,False,False,False,True,True,0.10377095639705658,0.01726171001791954,0.08058106154203415,0.02548888511955738
Ahle et al. Tree Rademacher,4,rademacher,False,False,False,True,True,0.12451259791851044,0.02497137524187565,0.09730363637208939,0.0438702329993248
Ahle et al. Tree Rademacher,5,rademacher,False,False,False,True,True,0.16215041279792786,0.0427778922021389,0.12839451432228088,0.06753756105899811
Ahle et al. Tree Rademacher,6,rademacher,False,False,False,True,True,0.16919587552547455,0.04580626264214516,0.13106881082057953,0.07214171439409256
Ahle et al. Tree Rademacher,7,rademacher,False,False,False,True,True,0.17155706882476807,0.0468640960752964,0.1320313662290573,0.0762806236743927
Ahle et al. Tree Rademacher,8,rademacher,False,False,False,True,True,0.18702581524848938,0.05534468591213226,0.1427096724510193,0.08392515778541565
Ahle et al. Tree Rademacher,9,rademacher,False,False,False,True,True,0.2271396517753601,0.08298196643590927,0.1771710366010666,0.13751734793186188
Ahle et al. Tree Rademacher Comp.,1,rademacher,False,True,False,True,True,0.02431579679250717,0.0009370528277941048,0.01859557069838047,0.0013941641664132476
Ahle et al. Tree Rademacher Comp.,2,rademacher,False,True,False,True,True,0.04909835755825043,0.0037681737449020147,0.03684462606906891,0.005278182681649923
Ahle et al. Tree Rademacher Comp.,3,rademacher,False,True,False,True,True,0.06959470361471176,0.00748220132663846,0.0513690747320652,0.011075842194259167
Ahle et al. Tree Rademacher Comp.,4,rademacher,False,True,False,True,True,0.07924322038888931,0.009725505486130714,0.05870281904935837,0.013939856551587582
Ahle et al. Tree Rademacher Comp.,5,rademacher,False,True,False,True,True,0.09851507842540741,0.015373933129012585,0.07529089599847794,0.022120414301753044
Ahle et al. Tree Rademacher Comp.,6,rademacher,False,True,False,True,True,0.10851570218801498,0.018649844452738762,0.08291075378656387,0.029073353856801987
Ahle et al. Tree Rademacher Comp.,7,rademacher,False,True,False,True,True,0.10613449662923813,0.01846376247704029,0.0848483145236969,0.029041115194559097
Ahle et al. Tree Rademacher Comp.,8,rademacher,False,True,False,True,True,0.11333753168582916,0.0206146240234375,0.08814328163862228,0.033147357404232025
