name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.02934562973678112,0.0013589777518063784,0.022311706095933914,0.0019523294176906347
Gaussian,2,gaussian,False,False,False,False,False,0.043415650725364685,0.003000477561727166,0.03339999541640282,0.004502559080719948
Gaussian,3,gaussian,False,False,False,False,False,0.05980738252401352,0.006099883466959,0.05022910237312317,0.012595581822097301
Gaussian,4,gaussian,False,False,False,False,False,0.07478819042444229,0.01174531877040863,0.0784350037574768,0.10790146887302399
Gaussian,5,gaussian,False,False,False,False,False,0.08637920022010803,0.024660833179950714,0.13114680349826813,0.4112672805786133
Gaussian,6,gaussian,False,False,False,False,False,0.09076002240180969,0.04143667593598366,0.18220682442188263,1.571077585220337
Gaussian,7,gaussian,False,False,False,False,False,0.08793684840202332,0.06073533743619919,0.23022271692752838,2.5850532054901123
Gaussian,8,gaussian,False,False,False,False,False,0.08197726309299469,0.10750552266836166,0.3174670934677124,9.007887840270996
Gaussian,9,gaussian,False,False,False,False,False,0.06894544512033463,0.10539408028125763,0.3172391951084137,8.894927978515625
Complex Gaussian,1,gaussian,False,True,False,False,False,0.02073315531015396,0.0006843293667770922,0.015951983630657196,0.0010043465299531817
Complex Gaussian,2,gaussian,False,True,False,False,False,0.026994410902261734,0.0011489092139527202,0.020499061793088913,0.0016479799523949623
Complex Gaussian,3,gaussian,False,True,False,False,False,0.031780172139406204,0.0016176659846678376,0.024651313200592995,0.0024978392757475376
Complex Gaussian,4,gaussian,False,True,False,False,False,0.03601088747382164,0.0021705275867134333,0.029559168964624405,0.004283960442990065
Complex Gaussian,5,gaussian,False,True,False,False,False,0.04050514101982117,0.0029561480041593313,0.03626958280801773,0.009072404354810715
Complex Gaussian,6,gaussian,False,True,False,False,False,0.04469801485538483,0.004278214648365974,0.04775252565741539,0.037194088101387024
Complex Gaussian,7,gaussian,False,True,False,False,False,0.0480094850063324,0.005806319415569305,0.05917273089289665,0.055807121098041534
Complex Gaussian,8,gaussian,False,True,False,False,False,0.0496692955493927,0.007567571476101875,0.07141803950071335,0.17654140293598175
Complex Gaussian,9,gaussian,False,True,False,False,False,0.05199599638581276,0.010598642751574516,0.08885418623685837,0.20233933627605438
Rademacher,1,rademacher,False,False,False,False,False,0.029549479484558105,0.0013616133946925402,0.02210072986781597,0.0018912297673523426
Rademacher,2,rademacher,False,False,False,False,False,0.043705444782972336,0.0030473058577626944,0.033721525222063065,0.004584221635013819
Rademacher,3,rademacher,False,False,False,False,False,0.058285441249608994,0.005678599234670401,0.04776409640908241,0.010778401978313923
Rademacher,4,rademacher,False,False,False,False,False,0.07172432541847229,0.009915472939610481,0.0690731406211853,0.03662726283073425
Rademacher,5,rademacher,False,False,False,False,False,0.0826428160071373,0.018130389973521233,0.10630413144826889,0.16863584518432617
Rademacher,6,rademacher,False,False,False,False,False,0.0895056277513504,0.03848417475819588,0.17456503212451935,1.0107316970825195
Rademacher,7,rademacher,False,False,False,False,False,0.08798381686210632,0.0612785704433918,0.23138165473937988,4.392923831939697
Rademacher,8,rademacher,False,False,False,False,False,0.08067915588617325,0.08655672520399094,0.2829269766807556,6.383957386016846
Rademacher,9,rademacher,False,False,False,False,False,0.07283002883195877,0.18357102572917938,0.4222167730331421,26.7170467376709
Complex Rademacher,1,rademacher,False,True,False,False,False,0.02078855410218239,0.000680134748108685,0.01574709266424179,0.0009605335653759539
Complex Rademacher,2,rademacher,False,True,False,False,False,0.02695850096642971,0.0011382278753444552,0.020284662023186684,0.0016031689010560513
Complex Rademacher,3,rademacher,False,True,False,False,False,0.031035173684358597,0.0015420869458466768,0.024060452356934547,0.002353806048631668
Complex Rademacher,4,rademacher,False,True,False,False,False,0.03587806597352028,0.0021594471763819456,0.02953324466943741,0.004638360347598791
Complex Rademacher,5,rademacher,False,True,False,False,False,0.03971584886312485,0.0027935674879699945,0.03487434610724449,0.0072401901707053185
Complex Rademacher,6,rademacher,False,True,False,False,False,0.04352160915732384,0.0038418290205299854,0.04413275793194771,0.02223392389714718
Complex Rademacher,7,rademacher,False,True,False,False,False,0.04788442701101303,0.005751041229814291,0.05880583077669144,0.07256264239549637
Complex Rademacher,8,rademacher,False,True,False,False,False,0.0507405549287796,0.008765512146055698,0.07868235558271408,0.18005569279193878
Complex Rademacher,9,rademacher,False,True,False,False,False,0.050861358642578125,0.01029929518699646,0.08782041072845459,0.37404966354370117
Ahle et al. Tree Rademacher,1,rademacher,False,False,False,True,True,0.029617689549922943,0.0013735200045630336,0.022278081625699997,0.0019291987409815192
Ahle et al. Tree Rademacher,2,rademacher,False,False,False,True,True,0.05073154717683792,0.004073278978466988,0.03872454911470413,0.005969685036689043
Ahle et al. Tree Rademacher,3,rademacher,False,False,False,True,True,0.055111780762672424,0.004865528084337711,0.04275771602988243,0.007517548743635416
Ahle et al. Tree Rademacher,4,rademacher,False,False,False,True,True,0.049032025039196014,0.0038873658049851656,0.0385126955807209,0.006238891743123531
Ahle et al. Tree Rademacher,5,rademacher,False,False,False,True,True,0.05168352276086807,0.004368895664811134,0.04120328649878502,0.0073074460960924625
Ahle et al. Tree Rademacher,6,rademacher,False,False,False,True,True,0.04422580450773239,0.0032108661253005266,0.03542521223425865,0.005419827066361904
Ahle et al. Tree Rademacher,7,rademacher,False,False,False,True,True,0.039858851581811905,0.0025991485454142094,0.031787123531103134,0.0042901597917079926
Ahle et al. Tree Rademacher,8,rademacher,False,False,False,True,True,0.03783850744366646,0.0023399859201163054,0.030136924237012863,0.0038024550303816795
Ahle et al. Tree Rademacher,9,rademacher,False,False,False,True,True,0.04577269405126572,0.003512043971568346,0.03764180839061737,0.006057705730199814
Ahle et al. Tree Rademacher Comp.,1,rademacher,False,True,False,True,True,0.02104293741285801,0.0006944771157577634,0.0158641766756773,0.0009747911826707423
Ahle et al. Tree Rademacher Comp.,2,rademacher,False,True,False,True,True,0.03281714767217636,0.001702737296000123,0.025015445426106453,0.002476330380886793
Ahle et al. Tree Rademacher Comp.,3,rademacher,False,True,False,True,True,0.035817038267850876,0.002036159858107567,0.027446318417787552,0.0030040391720831394
Ahle et al. Tree Rademacher Comp.,4,rademacher,False,True,False,True,True,0.0320226326584816,0.0016328304773196578,0.0246451236307621,0.0024354681372642517
Ahle et al. Tree Rademacher Comp.,5,rademacher,False,True,False,True,True,0.033664196729660034,0.0018169174436479807,0.02614651620388031,0.0027839059475809336
Ahle et al. Tree Rademacher Comp.,6,rademacher,False,True,False,True,True,0.029692478477954865,0.0014135470846667886,0.0230630524456501,0.002162906341254711
Ahle et al. Tree Rademacher Comp.,7,rademacher,False,True,False,True,True,0.02736385352909565,0.0011955031659454107,0.021135825663805008,0.0017953385831788182
Ahle et al. Tree Rademacher Comp.,8,rademacher,False,True,False,True,True,0.02632741816341877,0.0011057172669097781,0.02031218633055687,0.0016464542131870985
Ahle et al. Tree Rademacher Comp.,9,rademacher,False,True,False,True,True,0.030253365635871887,0.0014741929480805993,0.023641644045710564,0.0022566653788089752
Ahle et al. Rademacher,1,rademacher,False,False,False,True,False,0.029617689549922943,0.0013735200045630336,0.022278081625699997,0.0019291987409815192
Ahle et al. Rademacher,2,rademacher,False,False,False,True,False,0.05073154717683792,0.004073278978466988,0.03872454911470413,0.005969685036689043
Ahle et al. Rademacher,3,rademacher,False,False,False,True,False,0.053222429007291794,0.004516149405390024,0.041030772030353546,0.0068045067600905895
Ahle et al. Rademacher,4,rademacher,False,False,False,True,False,0.053264129906892776,0.004575390834361315,0.041693225502967834,0.007211488671600819
Ahle et al. Rademacher,5,rademacher,False,False,False,True,False,0.052032943814992905,0.004376384895294905,0.04085289314389229,0.006871336605399847
Ahle et al. Rademacher,6,rademacher,False,False,False,True,False,0.051056742668151855,0.004231865052133799,0.040312230587005615,0.0067215110175311565
Ahle et al. Rademacher,7,rademacher,False,False,False,True,False,0.05031593516469002,0.004126632586121559,0.03993671387434006,0.00658642640337348
Ahle et al. Rademacher,8,rademacher,False,False,False,True,False,0.05015254020690918,0.00412261625751853,0.04009165242314339,0.006662267260253429
Ahle et al. Rademacher,9,rademacher,False,False,False,True,False,0.04976457357406616,0.004070165567100048,0.03992060199379921,0.006601743400096893
Ahle et al. Rademacher Comp.,1,rademacher,False,True,False,True,False,0.02104293741285801,0.0006944771157577634,0.0158641766756773,0.0009747911826707423
Ahle et al. Rademacher Comp.,2,rademacher,False,True,False,True,False,0.03281714767217636,0.001702737296000123,0.025015445426106453,0.002476330380886793
Ahle et al. Rademacher Comp.,3,rademacher,False,True,False,True,False,0.03431093692779541,0.0018667312106117606,0.02625817060470581,0.0027444949373602867
Ahle et al. Rademacher Comp.,4,rademacher,False,True,False,True,False,0.034335892647504807,0.0018793477211147547,0.026464974507689476,0.002807654906064272
Ahle et al. Rademacher Comp.,5,rademacher,False,True,False,True,False,0.03369247913360596,0.0018058406421914697,0.025897067040205002,0.0026808350812643766
Ahle et al. Rademacher Comp.,6,rademacher,False,True,False,True,False,0.03314148262143135,0.0017503664130344987,0.02553446963429451,0.002605719957500696
Ahle et al. Rademacher Comp.,7,rademacher,False,True,False,True,False,0.03275051340460777,0.0017115367809310555,0.025277288630604744,0.00254849623888731
