name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.45097124576568604,0.3470331132411957,0.3790227174758911,0.7316317558288574
Gaussian,2,gaussian,False,False,False,False,False,0.5187352299690247,0.7214770317077637,0.6726003289222717,4.4641289710998535
Gaussian,3,gaussian,False,False,False,False,False,0.4946228861808777,1.3378759622573853,1.0455741882324219,20.687240600585938
Gaussian,4,gaussian,False,False,False,False,False,0.4223850667476654,3.0517325401306152,1.6950888633728027,157.97923278808594
Gaussian,5,gaussian,False,False,False,False,False,0.3528931736946106,4.4825215339660645,2.087580442428589,276.8614196777344
Gaussian,6,gaussian,False,False,False,False,False,0.2803967595100403,5.26893424987793,2.278226852416992,957.9122924804688
Gaussian,7,gaussian,False,False,False,False,False,0.1885863095521927,4.3143415451049805,2.068521499633789,528.0205078125
Gaussian,8,gaussian,False,False,False,False,False,0.1950766146183014,39.21766662597656,6.259366035461426,15510.8115234375
Gaussian,9,gaussian,False,False,False,False,False,0.10531991720199585,3.4499576091766357,1.8544187545776367,564.6781005859375
Complex Gaussian,1,gaussian,False,True,False,False,False,0.43278834223747253,0.25612708926200867,0.2623383104801178,0.365020751953125
Complex Gaussian,2,gaussian,False,True,False,False,False,0.530337929725647,0.498862624168396,0.46648094058036804,1.5100092887878418
Complex Gaussian,3,gaussian,False,True,False,False,False,0.5261985063552856,0.6933825016021729,0.6453666090965271,3.8327550888061523
Complex Gaussian,4,gaussian,False,True,False,False,False,0.4802878201007843,0.899728000164032,0.8179561495780945,10.943890571594238
Complex Gaussian,5,gaussian,False,True,False,False,False,0.4422805607318878,1.352343201637268,1.0755149126052856,27.402204513549805
Complex Gaussian,6,gaussian,False,True,False,False,False,0.4238553047180176,2.4783780574798584,1.5161552429199219,218.9800262451172
Complex Gaussian,7,gaussian,False,True,False,False,False,0.36292579770088196,2.2917354106903076,1.4697015285491943,95.96723937988281
Complex Gaussian,8,gaussian,False,True,False,False,False,0.31082507967948914,4.4259748458862305,2.0807130336761475,534.2703857421875
Complex Gaussian,9,gaussian,False,True,False,False,False,0.30735287070274353,5.501801490783691,2.325369119644165,463.665771484375
Rademacher,1,rademacher,False,False,False,False,False,0.4478491246700287,0.33374568819999695,0.3649342656135559,0.6661381721496582
Rademacher,2,rademacher,False,False,False,False,False,0.5209284424781799,0.6968363523483276,0.652280867099762,3.5835704803466797
Rademacher,3,rademacher,False,False,False,False,False,0.48489120602607727,1.1878900527954102,0.9761001467704773,13.972183227539062
Rademacher,4,rademacher,False,False,False,False,False,0.4342483878135681,2.3800244331359863,1.4803563356399536,86.4655532836914
Rademacher,5,rademacher,False,False,False,False,False,0.31760281324386597,2.2201528549194336,1.4557758569717407,105.28848266601562
Rademacher,6,rademacher,False,False,False,False,False,0.3289470672607422,30.466976165771484,5.50988245010376,4344.51513671875
Rademacher,7,rademacher,False,False,False,False,False,0.18794837594032288,5.8872389793396,2.419074058532715,1615.0255126953125
Rademacher,8,rademacher,False,False,False,False,False,0.3072538375854492,123.80561065673828,11.122559547424316,48753.8671875
Rademacher,9,rademacher,False,False,False,False,False,0.12124229967594147,7.593278408050537,2.7529232501983643,2477.06689453125
Complex Rademacher,1,rademacher,False,True,False,False,False,0.42251819372177124,0.23997369408607483,0.24789540469646454,0.3271508812904358
Complex Rademacher,2,rademacher,False,True,False,False,False,0.5034388303756714,0.42288655042648315,0.4116261899471283,1.1363385915756226
Complex Rademacher,3,rademacher,False,True,False,False,False,0.5280954241752625,0.6302617192268372,0.5927708745002747,2.642164468765259
Complex Rademacher,4,rademacher,False,True,False,False,False,0.4926885962486267,0.7846366167068481,0.7361353039741516,5.96759033203125
Complex Rademacher,5,rademacher,False,True,False,False,False,0.442484050989151,0.975235641002655,0.8828614354133606,11.450002670288086
Complex Rademacher,6,rademacher,False,True,False,False,False,0.4054885506629944,1.9220503568649292,1.3257567882537842,117.30156707763672
