name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.04180440679192543,0.002742442302405834,0.03154100477695465,0.003886840073391795
Gaussian,2,gaussian,False,False,False,False,False,0.063675656914711,0.0065253181383013725,0.04970644786953926,0.010277191177010536
Gaussian,3,gaussian,False,False,False,False,False,0.08555389940738678,0.013389884494245052,0.07791291177272797,0.04032714292407036
Gaussian,4,gaussian,False,False,False,False,False,0.10288631170988083,0.02412995882332325,0.11638032644987106,0.1511320024728775
Gaussian,5,gaussian,False,False,False,False,False,0.11159408837556839,0.047147445380687714,0.18626390397548676,1.127585768699646
Gaussian,6,gaussian,False,False,False,False,False,0.11734425276517868,0.1070147305727005,0.30536070466041565,4.471514701843262
Gaussian,7,gaussian,False,False,False,False,False,0.1087370291352272,0.10961189866065979,0.31271111965179443,4.396626949310303
Gaussian,8,gaussian,False,False,False,False,False,0.10072412341833115,0.25293782353401184,0.4927400052547455,63.60873794555664
Gaussian,9,gaussian,False,False,False,False,False,0.08742480725049973,0.3229617476463318,0.561532735824585,46.7418212890625
Complex Gaussian,1,gaussian,False,True,False,False,False,0.03839578852057457,0.0019355120602995157,0.021477336063981056,0.002178060356527567
Complex Gaussian,2,gaussian,False,True,False,False,False,0.052569419145584106,0.003592959837988019,0.02879960462450981,0.00394297344610095
Complex Gaussian,3,gaussian,False,True,False,False,False,0.06467702239751816,0.005530917551368475,0.036712419241666794,0.006709532346576452
Complex Gaussian,4,gaussian,False,True,False,False,False,0.0760105773806572,0.008150456473231316,0.048711907118558884,0.01452915370464325
Complex Gaussian,5,gaussian,False,True,False,False,False,0.08607244491577148,0.012186325155198574,0.06912209093570709,0.06118030473589897
Complex Gaussian,6,gaussian,False,True,False,False,False,0.09429234266281128,0.018210312351584435,0.09653639048337936,0.18412284553050995
Complex Gaussian,7,gaussian,False,True,False,False,False,0.10133395344018936,0.03160709887742996,0.1460772007703781,0.9935824871063232
Complex Gaussian,8,gaussian,False,True,False,False,False,0.10625627636909485,0.03691353276371956,0.16007235646247864,0.7047523260116577
