name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.02981647662818432,0.001395735307596624,0.02251029945909977,0.0019838770385831594
Gaussian,2,gaussian,False,False,False,False,False,0.04360714927315712,0.003014195244759321,0.03335585445165634,0.00445471191778779
Gaussian,3,gaussian,False,False,False,False,False,0.05795619264245033,0.005658096633851528,0.04794975370168686,0.011902771890163422
Gaussian,4,gaussian,False,False,False,False,False,0.07262127846479416,0.010569109581410885,0.07276856899261475,0.050138816237449646
Gaussian,5,gaussian,False,False,False,False,False,0.08361927419900894,0.020068960264325142,0.11435379087924957,0.21210549771785736
Gaussian,6,gaussian,False,False,False,False,False,0.08636324852705002,0.04002673551440239,0.18046650290489197,1.7978942394256592
Gaussian,7,gaussian,False,False,False,False,False,0.08429639041423798,0.07227392494678497,0.255280464887619,3.7734601497650146
Gaussian,8,gaussian,False,False,False,False,False,0.07331924885511398,0.06983796507120132,0.2538943290710449,7.825927257537842
Gaussian,9,gaussian,False,False,False,False,False,0.06487742811441422,0.10210910439491272,0.312889963388443,11.018990516662598
Complex Gaussian,1,gaussian,False,True,False,False,False,0.02061876468360424,0.0006717740325257182,0.01570480316877365,0.0009628587868064642
Complex Gaussian,2,gaussian,False,True,False,False,False,0.02682347595691681,0.0011301632039248943,0.020264863967895508,0.0016116914339363575
Complex Gaussian,3,gaussian,False,True,False,False,False,0.031128855422139168,0.0015468931524083018,0.02403930574655533,0.002374029252678156
Complex Gaussian,4,gaussian,False,True,False,False,False,0.035726241767406464,0.002139735734090209,0.029383201152086258,0.0044352151453495026
Complex Gaussian,5,gaussian,False,True,False,False,False,0.04068594425916672,0.0030643707141280174,0.037536993622779846,0.010895203799009323
Complex Gaussian,6,gaussian,False,True,False,False,False,0.04324449971318245,0.003776245517656207,0.04365960508584976,0.020475959405303
Complex Gaussian,7,gaussian,False,True,False,False,False,0.04704541712999344,0.0054666632786393166,0.05703854188323021,0.04930427297949791
Complex Gaussian,8,gaussian,False,True,False,False,False,0.050341133028268814,0.009419209323823452,0.08297581970691681,0.2379702478647232
Complex Gaussian,9,gaussian,False,True,False,False,False,0.0494547113776207,0.010929769836366177,0.09210868179798126,0.441001296043396
Rademacher,1,rademacher,False,False,False,False,False,0.02957800216972828,0.0013815321726724505,0.022509431466460228,0.0019668571185320616
Rademacher,2,rademacher,False,False,False,False,False,0.043305691331624985,0.0029477665666490793,0.032747287303209305,0.004231620579957962
Rademacher,3,rademacher,False,False,False,False,False,0.05849035829305649,0.0056817480362951756,0.04754607006907463,0.010947509668767452
Rademacher,4,rademacher,False,False,False,False,False,0.07292395830154419,0.010671737603843212,0.07316992431879044,0.05487357825040817
Rademacher,5,rademacher,False,False,False,False,False,0.08530356734991074,0.024776574224233627,0.1322871595621109,0.3921699821949005
Rademacher,6,rademacher,False,False,False,False,False,0.08755176514387131,0.03478686138987541,0.16468630731105804,1.1831555366516113
Rademacher,7,rademacher,False,False,False,False,False,0.08379283547401428,0.057121943682432175,0.22383199632167816,2.829360008239746
Rademacher,8,rademacher,False,False,False,False,False,0.07485493272542953,0.06876351684331894,0.25131717324256897,4.667212009429932
Rademacher,9,rademacher,False,False,False,False,False,0.07386032491922379,0.33407557010650635,0.5732543468475342,87.08897399902344
Complex Rademacher,1,rademacher,False,True,False,False,False,0.021026207134127617,0.0006946669891476631,0.01589232124388218,0.000977284274995327
Complex Rademacher,2,rademacher,False,True,False,False,False,0.026830127462744713,0.0011335675371810794,0.02033991366624832,0.0016211343463510275
Complex Rademacher,3,rademacher,False,True,False,False,False,0.03127128258347511,0.001562362420372665,0.024175817146897316,0.00239734654314816
Complex Rademacher,4,rademacher,False,True,False,False,False,0.03572355583310127,0.0021148647647351027,0.028960200026631355,0.004073488526046276
Complex Rademacher,5,rademacher,False,True,False,False,False,0.0400933101773262,0.0030035909730941057,0.03736467659473419,0.014639288187026978
Complex Rademacher,6,rademacher,False,True,False,False,False,0.04427166283130646,0.004084008280187845,0.04608720541000366,0.023201312869787216
Complex Rademacher,7,rademacher,False,True,False,False,False,0.04647549241781235,0.005505722481757402,0.057842500507831573,0.08792807906866074
Complex Rademacher,8,rademacher,False,True,False,False,False,0.048453982919454575,0.007114844862371683,0.06904390454292297,0.09382622689008713
Complex Rademacher,9,rademacher,False,True,False,False,False,0.05064250901341438,0.010673535987734795,0.09004931896924973,0.39279934763908386
Ahle et al. Tree Rademacher,1,rademacher,False,False,False,True,True,0.029537886381149292,0.0013730415375903249,0.02237308956682682,0.0019428413361310959
Ahle et al. Tree Rademacher,2,rademacher,False,False,False,True,True,0.050773702561855316,0.004087543115019798,0.03885325789451599,0.006069959606975317
Ahle et al. Tree Rademacher,3,rademacher,False,False,False,True,True,0.05494255572557449,0.004842065274715424,0.04270108416676521,0.007532280869781971
