name,p,proj,full_cov,complex_weights,complex_real,ahle,tree,mae,mse,abs_err_std,abs_sq_err_std
Gaussian,1,gaussian,False,False,False,False,False,0.043067336082458496,0.0029655902180820704,0.03332860395312309,0.004188472405076027
Gaussian,2,gaussian,False,False,False,False,False,0.07078102976083755,0.00774202449247241,0.052269238978624344,0.01096061896532774
Gaussian,3,gaussian,False,False,False,False,False,0.09571568667888641,0.01639997586607933,0.08507930487394333,0.04468664526939392
Gaussian,4,gaussian,False,False,False,False,False,0.12447884678840637,0.03116319514811039,0.12517279386520386,0.09267238527536392
Gaussian,5,gaussian,False,False,False,False,False,0.12842823565006256,0.0388757586479187,0.14960606396198273,0.2160167545080185
Gaussian,6,gaussian,False,False,False,False,False,0.14018744230270386,0.07224531471729279,0.22933129966259003,0.5933869481086731
Gaussian,7,gaussian,False,False,False,False,False,0.13779568672180176,0.0925208181142807,0.27117013931274414,0.9441316723823547
Gaussian,8,gaussian,False,False,False,False,False,0.13802312314510345,0.7329762578010559,0.8449416756629944,21.005435943603516
Gaussian,9,gaussian,False,False,False,False,False,0.11222365498542786,0.17205481231212616,0.3993254601955414,1.9054349660873413
Complex Gaussian,1,gaussian,False,True,False,False,False,0.03921329602599144,0.0019817862194031477,0.02107377164065838,0.0020786311943084
Complex Gaussian,2,gaussian,False,True,False,False,False,0.05544721707701683,0.004001788794994354,0.030453162267804146,0.004228807054460049
Complex Gaussian,3,gaussian,False,True,False,False,False,0.06887619197368622,0.006269797217100859,0.03906237334012985,0.007853939197957516
Complex Gaussian,4,gaussian,False,True,False,False,False,0.08164079487323761,0.009317303076386452,0.051498401910066605,0.013674318790435791
Complex Gaussian,5,gaussian,False,True,False,False,False,0.09808222204446793,0.015838557854294777,0.07885710895061493,0.057625748217105865
Complex Gaussian,6,gaussian,False,True,False,False,False,0.1158299520611763,0.02515680529177189,0.10835237801074982,0.09306178241968155
Complex Gaussian,7,gaussian,False,True,False,False,False,0.12187042832374573,0.039323627948760986,0.1564328968524933,0.3470252752304077
Complex Gaussian,8,gaussian,False,True,False,False,False,0.12865692377090454,0.04921399801969528,0.18072474002838135,0.32606273889541626
Complex Gaussian,9,gaussian,False,True,False,False,False,0.12452615052461624,0.1530226320028305,0.3708314895629883,3.8074395656585693
Rademacher,1,rademacher,False,False,False,False,False,0.04028243571519852,0.0024857691023498774,0.029378486797213554,0.0032948129810392857
Rademacher,2,rademacher,False,False,False,False,False,0.06223421171307564,0.0060136024840176105,0.0462656207382679,0.008547566831111908
Rademacher,3,rademacher,False,False,False,False,False,0.0828905776143074,0.010975237935781479,0.06406555324792862,0.01768113300204277
Rademacher,4,rademacher,False,False,False,False,False,0.10197393596172333,0.01864226907491684,0.09079423546791077,0.04648775979876518
Rademacher,5,rademacher,False,False,False,False,False,0.11737175285816193,0.029414761811494827,0.12505458295345306,0.10016465932130814
Rademacher,6,rademacher,False,False,False,False,False,0.11947224289178848,0.040611397475004196,0.16228927671909332,0.18133290112018585
Rademacher,7,rademacher,False,False,False,False,False,0.11966150254011154,0.05991492420434952,0.2135324329137802,0.4564523994922638
Rademacher,8,rademacher,False,False,False,False,False,0.1048072949051857,0.0370279997587204,0.1613798439502716,0.22426968812942505
Rademacher,9,rademacher,False,False,False,False,False,0.10654988139867783,0.11772213131189346,0.32614317536354065,2.0197010040283203
Complex Rademacher,1,rademacher,False,True,False,False,False,0.03621309995651245,0.001673563034273684,0.019030889496207237,0.0016751381335780025
Complex Rademacher,2,rademacher,False,True,False,False,False,0.05018875002861023,0.003255485789850354,0.02713993936777115,0.003454743418842554
Complex Rademacher,3,rademacher,False,True,False,False,False,0.06451385468244553,0.005304280202835798,0.03379710391163826,0.0055165523663163185
Complex Rademacher,4,rademacher,False,True,False,False,False,0.07532171905040741,0.0075736278668046,0.04359207674860954,0.009746085852384567
Complex Rademacher,5,rademacher,False,True,False,False,False,0.084197036921978,0.010138113051652908,0.05521753430366516,0.01876894012093544
Complex Rademacher,6,rademacher,False,True,False,False,False,0.0945858433842659,0.014910275116562843,0.07722563296556473,0.04463456571102142
Complex Rademacher,7,rademacher,False,True,False,False,False,0.10106323659420013,0.016839826479554176,0.08140058815479279,0.044759273529052734
Complex Rademacher,8,rademacher,False,True,False,False,False,0.1098642498254776,0.029098838567733765,0.13049405813217163,0.18070662021636963
Complex Rademacher,9,rademacher,False,True,False,False,False,0.12008123099803925,0.05228517949581146,0.19459113478660583,0.6512561440467834
Ahle et al. Tree Rademacher,1,rademacher,False,False,False,True,True,0.0397476889193058,0.00253315013833344,0.030875112861394882,0.003992527257651091
Ahle et al. Tree Rademacher,2,rademacher,False,False,False,True,True,0.06929641962051392,0.007512024603784084,0.05205798149108887,0.01101493276655674
Ahle et al. Tree Rademacher,3,rademacher,False,False,False,True,True,0.08577702194452286,0.011743438430130482,0.06622495502233505,0.01789296418428421
Ahle et al. Tree Rademacher,4,rademacher,False,False,False,True,True,0.07327446341514587,0.00873538013547659,0.058019284158945084,0.013438546098768711
Ahle et al. Tree Rademacher,5,rademacher,False,False,False,True,True,0.0803937092423439,0.010871613398194313,0.06639629602432251,0.019115831702947617
Ahle et al. Tree Rademacher,6,rademacher,False,False,False,True,True,0.066816546022892,0.0072271209210157394,0.05256113409996033,0.011575625278055668
Ahle et al. Tree Rademacher,7,rademacher,False,False,False,True,True,0.06497460603713989,0.007084935437887907,0.05350923910737038,0.012336057610809803
Ahle et al. Tree Rademacher,8,rademacher,False,False,False,True,True,0.057957008481025696,0.005292882677167654,0.043975792825222015,0.007899823598563671
Ahle et al. Tree Rademacher,9,rademacher,False,False,False,True,True,0.07376037538051605,0.009758949279785156,0.06571422517299652,0.02143528126180172
Ahle et al. Tree Rademacher Comp.,1,rademacher,False,True,False,True,True,0.03586302325129509,0.001658060820773244,0.01928483322262764,0.001697032479569316
Ahle et al. Tree Rademacher Comp.,2,rademacher,False,True,False,True,True,0.0639190822839737,0.005201675929129124,0.033406998962163925,0.0052238344214856625
Ahle et al. Tree Rademacher Comp.,3,rademacher,False,True,False,True,True,0.0769372209906578,0.007492938544601202,0.03966868668794632,0.007680835667997599
Ahle et al. Tree Rademacher Comp.,4,rademacher,False,True,False,True,True,0.07095995545387268,0.00659737316891551,0.039522916078567505,0.0074004209600389
Ahle et al. Tree Rademacher Comp.,5,rademacher,False,True,False,True,True,0.0779072642326355,0.007914530113339424,0.04295335337519646,0.008940320461988449
Ahle et al. Tree Rademacher Comp.,6,rademacher,False,True,False,True,True,0.06934013962745667,0.006211007945239544,0.03745602071285248,0.006776213645935059
Ahle et al. Tree Rademacher Comp.,7,rademacher,False,True,False,True,True,0.06573577225208282,0.0056005483493208885,0.03576811030507088,0.006328572053462267
Ahle et al. Tree Rademacher Comp.,8,rademacher,False,True,False,True,True,0.0620013028383255,0.004987598396837711,0.03381475806236267,0.005441311746835709
Ahle et al. Tree Rademacher Comp.,9,rademacher,False,True,False,True,True,0.06943909078836441,0.006347558461129665,0.03906113654375076,0.00733396178111434
Ahle et al. Rademacher,1,rademacher,False,False,False,True,False,0.0397476889193058,0.00253315013833344,0.030875112861394882,0.003992527257651091
Ahle et al. Rademacher,2,rademacher,False,False,False,True,False,0.06929641962051392,0.007512024603784084,0.05205798149108887,0.01101493276655674
Ahle et al. Rademacher,3,rademacher,False,False,False,True,False,0.07670096307992935,0.009589644148945808,0.06088194251060486,0.015205878764390945
Ahle et al. Rademacher,4,rademacher,False,False,False,True,False,0.07780443876981735,0.009436042048037052,0.058159392327070236,0.013720228336751461
Ahle et al. Rademacher,5,rademacher,False,False,False,True,False,0.08057859539985657,0.010116414166986942,0.06019559130072594,0.014948856085538864
Ahle et al. Rademacher,6,rademacher,False,False,False,True,False,0.07763119041919708,0.00983956828713417,0.06174926087260246,0.018332064151763916
Ahle et al. Rademacher,7,rademacher,False,False,False,True,False,0.07631528377532959,0.009330603294074535,0.05921642482280731,0.014998170547187328
Ahle et al. Rademacher,8,rademacher,False,False,False,True,False,0.07832309603691101,0.009893904440104961,0.06131394952535629,0.015132010914385319
