dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
cifar10_conv,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.14733333885669708,0.4571114182472229,0.08999998867511749,2597.717529296875,0.10515626519918442,2033.2843017578125,0.08271194249391556,9543.6015625,2.8518929481506348,0.5747949481010437,256.0,32768.0,None,0.001,0.017878293991088867,0.03870105743408203,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.15033333003520966,0.4614616930484772,0.08999998867511749,6471.4345703125,0.2619653046131134,4118.47509765625,0.16753539443016052,10866.6865234375,3.14816951751709,0.6385901570320129,256.0,32768.0,None,0.001,0.020208358764648438,0.03589200973510742,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.14666666090488434,0.4320758283138275,0.08999998867511749,13048.8828125,0.5282220840454102,12794.78515625,0.5204789042472839,8971.4609375,2.551701784133911,0.5994926691055298,256.0,32768.0,None,0.001,0.038407087326049805,0.03585052490234375,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1446666717529297,0.4226680397987366,0.08999998867511749,7108.90185546875,0.28777015209198,6705.20068359375,0.2727607786655426,9080.4677734375,2.5706517696380615,0.6060953140258789,256.0,32768.0,None,0.001,0.019729137420654297,0.035765886306762695,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.14233332872390747,0.4215843379497528,0.08999998867511749,5621.65234375,0.2275659143924713,5319.259765625,0.21638210117816925,8802.35546875,2.5129611492156982,0.5983427166938782,256.0,32768.0,None,0.001,0.03812003135681152,0.035730600357055664,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.1535000056028366,0.4592679738998413,0.08999998867511749,4865.767578125,0.19696751236915588,3834.5576171875,0.15598592162132263,9923.4267578125,2.8757004737854004,0.6167758107185364,256.0,32768.0,None,0.001,0.01618647575378418,0.03607296943664551,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.13483333587646484,0.41594693064689636,0.08999998867511749,3244.39697265625,0.13133400678634644,2089.286376953125,0.08499005436897278,8570.830078125,2.4284257888793945,0.593881368637085,256.0,32768.0,None,0.001,0.043279409408569336,0.03572559356689453,0.0
cifar10_conv,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.13866665959358215,0.4180038869380951,0.08999998867511749,4647.36376953125,0.18812645971775055,4293.97412109375,0.17467451095581055,8385.3505859375,2.35355806350708,0.5958672761917114,256.0,32768.0,None,0.001,0.02194356918334961,0.0361478328704834,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.13833333551883698,0.416279137134552,0.08999998867511749,2420.75732421875,0.09799287468194962,1601.390869140625,0.06514295935630798,7939.72509765625,2.236741065979004,0.5815649628639221,256.0,32768.0,None,0.001,0.47791409492492676,0.040355682373046875,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.13066665828227997,0.3919670283794403,0.08999998867511749,2285.167236328125,0.09250415116548538,1394.11083984375,0.05671101436018944,7827.6962890625,2.1989855766296387,0.5818260908126831,256.0,32768.0,None,0.001,0.5259146690368652,0.04138803482055664,0.0
cifar10_conv,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.13483333587646484,0.40541625022888184,0.08999998867511749,4891.69384765625,0.19801701605319977,4700.64404296875,0.19121743738651276,8024.7080078125,2.2589714527130127,0.5828775763511658,256.0,32768.0,None,0.001,0.8680968284606934,0.04132080078125,0.0
cifar10_conv,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.11883333325386047,0.35899677872657776,0.08999998867511749,2043.97265625,0.08274053037166595,1691.6434326171875,0.06881433725357056,5599.125,1.8123799562454224,0.324491947889328,512.0,32768.0,None,0.001,0.019635438919067383,0.0817253589630127,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.12033332884311676,0.3699968159198761,0.08999998867511749,6562.224609375,0.265640527009964,6186.32568359375,0.2516534626483917,6023.11328125,1.7983996868133545,0.4421072006225586,512.0,32768.0,None,0.001,0.031121492385864258,0.08040308952331543,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1198333352804184,0.3709918260574341,0.08999998867511749,3799.71337890625,0.15381336212158203,3238.18310546875,0.13172601163387299,5551.9736328125,1.6620210409164429,0.41844359040260315,512.0,32768.0,None,0.001,0.05653262138366699,0.08031797409057617,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.12049999833106995,0.37093400955200195,0.08999998867511749,3667.881103515625,0.1484767645597458,2880.6884765625,0.11718348413705826,5700.36279296875,1.7028552293777466,0.42512744665145874,512.0,32768.0,None,0.001,0.03154802322387695,0.08079648017883301,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1211666688323021,0.36519119143486023,0.08999998867511749,2917.367919921875,0.11809579282999039,2248.45458984375,0.09146485477685928,5106.8583984375,1.547908067703247,0.3847183883190155,512.0,32768.0,None,0.001,0.05653977394104004,0.08113360404968262,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.12849999964237213,0.3728170096874237,0.08999998867511749,3081.56787109375,0.12474264949560165,2054.252685546875,0.08356491476297379,5615.59912109375,1.6697640419006348,0.4220582842826843,512.0,32768.0,None,0.001,0.018931865692138672,0.08082389831542969,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.1211666688323021,0.3603050112724304,0.08999998867511749,2916.2470703125,0.11805041879415512,2572.7333984375,0.10465618968009949,5076.89990234375,1.5437562465667725,0.38315245509147644,512.0,32768.0,None,0.001,0.04651379585266113,0.08062291145324707,0.0
cifar10_conv,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.11699999868869781,0.35628849267959595,0.08999998867511749,3590.190185546875,0.14533181488513947,3294.31689453125,0.1340094655752182,5203.58203125,1.5739113092422485,0.3923051357269287,512.0,32768.0,None,0.001,0.02295851707458496,0.08028936386108398,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.11933333426713943,0.34894782304763794,0.08999998867511749,3259.81201171875,0.1319580227136612,3105.178466796875,0.12631551921367645,4660.34033203125,1.4177647829055786,0.35930031538009644,512.0,32768.0,None,0.001,0.4812178611755371,0.08166170120239258,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.1158333346247673,0.34823453426361084,0.08999998867511749,2369.314453125,0.0959104523062706,2095.0048828125,0.08522267639636993,4668.9921875,1.4248661994934082,0.35854125022888184,512.0,32768.0,None,0.001,0.5285520553588867,0.08266973495483398,0.0
cifar10_conv,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.11400000005960464,0.34660956263542175,0.08999998867511749,1552.752685546875,0.06285582482814789,912.5015869140625,0.03711963817477226,4649.1328125,1.4197102785110474,0.3596931993961334,512.0,32768.0,None,0.001,0.8693158626556396,0.08028793334960938,0.0
cifar10_conv,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.10516666620969772,0.32058417797088623,0.08999998867511749,1995.4296875,0.08077549934387207,1833.457275390625,0.07458318024873734,3347.057861328125,1.1960575580596924,0.09440765529870987,1024.0,32768.0,None,0.001,0.031230926513671875,0.21239089965820312,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.10766666382551193,0.3253704011440277,0.08999998867511749,4527.85888671875,0.18328887224197388,4251.888671875,0.1729625165462494,3569.026611328125,1.1333097219467163,0.2562711536884308,1024.0,32768.0,None,0.001,0.055295705795288086,0.2124936580657959,0.0
cifar10_conv,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.10649999976158142,0.31449735164642334,0.08999998867511749,3625.95556640625,0.1467795968055725,3449.402099609375,0.14031818509101868,3078.696533203125,0.9916377663612366,0.21451912820339203,1024.0,32768.0,None,0.001,0.1053009033203125,0.2094440460205078,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1041666641831398,0.31736934185028076,0.08999998867511749,2333.298828125,0.09445253014564514,1552.3482666015625,0.06314795464277267,3225.2099609375,1.028883695602417,0.22911474108695984,1024.0,32768.0,None,0.001,0.05547142028808594,0.2124943733215332,0.0
cifar10_conv,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1041666641831398,0.3183474838733673,0.08999998867511749,1674.6199951171875,0.06778904050588608,1218.2962646484375,0.049559056758880615,2933.547607421875,0.9517563581466675,0.20025429129600525,1024.0,32768.0,None,0.001,0.10512328147888184,0.21041536331176758,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.10300000011920929,0.3166203498840332,0.08999998867511749,2321.4765625,0.09397396445274353,1840.6959228515625,0.07487764209508896,3177.061279296875,1.0169633626937866,0.22494976222515106,1024.0,32768.0,None,0.001,0.030216455459594727,0.21225619316101074,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.10066666454076767,0.30762869119644165,0.08999998867511749,2096.41943359375,0.0848635882139206,1857.6112060546875,0.07556574046611786,2832.15185546875,0.9233876466751099,0.1926969438791275,1024.0,32768.0,None,0.001,0.05763101577758789,0.20926642417907715,0.0
cifar10_conv,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.030274391174316,1.4142135381698608,0.1081666648387909,0.3208896517753601,0.08999998867511749,2134.238037109375,0.08639449626207352,1777.862548828125,0.07232164591550827,2913.993896484375,0.9474462866783142,0.19503866136074066,1024.0,32768.0,None,0.001,0.037764549255371094,0.2106642723083496,0.0
cifar10_conv,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.030274391174316,1.4142135381698608,0.10499999672174454,0.3118220865726471,0.08999998867511749,2387.28857421875,0.09663804620504379,2287.257568359375,0.09304331988096237,2673.196044921875,0.8870208859443665,0.16568148136138916,1024.0,32768.0,None,0.001,0.49012279510498047,0.20861124992370605,0.0
