dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.048574447631836,8.203337669372559,41.5670051574707,0.008173258975148201,320,0,"[64, 255]",0.001,0.6148748397827148,0.5317230224609375,2
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.048574447631836,8.203337669372559,42.55982971191406,0.00836847722530365,320,0,"[64, 255]",0.001,1.2427477836608887,0.5383260250091553,2
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.04922103881836,8.037872314453125,175.15707397460938,0.03489360585808754,320,0,"[244, 75]",0.001,0.14989900588989258,1.7233307361602783,3
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.04922103881836,8.037872314453125,166.39524841308594,0.033148132264614105,320,0,"[246, 73]",0.001,0.39351511001586914,1.7516210079193115,3
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.04922103881836,8.037872314453125,44.89495086669922,0.008943667635321617,320,0,"[64, 255]",0.001,0.6836342811584473,1.8149302005767822,3
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.04922103881836,8.037872314453125,44.659324645996094,0.008896728046238422,320,0,"[64, 255]",0.001,1.4031600952148438,1.7950630187988281,3
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049182891845703,8.127111434936523,168.27883911132812,0.03376507759094238,320,0,"[245, 74]",0.001,0.1549210548400879,1.7463960647583008,4
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049182891845703,8.127111434936523,161.94613647460938,0.032494425773620605,320,0,"[247, 72]",0.001,0.40155792236328125,1.7542998790740967,4
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.049182891845703,8.127111434936523,48.84162902832031,0.009800052270293236,320,0,"[64, 255]",0.001,0.722559928894043,1.8299760818481445,4
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.049182891845703,8.127111434936523,48.38089370727539,0.00970760639756918,320,0,"[64, 255]",0.001,1.5264739990234375,1.7771332263946533,4
