dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
FashionMNIST,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,9.030295372009277,37.229026794433594,127.17353057861328,0.011293226853013039,5120,0,"[3609, 1181, 329]",0.001,1.578995943069458,14.899851083755493,0
FashionMNIST,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,9.030295372009277,37.229026794433594,99.01583862304688,0.008792775683104992,5120,0,"[3566, 1113, 295, 87, 36, 22]",0.001,8.050838232040405,14.854285955429077,0
FashionMNIST,gaussian,maclaurin,0,0,srht,False,False,False,False,False,9.030295372009277,37.229026794433594,37.6768913269043,0.003345772158354521,5120,0,"[1024, 2712, 822, 262, 125, 92, 82]",0.001,6.921879053115845,15.804244995117188,0
FashionMNIST,gaussian,maclaurin,0,0,srht,True,False,False,False,False,9.030295372009277,37.229026794433594,34.41739273071289,0.003056323155760765,5120,0,"[1024, 2764, 793, 235, 97, 59, 43, 33, 25, 18, 12, 8, 5, 3]",0.001,46.75894808769226,15.464455842971802,0
FashionMNIST,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,9.030295372009277,37.21152877807617,106.68075561523438,0.009468496777117252,5120,0,"[3616, 1175, 328]",0.001,1.4991378784179688,15.633970975875854,1
FashionMNIST,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,9.030295372009277,37.21152877807617,100.44908142089844,0.008915401995182037,5120,0,"[3674, 1141, 304]",0.001,5.5250160694122314,15.153335094451904,1
FashionMNIST,gaussian,maclaurin,0,0,srht,False,False,False,False,False,9.030295372009277,37.21152877807617,36.4947624206543,0.003239108482375741,5120,0,"[1024, 2765, 839, 278, 132, 81]",0.001,5.3930370807647705,15.749529123306274,1
FashionMNIST,gaussian,maclaurin,0,0,srht,True,False,False,False,False,9.030295372009277,37.21152877807617,33.719261169433594,0.002992767607793212,5120,0,"[1024, 2812, 810, 247, 101, 53, 32, 23, 17]",0.001,22.1597158908844,15.700845003128052,1
FashionMNIST,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,9.030295372009277,37.25923538208008,100.59293365478516,0.008960140869021416,5120,0,"[3614, 1180, 325]",0.001,1.5267369747161865,29.542160272598267,2
FashionMNIST,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,9.030295372009277,37.25923538208008,109.97471618652344,0.009795806370675564,5120,0,"[3675, 1144, 300]",0.001,5.673600912094116,29.68281602859497,2
