dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.2018037736415863,2.3527145385742188,10.452864646911621,0.042375121265649796,320,0,"[199, 84, 36]",0.001,0.20226097106933594,0.9442510604858398,0
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.2018037736415863,2.3527145385742188,11.287595748901367,0.04575905576348305,320,0,"[197, 77, 30, 15]",0.001,0.6604359149932861,0.8711519241333008,0
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.2018037736415863,2.3527145385742188,5.997132301330566,0.024311918765306473,320,0,"[64, 144, 69, 42]",0.001,2.1037750244140625,1.2780847549438477,0
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.2018037736415863,2.3527145385742188,5.204444408416748,0.0210984218865633,320,0,"[64, 139, 64, 32, 20]",0.001,4.930256128311157,1.1589648723602295,0
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20213359594345093,2.3117282390594482,10.40237045288086,0.04261116310954094,320,0,"[195, 85, 39]",0.001,0.24101996421813965,1.0544228553771973,1
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20213359594345093,2.3117282390594482,9.319758415222168,0.03817646577954292,320,0,"[193, 77, 32, 17]",0.001,0.9190492630004883,1.0480470657348633,1
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20213359594345093,2.3117282390594482,5.11759614944458,0.02096317708492279,320,0,"[64, 138, 71, 46]",0.001,2.4549150466918945,1.389517068862915,1
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20213359594345093,2.3117282390594482,4.623351573944092,0.01893860660493374,320,0,"[64, 134, 64, 35, 22]",0.001,5.664764881134033,1.2859139442443848,1
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20217658579349518,2.3919594287872314,10.753813743591309,0.042923763394355774,320,0,"[198, 83, 38]",0.001,0.2880229949951172,0.9145011901855469,2
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20217658579349518,2.3919594287872314,9.839556694030762,0.039274513721466064,320,0,"[195, 77, 31, 16]",0.001,0.7989561557769775,0.9041528701782227,2
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20217658579349518,2.3919594287872314,5.541143894195557,0.022117432206869125,320,0,"[64, 139, 70, 46]",0.001,2.6095762252807617,1.376349925994873,2
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20217658579349518,2.3919594287872314,4.9569501876831055,0.019785627722740173,320,0,"[64, 135, 64, 34, 22]",0.001,5.858398199081421,1.1769700050354004,2
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20246338844299316,2.3232994079589844,11.525673866271973,0.04669584706425667,320,0,"[198, 84, 37]",0.001,0.22704672813415527,0.9091169834136963,3
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20246338844299316,2.3232994079589844,10.938358306884766,0.044316358864307404,320,0,"[196, 77, 31, 15]",0.001,0.9026901721954346,0.9215898513793945,3
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20246338844299316,2.3232994079589844,5.298311710357666,0.02146591618657112,320,0,"[64, 143, 69, 43]",0.001,2.8942980766296387,1.297518014907837,3
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20246338844299316,2.3232994079589844,4.810712814331055,0.019490428268909454,320,0,"[64, 139, 64, 32, 20]",0.001,6.6969780921936035,1.3633737564086914,3
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20238418877124786,2.3684353828430176,8.856221199035645,0.03547703102231026,320,0,"[196, 84, 39]",0.001,0.3077521324157715,0.9923567771911621,4
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20238418877124786,2.3684353828430176,10.124687194824219,0.04055836424231529,320,0,"[187, 74, 31, 16, 11]",0.001,1.3966708183288574,1.0074131488800049,4
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20238418877124786,2.3684353828430176,4.994505882263184,0.020007431507110596,320,0,"[64, 118, 64, 41, 32]",0.001,3.0618531703948975,1.3980841636657715,4
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20238418877124786,2.3684353828430176,4.521424770355225,0.018112322315573692,320,0,"[64, 133, 64, 35, 23]",0.001,7.228394031524658,1.2602181434631348,4
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20278871059417725,2.291149377822876,10.739885330200195,0.043945472687482834,320,0,"[197, 84, 38]",0.001,0.3315870761871338,0.9620091915130615,5
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20278871059417725,2.291149377822876,10.491659164428711,0.04292978346347809,320,0,"[195, 78, 31, 15]",0.001,1.0600697994232178,0.965878963470459,5
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20278871059417725,2.291149377822876,5.570372581481934,0.022792857140302658,320,0,"[64, 141, 70, 44]",0.001,3.3182311058044434,1.2425198554992676,5
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20278871059417725,2.291149377822876,5.612673282623291,0.022965941578149796,320,0,"[64, 138, 64, 33, 20]",0.001,8.025752067565918,1.4892327785491943,5
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.2023899257183075,2.3597424030303955,10.755902290344238,0.04315461590886116,320,0,"[198, 84, 37]",0.001,0.4537770748138428,1.1792569160461426,6
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.2023899257183075,2.3597424030303955,10.40118408203125,0.04173142462968826,320,0,"[196, 77, 31, 15]",0.001,1.1885409355163574,1.0251729488372803,6
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.2023899257183075,2.3597424030303955,5.145389080047607,0.020644227042794228,320,0,"[64, 141, 70, 44]",0.001,3.610524892807007,1.3514418601989746,6
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.2023899257183075,2.3597424030303955,4.804228782653809,0.019275430589914322,320,0,"[64, 137, 64, 33, 21]",0.001,7.94660210609436,1.166060209274292,6
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20283451676368713,2.3486719131469727,10.938251495361328,0.04429993778467178,320,0,"[197, 83, 39]",0.001,0.3828129768371582,0.9279589653015137,7
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20283451676368713,2.3486719131469727,9.942458152770996,0.0402669757604599,320,0,"[194, 77, 32, 16]",0.001,1.0959851741790771,0.9570198059082031,7
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20283451676368713,2.3486719131469727,6.77856969833374,0.027453219518065453,320,0,"[64, 138, 71, 46]",0.001,3.5342390537261963,1.3279309272766113,7
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20283451676368713,2.3486719131469727,5.149848937988281,0.02085689827799797,320,0,"[64, 135, 64, 34, 22]",0.001,8.316201210021973,1.2230620384216309,7
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20290043950080872,2.2916736602783203,10.290034294128418,0.04164550080895424,320,0,"[198, 84, 37]",0.001,0.40540289878845215,0.9528791904449463,8
