dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013626416330225766,3.549138069152832,0.011359773576259613,0.2574518322944641,80,0,"[27, 27, 25]",0.001,0.010829925537109375,0.5166690349578857,9
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013626416330225766,3.549138069152832,0.004325483925640583,0.0980304628610611,80,0,"[25, 22, 18, 14]",0.001,0.042333364486694336,0.4559659957885742,9
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013626416330225766,3.549138069152832,0.005201953928917646,0.11789430677890778,80,0,"[16, 30, 33]",0.001,0.25790905952453613,0.48099589347839355,9
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013626416330225766,3.549138069152832,0.0028653787449002266,0.06493941694498062,80,0,"[16, 16, 16, 16, 15]",0.001,0.6005899906158447,0.4727590084075928,9
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013669680629391223,3.4601919651031494,0.009647599421441555,0.22450140118598938,80,0,"[26, 27, 26]",0.001,0.013969898223876953,0.44096803665161133,10
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013669680629391223,3.4601919651031494,0.008109689690172672,0.18871396780014038,80,0,"[24, 22, 18, 15]",0.001,0.04390406608581543,0.46443891525268555,10
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013669680629391223,3.4601919651031494,0.007688285782933235,0.17890781164169312,80,0,"[16, 29, 34]",0.001,0.2757248878479004,0.5274600982666016,10
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013669680629391223,3.4601919651031494,0.005274232942610979,0.12273236364126205,80,0,"[16, 16, 16, 16, 15]",0.001,0.5989120006561279,0.489163875579834,10
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013645780563820153,3.4595038890838623,0.006162497214972973,0.13932427763938904,80,0,"[26, 28, 25]",0.001,0.013192892074584961,0.4543132781982422,11
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013645780563820153,3.4595038890838623,0.007294758688658476,0.16492290794849396,80,0,"[24, 23, 18, 14]",0.001,0.0455479621887207,0.45209288597106934,11
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013645780563820153,3.4595038890838623,0.006571377161890268,0.14856839179992676,80,0,"[16, 29, 34]",0.001,0.29630112648010254,0.48320722579956055,11
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013645780563820153,3.4595038890838623,0.003121131332591176,0.07056382298469543,80,0,"[16, 16, 16, 16, 15]",0.001,0.6270031929016113,0.4863560199737549,11
