dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.2018037736415863,2.340473175048828,2.901623010635376,0.047240231186151505,320,0,"[199, 85, 35]",0.001,0.22964906692504883,0.26024699211120605,0
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.2018037736415863,2.340473175048828,2.7834644317626953,0.045316535979509354,320,0,"[206, 82, 31]",0.001,0.5621228218078613,0.24312615394592285,0
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.2018037736415863,2.340473175048828,1.6156790256500244,0.02630426175892353,320,0,"[64, 150, 69, 36]",0.001,2.227186918258667,0.36762499809265137,0
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.2018037736415863,2.340473175048828,1.5463608503341675,0.02517571859061718,320,0,"[64, 159, 66, 30]",0.001,4.461936950683594,0.28781890869140625,0
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20213359594345093,2.1974406242370605,2.776820659637451,0.04742150008678436,320,0,"[193, 85, 41]",0.001,0.23254871368408203,0.25197911262512207,1
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20213359594345093,2.1974406242370605,2.480496644973755,0.04236098751425743,320,0,"[189, 78, 34, 18]",0.001,0.7269859313964844,0.22783303260803223,1
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20213359594345093,2.1974406242370605,1.5536073446273804,0.026531921699643135,320,0,"[64, 134, 72, 49]",0.001,2.3525702953338623,0.2777419090270996,1
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20213359594345093,2.1974406242370605,1.4194093942642212,0.02424013987183571,320,0,"[64, 130, 64, 37, 24]",0.001,5.558938264846802,0.26119089126586914,1
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20217658579349518,2.4967727661132812,2.2671210765838623,0.03478933498263359,320,0,"[180, 78, 38, 23]",0.001,0.24757599830627441,0.22943592071533203,2
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20217658579349518,2.4967727661132812,2.563072443008423,0.039330754429101944,320,0,"[191, 77, 34, 17]",0.001,0.7767210006713867,0.233612060546875,2
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20217658579349518,2.4967727661132812,1.3733375072479248,0.0210740827023983,320,0,"[64, 134, 72, 49]",0.001,2.528316020965576,0.24862003326416016,2
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20217658579349518,2.4967727661132812,1.188460111618042,0.01823711022734642,320,0,"[64, 133, 64, 36, 22]",0.001,5.857164144515991,0.2635040283203125,2
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20246338844299316,2.3192667961120605,2.753937244415283,0.04336673766374588,320,0,"[185, 78, 35, 21]",0.001,0.290647029876709,0.23642182350158691,3
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20246338844299316,2.3192667961120605,2.6207215785980225,0.0412689670920372,320,0,"[189, 74, 30, 15, 11]",0.001,1.0867629051208496,0.22754931449890137,3
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20246338844299316,2.3192667961120605,1.3617198467254639,0.021443244069814682,320,0,"[64, 120, 64, 39, 32]",0.001,2.7747459411621094,0.25155186653137207,3
Miniboo,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.20246338844299316,2.3192667961120605,1.2156461477279663,0.01914299465715885,320,0,"[64, 135, 64, 33, 23]",0.001,6.41436505317688,0.2803189754486084,3
Miniboo,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.20238418877124786,2.359442710876465,2.497581958770752,0.04141354188323021,320,0,"[196, 84, 39]",0.001,0.2841451168060303,0.24721288681030273,4
Miniboo,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.20238418877124786,2.359442710876465,2.4940083026885986,0.041354283690452576,320,0,"[194, 77, 32, 16]",0.001,0.8414797782897949,0.23184490203857422,4
Miniboo,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.20238418877124786,2.359442710876465,1.5128140449523926,0.025084655731916428,320,0,"[64, 140, 71, 44]",0.001,3.0154948234558105,0.2717409133911133,4
