dataset,method,degree,bias,proj,comp,comp_real,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_mse,k_mean_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08919999748468399,0.293181449174881,0.09000000357627869,1.3524751663208008,0.693366527557373,0.9975756406784058,6111.546875,3.8232455253601074,10.581194877624512,512.0,None,0.001,0.13741254806518555,0.10371828079223633,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0885000005364418,0.290479838848114,0.09000000357627869,0.6607072949409485,0.5754539370536804,0.6972455382347107,6086.35302734375,3.9027154445648193,10.499323844909668,512.0,None,0.001,0.06912875175476074,0.1031045913696289,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05350000038743019,0.1696895956993103,0.09000000357627869,0.09076955914497375,0.24065947532653809,0.2584349811077118,3188.892333984375,2.4401845932006836,7.277209281921387,1024.0,None,0.001,0.031302690505981445,0.25792932510375977,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.07119999825954437,0.24138246476650238,0.09000000357627869,0.6017199158668518,0.5429644584655762,0.6653932332992554,4850.064453125,3.2296230792999268,9.241473197937012,1024.0,None,0.001,0.07406377792358398,0.25803065299987793,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.057099997997283936,0.1841644048690796,0.09000000357627869,0.28149035573005676,0.4050271213054657,0.4551064074039459,3824.781982421875,2.5278632640838623,8.455039978027344,1024.0,None,0.001,0.1520543098449707,0.25870680809020996,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05590000003576279,0.18946468830108643,0.09000000357627869,0.2448798418045044,0.3699079155921936,0.42448046803474426,3738.625732421875,2.46236515045166,8.337043762207031,1024.0,None,0.001,0.09887290000915527,0.25688838958740234,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.03739999979734421,0.12317327409982681,0.09000000357627869,0.06882015615701675,0.2137434035539627,0.22502927482128143,1550.890869140625,1.4433971643447876,3.729764938354492,2048.0,None,0.001,0.05288553237915039,0.9742529392242432,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.045399997383356094,0.1460867077112198,0.09000000357627869,0.5005595684051514,0.48740944266319275,0.6068887114524841,2989.43212890625,2.03600811958313,7.101119041442871,2048.0,None,0.001,0.10578203201293945,0.9850265979766846,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.040300000458955765,0.13068552315235138,0.09000000357627869,0.34881964325904846,0.3867957890033722,0.5066192150115967,2159.352294921875,1.6030124425888062,5.673532485961914,2048.0,None,0.001,0.17713022232055664,0.9753890037536621,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.03920000046491623,0.12776969373226166,0.09000000357627869,0.31608983874320984,0.3939504027366638,0.48226577043533325,2175.678955078125,1.638343095779419,5.567028999328613,2048.0,None,0.001,0.1519932746887207,0.9736008644104004,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.03280000016093254,0.10539043694734573,0.09000000357627869,0.04282786324620247,0.16801482439041138,0.177518829703331,971.8561401367188,1.0205475091934204,2.0772922039031982,3072.0,None,0.001,0.06338238716125488,1.8195903301239014,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.038599997758865356,0.12443473935127258,0.09000000357627869,0.7043420076370239,0.4484995901584625,0.7199013829231262,2250.754638671875,1.6073914766311646,5.764667987823486,3072.0,None,0.001,0.12378168106079102,1.8197457790374756,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03099999949336052,0.09940088540315628,0.09000000357627869,0.10265390574932098,0.2411460429430008,0.2748330235481262,1479.6070556640625,1.171265721321106,4.095160484313965,3072.0,None,0.001,0.19848203659057617,1.8220009803771973,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.032899998128414154,0.10094991326332092,0.09000000357627869,0.22444863617420197,0.330696165561676,0.4063868820667267,1503.45263671875,1.2029457092285156,4.095980644226074,3072.0,None,0.001,0.24217820167541504,1.8262715339660645,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.027899999171495438,0.08816464990377426,0.09000000357627869,0.04640963301062584,0.17948931455612183,0.1847928911447525,676.2609252929688,0.7588067054748535,1.2873505353927612,4096.0,None,0.001,0.07853817939758301,3.0287764072418213,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03399999812245369,0.10679396986961365,0.09000000357627869,0.9578927755355835,0.5123893022537231,0.8395366668701172,1741.2017822265625,1.2893524169921875,4.747289657592773,4096.0,None,0.001,0.144819974899292,3.027953624725342,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0279999990016222,0.09107177704572678,0.09000000357627869,0.11463545262813568,0.24459299445152283,0.2904294431209564,1166.17041015625,0.9818428754806519,3.2090299129486084,4096.0,None,0.001,0.22200226783752441,3.0300052165985107,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.027699999511241913,0.08890412002801895,0.09000000357627869,0.25471800565719604,0.30790963768959045,0.4329233467578888,1151.963134765625,0.9819121360778809,3.139601707458496,4096.0,None,0.001,0.26097536087036133,3.0264132022857666,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02319999970495701,0.07900598645210266,0.09000000357627869,0.04006153345108032,0.16798853874206543,0.17169000208377838,516.080078125,0.6043075919151306,0.8475309014320374,5120.0,None,0.001,0.09552788734436035,4.631499528884888,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.030499998480081558,0.10087867826223373,0.09000000357627869,0.2627849280834198,0.3242090344429016,0.43972527980804443,1475.3787841796875,1.1241227388381958,4.093874931335449,5120.0,None,0.001,0.16831278800964355,4.630381345748901,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.02499999850988388,0.08324766904115677,0.09000000357627869,0.07676875591278076,0.2030644416809082,0.23766949772834778,938.6321411132812,0.8229275345802307,2.5720396041870117,5120.0,None,0.001,0.24591660499572754,4.6307759284973145,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.025200000032782555,0.0805216133594513,0.09000000357627869,0.07128772139549255,0.20250064134597778,0.22902798652648926,915.3357543945312,0.8095782399177551,2.4903318881988525,5120.0,None,0.001,0.3696000576019287,4.611711502075195,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.025299999862909317,0.07704468071460724,0.09000000357627869,0.03172196447849274,0.1487809717655182,0.15277814865112305,411.8006286621094,0.5031540393829346,0.5644530057907104,6144.0,None,0.001,0.11672258377075195,6.439560174942017,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0284000001847744,0.09039387851953506,0.09000000357627869,0.3722682297229767,0.36522966623306274,0.5233704447746277,1261.580078125,0.9846512079238892,3.5790669918060303,6144.0,None,0.001,0.19601988792419434,6.443568229675293,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.025599999353289604,0.07856094837188721,0.09000000357627869,0.06085439398884773,0.1848343163728714,0.21160560846328735,791.2616577148438,0.7189661264419556,2.0865752696990967,6144.0,None,0.001,0.27039098739624023,6.450077295303345,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02589999884366989,0.0791478157043457,0.09000000357627869,0.06640946865081787,0.1897307187318802,0.221052885055542,772.6212158203125,0.7237210869789124,1.9733790159225464,6144.0,None,0.001,0.4420163631439209,6.443169116973877,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.021399999037384987,0.07153482735157013,0.09000000357627869,0.03964836895465851,0.172109916806221,0.17080235481262207,348.3393249511719,0.43645787239074707,0.41610443592071533,7168.0,None,0.001,0.1293656826019287,8.580227851867676,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.026599999517202377,0.08416841924190521,0.09000000357627869,0.23626278340816498,0.2858256697654724,0.41694507002830505,1098.029296875,0.8801535964012146,3.095438003540039,7168.0,None,0.001,0.21294236183166504,8.57475209236145,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.024799998849630356,0.073154978454113,0.09000000357627869,0.047029633074998856,0.16599854826927185,0.18602314591407776,659.2343139648438,0.6129736304283142,1.733423113822937,7168.0,None,0.001,0.29265356063842773,8.573744535446167,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.023099999874830246,0.07407604902982712,0.09000000357627869,0.06502558290958405,0.19399283826351166,0.21873754262924194,662.9542236328125,0.6141493320465088,1.7379571199417114,7168.0,None,0.001,0.4923861026763916,8.575242757797241,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.021399999037384987,0.07104550302028656,0.09000000357627869,0.028599167242646217,0.1434028148651123,0.1450634002685547,292.0228576660156,0.3747001588344574,0.288608580827713,8192.0,None,0.001,0.1852409839630127,11.144331932067871,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.026999998837709427,0.08075768500566483,0.09000000357627869,0.16684681177139282,0.29721808433532715,0.35038068890571594,982.0451049804688,0.8050532341003418,2.717961072921753,8192.0,None,0.001,0.3388340473175049,11.143459796905518,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.020999999716877937,0.07048556953668594,0.09000000357627869,0.05095534399151802,0.16740408539772034,0.19363152980804443,599.0098876953125,0.5681500434875488,1.507347583770752,8192.0,None,0.001,0.31624364852905273,11.1377534866333,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.020499998703598976,0.06686557084321976,0.09000000357627869,0.04975048825144768,0.1683284342288971,0.19132858514785767,590.073486328125,0.5685113072395325,1.4616299867630005,8192.0,None,0.001,0.4569997787475586,11.140782117843628,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.020999999716877937,0.06855423748493195,0.09000000357627869,0.034284625202417374,0.16111430525779724,0.15882940590381622,262.18463134765625,0.34177273511886597,0.22249892354011536,9216.0,None,0.001,0.2763051986694336,14.124821662902832,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.025200000032782555,0.07750239968299866,0.09000000357627869,0.17397397756576538,0.25616908073425293,0.35778599977493286,891.7125244140625,0.759451150894165,2.4346871376037598,9216.0,None,0.001,0.3134949207305908,14.117052793502808,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019899999722838402,0.06726255267858505,0.09000000357627869,0.05375589057803154,0.17305631935596466,0.19888143241405487,517.41796875,0.5153047442436218,1.2198196649551392,9216.0,None,0.001,0.4106006622314453,14.118910074234009,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.021199999377131462,0.06960645318031311,0.09000000357627869,0.06384918093681335,0.1904563158750534,0.2167498767375946,552.5950927734375,0.5129817724227905,1.4682272672653198,9216.0,None,0.001,0.7026834487915039,14.14976692199707,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.019899999722838402,0.06810759007930756,0.09000000357627869,0.03343807905912399,0.16064129769802094,0.1568562537431717,231.14822387695312,0.30399924516677856,0.17529650032520294,10240.0,None,0.001,0.37630200386047363,17.35577416419983,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.023399999365210533,0.07597239315509796,0.09000000357627869,0.11836403608322144,0.24936552345752716,0.2951148450374603,817.3849487304688,0.6961096525192261,2.2446155548095703,10240.0,None,0.001,0.4813668727874756,17.37636423110962,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019999999552965164,0.06924955546855927,0.09000000357627869,0.04822589084506035,0.1632421612739563,0.18837414681911469,486.2696228027344,0.4778662323951721,1.174828052520752,10240.0,None,0.001,0.45948266983032227,17.390565633773804,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.020600000396370888,0.06719978898763657,0.09000000357627869,0.03833673149347305,0.14874030649662018,0.16795337200164795,477.6649475097656,0.48152828216552734,1.0975879430770874,10240.0,None,0.001,0.848968505859375,17.350476026535034,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.19099999964237213,0.6079944968223572,0.09000000357627869,0.623237133026123,0.6303339004516602,0.6780670285224915,11789.423828125,7.0159406661987305,12.640871047973633,128.0,None,0.001,0.011713027954101562,0.04827308654785156,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.30889999866485596,1.0797193050384521,0.09000000357627869,2.291107177734375,0.8967553377151489,1.300075888633728,15117.1796875,9.990133285522461,12.653886795043945,128.0,None,0.001,0.05018448829650879,0.04148459434509277,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.24699999392032623,0.8248016238212585,0.09000000357627869,0.9696836471557617,0.7360724806785583,0.8457870483398438,13184.8564453125,8.341611862182617,12.635339736938477,128.0,None,0.001,0.12435388565063477,0.03244328498840332,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.22989998757839203,0.7695931196212769,0.09000000357627869,1.23674738407135,0.8250727653503418,0.9551827907562256,13022.294921875,8.234893798828125,12.62771224975586,128.0,None,0.001,0.04825258255004883,0.026754140853881836,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.12289999425411224,0.39604452252388,0.09000000357627869,0.319106787443161,0.45108562707901,0.4851924479007721,8250.748046875,4.9544806480407715,11.824820518493652,256.0,None,0.001,0.013858795166015625,0.05167675018310547,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.19820000231266022,0.6718823909759521,0.09000000357627869,1.669213891029358,0.8210428953170776,1.1096909046173096,10742.509765625,7.101774215698242,11.959344863891602,256.0,None,0.001,0.05164933204650879,0.05210566520690918,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.14739999175071716,0.4905686378479004,0.09000000357627869,0.8194971084594727,0.6980481743812561,0.7775346040725708,9191.9169921875,5.649782180786133,11.905241012573242,256.0,None,0.001,0.12372684478759766,0.051466941833496094,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.1404999941587448,0.46884509921073914,0.09000000357627869,0.6638575792312622,0.6042006611824036,0.6998153328895569,9280.2412109375,5.876748561859131,11.871857643127441,256.0,None,0.001,0.0512080192565918,0.05220913887023926,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0762999951839447,0.247468501329422,0.09000000357627869,0.20867863297462463,0.36680206656455994,0.39236024022102356,5525.40185546875,3.6268510818481445,10.171028137207031,512.0,None,0.001,0.02090311050415039,0.10962653160095215,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.12429999560117722,0.40638968348503113,0.09000000357627869,4.605289459228516,1.1234508752822876,1.8432084321975708,7562.72412109375,4.934700965881348,10.978155136108398,512.0,None,0.001,0.05690169334411621,0.10426139831542969,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08749999850988388,0.28537434339523315,0.09000000357627869,0.5264988541603088,0.5228102207183838,0.6232247352600098,6278.0703125,4.056580543518066,10.51379680633545,512.0,None,0.001,0.1380770206451416,0.10234332084655762,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08999999612569809,0.2923983931541443,0.09000000357627869,2.8026866912841797,1.0195027589797974,1.4379152059555054,6283.404296875,3.9384639263153076,10.641027450561523,512.0,None,0.001,0.06160330772399902,0.10267043113708496,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05469999834895134,0.17371167242527008,0.09000000357627869,0.0967789813876152,0.24901840090751648,0.2672000527381897,3174.2333984375,2.4364631175994873,7.250363349914551,1024.0,None,0.001,0.024859189987182617,0.25615882873535156,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0746999979019165,0.24122215807437897,0.09000000357627869,0.6851009726524353,0.5811521410942078,0.7109242081642151,4972.591796875,3.3571934700012207,9.279516220092773,1024.0,None,0.001,0.06846451759338379,0.2567758560180664,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.05829999968409538,0.19271638989448547,0.09000000357627869,0.3160651922225952,0.41009774804115295,0.4828745722770691,3823.871826171875,2.535987377166748,8.418768882751465,1024.0,None,0.001,0.14881062507629395,0.255582332611084,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.06030000001192093,0.18871034681797028,0.09000000357627869,0.3117685914039612,0.3995504081249237,0.4795812666416168,3783.046875,2.5805420875549316,8.317024230957031,1024.0,None,0.001,0.09068655967712402,0.2559077739715576,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.03839999809861183,0.12483422458171844,0.09000000357627869,0.05150141939520836,0.18211764097213745,0.1949196308851242,1576.1953125,1.4904929399490356,3.680842399597168,2048.0,None,0.001,0.0403285026550293,0.9644448757171631,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.04769999906420708,0.1569664031267166,0.09000000357627869,0.519053041934967,0.4554046392440796,0.6188022494316101,3014.954833984375,2.1016364097595215,7.066105842590332,2048.0,None,0.001,0.09503388404846191,0.9842808246612549,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03629999980330467,0.11628444492816925,0.09000000357627869,0.21459679305553436,0.3267699182033539,0.3978850543498993,2197.534912109375,1.6396446228027344,5.667285442352295,2048.0,None,0.001,0.17477679252624512,0.9834291934967041,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.03830000013113022,0.12736281752586365,0.09000000357627869,0.38158899545669556,0.4045950472354889,0.5305715203285217,2203.742431640625,1.6301475763320923,5.740967273712158,2048.0,None,0.001,0.14943933486938477,0.9813046455383301,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.030899999663233757,0.10008618980646133,0.09000000357627869,0.04774001985788345,0.1789863556623459,0.18766672909259796,957.2465209960938,0.9987620115280151,2.0807926654815674,3072.0,None,0.001,0.05988359451293945,1.8214688301086426,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03849999979138374,0.12305661290884018,0.09000000357627869,0.9066199660301208,0.5230905413627625,0.8178216814994812,2237.279052734375,1.5976439714431763,5.796349048614502,3072.0,None,0.001,0.12058281898498535,1.8258960247039795,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.029899999499320984,0.10157887637615204,0.09000000357627869,0.14817558228969574,0.28065359592437744,0.33062395453453064,1473.2532958984375,1.1682711839675903,4.072660446166992,3072.0,None,0.001,0.19521522521972656,1.819929599761963,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.031700000166893005,0.10057853907346725,0.09000000357627869,0.2052849382162094,0.31771376729011536,0.389156699180603,1474.34326171875,1.1673622131347656,4.074990749359131,3072.0,None,0.001,0.23598861694335938,1.8242847919464111,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02979999966919422,0.09324473887681961,0.09000000357627869,0.04939911514520645,0.18637393414974213,0.1908998340368271,681.1786499023438,0.7613896727561951,1.292128086090088,4096.0,None,0.001,0.07520794868469238,3.0276403427124023,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.031700000166893005,0.10906533151865005,0.09000000357627869,0.23989352583885193,0.3272092044353485,0.42068326473236084,1767.065673828125,1.3315902948379517,4.70766544342041,4096.0,None,0.001,0.1413412094116211,3.025681257247925,1.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.02850000001490116,0.08933521807193756,0.09000000357627869,0.0911029577255249,0.22585269808769226,0.2592461109161377,1156.578369140625,0.980021059513092,3.1595818996429443,4096.0,None,0.001,0.21989107131958008,3.0302317142486572,1.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.029199998825788498,0.09111456573009491,0.09000000357627869,0.18020828068256378,0.2794497013092041,0.3646140396595001,1190.7581787109375,0.9541725516319275,3.4239139556884766,4096.0,None,0.001,0.2557511329650879,3.0262844562530518,1.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.024299999698996544,0.07887641340494156,0.09000000357627869,0.04111459106206894,0.17073599994182587,0.1741582304239273,519.4490356445312,0.6117163896560669,0.8378854393959045,5120.0,None,0.001,0.09154796600341797,4.631619215011597,1.0
