dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Naval,srf,7,0.5,gaussian,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013746462354902178,-2.3120651245117188,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.002737476024776697,0.016955189406871796,1.2728428840637207,9.006971168901146e-09,1.1687053234898936e-12,16,160,None,0.015625,0.0022280216217041016,0.005106210708618164,0
Naval,srf,7,0.5,srht,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.0001379098539473489,-2.3120555877685547,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.004890597891062498,0.03029104694724083,3.139173984527588,2.3871253418406013e-08,6.872784893280359e-12,16,160,None,0.015625,0.02446722984313965,0.005146980285644531,0
Naval,srf,7,0.5,srht,True,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013698438124265522,-2.3120996952056885,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.0035798947792500257,0.02217290550470352,0.138526052236557,8.970020282106361e-10,8.75461134792685e-14,16,160,None,0.015625,0.0243377685546875,0.006726741790771484,0
Naval,maclaurin_p,7,0.5,rademacher,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.000138203235110268,-2.3120412826538086,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.044325921684503555,0.27454283833503723,6.346395492553711,2.9445446969589284e-08,3.5184771762786227e-12,16,160,None,0.015625,0.003117799758911133,0.006175041198730469,0
Naval,maclaurin,7,0.5,rademacher,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013749899517279118,-2.312067747116089,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.013642639853060246,0.08449883759021759,0.9636216163635254,8.189259048663189e-09,1.953931157497313e-12,16,160,"[1, 2, 4, 4, 3, 1]",0.015625,0.005735874176025391,0.005105018615722656,0
Naval,maclaurin,7,0.5,rademacher,True,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013684487203136086,-2.3121016025543213,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.007348117418587208,0.04551226273179054,0.5429072976112366,1.303433538879517e-08,5.791346568972955e-12,16,160,"[1, 2, 4, 4, 3, 1]",0.015625,0.021818876266479492,0.005650997161865234,0
Naval,maclaurin,7,0.5,srht,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.000137406459543854,-2.3120834827423096,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.0036435683723539114,0.022567281499505043,0.6644065380096436,2.1617769796478115e-09,4.487130719071919e-12,16,160,"[1, 2, 4, 4, 3, 1]",0.015625,0.13722491264343262,0.005708217620849609,0
Naval,maclaurin,7,0.5,srht,True,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013706105528399348,-2.312084913253784,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.00622989097610116,0.038586270064115524,0.7442739009857178,8.608544987964706e-09,9.490995662997381e-12,16,160,"[1, 2, 4, 4, 3, 1]",0.015625,0.2736630439758301,0.0047490596771240234,0
Naval,poly_sketch,7,0.5,gaussian,False,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013898295583203435,-2.3120031356811523,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.0952640175819397,0.5900396704673767,17.204368591308594,9.405693646158397e-08,1.3128957990216072e-11,16,160,None,0.015625,0.0030210018157958984,0.005190849304199219,0
Naval,poly_sketch,7,0.5,gaussian,True,False,False,False,False,False,0.00013617258809972554,1.4142135381698608,0.00013836035213898867,-2.312035322189331,0.00013791436504106969,-2.3119325637817383,0.0001789805683074519,0.15113957226276398,0.9361178278923035,43.99131774902344,6.227723758911452e-08,8.037026599794217e-11,16,160,None,0.015625,0.015368938446044922,0.0054590702056884766,0
