dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,11.9501953125,711.632080078125,2.2424588203430176,13.24132251739502,88.34967803955078,972.044677734375,0.6988261938095093,5956.294921875,13.913196563720703,0.05025169625878334,40,40,None,0.015625,0.0008480548858642578,0.0013699531555175781,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,20.05485725402832,595.4285278320312,1.8191510438919067,8.354375839233398,88.34967803955078,1063.981689453125,0.7649218440055847,4974.2431640625,20.87995719909668,0.07488731294870377,40,40,None,0.03125,0.0004711151123046875,0.0013670921325683594,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,15.730995178222656,233.6820526123047,1.5602298974990845,5.513221740722656,88.34967803955078,873.1747436523438,0.6277462244033813,3042.406494140625,16.41905403137207,0.12021315097808838,40,40,None,0.0625,0.00031113624572753906,0.0008051395416259766,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,10.920075416564941,81.43656158447266,1.5102863311767578,4.115201473236084,88.34967803955078,1025.43408203125,0.7372090220451355,1268.92626953125,10.482636451721191,0.20716269314289093,40,40,None,0.125,0.0018811225891113281,0.0006561279296875,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,19.16731071472168,71.82388305664062,1.6374320983886719,3.5517797470092773,88.34967803955078,920.6216430664062,0.6618568301200867,1200.97998046875,19.047048568725586,0.3800470530986786,40,40,None,0.25,0.0004379749298095703,0.0017189979553222656,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,10.384957313537598,20.62042236328125,1.877005696296692,3.4193503856658936,88.34967803955078,927.6425170898438,0.6669043302536011,562.229736328125,9.294843673706055,0.7388185858726501,40,40,None,0.5,0.0002961158752441406,0.004978179931640625,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,13.375868797302246,14.306646347045898,2.2053606510162354,3.5320868492126465,88.34967803955078,1116.792724609375,0.8028889298439026,383.57440185546875,11.6485013961792,1.5013686418533325,40,40,None,1.0,0.000286102294921875,0.0012791156768798828,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,12.55780029296875,8.458033561706543,2.6427197456359863,3.8030683994293213,88.34967803955078,1000.5970458984375,0.7193531394004822,241.46786499023438,9.728499412536621,3.137673854827881,40,40,None,2.0,0.0002868175506591797,0.0017590522766113281,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,12.912925720214844,6.29650354385376,3.219604015350342,4.180956840515137,88.34967803955078,1087.1666259765625,0.7815900444984436,130.70953369140625,7.478240966796875,6.618533134460449,40,40,None,4.0,0.0003609657287597656,0.0009000301361083984,0
Energy,srf,10,0.5,gaussian,False,False,False,False,False,False,96.96780395507812,1.4142135381698608,26.22489356994629,7.041011810302734,3.990028142929077,4.636777400970459,88.34967803955078,969.3214111328125,0.6968683004379272,194.18954467773438,17.94082260131836,14.025050163269043,40,40,None,8.0,0.0002868175506591797,0.0014698505401611328,0
