D,bias,comp,dataset,degree,feature_dist,feature_time,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
5120.0,0.875,0.0,FashionMNIST,3.0,None,1640295034.6360326,0.0,0.0652107521891594,0.005649801809340715,0.009685835801064968,2.8284270763397217,9.030264854431152,srf,0.001,4.047306060791016,gaussian,0.0,0.13316667079925537,647.2841186523438,0.08999998867511749,0.055123221129179,0.40682023763656616,0.0005039935349486768
5120.0,0.875,0.0,FashionMNIST,3.0,None,1640295040.3175306,0.0,0.03023868054151535,0.0011186162009835243,0.009997966699302197,2.8284270763397217,3.8950016498565674,srf,0.01,4.0461156368255615,gaussian,0.0,0.14016667008399963,380.59454345703125,0.08999998867511749,0.017209595069289207,0.40258023142814636,0.00011016516509698704
5120.0,0.875,0.0,FashionMNIST,3.0,None,1640295045.9835718,0.0,0.005585402250289917,4.417854506755248e-05,0.00801680888980627,2.8284270763397217,0.9644524455070496,srf,0.1,4.0459184646606445,gaussian,0.0,0.1576666682958603,173.0835418701172,0.08999998867511749,0.002651312155649066,0.738844096660614,9.159486580756493e-06
5120.0,0.875,0.0,FashionMNIST,3.0,None,1640295051.6467388,0.0,0.0004448572581168264,2.6019259280474216e-07,0.009404043667018414,2.8284270763397217,0.0630759596824646,srf,1.0,4.042431354522705,gaussian,0.0,0.18283332884311676,52.711891174316406,0.08999998867511749,8.016757055884227e-05,1.8404364585876465,7.297179394072373e-08
