seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,mse,rmse,smse,test_kl,test_mnll,test_mean_mse,test_var_mse,cluster_time_ms,test_feature_time_ms
4.0,10000.0,128.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[67, 60]",0.028457442298531532,0.16869333803838116,0.4077365845139247,29.20018196105957,0.026338130235671997,0.010010686703026295,2.9263508622534573e-05,0.5285390006974922,2.368256000409019
4.0,10000.0,128.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[67, 60]",0.02334592118859291,0.1527937210378519,0.3344990061970306,24.746397018432617,0.015110679902136326,0.008586404845118523,4.920842002320569e-06,0.5285390006974922,728.368782999496
4.0,10000.0,128.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 119]",0.028585266321897507,0.1690717786086652,0.40956803971496925,29.3402156829834,0.026858912780880928,0.010058393701910973,2.909435352194123e-05,0.5285390006974922,1.348265000160609
4.0,10000.0,128.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 119]",0.02502284198999405,0.15818609923123475,0.3585258302837102,32.719505310058594,0.021641787141561508,0.011371968314051628,3.8072903407737613e-06,0.5285390006974922,1021.6001420094472
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,gaussian,0.0,None,0.01847357116639614,0.13591751603967805,0.2646882573684413,10.160320281982422,-0.0043553938157856464,0.0034829925280064344,9.53663038671948e-06,0.5285390006974922,0.4038070001115557
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,srht,0.0,None,0.019539980217814445,0.13978547928098414,0.27996770447259905,13.361248970031738,-0.0008530968334525824,0.00459663150832057,1.032380350807216e-05,0.5285390006974922,0.6748329997208202
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.028555050492286682,0.16898239698941037,0.40913510905892053,29.369243621826172,0.02675194852054119,0.010068319737911224,2.908081114583183e-05,0.5285390006974922,0.9873220005829353
4.0,10000.0,256.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.02388208918273449,0.15453830975759536,0.3421811901531147,29.423654556274414,0.017526915296912193,0.010230492800474167,3.913271029887255e-06,0.5285390006974922,745.4216559990527
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.018754154443740845,0.1369458084197572,0.268708438310077,10.643646240234375,-0.005603634286671877,0.003629780374467373,1.7829646822065115e-05,0.5285390006974922,1.8745659999694908
4.0,10000.0,256.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.017965184524655342,0.1340342662331366,0.2574041230199868,15.164773941040039,-0.0011312447022646666,0.005291884299367666,1.1777539157264982e-06,0.5285390006974922,1432.610630002273
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,gaussian,0.0,None,0.01585175283253193,0.12590374431498028,0.22712299618117904,8.942279815673828,-0.013387804850935936,0.003067881567403674,8.77754337125225e-06,0.5285390006974922,0.39478799953940324
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,srht,0.0,None,0.01763634942471981,0.13280191800090768,0.2526925927598366,11.030294418334961,-0.007262472063302994,0.003792911535128951,9.23517654882744e-06,0.5285390006974922,0.6491959993581986
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.028460605069994926,0.16870271210029472,0.4077819005202107,29.2139892578125,0.026403386145830154,0.01001585740596056,2.9086846552672796e-05,0.5285390006974922,1.0012639995693462
4.0,10000.0,256.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.02405058778822422,0.15508251928642447,0.3445954284102643,29.1431827545166,0.018091855570673943,0.01013331487774849,3.932450908905594e-06,0.5285390006974922,730.6168860040998
4.0,10000.0,256.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.01905832812190056,0.13805190372428972,0.27306662114783253,10.395172119140625,-0.004525673575699329,0.003542026737704873,1.797077311493922e-05,0.5285390006974922,1.8904059998021694
4.0,10000.0,256.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.01814669370651245,0.13470966448815933,0.2600047760615341,15.035932540893555,-0.0006015970720909536,0.00523978378623724,1.2465745840017917e-06,0.5285390006974922,1436.8571320055707
4.0,10000.0,512.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,gaussian,0.0,None,0.016050569713115692,0.1266908430515627,0.2299716329273254,5.6753129959106445,-0.01103238109499216,0.001946963369846344,5.37342293682741e-06,0.5285390006974922,0.3744080004253192
4.0,10000.0,512.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,srht,0.0,None,0.015074552968144417,0.12277847111014381,0.21598732155287972,5.701173782348633,-0.014627177268266678,0.0019566051196306944,5.275830972095719e-06,0.5285390006974922,0.6936370000403258
4.0,10000.0,512.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[206, 184, 121]",0.019206460565328598,0.13858737520181483,0.275189054214917,9.785001754760742,-0.0037617101334035397,0.0033359143417328596,1.7374582967022434e-05,0.5285390006974922,1.3291120003486867
4.0,10000.0,512.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[206, 184, 121]",0.018133101984858513,0.13465920683287316,0.25981003466114033,15.70055866241455,-0.0003022707824129611,0.005471276119351387,1.0618150554364547e-06,0.5285390006974922,891.2257709953337
4.0,10000.0,512.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 298, 205]",0.01701919361948967,0.13045763151111425,0.24385002013866805,6.2792510986328125,-0.011017333716154099,0.0021271894220262766,1.5594734577462077e-05,0.5285390006974922,1.892115000373451
4.0,10000.0,512.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 298, 205]",0.017600873485207558,0.13266828364461325,0.2521842955538753,13.758284568786621,-0.0018028344493359327,0.004796256311237812,7.540667752437002e-07,0.5285390006974922,1422.158380001747
4.0,10000.0,1024.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,gaussian,0.0,None,0.013897577300667763,0.11788798624400945,0.19912368237973832,3.374521017074585,-0.016432689502835274,0.0011628459906205535,2.231496409876854e-06,0.5285390006974922,0.3753729997697519
4.0,10000.0,1024.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,srht,0.0,None,0.013646614737808704,0.11681872597237442,0.195527905319117,3.0297868251800537,-0.018318191170692444,0.0010368638904765248,3.076479288210976e-06,0.5285390006974922,0.683449000462133
4.0,10000.0,1024.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[413, 367, 243]",0.016835402697324753,0.12975131096572687,0.24121667445418765,6.05803108215332,-0.011634296737611294,0.0020509918686002493,1.543526195746381e-05,0.5285390006974922,1.1689029997796752
4.0,10000.0,1024.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[413, 367, 243]",0.0175761915743351,0.13257522986717804,0.25183065456489107,13.525320053100586,-0.0018105240305885673,0.004716504830867052,7.353301612056384e-07,0.5285390006974922,894.9193690068569
4.0,10000.0,1024.0,,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 488, 335, 192]",0.013108588755130768,0.11449274542577258,0.18781910021093026,2.360194206237793,-0.021086102351546288,0.0007959945942275226,6.637332717218669e-06,0.5285390006974922,2.5226720008504344
4.0,10000.0,1024.0,7342,0.25,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 488, 335, 192]",0.013664862141013145,0.11689680124371729,0.19578935305503006,4.954958915710449,-0.014487182721495628,0.001729490701109171,2.1880231315662968e-07,0.5285390006974922,1965.0199729894666
4.0,10000.0,32.0,,0.5,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,gaussian,0.0,None,0.042148783802986145,0.20530168972267654,0.6039053323542087,67.34173583984375,0.07605354487895966,0.023161226883530617,3.0445553420577198e-05,0.3973200000473298,0.3524169997035642
4.0,10000.0,32.0,,0.5,2.1510469913482666,0.06945361196994781,0.1353352814912796,rff,srht,0.0,None,0.03863810747861862,0.19656578409941702,0.5536045653767991,58.47484588623047,0.06319624930620193,0.020117145031690598,3.060882954741828e-05,0.3973200000473298,0.662937999550195
4.0,10000.0,32.0,,0.5,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[16, 15]",0.03686331957578659,0.1919982280537677,0.528175507130946,48.751007080078125,0.056283075362443924,0.016737863421440125,3.272680260124616e-05,0.3973200000473298,0.9459610000703833
4.0,10000.0,32.0,4823,0.5,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,rademacher,0.0,"[16, 15]",0.05203273892402649,0.22810685856419682,0.7455220686815582,106.04563903808594,0.11567418277263641,0.0367264598608017,1.2638155567401554e-05,0.3973200000473298,712.4920910155197
4.0,10000.0,32.0,,0.5,2.1510469913482666,0.06945361196994781,0.1353352814912796,maclaurin,srht,0.0,"[8, 23]",0.03339354693889618,0.18273901318245148,0.47846080581787065,43.13522720336914,0.04389828070998192,0.014796116389334202,3.129289689240977e-05,0.3973200000473298,1.2994730004720623
