D,bias,comp,dataset,degree,feature_dist,feature_time,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
1024.0,0.875,0.0,FashionMNIST,3.0,"[843, 180]",0.04418182373046875,0.0,0.03366871550679207,0.0017938499804586172,0.01263758447021246,2.8284270763397217,3.895010232925415,maclaurin,0.01,0.2622833251953125,rademacher,0.0,0.1599999964237213,1215.6278076171875,0.09000000357627869,0.05649572238326073,0.4692317247390747,0.00034497297019697726
1024.0,0.875,1.0,FashionMNIST,3.0,"[860, 163]",0.12642455101013184,0.0,0.025511985644698143,0.0009584994986653328,0.00923776626586914,2.8284270763397217,3.895010232925415,maclaurin,0.01,0.7685587406158447,rademacher,0.0,0.16439999639987946,634.27978515625,0.09000000357627869,0.029225574806332588,0.47120144963264465,0.000352018338162452
1024.0,0.875,0.0,FashionMNIST,3.0,"[843, 180]",0.045835018157958984,0.0,0.020933646708726883,0.0006776433438062668,0.0077673266641795635,2.8284270763397217,3.895010232925415,maclaurin,0.01,0.25715017318725586,srht,0.0,0.16249999403953552,693.524658203125,0.09000000357627869,0.03173109143972397,0.4724692702293396,0.00013874986325390637
1024.0,0.875,1.0,FashionMNIST,3.0,"[860, 163]",0.08593630790710449,0.0,0.02247864566743374,0.0006614357698708773,0.007673876825720072,2.8284270763397217,3.895010232925415,maclaurin,0.01,0.7676632404327393,srht,0.0,0.16110000014305115,364.8656311035156,0.09000000357627869,0.016826773062348366,0.46773993968963623,0.00011621354497037828
1024.0,0.875,0.0,FashionMNIST,3.0,"[903, 120]",0.20708751678466797,0.0,0.029386309906840324,0.0013134687906131148,0.010813863016664982,2.8284270763397217,3.895010232925415,maclaurin,0.01,0.2746741771697998,countsketch_scatter,0.0,0.16429999470710754,1411.020751953125,0.09000000357627869,0.06589634716510773,0.4842349588871002,0.0005347917904146016
1024.0,0.875,0.0,FashionMNIST,3.0,None,0.06845259666442871,0.0,0.06877178698778152,0.007450516801327467,0.025755157694220543,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.25640439987182617,rademacher,0.0,0.15889999270439148,1330.8150634765625,0.09000000357627869,0.061556823551654816,0.45959511399269104,0.000362304097507149
1024.0,0.875,1.0,FashionMNIST,3.0,None,0.2279517650604248,0.0,0.07382167875766754,0.007311568595468998,0.025513866916298866,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.7660040855407715,rademacher,0.0,0.15680000185966492,634.2434692382812,0.09000000357627869,0.029017718508839607,0.4536260664463043,0.0003364222648087889
1024.0,0.875,0.0,FashionMNIST,3.0,None,0.03766441345214844,0.0,0.08917102217674255,0.011072794906795025,0.031397826969623566,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.2561168670654297,srht,0.0,0.16129998862743378,1174.6461181640625,0.09000000357627869,0.05450870841741562,0.4615781009197235,0.00027620355831459165
1024.0,0.875,1.0,FashionMNIST,3.0,None,0.08475518226623535,0.0,0.046279698610305786,0.0026547368615865707,0.015373818576335907,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.765833854675293,srht,0.0,0.15889999270439148,545.8211059570312,0.09000000357627869,0.024820297956466675,0.45226943492889404,0.00020194689568597823
1024.0,0.875,0.0,FashionMNIST,3.0,None,0.04264950752258301,0.0,3.32607364654541,11.126782417297363,0.9953041076660156,2.8284270763397217,3.895010232925415,poly_sketch,0.01,0.28968143463134766,countsketch_scatter,0.0,0.28839999437332153,64035.19921875,0.09000000357627869,1.896561861038208,0.8472710847854614,0.02027191035449505
