D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
8.0,0.001,0.875,0.0,Cod_rna,20.0,1.9073486328125e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,6.748023509979248,9.374442100524902,71.08470916748047,1.4721734523773193,2.8284270763397217,25.08431053161621,srf,0.6886639595031738,gaussian,0.0,0.2668205797672272,169978.75,0.25,19.064910888671875,0.6714755892753601,0.23661576211452484
8.0,0.001,0.875,1.0,Cod_rna,20.0,1.9073486328125e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,4.847642421722412,6.35516881942749,36.88962173461914,1.0605300664901733,2.8284270763397217,25.08431053161621,srf,0.9777224063873291,gaussian,0.0,0.26708564162254333,179413.265625,0.25,15.394046783447266,0.5281041860580444,0.23665277659893036
8.0,0.001,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,6.188685894012451,8.931937217712402,60.550418853759766,1.3587183952331543,2.8284270763397217,25.08431053161621,srf,0.8654122352600098,srht,0.0,0.3005003333091736,177927.59375,0.25,21.603206634521484,0.7424682974815369,0.23676112294197083
8.0,0.001,0.875,1.0,Cod_rna,20.0,1.6689300537109375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,4.889718532562256,6.770020961761475,36.90348434448242,1.0607293844223022,2.8284270763397217,25.08431053161621,srf,0.972813606262207,srht,0.0,0.18308869004249573,122320.359375,0.25,13.949296951293945,0.4230247139930725,0.2367245852947235
8.0,0.001,0.875,0.0,Cod_rna,20.0,0.3981344699859619,0.3333333432674408,0.6365143060684204,2.82842712474619,"[3, 4]",0.0,5.317637920379639,7.916059970855713,61.95539855957031,1.3743915557861328,2.8284270763397217,25.08431053161621,maclaurin,0.8905634880065918,rademacher,0.0,0.2595861256122589,148001.59375,0.25,19.6735897064209,0.5674973130226135,0.2365173101425171
8.0,0.001,0.875,1.0,Cod_rna,20.0,0.39873647689819336,0.3333333432674408,0.6365143060684204,2.82842712474619,"[3, 4]",0.0,2.4439918994903564,2.7753279209136963,10.816179275512695,0.5742590427398682,2.8284270763397217,25.08431053161621,maclaurin,0.9830937385559082,rademacher,0.0,0.2523811161518097,156344.15625,0.25,20.92400360107422,0.5052573084831238,0.23656225204467773
8.0,0.001,0.875,0.0,Cod_rna,20.0,0.5002491474151611,0.3333333432674408,0.6365143060684204,2.82842712474619,"[3, 4]",0.0,3.683253049850464,5.157955646514893,25.147294998168945,0.8756217360496521,2.8284270763397217,25.08431053161621,maclaurin,0.8624556064605713,srht,0.0,0.22472085058689117,125767.0078125,0.25,15.746524810791016,0.5130121111869812,0.23660722374916077
8.0,0.001,0.875,1.0,Cod_rna,20.0,0.4745371341705322,0.3333333432674408,0.6365143060684204,2.82842712474619,"[3, 4]",0.0,2.6435325145721436,3.162733316421509,12.015289306640625,0.6052544713020325,2.8284270763397217,25.08431053161621,maclaurin,1.0350689888000488,srht,0.0,0.25624316930770874,156531.34375,0.25,20.74376106262207,0.5551992654800415,0.23655258119106293
8.0,0.001,0.875,0.0,Cod_rna,20.0,0.3697800636291504,0.3333333432674408,0.6365143060684204,2.82842712474619,"[3, 4]",0.0,3.9403798580169678,4.9691853523254395,26.47870445251465,0.8985024094581604,2.8284270763397217,25.08431053161621,maclaurin,0.9360747337341309,countsketch_scatter,0.0,0.2889215350151062,181831.5625,0.25,25.059431076049805,0.6579344272613525,0.2368716299533844
8.0,0.001,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,4.059006214141846,1.0394819974899292,106.50103759765625,1.8019710779190063,2.8284270763397217,25.08431053161621,ts,0.8619575500488281,rademacher,0.0,0.20558728277683258,169955.015625,0.25,17.33413314819336,0.4321182370185852,0.2349829077720642
8.0,0.001,0.875,1.0,Cod_rna,20.0,1.6689300537109375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,4.149853229522705,2.203246593475342,56.41021728515625,1.3114440441131592,2.8284270763397217,25.08431053161621,ts,1.0260789394378662,rademacher,0.0,0.24250692129135132,155732.5625,0.25,16.868762969970703,0.4751823842525482,0.23597511649131775
8.0,0.001,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,2.9188358783721924,0.7760894894599915,30.517431259155273,0.9645947217941284,2.8284270763397217,25.08431053161621,ts,0.9203395843505859,srht,0.0,0.24375499784946442,170980.21875,0.25,19.13268280029297,0.5273314118385315,0.23592548072338104
8.0,0.001,0.875,1.0,Cod_rna,20.0,1.430511474609375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,2.769646167755127,1.48106050491333,24.868228912353516,0.8707496523857117,2.8284270763397217,25.08431053161621,ts,1.058213233947754,srht,0.0,0.20848843455314636,146713.375,0.25,17.270877838134766,0.46220654249191284,0.2359267771244049
8.0,0.001,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,0.3333333432674408,0.6365143060684204,2.82842712474619,None,0.0,7.034095287322998,2.98518967628479,789.4954833984375,4.906205177307129,2.8284270763397217,25.08431053161621,ts,1.776522159576416,countsketch_scatter,0.0,0.2687460780143738,186863.953125,0.25,20.746212005615234,0.6284835338592529,0.23675112426280975
