D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
8.0,32.0,0.875,0.0,Yacht,20.0,7.152557373046875e-07,278.1617736816406,4.2454328536987305,2.82842712474619,None,0.0,72.42430114746094,10.262286186218262,7961.55615234375,1.4260854721069336,2.8284270763397217,224.4189453125,srf,0.028453588485717773,gaussian,0.0,209.50796508789062,290.7637939453125,277.64483642578125,152.8265380859375,5.838553428649902,55.28675842285156
8.0,32.0,0.875,1.0,Yacht,20.0,1.1920928955078125e-06,278.1617736816406,4.2454328536987305,2.82842712474619,None,0.0,39.72578811645508,5.847817420959473,2679.1708984375,0.8272690773010254,2.8284270763397217,224.4189453125,srf,0.06978845596313477,gaussian,0.0,157.7517852783203,190.31222534179688,277.64483642578125,98.65164947509766,5.053948402404785,54.74809646606445
8.0,32.0,0.875,0.0,Yacht,20.0,9.5367431640625e-07,278.1617736816406,4.2454328536987305,2.82842712474619,None,0.0,51.761165618896484,7.4145073890686035,4085.11962890625,1.0215250253677368,2.8284270763397217,224.4189453125,srf,0.030308961868286133,srht,0.0,153.2183380126953,185.578125,277.64483642578125,94.12232208251953,4.990086555480957,55.69862365722656
8.0,32.0,0.875,1.0,Yacht,20.0,9.5367431640625e-07,278.1617736816406,4.2454328536987305,2.82842712474619,None,0.0,39.5405387878418,6.6176276206970215,2648.802001953125,0.8225670456886292,2.8284270763397217,224.4189453125,srf,0.03564763069152832,srht,0.0,147.30792236328125,146.1939239501953,277.64483642578125,75.57598114013672,4.90074348449707,55.23982238769531
8.0,32.0,0.875,0.0,Yacht,20.0,0.04594230651855469,278.1617736816406,4.2454328536987305,2.82842712474619,"[3, 4]",0.0,36.79574203491211,6.386417388916016,2499.941650390625,0.7991191148757935,2.8284270763397217,224.4189453125,maclaurin,0.022519350051879883,rademacher,0.0,215.98043823242188,272.2865295410156,277.64483642578125,142.96116638183594,5.952611923217773,55.47897720336914
8.0,32.0,0.875,1.0,Yacht,20.0,0.04463505744934082,278.1617736816406,4.2454328536987305,2.82842712474619,"[3, 4]",0.0,24.62282943725586,3.557600736618042,1277.98388671875,0.5713592767715454,2.8284270763397217,224.4189453125,maclaurin,0.041230201721191406,rademacher,0.0,153.70053100585938,192.44859313964844,277.64483642578125,96.75364685058594,5.0010199546813965,56.19565963745117
8.0,32.0,0.875,0.0,Yacht,20.0,0.05126547813415527,278.1617736816406,4.2454328536987305,2.82842712474619,"[3, 4]",0.0,32.96896743774414,3.7479286193847656,1983.178955078125,0.7117500901222229,2.8284270763397217,224.4189453125,maclaurin,0.0260772705078125,srht,0.0,126.85774230957031,197.29222106933594,277.64483642578125,91.55803680419922,4.594213485717773,56.99613952636719
8.0,32.0,0.875,1.0,Yacht,20.0,0.044141292572021484,278.1617736816406,4.2454328536987305,2.82842712474619,"[3, 4]",0.0,25.576967239379883,2.6571109294891357,1328.1295166015625,0.5824609398841858,2.8284270763397217,224.4189453125,maclaurin,0.03964424133300781,srht,0.0,150.7040252685547,185.39434814453125,277.64483642578125,93.8439712524414,4.967675685882568,55.8463134765625
8.0,32.0,0.875,0.0,Yacht,20.0,0.03481292724609375,278.1617736816406,4.2454328536987305,2.82842712474619,"[3, 4]",0.0,33.909061431884766,4.041707992553711,1981.673828125,0.7114799618721008,2.8284270763397217,224.4189453125,maclaurin,0.0411219596862793,countsketch_scatter,0.0,68.14137268066406,96.2236099243164,277.64483642578125,40.677024841308594,3.70051646232605,56.70620346069336
8.0,32.0,0.875,0.0,Yacht,20.0,4.76837158203125e-07,278.1617736816406,4.2454328536987305,2.82842712474619,None,0.0,178.6574249267578,3.156104326248169,587675.1875,12.252233505249023,2.8284270763397217,224.4189453125,ts,0.017383337020874023,rademacher,0.0,158.99362182617188,250.74160766601562,277.64483642578125,122.00226593017578,5.098053932189941,55.8571662902832
