D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
4.0,32.0,0.875,0.0,Powerplant,20.0,1.430511474609375e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,103.51681518554688,21.006105422973633,17564.66796875,1.307381272315979,2.8284270763397217,292.0162048339844,srf,0.054372549057006836,gaussian,0.0,192.9657745361328,239183.953125,283.9101867675781,172.117431640625,5.665766716003418,1.0960566997528076
4.0,32.0,0.875,1.0,Powerplant,20.0,1.430511474609375e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,72.66619110107422,21.19742202758789,9040.5458984375,0.9379498958587646,2.8284270763397217,292.0162048339844,srf,0.0488283634185791,gaussian,0.0,74.62519073486328,53158.78125,283.9101867675781,50.19692611694336,3.8175034523010254,1.0924357175827026
4.0,32.0,0.875,0.0,Powerplant,20.0,9.5367431640625e-07,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,103.10950469970703,23.495515823364258,16833.578125,1.2798837423324585,2.8284270763397217,292.0162048339844,srf,0.0809481143951416,srht,0.0,180.40817260742188,246621.65625,283.9101867675781,160.3192596435547,5.46964168548584,1.0966405868530273
4.0,32.0,0.875,1.0,Powerplant,20.0,9.5367431640625e-07,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,79.3484878540039,19.54922866821289,9867.470703125,0.9799078106880188,2.8284270763397217,292.0162048339844,srf,0.04401826858520508,srht,0.0,113.09717559814453,154551.828125,283.9101867675781,91.45352935791016,4.418478488922119,1.0910749435424805
4.0,32.0,0.875,0.0,Powerplant,20.0,0.3951096534729004,284.76513671875,4.244927883148193,2.82842712474619,"[1, 2]",0.0,65.1634292602539,9.379015922546387,7048.2197265625,0.8281748294830322,2.8284270763397217,292.0162048339844,maclaurin,0.08633995056152344,rademacher,0.0,151.30181884765625,166843.4375,283.9101867675781,131.07574462890625,5.015122890472412,1.0862377882003784
4.0,32.0,0.875,1.0,Powerplant,20.0,0.3887362480163574,284.76513671875,4.244927883148193,2.82842712474619,"[1, 2]",0.0,60.400238037109375,13.604119300842285,6042.22265625,0.7667974829673767,2.8284270763397217,292.0162048339844,maclaurin,0.11014342308044434,rademacher,0.0,194.56341552734375,218730.5,283.9101867675781,175.14674377441406,5.690686225891113,1.0906625986099243
4.0,32.0,0.875,0.0,Powerplant,20.0,0.4946146011352539,284.76513671875,4.244927883148193,2.82842712474619,"[1, 2]",0.0,78.49361419677734,23.192941665649414,10200.279296875,0.9962958097457886,2.8284270763397217,292.0162048339844,maclaurin,0.08402276039123535,srht,0.0,218.88092041015625,247129.0,283.9101867675781,199.43421936035156,6.070533752441406,1.090698480606079
4.0,32.0,0.875,1.0,Powerplant,20.0,0.4636058807373047,284.76513671875,4.244927883148193,2.82842712474619,"[1, 2]",0.0,61.812747955322266,18.894445419311523,8050.66064453125,0.8851116299629211,2.8284270763397217,292.0162048339844,maclaurin,0.10926365852355957,srht,0.0,101.73245239257812,119638.453125,283.9101867675781,79.10599517822266,4.240942001342773,1.0901827812194824
4.0,32.0,0.875,0.0,Powerplant,20.0,0.3588285446166992,284.76513671875,4.244927883148193,2.82842712474619,"[1, 2]",0.0,71.02217864990234,20.67498207092285,7651.4482421875,0.8628873229026794,2.8284270763397217,292.0162048339844,maclaurin,0.10112309455871582,countsketch_scatter,0.0,64.05084228515625,34299.1015625,283.9101867675781,39.17340850830078,3.6523053646087646,1.088662028312683
4.0,32.0,0.875,0.0,Powerplant,20.0,1.430511474609375e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,58.30733871459961,0.9511124491691589,17062.701171875,1.2885645627975464,2.8284270763397217,292.0162048339844,ts,0.03812241554260254,rademacher,0.0,200.62826538085938,278929.46875,283.9101867675781,170.70347595214844,5.7864508628845215,1.0731168985366821
4.0,32.0,0.875,1.0,Powerplant,20.0,1.1920928955078125e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,36.59682083129883,1.6466256380081177,3565.251220703125,0.5890163779258728,2.8284270763397217,292.0162048339844,ts,0.10983633995056152,rademacher,0.0,66.01354217529297,60191.74609375,283.9101867675781,42.8399543762207,3.683007001876831,1.0950112342834473
4.0,32.0,0.875,0.0,Powerplant,20.0,1.1920928955078125e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,53.5821647644043,0.7851961851119995,8176.49267578125,0.8920019268989563,2.8284270763397217,292.0162048339844,ts,0.056803226470947266,srht,0.0,90.76346588134766,88040.5234375,283.9101867675781,70.05864715576172,4.068493366241455,1.0789034366607666
4.0,32.0,0.875,1.0,Powerplant,20.0,1.430511474609375e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,163.45643615722656,3.9326138496398926,119579.921875,3.4112331867218018,2.8284270763397217,292.0162048339844,ts,0.17339229583740234,srht,0.0,118.9468994140625,116449.0,283.9101867675781,97.1236343383789,4.509893894195557,1.0895718336105347
4.0,32.0,0.875,0.0,Powerplant,20.0,1.1920928955078125e-06,284.76513671875,4.244927883148193,2.82842712474619,None,0.0,53.915828704833984,1.2431467771530151,7996.291015625,0.882117748260498,2.8284270763397217,292.0162048339844,ts,0.10452532768249512,countsketch_scatter,0.0,125.12870025634766,119394.2578125,283.9101867675781,102.70604705810547,4.6054911613464355,1.0721160173416138
