dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.1306999921798706,0.37947461009025574,0.09000000357627869,651.7869873046875,0.15233534574508667,913.0515747070312,0.2542664408683777,0.12066610902547836,3072,10240,None,0.01,0.44827985763549805,4.5791802406311035,0
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.12870000302791595,0.3659476935863495,0.09000000357627869,598.84423828125,0.1399615854024887,573.0372924804688,0.1352796107530594,0.1178249791264534,3072,10240,None,0.01,1.8409404754638672,4.910890102386475,0
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12269999831914902,0.36577293276786804,0.09000000357627869,353.13177490234375,0.08253379166126251,533.7371215820312,0.16430622339248657,0.046362243592739105,3072,10240,None,0.01,0.06705498695373535,4.585474014282227,0
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12269999831914902,0.3556647002696991,0.09000000357627869,330.1053466796875,0.0771520659327507,294.1595153808594,0.08326598256826401,0.04280359670519829,3072,10240,None,0.01,0.15810513496398926,4.926383018493652,0
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.1264999955892563,0.37171369791030884,0.09000000357627869,500.7394714355469,0.11703258752822876,680.2677001953125,0.2031649947166443,0.07129848748445511,3072,10240,None,0.01,0.16852378845214844,4.5913779735565186,0
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.12349999696016312,0.3606583774089813,0.09000000357627869,412.64599609375,0.09644342213869095,378.2481994628906,0.10076164454221725,0.06463762372732162,3072,10240,None,0.01,0.4198038578033447,4.9067347049713135,0
FashionMNIST,poly_sketch,3,0.5,countsketch_scatter,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12489999830722809,0.3711889088153839,0.09000000357627869,347.1927185058594,0.08114571124315262,513.9181518554688,0.15858449041843414,0.04600131884217262,3072,10240,None,0.01,0.08131766319274902,4.591112375259399,0
FashionMNIST,srf,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12049999833106995,0.35923218727111816,0.09000000357627869,804.8370971679688,0.18810613453388214,435.6167907714844,0.14370547235012054,0.005702872294932604,5120,10240,None,0.01,0.07375812530517578,12.560019254684448,0
FashionMNIST,srf,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.120899997651577,0.3536474406719208,0.09000000357627869,722.7543334960938,0.1689217984676361,413.4588928222656,0.1369238644838333,0.005313147325068712,5120,10240,None,0.01,0.08592367172241211,12.544770240783691,0
FashionMNIST,srf,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11800000071525574,0.3405805230140686,0.09000000357627869,755.208740234375,0.17650702595710754,233.9336395263672,0.07425175607204437,0.005104221403598785,5120,10240,None,0.01,0.14204692840576172,13.381821632385254,0
FashionMNIST,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12159999459981918,0.3607022762298584,0.09000000357627869,249.3194580078125,0.05827082321047783,396.2626037597656,0.12482473999261856,0.027671530842781067,5120,10240,"[1980, 2272, 867]",0.01,0.1583573818206787,12.554439544677734,0
FashionMNIST,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1193000003695488,0.347343772649765,0.09000000357627869,265.4500732421875,0.06204086169600487,223.7732391357422,0.0645577535033226,0.027110211551189423,5120,10240,"[2068, 2251, 800]",0.01,0.523888111114502,13.3316068649292,0
FashionMNIST,maclaurin,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1193000003695488,0.35555383563041687,0.09000000357627869,172.79820251464844,0.04038631170988083,286.7047424316406,0.09144390374422073,0.015271310694515705,5120,10240,"[1024, 2912, 1183]",0.01,0.11755824089050293,12.541051149368286,0
FashionMNIST,maclaurin,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11549999564886093,0.3406219482421875,0.09000000357627869,157.00750732421875,0.03669571876525879,150.4143524169922,0.045590173453092575,0.01395922340452671,5120,10240,"[1024, 2974, 1121]",0.01,0.26547694206237793,13.3296799659729,0
FashionMNIST,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11949999630451202,0.3542722463607788,0.09000000357627869,510.7388610839844,0.11936964094638824,413.09747314453125,0.13046953082084656,0.033903177827596664,5120,10240,None,0.01,0.1935863494873047,12.52778697013855,0
FashionMNIST,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11339999735355377,0.340932697057724,0.09000000357627869,391.864501953125,0.09158638119697571,195.3706817626953,0.05737791955471039,0.026051240041851997,5120,10240,None,0.01,0.8724114894866943,13.353113412857056,0
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11939999461174011,0.3533610701560974,0.09000000357627869,324.22137451171875,0.07577686011791229,319.7718200683594,0.10281388461589813,0.019621504470705986,5120,10240,None,0.01,0.19277310371398926,12.583253145217896,0
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11449999362230301,0.3378784656524658,0.09000000357627869,270.43212890625,0.06320526450872421,168.17527770996094,0.05089998245239258,0.01788371056318283,5120,10240,None,0.01,0.823275089263916,13.36835765838623,0
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.121799997985363,0.3616100549697876,0.09000000357627869,640.1380615234375,0.14961275458335876,597.7781372070312,0.18044590950012207,0.05983741953969002,5120,10240,None,0.01,1.0098662376403809,12.547215223312378,0
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.1200999990105629,0.35136762261390686,0.09000000357627869,472.2004089355469,0.1103624552488327,330.0906066894531,0.08925025910139084,0.05607547238469124,5120,10240,None,0.01,4.6411662101745605,13.3770751953125,0
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11889999359846115,0.35294315218925476,0.09000000357627869,274.1552429199219,0.06407543271780014,310.62579345703125,0.09959706664085388,0.01961391791701317,5120,10240,None,0.01,0.10676407814025879,12.576799392700195,0
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11499999463558197,0.34089070558547974,0.09000000357627869,255.45755004882812,0.05970541387796402,166.31591796875,0.05072144791483879,0.01722884736955166,5120,10240,None,0.01,0.26055192947387695,13.377866268157959,0
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.12049999833106995,0.3565533459186554,0.09000000357627869,395.609375,0.09246163070201874,433.2079162597656,0.13684099912643433,0.035018086433410645,5120,10240,None,0.01,0.3347620964050293,12.561610698699951,0
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.11659999936819077,0.3442440927028656,0.09000000357627869,344.3921203613281,0.08049116283655167,231.05215454101562,0.0666636973619461,0.03274804726243019,5120,10240,None,0.01,0.8361656665802002,13.37654995918274,0
FashionMNIST,poly_sketch,3,0.5,countsketch_scatter,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.11989999562501907,0.35286810994148254,0.09000000357627869,267.28619384765625,0.062470000237226486,309.5471496582031,0.1001056507229805,0.018519090488553047,5120,10240,None,0.01,0.16755080223083496,12.58471155166626,0
FashionMNIST,srf,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14909999072551727,0.4334602355957031,0.09000000357627869,838.6781005859375,0.1962820440530777,1811.649658203125,0.521363377571106,0.19464057683944702,1024,10240,None,0.01,0.019213438034057617,0.5532114505767822,1
FashionMNIST,srf,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14720000326633453,0.4317009150981903,0.09000000357627869,875.1494750976562,0.20481771230697632,1750.6741943359375,0.5014309287071228,0.19131091237068176,1024,10240,None,0.01,0.026566267013549805,0.5524992942810059,1
FashionMNIST,srf,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1410999894142151,0.40529802441596985,0.09000000357627869,910.72900390625,0.21314464509487152,1063.9622802734375,0.27345454692840576,0.190358504652977,1024,10240,None,0.01,0.03334355354309082,0.5865902900695801,1
FashionMNIST,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1460999995470047,0.42614027857780457,0.09000000357627869,561.1990966796875,0.1313415765762329,1788.7698974609375,0.3660554587841034,0.32228338718414307,1024,10240,"[476, 547]",0.01,0.034250497817993164,0.5557103157043457,1
FashionMNIST,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1394999921321869,0.4104858338832855,0.09000000357627869,507.5137939453125,0.11877720803022385,1396.6214599609375,0.2265591025352478,0.31984972953796387,1024,10240,"[490, 533]",0.01,0.09658455848693848,0.5872066020965576,1
FashionMNIST,maclaurin,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14569999277591705,0.4304691255092621,0.09000000357627869,478.2818908691406,0.11193585395812988,1721.2252197265625,0.3583190441131592,0.3054521381855011,1024,10240,"[476, 547]",0.01,0.029581308364868164,0.5527267456054688,1
FashionMNIST,maclaurin,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14149999618530273,0.41053837537765503,0.09000000357627869,452.7131652832031,0.10595181584358215,1329.8299560546875,0.21982362866401672,0.3038243353366852,1024,10240,"[490, 533]",0.01,0.06208395957946777,0.5873043537139893,1
FashionMNIST,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14919999241828918,0.43662479519844055,0.09000000357627869,1203.443359375,0.28165075182914734,1860.010986328125,0.45643121004104614,0.27810725569725037,1024,10240,None,0.01,0.0476069450378418,0.55379319190979,1
FashionMNIST,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14149999618530273,0.4043346643447876,0.09000000357627869,856.1026611328125,0.20036004483699799,1161.9705810546875,0.23727737367153168,0.25722044706344604,1024,10240,None,0.01,0.16271233558654785,0.5905041694641113,1
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14659999310970306,0.42576512694358826,0.09000000357627869,812.1541748046875,0.19007445871829987,1629.7398681640625,0.41795670986175537,0.22599631547927856,1024,10240,None,0.01,0.04719400405883789,0.5522351264953613,1
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1371999979019165,0.40157923102378845,0.09000000357627869,634.6658325195312,0.14853554964065552,1074.26220703125,0.22729338705539703,0.22494354844093323,1024,10240,None,0.01,0.1596529483795166,0.5871024131774902,1
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.148499995470047,0.43517282605171204,0.09000000357627869,996.5287475585938,0.2332250028848648,2336.057373046875,0.5225436091423035,0.37222737073898315,1024,10240,None,0.01,0.09071755409240723,0.5523972511291504,1
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.14589999616146088,0.4166377782821655,0.09000000357627869,944.4790649414062,0.2210434228181839,1687.2978515625,0.2965494394302368,0.3711449205875397,1024,10240,None,0.01,0.31473255157470703,0.5872366428375244,1
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1469999998807907,0.4305436313152313,0.09000000357627869,630.8352661132812,0.14763905107975006,1608.667236328125,0.4129592478275299,0.22635042667388916,1024,10240,None,0.01,0.02664470672607422,0.5503823757171631,1
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.13920000195503235,0.4036133587360382,0.09000000357627869,580.146484375,0.13577598333358765,1033.153076171875,0.22020988166332245,0.22059516608715057,1024,10240,None,0.01,0.0579071044921875,0.5888767242431641,1
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.14350000023841858,0.42357343435287476,0.09000000357627869,795.7300415039062,0.1862305998802185,1641.4481201171875,0.4171552360057831,0.2386712282896042,1024,10240,None,0.01,0.04776906967163086,0.552121639251709,1
FashionMNIST,poly_sketch,3,0.5,srht,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.142099991440773,0.40226802229881287,0.09000000357627869,632.533447265625,0.14803647994995117,1058.07666015625,0.2249939739704132,0.22946308553218842,1024,10240,None,0.01,0.10951590538024902,0.584561824798584,1
FashionMNIST,poly_sketch,3,0.5,countsketch_scatter,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14459998905658722,0.42792895436286926,0.09000000357627869,731.7979125976562,0.17126809060573578,1632.4539794921875,0.41584935784339905,0.22952570021152496,1024,10240,None,0.01,0.030684232711791992,0.550844669342041,1
FashionMNIST,srf,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1265999972820282,0.37779098749160767,0.09000000357627869,840.0746459960938,0.19660888612270355,667.4865112304688,0.22874987125396729,0.01426389254629612,3072,10240,None,0.01,0.046330928802490234,4.56358790397644,1
FashionMNIST,srf,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.125,0.37698787450790405,0.09000000357627869,803.28857421875,0.18799957633018494,633.849609375,0.21832118928432465,0.012171225622296333,3072,10240,None,0.01,0.05692768096923828,4.563307523727417,1
FashionMNIST,srf,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1216999962925911,0.35891619324684143,0.09000000357627869,815.8701782226562,0.1909441351890564,337.461181640625,0.11419316381216049,0.012898552231490612,3072,10240,None,0.01,0.08795785903930664,4.879449367523193,1
FashionMNIST,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12950000166893005,0.3788270652294159,0.09000000357627869,351.4319152832031,0.08224821090698242,633.3981323242188,0.18926618993282318,0.0630335807800293,3072,10240,"[1188, 1363, 520]",0.01,0.10183405876159668,4.564764738082886,1
FashionMNIST,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12559999525547028,0.36685237288475037,0.09000000357627869,324.4901428222656,0.07594282925128937,378.11968994140625,0.09907345473766327,0.06311915069818497,3072,10240,"[1240, 1351, 480]",0.01,0.319948673248291,4.877378225326538,1
FashionMNIST,maclaurin,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1265999972820282,0.3738882839679718,0.09000000357627869,248.47854614257812,0.05815327540040016,534.8901977539062,0.1609950214624405,0.0470120795071125,3072,10240,"[1024, 1445, 602]",0.01,0.0762324333190918,4.565033674240112,1
FashionMNIST,maclaurin,3,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12309999763965607,0.3637634813785553,0.09000000357627869,222.482666015625,0.05206926539540291,300.6440124511719,0.0820465236902237,0.044125135987997055,3072,10240,"[1024, 1476, 571]",0.01,0.16593456268310547,4.868654251098633,1
FashionMNIST,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12939999997615814,0.3719694912433624,0.09000000357627869,717.2642211914062,0.16786666214466095,670.5113525390625,0.19932132959365845,0.07606115192174911,3072,10240,None,0.01,0.1242222785949707,4.569211483001709,1
FashionMNIST,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12060000002384186,0.35345619916915894,0.09000000357627869,554.9751586914062,0.12988494336605072,344.851318359375,0.09184952825307846,0.06281192600727081,3072,10240,None,0.01,0.47898364067077637,4.884013652801514,1
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12439999729394913,0.36955317854881287,0.09000000357627869,485.1103820800781,0.11353397369384766,549.482666015625,0.16821688413619995,0.0511215403676033,3072,10240,None,0.01,0.12098979949951172,4.562847137451172,1
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1200999990105629,0.3552825450897217,0.09000000357627869,363.0086669921875,0.08495760709047318,299.4743347167969,0.0830746591091156,0.04494219273328781,3072,10240,None,0.01,0.46515798568725586,4.888949871063232,1
FashionMNIST,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.12860000133514404,0.38122162222862244,0.09000000357627869,632.5328369140625,0.14803634583950043,932.2858276367188,0.25578221678733826,0.128210186958313,3072,10240,None,0.01,0.4475228786468506,4.570335388183594,1
FashionMNIST,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.12449999898672104,0.360922247171402,0.09000000357627869,567.7540893554688,0.1328756958246231,571.6930541992188,0.13714978098869324,0.1206894963979721,3072,10240,None,0.01,1.8344271183013916,4.895353078842163,1
FashionMNIST,poly_sketch,3,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12439999729394913,0.36441269516944885,0.09000000357627869,383.1149597167969,0.08966322988271713,521.1415405273438,0.16126462817192078,0.046546146273612976,3072,10240,None,0.01,0.06706023216247559,4.559655666351318,1
