dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.121799997985363,0.38715118169784546,0.09000000357627869,2814.2958984375,0.4828152060508728,1169.2952880859375,0.23528258502483368,8224.748046875,4.930016040802002,11.854663848876953,256.0,32768.0,None,0.001,0.011137723922729492,0.05576324462890625,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.2629999816417694,0.9187614917755127,0.09000000357627869,6626.45849609375,1.1368224620819092,3658.361083984375,0.7361260056495667,12190.5302734375,8.186574935913086,12.292912483215332,256.0,32768.0,None,0.001,0.05043220520019531,0.04952549934387207,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.17599999904632568,0.577475368976593,0.09000000357627869,5289.7412109375,0.9074978828430176,3255.877197265625,0.6551392078399658,10248.8427734375,6.670544147491455,12.07582950592041,256.0,32768.0,None,0.001,0.09576964378356934,0.05016183853149414,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.19329999387264252,0.6599434614181519,0.09000000357627869,7000.53759765625,1.2009987831115723,3105.35302734375,0.6248511672019958,11234.1845703125,7.457587242126465,12.117624282836914,256.0,32768.0,None,0.001,0.05041766166687012,0.049689292907714844,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14659999310970306,0.4755009710788727,0.09000000357627869,5773.583984375,0.9905049800872803,2636.185546875,0.530446469783783,9288.5849609375,5.83289098739624,11.91788101196289,256.0,32768.0,None,0.001,0.0957491397857666,0.04966163635253906,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.19789999723434448,0.6730674505233765,0.09000000357627869,5360.10205078125,0.9195688366889954,3286.7333984375,0.6613480448722839,11063.1552734375,7.532662868499756,12.004709243774414,256.0,32768.0,None,0.001,0.046128273010253906,0.051882028579711914,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.1403999924659729,0.4525393843650818,0.09000000357627869,14262.7744140625,2.4468941688537598,11879.9130859375,2.3904454708099365,9032.0400390625,5.494314670562744,11.928425788879395,256.0,32768.0,None,0.001,0.11978840827941895,0.05165457725524902,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14819999039173126,0.4723435938358307,0.09000000357627869,7204.32666015625,1.2359604835510254,4120.72802734375,0.8291622996330261,9212.17578125,5.722361087799072,11.932137489318848,256.0,32768.0,None,0.001,0.04899168014526367,0.05196523666381836,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11869999766349792,0.37283065915107727,0.09000000357627869,3038.894775390625,0.5213469862937927,1405.26708984375,0.2827642261981964,8174.36669921875,4.825578212738037,11.833669662475586,256.0,32768.0,None,0.001,1.0102152824401855,0.058432817459106445,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11239999532699585,0.3686750829219818,0.09000000357627869,2932.867919921875,0.5031571984291077,1231.4393310546875,0.24778704345226288,8180.09765625,4.836660385131836,11.84124755859375,256.0,32768.0,None,0.001,1.0841753482818604,0.059415578842163086,0.0
