dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
cifar10_conv,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.17479999363422394,0.531234860420227,0.09000000357627869,2631.2939453125,0.22822506725788116,1117.785400390625,0.09971614927053452,7913.5703125,4.278571128845215,7.566007137298584,256.0,32768.0,None,0.001,0.005826473236083984,0.045641422271728516,0.0
cifar10_conv,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.2935999929904938,0.9457042813301086,0.09000000357627869,10205.607421875,0.8851825594902039,8214.0732421875,0.7327665686607361,12883.0224609375,7.766047477722168,8.113729476928711,256.0,32768.0,None,0.001,0.04570364952087402,0.04771709442138672,0.0
cifar10_conv,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.21939998865127563,0.6789035797119141,0.09000000357627869,13159.240234375,1.141365647315979,9979.705078125,0.8902761936187744,9972.166015625,5.740416526794434,7.851871013641357,256.0,32768.0,None,0.001,0.08306241035461426,0.04609274864196777,0.0
cifar10_conv,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.26260000467300415,0.829206645488739,0.09000000357627869,8303.4423828125,0.720198392868042,6274.8974609375,0.5597752332687378,11835.1142578125,7.2452521324157715,7.966594696044922,256.0,32768.0,None,0.001,0.0431218147277832,0.04799699783325195,0.0
cifar10_conv,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.2013999968767166,0.6303781270980835,0.09000000357627869,7398.01171875,0.6416659355163574,6933.5830078125,0.6185356974601746,9214.556640625,5.172759056091309,7.75401496887207,256.0,32768.0,None,0.001,0.08295369148254395,0.04769706726074219,0.0
cifar10_conv,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.030298233032227,1.4142135381698608,0.25200000405311584,0.8009020686149597,0.09000000357627869,9144.2646484375,0.7931270599365234,8406.89453125,0.7499678730964661,11342.1728515625,6.888286113739014,7.898544788360596,256.0,32768.0,None,0.001,0.04250645637512207,0.04827380180358887,0.0
cifar10_conv,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.030298233032227,1.4142135381698608,0.19839999079704285,0.6182715892791748,0.09000000357627869,7349.56982421875,0.6374643445014954,5624.0751953125,0.5017162561416626,9281.484375,5.180160045623779,7.766386032104492,256.0,32768.0,None,0.001,0.10265207290649414,0.048395633697509766,0.0
cifar10_conv,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.030298233032227,1.4142135381698608,0.19789999723434448,0.6145229935646057,0.09000000357627869,5638.56591796875,0.48906055092811584,4123.75634765625,0.3678748309612274,9163.705078125,5.136533737182617,7.73978853225708,256.0,32768.0,None,0.001,0.04608154296875,0.048265695571899414,0.0
cifar10_conv,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.030298233032227,1.4142135381698608,0.1704999953508377,0.5223817825317383,0.09000000357627869,3111.393310546875,0.2698664367198944,1530.0,0.13648925721645355,7862.69873046875,4.197117328643799,7.563361167907715,256.0,32768.0,None,0.001,0.8673689365386963,0.05738019943237305,0.0
cifar10_conv,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.030298233032227,1.4142135381698608,0.16869999468326569,0.5238534808158875,0.09000000357627869,2671.171875,0.2316838800907135,1224.1610107421875,0.10920577496290207,7735.46875,4.099364280700684,7.5594587326049805,256.0,32768.0,None,0.001,0.9330816268920898,0.05947995185852051,0.0
