dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
FashionMNIST,poly_sketch,7,0.5,countsketch_scatter,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1704999953508377,0.5076779723167419,0.09000000357627869,783.2611083984375,0.4831378757953644,2581.595458984375,0.9956356287002563,2.2216637134552,1024,10240,None,0.01,0.05776834487915039,0.54911208152771,1
FashionMNIST,srf,7,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.13910000026226044,0.40703848004341125,0.09000000357627869,437.5509033203125,0.26989391446113586,771.6201171875,0.45853909850120544,0.6097276210784912,3072,10240,None,0.01,0.04622530937194824,4.574636936187744,1
FashionMNIST,srf,7,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.13349999487400055,0.4046227037906647,0.09000000357627869,413.4559326171875,0.2550314664840698,761.6091918945312,0.4532976746559143,0.6007269024848938,3072,10240,None,0.01,0.05691242218017578,4.567526340484619,1
FashionMNIST,srf,7,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12789998948574066,0.37836357951164246,0.09000000357627869,428.4150390625,0.26425865292549133,488.7956237792969,0.23752616345882416,0.6051378846168518,3072,10240,None,0.01,0.08819389343261719,4.865667819976807,1
FashionMNIST,maclaurin,7,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.13179999589920044,0.39338603615760803,0.09000000357627869,408.00286865234375,0.251667857170105,1042.2403564453125,0.3608841300010681,1.2599101066589355,3072,10240,"[164, 564, 1076, 1267]",0.01,0.16150999069213867,4.537442445755005,1
FashionMNIST,maclaurin,7,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1225999966263771,0.3606347143650055,0.09000000357627869,362.2730407714844,0.223460391163826,784.3004760742188,0.18933984637260437,1.2017234563827515,3072,10240,"[189, 616, 1095, 1171]",0.01,0.5327367782592773,4.83967661857605,1
FashionMNIST,maclaurin,7,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12559999525547028,0.38223713636398315,0.09000000357627869,413.44427490234375,0.2550242841243744,1031.946533203125,0.35403019189834595,1.2514111995697021,3072,10240,"[166, 571, 1063, 1271]",0.01,0.11444664001464844,4.488110542297363,1
FashionMNIST,maclaurin,7,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12129999697208405,0.359823077917099,0.09000000357627869,370.3662414550781,0.22845250368118286,783.2099609375,0.18346218764781952,1.2100021839141846,3072,10240,"[191, 625, 1081, 1174]",0.01,0.2770233154296875,4.811161756515503,1
FashionMNIST,poly_sketch,7,0.5,gaussian,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1631999909877777,0.49587830901145935,0.09000000357627869,1676.7060546875,1.0342403650283813,2153.779296875,0.8262957334518433,1.9827183485031128,3072,10240,None,0.01,0.2780780792236328,4.499925136566162,1
FashionMNIST,poly_sketch,7,0.5,gaussian,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.13439999520778656,0.3938165307044983,0.09000000357627869,791.9271240234375,0.48848333954811096,1043.2078857421875,0.3369041681289673,1.3827669620513916,3072,10240,None,0.01,1.093214750289917,4.832426309585571,1
FashionMNIST,poly_sketch,7,0.5,rademacher,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.1468999981880188,0.44233137369155884,0.09000000357627869,1217.1417236328125,0.7507678866386414,1210.2613525390625,0.5507814884185791,1.0934503078460693,3072,10240,None,0.01,0.26364588737487793,4.530579566955566,1
FashionMNIST,poly_sketch,7,0.5,rademacher,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12969999015331268,0.3798299729824066,0.09000000357627869,512.1663818359375,0.315918892621994,602.4027709960938,0.2433762401342392,0.7540920376777649,3072,10240,None,0.01,1.0623488426208496,4.846566200256348,1
FashionMNIST,poly_sketch,7,0.5,rademacher,False,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.1419999897480011,0.41998398303985596,0.09000000357627869,577.4354858398438,0.35617873072624207,1290.945068359375,0.6186992526054382,1.233045220375061,3072,10240,None,0.01,1.0218753814697266,4.545181035995483,1
FashionMNIST,poly_sketch,7,0.5,rademacher,True,False,False,False,True,True,3.895010232925415,1.4142135381698608,0.1331000030040741,0.3872049152851105,0.09000000357627869,530.53125,0.32724687457084656,904.04541015625,0.313290536403656,1.227285385131836,3072,10240,None,0.01,4.224729299545288,4.853991270065308,1
FashionMNIST,poly_sketch,7,0.5,srht,False,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.14379999041557312,0.44041043519973755,0.09000000357627869,843.7341918945312,0.5204393863677979,1202.3839111328125,0.5504934191703796,1.0816229581832886,3072,10240,None,0.01,0.13607478141784668,4.56649112701416,1
FashionMNIST,poly_sketch,7,0.5,srht,True,False,False,False,False,False,3.895010232925415,1.4142135381698608,0.12999999523162842,0.3830755650997162,0.09000000357627869,498.93634033203125,0.3077582120895386,614.9109497070312,0.24781405925750732,0.7640219330787659,3072,10240,None,0.01,0.3419921398162842,4.8635547161102295,1
