dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.13019999861717224,0.43220600485801697,0.09000000357627869,3268.8720703125,0.4582505524158478,2123.043212890625,0.340962290763855,8838.515625,4.927425384521484,6.100955486297607,256.0,32768.0,None,0.001,0.016526460647583008,0.05691862106323242,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.1436000019311905,0.46232718229293823,0.09000000357627869,4602.904296875,0.6452633738517761,2275.432861328125,0.3654361963272095,9199.6689453125,5.154964923858643,6.103963375091553,256.0,32768.0,None,0.001,0.031082630157470703,0.05681300163269043,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.1224999949336052,0.39979588985443115,0.09000000357627869,4115.986328125,0.5770041942596436,2163.794921875,0.3475070595741272,8648.9912109375,4.71665620803833,6.0916523933410645,256.0,32768.0,None,0.001,0.06779980659484863,0.056120872497558594,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.12189999967813492,0.39343124628067017,0.09000000357627869,2938.462158203125,0.4119316637516022,1215.9893798828125,0.1952887922525406,8485.830078125,4.538475036621094,6.064812183380127,256.0,32768.0,None,0.001,0.02911972999572754,0.057335615158081055,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.11639999598264694,0.3823496401309967,0.09000000357627869,3017.79248046875,0.42305266857147217,1439.1806640625,0.23113347589969635,8339.2763671875,4.42848539352417,6.075906753540039,256.0,32768.0,None,0.001,0.06509900093078613,0.057663917541503906,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.12119999527931213,0.38650739192962646,0.09000000357627869,2941.4931640625,0.41235655546188354,1268.0860595703125,0.20365555584430695,8312.3388671875,4.427107334136963,6.06504487991333,256.0,32768.0,None,0.001,0.0417330265045166,0.05661273002624512,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11299999803304672,0.3689425587654114,0.09000000357627869,3065.3212890625,0.4297155439853668,1567.331298828125,0.2517145574092865,8200.6298828125,4.352998733520508,6.074939250946045,256.0,32768.0,None,0.001,0.10806965827941895,0.05741453170776367,0.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.11789999902248383,0.38502052426338196,0.09000000357627869,3002.419677734375,0.42089760303497314,1242.680908203125,0.19957546889781952,8398.3974609375,4.492749214172363,6.069256782531738,256.0,32768.0,None,0.001,0.03426694869995117,0.05621457099914551,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.1152999997138977,0.3803202211856842,0.09000000357627869,2874.00634765625,0.40289583802223206,1365.6004638671875,0.21931643784046173,8157.00341796875,4.348866939544678,6.077037334442139,256.0,32768.0,None,0.001,1.0643236637115479,0.06085467338562012,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11429999768733978,0.3767522871494293,0.09000000357627869,2764.29052734375,0.38751521706581116,996.53173828125,0.16004373133182526,8266.7451171875,4.4574713706970215,6.077963829040527,256.0,32768.0,None,0.001,1.3054392337799072,0.05742597579956055,0.0
