dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Mocap,srf,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.26209989190101624,0.765224039554596,0.03519999980926514,0,0.15999998152256012,9861.2412109375,0.5978856086730957,42792.59375,11.791851043701172,1.7170263528823853,64,640,None,0.001,0.003779888153076172,0.009423971176147461,0
Mocap,srf,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.24404610693454742,0.7174946069717407,0.03519999980926514,0,0.15999998152256012,9091.48828125,0.5512155890464783,39428.42578125,11.357064247131348,1.7159980535507202,64,640,None,0.001,0.012202978134155273,0.0078067779541015625,0
Mocap,srf,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.18527530133724213,0.49465417861938477,0.03519999980926514,0,0.15999998152256012,9390.5849609375,0.5693497657775879,35195.55859375,9.278675079345703,1.7150242328643799,64,640,None,0.001,0.010443449020385742,0.008406400680541992,0
Mocap,maclaurin_p,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1745198518037796,0.5254269242286682,0.03519999980926514,0,0.15999998152256012,11389.55078125,0.6905467510223389,30616.701171875,8.125350952148438,1.7000234127044678,64,640,None,0.001,0.011497259140014648,0.008385181427001953,0
Mocap,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.17938540875911713,0.5473952889442444,0.03519999980926514,0,0.15999998152256012,7697.375,0.46669071912765503,33339.06640625,8.68221378326416,1.6991846561431885,64,640,"[30, 33]",0.001,0.007640361785888672,0.008381128311157227,0
Mocap,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1590268909931183,0.46686920523643494,0.03519999980926514,0,0.15999998152256012,7216.10888671875,0.4375116229057312,30405.755859375,7.652974605560303,1.6983840465545654,64,640,"[31, 32]",0.001,0.009458303451538086,0.007720232009887695,0
Mocap,maclaurin,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.19628681242465973,0.5672839283943176,0.03519999980926514,0,0.15999998152256012,6983.54541015625,0.4234113097190857,33198.4609375,9.304749488830566,1.7046712636947632,64,640,"[30, 33]",0.001,0.013008356094360352,0.008381843566894531,0
Mocap,maclaurin,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1664532721042633,0.4850122928619385,0.03519999980926514,0,0.15999998152256012,6535.623046875,0.3962538540363312,30894.388671875,7.98028564453125,1.7121102809906006,64,640,"[31, 32]",0.001,0.041094064712524414,0.03302502632141113,0
Mocap,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.2480153739452362,0.7216078042984009,0.03519999980926514,0,0.15999998152256012,17475.677734375,1.059547781944275,40580.16796875,11.158218383789062,1.7064530849456787,64,640,None,0.001,0.008114337921142578,0.008379697799682617,0
Mocap,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1998719722032547,0.5589368939399719,0.03519999980926514,0,0.15999998152256012,12364.07421875,0.7496320009231567,35366.11328125,9.675390243530273,1.7064706087112427,64,640,None,0.001,0.007553577423095703,0.008496284484863281,0
Mocap,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.2773367464542389,0.7802712321281433,0.03519999980926514,0,0.15999998152256012,10967.373046875,0.6649501919746399,46852.9609375,12.75780963897705,1.7047605514526367,64,640,None,0.001,0.00814676284790039,0.008375883102416992,0
Mocap,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1925736367702484,0.5241040587425232,0.03519999980926514,0,0.15999998152256012,10527.8271484375,0.6383005976676941,34587.03125,8.996015548706055,1.7061222791671753,64,640,None,0.001,0.008892297744750977,0.007803916931152344,0
Mocap,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.27580025792121887,0.7734181880950928,0.03519999980926514,0,0.15999998152256012,14949.828125,0.9064058661460876,45663.19921875,11.928720474243164,1.7159537076950073,64,640,None,0.001,0.01044321060180664,0.007786273956298828,0
Mocap,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.207170307636261,0.5694749355316162,0.03519999980926514,0,0.15999998152256012,16292.515625,0.9878128170967102,34859.6640625,9.360528945922852,1.7163156270980835,64,640,None,0.001,0.012134313583374023,0.0077991485595703125,0
Mocap,poly_sketch,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.2259923219680786,0.6507871747016907,0.03519999980926514,0,0.15999998152256012,10982.3876953125,0.6658605337142944,39299.55859375,10.315275192260742,1.7005305290222168,64,640,None,0.001,0.010587930679321289,0.008452177047729492,0
Mocap,poly_sketch,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.19385403394699097,0.5285619497299194,0.03519999980926514,0,0.15999998152256012,9582.205078125,0.5809676647186279,33285.67578125,8.722379684448242,1.7065099477767944,64,640,None,0.001,0.016671419143676758,0.008392095565795898,0
Mocap,poly_sketch,3,0.5,srht,False,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.24635083973407745,0.695660412311554,0.03519999980926514,0,0.15999998152256012,11311.5654296875,0.6858185529708862,40186.3515625,11.23863697052002,1.708911418914795,64,640,None,0.001,0.018930435180664062,0.007853507995605469,0
Mocap,poly_sketch,3,0.5,srht,True,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.203201025724411,0.5658474564552307,0.03519999980926514,0,0.15999998152256012,10323.2197265625,0.6258952617645264,34360.83203125,9.311996459960938,1.7090855836868286,64,640,None,0.001,0.029029369354248047,0.008391141891479492,0
Mocap,poly_sketch,3,0.5,countsketch_scatter,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.2387964278459549,0.6590906977653503,0.03519999980926514,0,0.15999998152256012,11853.1279296875,0.7186533808708191,38911.30859375,10.662739753723145,1.705755591392517,64,640,None,0.001,0.013376951217651367,0.007721900939941406,0
Mocap,srf,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.151344433426857,0.4575877785682678,0.03519999980926514,0,0.15999998152256012,6362.185546875,0.3857383728027344,22176.662109375,6.735723495483398,1.481165885925293,192,640,None,0.001,0.0055234432220458984,0.0235748291015625,0
Mocap,srf,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.15044814348220825,0.4562538266181946,0.03519999980926514,0,0.15999998152256012,5581.76806640625,0.3384217619895935,21695.86328125,6.68194055557251,1.4798799753189087,192,640,None,0.001,0.011002302169799805,0.023430824279785156,0
Mocap,srf,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11421255022287369,0.3555687963962555,0.03519999980926514,0,0.15999998152256012,5985.4462890625,0.36289671063423157,17309.103515625,5.2122979164123535,1.4823024272918701,192,640,None,0.001,0.012076616287231445,0.023999452590942383,0
Mocap,maclaurin_p,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.15044814348220825,0.4546477496623993,0.03519999980926514,0,0.15999998152256012,5157.7412109375,0.312713086605072,27211.4375,7.348002910614014,1.6158099174499512,192,640,None,0.001,0.011583089828491211,0.02371835708618164,0
Mocap,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11869398504495621,0.3833650052547455,0.03519999980926514,0,0.15999998152256012,4583.427734375,0.277892529964447,20028.705078125,5.468507289886475,1.552527904510498,192,640,"[91, 100]",0.001,0.007723331451416016,0.023469209671020508,0
Mocap,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11459667235612869,0.3579062521457672,0.03519999980926514,0,0.15999998152256012,4647.76708984375,0.28179341554641724,19253.103515625,5.1529316902160645,1.5566335916519165,192,640,"[93, 98]",0.001,0.009721994400024414,0.023721694946289062,0
Mocap,maclaurin,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1157490462064743,0.37072625756263733,0.03519999980926514,0,0.15999998152256012,2841.11865234375,0.17225660383701324,18615.166015625,5.226780414581299,1.4972902536392212,192,640,"[64, 127]",0.001,0.013127565383911133,0.02375173568725586,0
Mocap,maclaurin,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.09961587935686111,0.3225986957550049,0.03519999980926514,0,0.15999998152256012,2784.99560546875,0.16885386407375336,16327.546875,4.487844944000244,1.4990078210830688,192,640,"[64, 127]",0.001,0.01811385154724121,0.024451255798339844,0
Mocap,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.14302177727222443,0.4386419951915741,0.03519999980926514,0,0.15999998152256012,9834.05078125,0.596237063407898,22141.96875,6.797436237335205,1.4677718877792358,192,640,None,0.001,0.005973339080810547,0.02365565299987793,0
Mocap,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11088348925113678,0.3496004045009613,0.03519999980926514,0,0.15999998152256012,9177.3720703125,0.5564227104187012,17273.28125,4.946280479431152,1.4628099203109741,192,640,None,0.001,0.008966445922851562,0.024530410766601562,0
Mocap,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1370038390159607,0.4287854731082916,0.03519999980926514,0,0.15999998152256012,6822.796875,0.41366517543792725,20212.00390625,6.088547229766846,1.454718828201294,192,640,None,0.001,0.005963325500488281,0.023784875869750977,0
Mocap,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.10806658864021301,0.33291447162628174,0.03519999980926514,0,0.15999998152256012,6250.59423828125,0.378972589969635,16024.6474609375,4.521623611450195,1.461704969406128,192,640,None,0.001,0.008085250854492188,0.0252835750579834,0
Mocap,poly_sketch,3,0.5,rademacher,False,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.13060179352760315,0.41371530294418335,0.03519999980926514,0,0.15999998152256012,9811.5322265625,0.5948717594146729,20437.130859375,6.188848495483398,1.5174460411071777,192,640,None,0.001,0.009804487228393555,0.02519989013671875,0
Mocap,poly_sketch,3,0.5,rademacher,True,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.1179257407784462,0.35476765036582947,0.03519999980926514,0,0.15999998152256012,9352.1845703125,0.5670215487480164,20105.09375,5.499752521514893,1.5180503129959106,192,640,None,0.001,0.017386198043823242,0.026402711868286133,0
Mocap,poly_sketch,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.12509603798389435,0.39452069997787476,0.03519999980926514,0,0.15999998152256012,6631.9560546875,0.4020945131778717,19052.927734375,5.691285610198975,1.4572184085845947,192,640,None,0.001,0.012686014175415039,0.023759126663208008,0
Mocap,poly_sketch,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11062740534543991,0.32586878538131714,0.03519999980926514,0,0.15999998152256012,5584.7431640625,0.3386021554470062,16187.2265625,4.603326797485352,1.4605271816253662,192,640,None,0.001,0.01975846290588379,0.02452564239501953,0
Mocap,poly_sketch,3,0.5,srht,False,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.1373879760503769,0.433313250541687,0.03519999980926514,0,0.15999998152256012,11125.236328125,0.6745214462280273,22220.705078125,6.466061115264893,1.4974087476730347,192,640,None,0.001,0.018852949142456055,0.02395153045654297,0
Mocap,poly_sketch,3,0.5,srht,True,False,False,False,True,True,16.048511505126953,1.4142135381698608,0.11562100052833557,0.3490740954875946,0.03519999980926514,0,0.15999998152256012,7230.2890625,0.43837136030197144,17560.107421875,4.946349143981934,1.5036298036575317,192,640,None,0.001,0.0451202392578125,0.025072574615478516,0
Mocap,poly_sketch,3,0.5,countsketch_scatter,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.12727272510528564,0.39676159620285034,0.03519999980926514,0,0.15999998152256012,6878.22021484375,0.41702547669410706,19998.859375,6.039359092712402,1.4600696563720703,192,640,None,0.001,0.011457443237304688,0.023727893829345703,0
Mocap,srf,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.10601793229579926,0.3318352997303009,0.03519999980926514,0,0.15999998152256012,5244.29248046875,0.3179606795310974,14918.2939453125,4.938714981079102,1.248325228691101,320,640,None,0.001,0.00570225715637207,0.0518038272857666,0
Mocap,srf,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.10665813088417053,0.342109352350235,0.03519999980926514,0,0.15999998152256012,4538.73193359375,0.2751826345920563,14935.625,4.909180164337158,1.2462315559387207,320,640,None,0.001,0.012093067169189453,0.05136561393737793,0
Mocap,srf,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.09270166605710983,0.28347858786582947,0.03519999980926514,0,0.15999998152256012,4722.3046875,0.28631263971328735,11553.0537109375,3.680649995803833,1.24421226978302,320,640,None,0.001,0.016416072845458984,0.053437232971191406,0
Mocap,maclaurin_p,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.11126761138439178,0.36589866876602173,0.03519999980926514,0,0.15999998152256012,4183.345703125,0.25363561511039734,17974.060546875,5.233828544616699,1.4662498235702515,320,640,None,0.001,0.011635303497314453,0.05090594291687012,0
Mocap,maclaurin,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.1035851538181305,0.3475189805030823,0.03519999980926514,0,0.15999998152256012,3412.499755859375,0.20689935982227325,16103.4892578125,4.598249912261963,1.4183886051177979,320,640,"[152, 167]",0.001,0.008156538009643555,0.05062460899353027,0
Mocap,maclaurin,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.09026888757944107,0.2874487340450287,0.03519999980926514,0,0.15999998152256012,3610.248291015625,0.21888881921768188,14214.0771484375,3.875246047973633,1.4251412153244019,320,640,"[155, 164]",0.001,0.014241695404052734,0.05359482765197754,0
Mocap,maclaurin,3,0.5,srht,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.07592830061912537,0.2592586874961853,0.03519999980926514,0,0.15999998152256012,2184.895751953125,0.13246990740299225,11239.8349609375,3.3259918689727783,1.2557684183120728,320,640,"[64, 255]",0.001,0.01479029655456543,0.049361228942871094,0
Mocap,maclaurin,3,0.5,srht,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.06927017122507095,0.22778868675231934,0.03519999980926514,0,0.15999998152256012,2017.8240966796875,0.1223403736948967,9770.109375,2.5590362548828125,1.255757451057434,320,640,"[64, 255]",0.001,0.02663731575012207,0.05294036865234375,0
Mocap,poly_sketch,3,0.5,gaussian,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.10640205442905426,0.33108383417129517,0.03519999980926514,0,0.15999998152256012,7600.61376953125,0.46082407236099243,13894.650390625,4.580506801605225,1.2358726263046265,320,640,None,0.001,0.008316755294799805,0.05123710632324219,0
Mocap,poly_sketch,3,0.5,gaussian,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.08297055214643478,0.25577858090400696,0.03519999980926514,0,0.15999998152256012,5790.2294921875,0.35106074810028076,10699.7470703125,3.142465591430664,1.2316914796829224,320,640,None,0.001,0.012262105941772461,0.05394792556762695,0
Mocap,poly_sketch,3,0.5,rademacher,False,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.0933418720960617,0.3037329316139221,0.03519999980926514,0,0.15999998152256012,5216.919921875,0.3163010776042938,13151.4765625,4.217666149139404,1.2132375240325928,320,640,None,0.001,0.007697582244873047,0.05150723457336426,0
Mocap,poly_sketch,3,0.5,rademacher,True,False,False,False,False,False,16.048511505126953,1.4142135381698608,0.08297055214643478,0.25187134742736816,0.03519999980926514,0,0.15999998152256012,4523.87060546875,0.2742815911769867,10922.2138671875,3.2255661487579346,1.216322660446167,320,640,None,0.001,0.012018918991088867,0.05360102653503418,0
