dataset,method,degree,bias,proj,comp,comp_real,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_mse,k_mean_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.05649999901652336,0.1859348863363266,0.09000000357627869,0.9966473579406738,0.6328466534614563,0.45013806223869324,5345.6494140625,2.580256700515747,4.3314104080200195,1024.0,None,0.001,0.17649126052856445,0.2574636936187744,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.04969999939203262,0.15875478088855743,0.09000000357627869,0.5245323777198792,0.5118739604949951,0.3265586197376251,3710.325439453125,1.8954967260360718,3.6246697902679443,1024.0,None,0.001,0.39666295051574707,0.25524282455444336,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.0486999973654747,0.1530705988407135,0.09000000357627869,0.3985530734062195,0.4603388011455536,0.28465449810028076,3609.02978515625,1.8995674848556519,3.5039520263671875,1024.0,None,0.001,0.2294933795928955,0.2571403980255127,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.03439999744296074,0.10301153361797333,0.09000000357627869,0.036540139466524124,0.15247586369514465,0.08619063347578049,1418.5382080078125,1.0435465574264526,1.2549253702163696,2048.0,None,0.001,0.04780936241149902,0.9844710826873779,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.04099999740719795,0.13534264266490936,0.09000000357627869,0.5527809858322144,0.5396668910980225,0.33523666858673096,3552.689453125,1.6924272775650024,3.506671190261841,2048.0,None,0.001,0.2391974925994873,0.9849045276641846,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.03790000081062317,0.1130177229642868,0.09000000357627869,0.21102899312973022,0.3442979156970978,0.20713144540786743,2209.05712890625,1.222089171409607,2.4766669273376465,2048.0,None,0.001,0.46239805221557617,0.9734439849853516,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.03480000048875809,0.11276444792747498,0.09000000357627869,0.21660852432250977,0.3314990699291229,0.20985183119773865,2228.403076171875,1.2276886701583862,2.462555170059204,2048.0,None,0.001,0.375765323638916,0.9653196334838867,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.028699999675154686,0.08812390267848969,0.09000000357627869,0.024066904559731483,0.12361437827348709,0.06994958221912384,897.8666381835938,0.7107934355735779,0.6745423078536987,3072.0,None,0.001,0.06412458419799805,1.825099229812622,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.035099998116493225,0.11062494665384293,0.09000000357627869,0.9775709509849548,0.4999504089355469,0.4458093047142029,2758.17333984375,1.4035664796829224,2.94028639793396,3072.0,None,0.001,0.30832743644714355,1.8284809589385986,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.030399998649954796,0.0951603427529335,0.09000000357627869,0.14855486154556274,0.2840140759944916,0.1737874448299408,1631.9207763671875,0.9703490138053894,1.8156427145004272,3072.0,None,0.001,0.516695499420166,1.8267905712127686,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.03150000050663948,0.09727213531732559,0.09000000357627869,0.4099568724632263,0.4013260006904602,0.2886981964111328,1576.134765625,0.976158857345581,1.6802421808242798,3072.0,None,0.001,0.6100661754608154,1.8253343105316162,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.024399999529123306,0.08077745884656906,0.09000000357627869,0.019507622346282005,0.11149662733078003,0.06297630071640015,639.3216552734375,0.527535617351532,0.4128122627735138,4096.0,None,0.001,0.07847905158996582,3.039896011352539,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.032899998128414154,0.09971559792757034,0.09000000357627869,0.30789950489997864,0.3696514070034027,0.2501955032348633,2296.709716796875,1.1739813089370728,2.555649518966675,4096.0,None,0.001,0.3747682571411133,3.039454698562622,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.026899999007582664,0.08505428582429886,0.09000000357627869,0.09360961616039276,0.23041875660419464,0.13795429468154907,1282.9146728515625,0.8029625415802002,1.3924343585968018,4096.0,None,0.001,0.5782926082611084,3.0319652557373047,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02759999968111515,0.08674704283475876,0.09000000357627869,0.1349583864212036,0.2668640613555908,0.16564369201660156,1246.2867431640625,0.8010921478271484,1.3158953189849854,4096.0,None,0.001,0.6684648990631104,3.031695604324341,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.021900000050663948,0.07312292605638504,0.09000000357627869,0.015501274727284908,0.09914950281381607,0.05613822489976883,495.2060241699219,0.42194151878356934,0.26541343331336975,5120.0,None,0.001,0.09648633003234863,4.633357763290405,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.029099998995661736,0.09117236733436584,0.09000000357627869,0.3875482678413391,0.377717524766922,0.2806970775127411,1945.1048583984375,1.0037100315093994,2.3337817192077637,5120.0,None,0.001,0.42522430419921875,4.632495880126953,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.025100000202655792,0.08009156584739685,0.09000000357627869,0.12971016764640808,0.2363613396883011,0.16239100694656372,1072.5799560546875,0.6870446801185608,1.1414965391159058,5120.0,None,0.001,0.6399016380310059,4.6348865032196045,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02290000021457672,0.07611580938100815,0.09000000357627869,0.10645756125450134,0.23287829756736755,0.14711712300777435,1058.255859375,0.6791614890098572,1.1298857927322388,5120.0,None,0.001,0.9569976329803467,4.6338136196136475,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.022099999710917473,0.06982427090406418,0.09000000357627869,0.012700197286903858,0.08982069790363312,0.05081363022327423,408.5746765136719,0.3566921055316925,0.18894699215888977,6144.0,None,0.001,0.1171417236328125,6.455632209777832,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.029199998825788498,0.08920565992593765,0.09000000357627869,0.24492277204990387,0.35758817195892334,0.2231462299823761,1714.7542724609375,0.9179171919822693,1.9694677591323853,6144.0,None,0.001,0.4889411926269531,6.461376667022705,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02329999953508377,0.07534047961235046,0.09000000357627869,0.14510749280452728,0.2464873194694519,0.17175915837287903,925.0402221679688,0.5996278524398804,0.9816282391548157,6144.0,None,0.001,0.70133376121521,6.457745313644409,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02459999918937683,0.0721757784485817,0.09000000357627869,0.13925881683826447,0.2578560411930084,0.16826210916042328,923.1837158203125,0.6086180806159973,0.975175142288208,6144.0,None,0.001,1.1484086513519287,6.4572529792785645,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.020999999716877937,0.0653870701789856,0.09000000357627869,0.01169929001480341,0.08620268851518631,0.048770222812891006,340.6415710449219,0.30310940742492676,0.13836418092250824,7168.0,None,0.001,0.12267684936523438,8.59732961654663,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.026099998503923416,0.08083083480596542,0.09000000357627869,0.3191559612751007,0.3609110414981842,0.25472787022590637,1549.4599609375,0.8196274042129517,1.8376643657684326,7168.0,None,0.001,0.5505392551422119,8.597663879394531,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02199999988079071,0.06898684054613113,0.09000000357627869,0.08208120614290237,0.2103780061006546,0.12918047606945038,826.6351928710938,0.5662601590156555,0.8196661472320557,7168.0,None,0.001,0.761371374130249,8.598888874053955,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.022599998861551285,0.07005709409713745,0.09000000357627869,0.0962771400809288,0.2201443761587143,0.13990607857704163,797.9190063476562,0.5296241044998169,0.8325535655021667,7168.0,None,0.001,1.3086364269256592,8.59932541847229,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.019600000232458115,0.06463439762592316,0.09000000357627869,0.010213127359747887,0.08043849468231201,0.04556741192936897,297.0231628417969,0.26804307103157043,0.09869391471147537,8192.0,None,0.001,0.18509745597839355,11.166079998016357,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.025100000202655792,0.08443449437618256,0.09000000357627869,0.4298509955406189,0.36947500705718994,0.2956200838088989,1435.6214599609375,0.7814897298812866,1.80389404296875,8192.0,None,0.001,0.6132829189300537,11.1664297580719,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.021299999207258224,0.06629566848278046,0.09000000357627869,0.05897184833884239,0.17509356141090393,0.10949577391147614,705.913818359375,0.48100394010543823,0.7159765362739563,8192.0,None,0.001,0.8784036636352539,11.159777879714966,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.020999999716877937,0.06766257435083389,0.09000000357627869,0.05120860040187836,0.16926436126232147,0.10203435271978378,730.4869995117188,0.49962177872657776,0.7205950617790222,8192.0,None,0.001,1.2695097923278809,11.159422159194946,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.019500000402331352,0.06359336525201797,0.09000000357627869,0.009286005049943924,0.07686255127191544,0.043449968099594116,258.6806640625,0.235019251704216,0.07470764219760895,9216.0,None,0.001,0.35706067085266113,14.18227744102478,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02449999935925007,0.0790230929851532,0.09000000357627869,0.4063034653663635,0.3745195269584656,0.2874089181423187,1337.633544921875,0.7333833575248718,1.6082240343093872,9216.0,None,0.001,0.6742644309997559,14.182505369186401,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02019999921321869,0.06567838042974472,0.09000000357627869,0.051297951489686966,0.17094619572162628,0.10212333500385284,645.297119140625,0.45058485865592957,0.6196805834770203,9216.0,None,0.001,0.9600908756256104,14.174919843673706,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.020600000396370888,0.06807351857423782,0.09000000357627869,0.060011573135852814,0.17749063670635223,0.11045680940151215,643.35009765625,0.45233336091041565,0.6143895387649536,9216.0,None,0.001,1.6852071285247803,14.180193662643433,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.018299998715519905,0.0607123039662838,0.09000000357627869,0.007736797444522381,0.07014314085245132,0.0396602638065815,235.71763610839844,0.2150057703256607,0.06045488268136978,10240.0,None,0.001,0.37340879440307617,17.419556617736816,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02499999850988388,0.07687409222126007,0.09000000357627869,0.24686765670776367,0.27970167994499207,0.22403044998645782,1226.4871826171875,0.6984949707984924,1.4742555618286133,10240.0,None,0.001,0.929741621017456,17.401307344436646,0.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.019999999552965164,0.06491485983133316,0.09000000357627869,0.09780701994895935,0.20939117670059204,0.1410132795572281,586.9459838867188,0.41664209961891174,0.5410459041595459,10240.0,None,0.001,1.0589427947998047,17.43247628211975,0.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.01939999870955944,0.06384646892547607,0.09000000357627869,0.04637452960014343,0.1645515412092209,0.09709899872541428,581.230224609375,0.41602206230163574,0.5383676290512085,10240.0,None,0.001,1.8790607452392578,17.396055459976196,0.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.15150000154972076,0.4831465184688568,0.09000000357627869,0.5727104544639587,0.6023090481758118,0.34131285548210144,11993.275390625,5.851504325866699,5.851553440093994,128.0,None,0.001,0.014834165573120117,0.04369807243347168,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.18060000240802765,0.5931881666183472,0.09000000357627869,6.949329853057861,1.3444393873214722,1.1889307498931885,15685.416015625,7.821288108825684,5.925732135772705,128.0,None,0.001,0.11225128173828125,0.04676938056945801,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.1623999923467636,0.5277078151702881,0.09000000357627869,1.8649457693099976,0.9456719160079956,0.6159113049507141,13107.0146484375,6.45843505859375,5.849486827850342,128.0,None,0.001,0.3174467086791992,0.027286291122436523,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.15600000321865082,0.5294679403305054,0.09000000357627869,1.6753580570220947,0.9801974296569824,0.5837661027908325,13097.7255859375,6.411618709564209,5.85168981552124,128.0,None,0.001,0.11290764808654785,0.026251554489135742,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.09939999878406525,0.31671589612960815,0.09000000357627869,0.3005524277687073,0.43833673000335693,0.24725505709648132,8159.6298828125,4.077008247375488,5.307226657867432,256.0,None,0.001,0.016962766647338867,0.05456948280334473,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.11819999665021896,0.40014204382896423,0.09000000357627869,2.151303291320801,1.1027318239212036,0.6615092158317566,11260.0732421875,5.541856288909912,5.569456577301025,256.0,None,0.001,0.12529444694519043,0.05169844627380371,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.1039000004529953,0.34073352813720703,0.09000000357627869,1.9380137920379639,0.9459388852119446,0.627860963344574,9006.1953125,4.409435749053955,5.399785995483398,256.0,None,0.001,0.32613134384155273,0.0562746524810791,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.10969999432563782,0.35895782709121704,0.09000000357627869,10.640738487243652,1.6893619298934937,1.4711973667144775,9077.4404296875,4.441218376159668,5.3972368240356445,256.0,None,0.001,0.1293189525604248,0.05227231979370117,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.06260000169277191,0.20863214135169983,0.09000000357627869,0.15482835471630096,0.313567191362381,0.17746402323246002,5059.74169921875,2.7442235946655273,4.269447326660156,512.0,None,0.001,0.01799750328063965,0.1045677661895752,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.07849999517202377,0.26030099391937256,0.09000000357627869,2.432945489883423,0.8195101022720337,0.7034792304039001,7673.359375,3.662071466445923,5.051644802093506,512.0,None,0.001,0.13941669464111328,0.10341811180114746,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.06879999488592148,0.22891825437545776,0.09000000357627869,0.7839054465293884,0.5999466180801392,0.3993161916732788,5946.17822265625,2.9780354499816895,4.630303859710693,512.0,None,0.001,0.3547835350036621,0.10248684883117676,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.06909999996423721,0.22988265752792358,0.09000000357627869,0.5992047190666199,0.5439000725746155,0.34911835193634033,5930.9130859375,2.946471691131592,4.646326541900635,512.0,None,0.001,0.15927600860595703,0.10375452041625977,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.04429999738931656,0.14243173599243164,0.09000000357627869,0.07431747019290924,0.2174101620912552,0.12295056134462357,2936.467529296875,1.8510013818740845,2.7373905181884766,1024.0,None,0.001,0.027805566787719727,0.25637221336364746,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.055399999022483826,0.18268486857414246,0.09000000357627869,1.21282160282135,0.6174077391624451,0.4966878592967987,5333.65966796875,2.5526187419891357,4.305731773376465,1024.0,None,0.001,0.1738123893737793,0.256458044052124,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.04800000041723251,0.1585170328617096,0.09000000357627869,0.507642388343811,0.5836955904960632,0.3213394284248352,3705.024169921875,1.9074021577835083,3.5921380519866943,1024.0,None,0.001,0.3959312438964844,0.25599050521850586,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.04820000007748604,0.15383820235729218,0.09000000357627869,0.5485801696777344,0.5201130509376526,0.3340451121330261,3680.35009765625,1.9091218709945679,3.572073459625244,1024.0,None,0.001,0.2267589569091797,0.25943565368652344,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.03370000049471855,0.10629412531852722,0.09000000357627869,0.036452263593673706,0.15211495757102966,0.08610875904560089,1414.4169921875,1.0322413444519043,1.2459564208984375,2048.0,None,0.001,0.04307222366333008,0.9736118316650391,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.04079999774694443,0.1292378455400467,0.09000000357627869,0.7706944942474365,0.526332676410675,0.39593711495399475,3584.37890625,1.779988408088684,3.494331121444702,2048.0,None,0.001,0.242689847946167,0.9843356609344482,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.03700000047683716,0.11472617089748383,0.09000000357627869,0.31459131836891174,0.3798494338989258,0.2529638409614563,2241.23583984375,1.2396823167800903,2.4736571311950684,2048.0,None,0.001,0.4729917049407959,0.9766061305999756,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.0364999994635582,0.1134510189294815,0.09000000357627869,0.457039475440979,0.4348199665546417,0.30490317940711975,2266.65234375,1.2843619585037231,2.3977479934692383,2048.0,None,0.001,0.37568068504333496,0.9834513664245605,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.027400000020861626,0.09008855372667313,0.09000000357627869,0.024722950533032417,0.12522630393505096,0.07091452181339264,897.83447265625,0.7069380283355713,0.6767726540565491,3072.0,None,0.001,0.05995750427246094,1.8273746967315674,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.03669999912381172,0.11220499873161316,0.09000000357627869,1.0242656469345093,0.5290564894676208,0.4564480781555176,2728.149658203125,1.3713340759277344,2.8688833713531494,3072.0,None,0.001,0.30344557762145996,1.8234732151031494,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.028999999165534973,0.09289810806512833,0.09000000357627869,0.12439271807670593,0.2715989649295807,0.15906789898872375,1660.2613525390625,0.9733719229698181,1.853303074836731,3072.0,None,0.001,0.5155107975006104,1.8241543769836426,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.029399998486042023,0.09241288900375366,0.09000000357627869,0.2031426727771759,0.31509310007095337,0.20327578485012054,1613.7252197265625,0.9663355946540833,1.774458646774292,3072.0,None,0.001,0.608971118927002,1.8374481201171875,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02449999935925007,0.07979895174503326,0.09000000357627869,0.018869157880544662,0.10951969772577286,0.061952855437994,646.3255004882812,0.5362204313278198,0.40282490849494934,4096.0,None,0.001,0.07828760147094727,3.0323920249938965,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.03240000084042549,0.10164720565080643,0.09000000357627869,0.3962085545063019,0.4157755970954895,0.28388795256614685,2279.560302734375,1.1549711227416992,2.5260276794433594,4096.0,None,0.001,0.3618485927581787,3.0424935817718506,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.025100000202655792,0.080110564827919,0.09000000357627869,0.1119929775595665,0.24430149793624878,0.1509317010641098,1285.8948974609375,0.7979835867881775,1.4080562591552734,4096.0,None,0.001,0.5800304412841797,3.031996726989746,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.027400000020861626,0.08646313101053238,0.09000000357627869,0.5403059124946594,0.49318504333496094,0.3315163254737854,1291.6373291015625,0.8034706115722656,1.4211875200271606,4096.0,None,0.001,0.6656160354614258,3.0330276489257812,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.023099999874830246,0.07518450915813446,0.09000000357627869,0.015163774602115154,0.0979999527335167,0.05553780868649483,513.2046508789062,0.4364360570907593,0.27209633588790894,5120.0,None,0.001,0.09566259384155273,4.633688449859619,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.026599999517202377,0.0881701186299324,0.09000000357627869,0.5613499879837036,0.377701997756958,0.3379107117652893,1964.458984375,1.0417068004608154,2.219574451446533,5120.0,None,0.001,0.42360424995422363,4.632369518280029,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.023899998515844345,0.07959546893835068,0.09000000357627869,0.07645949721336365,0.20550106465816498,0.12470985949039459,1052.7962646484375,0.6667135953903198,1.1467074155807495,5120.0,None,0.001,0.6425924301147461,4.63938307762146,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.023399999365210533,0.07521669566631317,0.09000000357627869,0.12561625242233276,0.28113967180252075,0.15984830260276794,1084.9962158203125,0.6838595271110535,1.1882473230361938,5120.0,None,0.001,0.9532034397125244,4.633890390396118,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02149999886751175,0.06796468049287796,0.09000000357627869,0.01431660633534193,0.09559044986963272,0.053964123129844666,411.47955322265625,0.3561318516731262,0.19385464489459991,6144.0,None,0.001,0.11107206344604492,6.459811210632324,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.025999998673796654,0.08613495528697968,0.09000000357627869,0.3032521605491638,0.39252153038978577,0.24836306273937225,1775.75390625,0.9249854683876038,2.090872287750244,6144.0,None,0.001,0.48374390602111816,6.455943584442139,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02149999886751175,0.07376503199338913,0.09000000357627869,0.08066494762897491,0.21051080524921417,0.12809361517429352,929.4342651367188,0.6106523275375366,0.9734000563621521,6144.0,None,0.001,0.7004497051239014,6.461352586746216,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.024000000208616257,0.07653087377548218,0.09000000357627869,0.08572691679000854,0.20363828539848328,0.13205160200595856,881.1000366210938,0.5947265028953552,0.8824740648269653,6144.0,None,0.001,1.1456027030944824,6.4585511684417725,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.019500000402331352,0.0658206194639206,0.09000000357627869,0.010714439675211906,0.08258819580078125,0.04668419063091278,343.5478820800781,0.3058624863624573,0.12862330675125122,7168.0,None,0.001,0.15702271461486816,8.597386598587036,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.026799999177455902,0.08320502191781998,0.09000000357627869,1.0832033157348633,0.3823987543582916,0.469396710395813,1570.4124755859375,0.8565321564674377,1.8245065212249756,7168.0,None,0.001,0.5470421314239502,8.602431774139404,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.02410000003874302,0.07232475280761719,0.09000000357627869,0.06801927089691162,0.20441976189613342,0.11762538552284241,817.7592163085938,0.531175434589386,0.898798942565918,7168.0,None,0.001,0.7611448764801025,8.599263191223145,1.0
MNIST,poly_sketch,20.0,0.875,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02159999869763851,0.0714111402630806,0.09000000357627869,0.21046903729438782,0.2781645953655243,0.20690889656543732,794.5435791015625,0.5338945388793945,0.8173936009407043,7168.0,None,0.001,1.2833137512207031,8.592894077301025,1.0
MNIST,srf,20.0,0.875,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,2.8284270763397217,0.02029999904334545,0.0655927062034607,0.09000000357627869,0.010101974941790104,0.08014225214719772,0.04533025994896889,294.0769958496094,0.26352131366729736,0.0962715595960617,8192.0,None,0.001,0.18225979804992676,11.168246269226074,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,0.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.026499999687075615,0.0831126719713211,0.09000000357627869,0.2956163287162781,0.3697226345539093,0.2452162653207779,1449.8714599609375,0.7862587571144104,1.7044155597686768,8192.0,None,0.001,0.6078333854675293,11.172850370407104,1.0
MNIST,poly_sketch,20.0,0.875,srht,0.0,1.0,1.0,0.0,9.027409553527832,2.8284270763397217,0.021399999037384987,0.06767574697732925,0.09000000357627869,0.052923619747161865,0.1716616451740265,0.10375519096851349,710.7123413085938,0.499880313873291,0.6681432723999023,8192.0,None,0.001,0.8208341598510742,11.163728952407837,1.0
