dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.121799997985363,0.38715115189552307,0.09000000357627869,2814.2958984375,0.4828152060508728,1169.2952880859375,0.23528258502483368,8224.74609375,4.930014610290527,11.854663848876953,256.0,32768.0,None,0.001,0.009342432022094727,0.04425954818725586,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.2629999816417694,0.9187614917755127,0.09000000357627869,6626.4609375,1.1368229389190674,3658.361572265625,0.7361260652542114,12190.5263671875,8.186572074890137,12.292912483215332,256.0,32768.0,None,0.001,0.049540042877197266,0.04433083534240723,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.17599999904632568,0.5774752497673035,0.09000000357627869,5289.74169921875,0.9074979424476624,3255.876220703125,0.6551390290260315,10248.8408203125,6.670541763305664,12.07582950592041,256.0,32768.0,None,0.001,0.09188342094421387,0.04447221755981445,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.19329999387264252,0.6599433422088623,0.09000000357627869,7000.54052734375,1.2009992599487305,3105.3564453125,0.6248518228530884,11234.181640625,7.457584857940674,12.117626190185547,256.0,32768.0,None,0.001,0.04949808120727539,0.0444331169128418,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14659999310970306,0.4755008816719055,0.09000000357627869,5773.58740234375,0.990505576133728,2636.188232421875,0.5304470062255859,9288.58203125,5.832890033721924,11.91788101196289,256.0,32768.0,None,0.001,0.09189295768737793,0.04413866996765137,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.19789999723434448,0.6730673313140869,0.09000000357627869,5360.1025390625,0.9195688962936401,3286.7314453125,0.6613476276397705,11063.1513671875,7.532660484313965,12.004709243774414,256.0,32768.0,None,0.001,0.03934836387634277,0.04433488845825195,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.1403999924659729,0.45253923535346985,0.09000000357627869,14262.7841796875,2.4468958377838135,11879.919921875,2.390446901321411,9032.0380859375,5.494312286376953,11.928425788879395,256.0,32768.0,None,0.001,0.11179351806640625,0.044283151626586914,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14819999039173126,0.4723435044288635,0.09000000357627869,7204.33056640625,1.2359610795974731,4120.73095703125,0.8291628956794739,9212.1728515625,5.722358703613281,11.932137489318848,256.0,32768.0,None,0.001,0.04379868507385254,0.04440116882324219,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11869999766349792,0.37283051013946533,0.09000000357627869,3038.896728515625,0.5213472843170166,1405.2705078125,0.28276491165161133,8174.3642578125,4.825575828552246,11.833669662475586,256.0,32768.0,None,0.001,0.9657580852508545,0.0567622184753418,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11239999532699585,0.3686750829219818,0.09000000357627869,2932.86865234375,0.5031573176383972,1231.4368896484375,0.24778656661510468,8180.09521484375,4.836658000946045,11.84124755859375,256.0,32768.0,None,0.001,1.0156912803649902,0.05466151237487793,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.11249999701976776,0.36433663964271545,0.09000000357627869,2824.744140625,0.4846076965332031,923.2719116210938,0.1857783943414688,8116.8330078125,4.7592997550964355,11.836329460144043,256.0,32768.0,None,0.001,1.8348016738891602,0.0542607307434082,0.0
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.07400000095367432,0.23488031327724457,0.09000000357627869,1995.115966796875,0.34227827191352844,885.8684692382812,0.178252175450325,5342.2412109375,3.4272892475128174,10.200301170349121,512.0,32768.0,None,0.001,0.014668464660644531,0.09504151344299316,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.1516999900341034,0.5185891389846802,0.09000000357627869,7031.6494140625,1.206336259841919,4031.8203125,0.8112725019454956,8900.9345703125,5.967658519744873,11.43763256072998,512.0,32768.0,None,0.001,0.07763361930847168,0.09540915489196777,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.10159999877214432,0.338858962059021,0.09000000357627869,17654.931640625,3.028846263885498,16072.0595703125,3.233978509902954,6824.7109375,4.362630367279053,10.921589851379395,512.0,32768.0,None,0.001,0.1464533805847168,0.09527802467346191,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.1241999939084053,0.4062414765357971,0.09000000357627869,9468.7060546875,1.6244330406188965,7851.22021484375,1.5798022747039795,7608.6259765625,5.08565092086792,10.899382591247559,512.0,32768.0,None,0.001,0.07814478874206543,0.09572958946228027,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08879999816417694,0.2901417016983032,0.09000000357627869,4249.939453125,0.7291114926338196,2019.712646484375,0.4064013659954071,6070.81005859375,3.8810598850250244,10.503785133361816,512.0,32768.0,None,0.001,0.14644408226013184,0.09537816047668457,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11999999731779099,0.3880057632923126,0.09000000357627869,7327.1337890625,1.2570290565490723,5553.6669921875,1.1174945831298828,7671.88525390625,5.065284729003906,10.996726036071777,512.0,32768.0,None,0.001,0.04617023468017578,0.09552860260009766,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.09449999779462814,0.29594501852989197,0.09000000357627869,4245.37158203125,0.7283278107643127,2123.92626953125,0.42737096548080444,6249.28662109375,3.9412081241607666,10.646550178527832,512.0,32768.0,None,0.001,0.11952757835388184,0.09522223472595215,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.09019999951124191,0.3027910590171814,0.09000000357627869,4095.228271484375,0.7025694847106934,2198.05810546875,0.4422875940799713,6309.38818359375,4.01417875289917,10.605334281921387,512.0,32768.0,None,0.001,0.0545957088470459,0.09535741806030273,0.0
