D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
5120.0,0.5,1.0,0.0,MNIST,6.0,None,0.7072718143463135,0.0,0.0,0.13449309766292572,0.031429585069417953,0.11992648988962173,1.4142135381698608,9.027409553527832,poly_sketch,0.001,16.07985210418701,srht,0.0,0.02019999921321869,517.296142578125,0.09000000357627869,0.3415180444717407,0.06536731868982315,1.3006103038787842
5120.0,0.5,1.0,0.0,MNIST,6.0,None,0.562650203704834,1.0,0.0,0.13062578439712524,0.02838733233511448,0.11397460848093033,1.4142135381698608,9.027409553527832,poly_sketch,0.001,16.054586172103882,srht,0.0,0.020999999716877937,526.3869018554688,0.09000000357627869,0.3442174792289734,0.06512229144573212,1.329799771308899
5120.0,0.5,0.0,1.0,MNIST,6.0,None,0.2186906337738037,1.0,0.0,0.1829899251461029,0.05735531821846962,0.16200657188892365,1.4142135381698608,9.027409553527832,poly_sketch,0.001,4.670222043991089,srht,0.0,0.024000000208616257,775.7488403320312,0.09000000357627869,0.6438780426979065,0.07418756186962128,1.2988578081130981
5120.0,0.5,0.0,0.0,MNIST,6.0,None,0.22061514854431152,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,4.841591835021973,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
6144.0,0.5,0.0,0.0,MNIST,6.0,None,0.6866142749786377,0.0,0.0,0.3077692687511444,0.22895175218582153,0.32368144392967224,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.4960973262786865,rademacher,0.0,0.02499999850988388,948.7013549804688,0.09000000357627869,0.7309103012084961,0.08030031621456146,1.6711353063583374
6144.0,0.5,0.0,1.0,MNIST,6.0,None,1.2738604545593262,0.0,0.0,0.16912518441677094,0.04871562868356705,0.14930693805217743,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.518434286117554,rademacher,0.0,0.023099999874830246,657.966064453125,0.09000000357627869,0.5611599087715149,0.07145237922668457,1.0615227222442627
6144.0,0.5,0.0,0.0,MNIST,6.0,None,0.33045315742492676,0.0,0.0,0.2939726710319519,0.1524413824081421,0.2641175389289856,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.529272079467773,srht,0.0,0.024299999698996544,996.0770874023438,0.09000000357627869,0.7576335668563843,0.07810073345899582,1.7657768726348877
6144.0,0.5,0.0,0.0,MNIST,6.0,None,0.16409087181091309,1.0,0.0,0.29937711358070374,0.21982675790786743,0.3171656131744385,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.525480270385742,srht,0.0,0.024399999529123306,1005.2463989257812,0.09000000357627869,0.766383707523346,0.07855366915464401,1.750557780265808
6144.0,0.5,0.0,1.0,MNIST,6.0,None,0.23327279090881348,1.0,0.0,0.16885603964328766,0.04889171943068504,0.14957652986049652,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.511155605316162,srht,0.0,0.02319999970495701,639.721435546875,0.09000000357627869,0.5525786876678467,0.07568185776472092,0.9903364777565002
6144.0,0.5,0.0,0.0,MNIST,6.0,None,0.25606441497802734,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,6.718305349349976,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
7168.0,0.5,0.0,0.0,MNIST,6.0,None,0.7985808849334717,0.0,0.0,0.30663418769836426,0.2394910454750061,0.33104759454727173,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.682117462158203,rademacher,0.0,0.022199999541044235,836.0138549804688,0.09000000357627869,0.6536476612091064,0.07280922681093216,1.4652096033096313
7168.0,0.5,0.0,1.0,MNIST,6.0,None,1.4832239151000977,0.0,0.0,0.1722646802663803,0.050176430493593216,0.1515289694070816,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.717322587966919,rademacher,0.0,0.019700000062584877,565.1704711914062,0.09000000357627869,0.487028032541275,0.06718485057353973,0.8943724632263184
7168.0,0.5,0.0,0.0,MNIST,6.0,None,0.38279199600219727,0.0,0.0,0.24085821211338043,0.11505193263292313,0.2294524908065796,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.715699195861816,srht,0.0,0.023099999874830246,866.6283569335938,0.09000000357627869,0.6769216060638428,0.07249172031879425,1.5389033555984497
7168.0,0.5,0.0,0.0,MNIST,6.0,None,0.18332767486572266,1.0,0.0,0.2500426471233368,0.1282913088798523,0.24229498207569122,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.71418023109436,srht,0.0,0.02419999986886978,842.0702514648438,0.09000000357627869,0.6734520196914673,0.07402095943689346,1.4207236766815186
7168.0,0.5,0.0,1.0,MNIST,6.0,None,0.25331592559814453,1.0,0.0,0.16015827655792236,0.04377758502960205,0.14153756201267242,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.686767339706421,srht,0.0,0.021699998527765274,567.3162231445312,0.09000000357627869,0.503625750541687,0.06879152357578278,0.8592166900634766
7168.0,0.5,0.0,0.0,MNIST,6.0,None,0.2908759117126465,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,8.907963991165161,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
8192.0,0.5,0.0,0.0,MNIST,6.0,None,0.9089860916137695,0.0,0.0,0.26893606781959534,0.12793104350566864,0.24195453524589539,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.240814447402954,rademacher,0.0,0.02199999988079071,764.3881225585938,0.09000000357627869,0.5916361808776855,0.07214093953371048,1.372209906578064
8192.0,0.5,0.0,1.0,MNIST,6.0,None,1.6909098625183105,0.0,0.0,0.14731362462043762,0.0359979085624218,0.12834662199020386,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.268560647964478,rademacher,0.0,0.020099999383091927,484.981689453125,0.09000000357627869,0.433999627828598,0.06539613008499146,0.7061548233032227
8192.0,0.5,0.0,0.0,MNIST,6.0,None,0.49866676330566406,0.0,0.0,0.2597768008708954,0.14406351745128632,0.25675731897354126,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.279488325119019,srht,0.0,0.022199999541044235,747.5125122070312,0.09000000357627869,0.602875828742981,0.07102084904909134,1.2610739469528198
8192.0,0.5,0.0,0.0,MNIST,6.0,None,0.2698366641998291,1.0,0.0,0.22947147488594055,0.1001611202955246,0.2140895128250122,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.267152309417725,srht,0.0,0.02410000003874302,746.9884033203125,0.09000000357627869,0.6089153289794922,0.07435932755470276,1.250411033630371
8192.0,0.5,0.0,1.0,MNIST,6.0,None,0.2745068073272705,1.0,0.0,0.16168366372585297,0.045997168868780136,0.1450812667608261,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.258565187454224,srht,0.0,0.020999999716877937,492.0174255371094,0.09000000357627869,0.4518444538116455,0.06663372367620468,0.6782843470573425
8192.0,0.5,0.0,0.0,MNIST,6.0,None,0.3133089542388916,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,11.528651237487793,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
9216.0,0.5,0.0,0.0,MNIST,6.0,None,1.0238327980041504,0.0,0.0,0.256061315536499,0.13275602459907532,0.24647502601146698,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.271039247512817,rademacher,0.0,0.021900000050663948,678.4655151367188,0.09000000357627869,0.5528002977371216,0.07020481675863266,1.1362766027450562
9216.0,0.5,0.0,1.0,MNIST,6.0,None,1.8987653255462646,0.0,0.0,0.1368274837732315,0.031181445345282555,0.11945214122533798,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.284769296646118,rademacher,0.0,0.02019999921321869,441.3473815917969,0.09000000357627869,0.40195950865745544,0.06627827137708664,0.6067482829093933
9216.0,0.5,0.0,0.0,MNIST,6.0,None,0.5613365173339844,0.0,0.0,0.2504993677139282,0.13182130455970764,0.24560578167438507,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.293794631958008,srht,0.0,0.0210999995470047,684.5936279296875,0.09000000357627869,0.5605791807174683,0.07004930078983307,1.1315150260925293
9216.0,0.5,0.0,0.0,MNIST,6.0,None,0.2261505126953125,1.0,0.0,0.23288559913635254,0.10930361598730087,0.22364699840545654,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.30866527557373,srht,0.0,0.021199999377131462,685.2324829101562,0.09000000357627869,0.5600878596305847,0.06971393525600433,1.1431554555892944
9216.0,0.5,0.0,1.0,MNIST,6.0,None,0.29518699645996094,1.0,0.0,0.15084348618984222,0.039578408002853394,0.13457827270030975,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.268978834152222,srht,0.0,0.019600000232458115,431.5982360839844,0.09000000357627869,0.3934051990509033,0.06215297803282738,0.5981807112693787
9216.0,0.5,0.0,0.0,MNIST,6.0,None,0.34476447105407715,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,14.565926551818848,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
10240.0,0.5,0.0,0.0,MNIST,6.0,None,1.134768009185791,0.0,0.0,0.22357964515686035,0.10056805610656738,0.21452398598194122,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.55393624305725,rademacher,0.0,0.020999999716877937,627.5891723632812,0.09000000357627869,0.5209383368492126,0.06547833979129791,1.0247663259506226
10240.0,0.5,0.0,1.0,MNIST,6.0,None,2.10921311378479,0.0,0.0,0.13553248345851898,0.030583525076508522,0.11830130964517593,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.552881240844727,rademacher,0.0,0.01809999905526638,393.197265625,0.09000000357627869,0.3650704324245453,0.060836948454380035,0.51704341173172
10240.0,0.5,0.0,0.0,MNIST,6.0,None,0.678006649017334,0.0,0.0,0.20882068574428558,0.08687760680913925,0.199388325214386,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.574902296066284,srht,0.0,0.019600000232458115,620.2250366210938,0.09000000357627869,0.5076383352279663,0.06464309990406036,1.0454598665237427
10240.0,0.5,0.0,0.0,MNIST,6.0,None,0.34816575050354004,1.0,0.0,0.2347668558359146,0.09422384202480316,0.20764724910259247,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.576080799102783,srht,0.0,0.020800000056624413,610.9076538085938,0.09000000357627869,0.5067766308784485,0.06701637804508209,1.007834553718567
10240.0,0.5,0.0,1.0,MNIST,6.0,None,0.41623497009277344,1.0,0.0,0.1513032764196396,0.04102350398898125,0.13701312243938446,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.54183316230774,srht,0.0,0.01889999955892563,399.71685791015625,0.09000000357627869,0.3720777928829193,0.05989891663193703,0.5191745162010193
10240.0,0.5,0.0,0.0,MNIST,6.0,None,0.4557774066925049,0.0,0.0,1.256256341934204,2.1852867603302,1.0,1.4142135381698608,9.027409553527832,poly_sketch,0.001,17.921424865722656,countsketch_scatter,0.0,0.8865000009536743,80627.1015625,0.09000000357627869,7.912146091461182,2.3010191917419434,9.6505708694458
1024.0,0.5,0.0,0.0,MNIST,6.0,None,0.12423586845397949,0.0,0.0,0.5417596101760864,0.6666731238365173,0.5527913570404053,1.4142135381698608,9.027409553527832,poly_sketch,0.001,0.26506853103637695,rademacher,1.0,0.0625,4364.109375,0.09000000357627869,2.6637117862701416,0.1996149867773056,6.0694355964660645
1024.0,0.5,1.0,0.0,MNIST,6.0,None,0.43294572830200195,0.0,0.0,0.2643563151359558,0.11703503876924515,0.231612890958786,1.4142135381698608,9.027409553527832,poly_sketch,0.001,0.780632495880127,rademacher,1.0,0.042500000447034836,2615.16162109375,0.09000000357627869,1.2431379556655884,0.12752553820610046,5.361145973205566
1024.0,0.5,0.0,1.0,MNIST,6.0,None,0.22764015197753906,0.0,0.0,0.3843792676925659,0.27793875336647034,0.35692694783210754,1.4142135381698608,9.027409553527832,poly_sketch,0.001,0.25803565979003906,rademacher,1.0,0.04859999939799309,3426.107421875,0.09000000357627869,2.1272857189178467,0.15216206014156342,5.406425952911377
1024.0,0.5,0.0,0.0,MNIST,6.0,None,0.0613703727722168,0.0,0.0,0.5748369693756104,0.7653188705444336,0.5922785401344299,1.4142135381698608,9.027409553527832,poly_sketch,0.001,0.26063084602355957,srht,1.0,0.058399997651576996,4290.7861328125,0.09000000357627869,2.6415224075317383,0.18790651857852936,5.964948654174805
1024.0,0.5,0.0,0.0,MNIST,6.0,None,0.061579227447509766,1.0,0.0,0.6664669513702393,1.0984917879104614,0.7095829844474792,1.4142135381698608,9.027409553527832,poly_sketch,0.001,0.25935864448547363,srht,1.0,0.058799996972084045,4312.35498046875,0.09000000357627869,2.620382070541382,0.1943306177854538,6.054141044616699
