dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.121799997985363,0.38715115189552307,0.09000000357627869,2814.2958984375,0.4828152060508728,1169.2952880859375,0.23528258502483368,8224.74609375,4.930014610290527,11.854663848876953,256.0,32768.0,None,0.001,0.009458780288696289,0.0504150390625,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.2629999816417694,0.9187614917755127,0.09000000357627869,6626.4609375,1.1368229389190674,3658.361572265625,0.7361260652542114,12190.5263671875,8.186572074890137,12.292912483215332,256.0,32768.0,None,0.001,0.05015230178833008,0.047124624252319336,0.0
MNIST,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.17599999904632568,0.5774752497673035,0.09000000357627869,5289.74169921875,0.9074979424476624,3255.876220703125,0.6551390290260315,10248.8408203125,6.670541763305664,12.07582950592041,256.0,32768.0,None,0.001,0.09685063362121582,0.047277212142944336,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.19329999387264252,0.6599433422088623,0.09000000357627869,7000.54052734375,1.2009992599487305,3105.3564453125,0.6248518228530884,11234.181640625,7.457584857940674,12.117626190185547,256.0,32768.0,None,0.001,0.04972696304321289,0.047203779220581055,0.0
MNIST,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14659999310970306,0.4755008816719055,0.09000000357627869,5773.58740234375,0.990505576133728,2636.188232421875,0.5304470062255859,9288.58203125,5.832890033721924,11.91788101196289,256.0,32768.0,None,0.001,0.0953054428100586,0.04700016975402832,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.19789999723434448,0.6730673313140869,0.09000000357627869,5360.1025390625,0.9195688962936401,3286.7314453125,0.6613476276397705,11063.1513671875,7.532660484313965,12.004709243774414,256.0,32768.0,None,0.001,0.04152822494506836,0.048066139221191406,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.1403999924659729,0.45253923535346985,0.09000000357627869,14262.7841796875,2.4468958377838135,11879.919921875,2.390446901321411,9032.0380859375,5.494312286376953,11.928425788879395,256.0,32768.0,None,0.001,0.11163878440856934,0.047994375228881836,0.0
MNIST,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14819999039173126,0.4723435342311859,0.09000000357627869,7204.3310546875,1.2359611988067627,4120.73095703125,0.8291628956794739,9212.1748046875,5.722358703613281,11.932137489318848,256.0,32768.0,None,0.001,0.05002474784851074,0.04780840873718262,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11869999766349792,0.37283051013946533,0.09000000357627869,3038.896728515625,0.5213472843170166,1405.2705078125,0.28276491165161133,8174.3642578125,4.825575828552246,11.833669662475586,256.0,32768.0,None,0.001,0.9674303531646729,0.05147099494934082,0.0
MNIST,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.11239999532699585,0.3686750829219818,0.09000000357627869,2932.86865234375,0.5031573176383972,1231.4368896484375,0.24778656661510468,8180.09521484375,4.836658000946045,11.84124755859375,256.0,32768.0,None,0.001,1.0183849334716797,0.05151629447937012,0.0
