dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Letter,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1720000058412552,0.5758947730064392,0.03698224946856499,255.0784912109375,0.04978669434785843,141.94378662109375,0.0279895830899477,3306.490478515625,0.2563435435295105,0.0001113097823690623,256.0,32768.0,None,0.001,0.0022771358489990234,0.04084372520446777,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.24750001728534698,0.8771032691001892,0.03698224946856499,4651.59033203125,0.9079061150550842,4610.76025390625,0.9091857075691223,19253.888671875,1.3215696811676025,0.003527985420078039,256.0,32768.0,None,0.001,0.004105329513549805,0.03872990608215332,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.2110000103712082,0.6944448351860046,0.03698224946856499,1077.6422119140625,0.21033622324466705,903.8088989257812,0.17822009325027466,7138.9228515625,0.5279268026351929,0.0009679634240455925,256.0,32768.0,None,0.001,0.02495574951171875,0.03928041458129883,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.22100001573562622,0.7418055534362793,0.03698224946856499,4077.794921875,0.7959116101264954,4053.23486328125,0.799248456954956,10780.6533203125,0.75863116979599,0.0018551767570897937,256.0,32768.0,None,0.001,0.0037233829498291016,0.03815269470214844,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.19200000166893005,0.6456537246704102,0.03698224946856499,1559.127197265625,0.3043133616447449,1331.19580078125,0.26249557733535767,5479.447265625,0.4059542715549469,0.0006778590613976121,256.0,32768.0,None,0.001,0.005048036575317383,0.03972125053405762,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.22500000894069672,0.7404171228408813,0.03698224946856499,3424.30517578125,0.6683622598648071,3389.135498046875,0.6682961583137512,11029.6787109375,0.7815375328063965,0.001970212673768401,256.0,32768.0,None,0.001,0.005122661590576172,0.04148387908935547,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.20850001275539398,0.6948599219322205,0.03698224946856499,1724.66064453125,0.3366224765777588,1544.4158935546875,0.3045399785041809,7340.05322265625,0.5371183156967163,0.0012226137332618237,256.0,32768.0,None,0.001,0.0071430206298828125,0.039264678955078125,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.20400001108646393,0.6713016629219055,0.03698224946856499,1088.1419677734375,0.21238557994365692,923.9061889648438,0.18218302726745605,6076.3955078125,0.45188257098197937,0.0010809908853843808,256.0,32768.0,None,0.001,0.008405685424804688,0.04131960868835449,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.1680000126361847,0.5631594061851501,0.03698224946856499,508.5295104980469,0.09925574064254761,462.33251953125,0.09116633236408234,2208.043701171875,0.17438112199306488,0.00015499646542593837,256.0,32768.0,None,0.001,0.4562849998474121,0.04419350624084473,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.16900001466274261,0.5641417503356934,0.03698224946856499,355.3911437988281,0.06936590373516083,295.4322814941406,0.0582556426525116,2034.950439453125,0.16599170863628387,0.00011086447921115905,256.0,32768.0,None,0.001,0.55008864402771,0.044127702713012695,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1705000102519989,0.5805242657661438,0.03698224946856499,462.0866394042969,0.09019093215465546,413.111083984375,0.08146046847105026,2036.6441650390625,0.1640758365392685,0.0001434548757970333,256.0,32768.0,None,0.001,1.0944054126739502,0.04419279098510742,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.16550001502037048,0.5712207555770874,0.03698224946856499,1159.52587890625,0.22631841897964478,922.73974609375,0.18195302784442902,2675.041015625,0.2063518613576889,0.0002612815296743065,256.0,32768.0,None,0.001,0.01836085319519043,0.04101157188415527,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.1730000078678131,0.5759478211402893,0.03698224946856499,2661.66943359375,0.5195096135139465,2639.03076171875,0.520384669303894,2563.29736328125,0.20527826249599457,0.00013742160808760673,256.0,32768.0,None,0.001,0.024392366409301758,0.04161691665649414,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,3.7109177112579346,1.4142135381698608,0.1745000034570694,0.584821343421936,0.03698224946856499,943.8484497070312,0.18422210216522217,796.6298217773438,0.15708568692207336,2990.375732421875,0.230087548494339,0.0002960086858365685,256.0,32768.0,None,0.001,0.02093362808227539,0.04026055335998535,0.0
Letter,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1495000123977661,0.5094311833381653,0.03698224946856499,194.53785705566406,0.03797026351094246,146.66786193847656,0.028921112418174744,1484.0914306640625,0.11363642662763596,2.955436684715096e-05,512.0,32768.0,None,0.001,0.004054069519042969,0.10271286964416504,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.2160000056028366,0.7295994162559509,0.03698224946856499,1990.430908203125,0.3884960114955902,1797.6732177734375,0.35447922348976135,10254.169921875,0.7378138303756714,0.0016130388248711824,512.0,32768.0,None,0.001,0.008485555648803711,0.10339546203613281,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1915000081062317,0.6512154936790466,0.03698224946856499,2743.0908203125,0.5354015827178955,2724.93212890625,0.5373233556747437,4675.41748046875,0.34045571088790894,0.000832255114801228,512.0,32768.0,None,0.001,0.010651350021362305,0.10270142555236816,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.2045000046491623,0.6814839243888855,0.03698224946856499,4954.1796875,0.9669660329818726,4804.17041015625,0.9473237991333008,7245.73095703125,0.5307390689849854,0.0011829836294054985,512.0,32768.0,None,0.001,0.008560657501220703,0.10322833061218262,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.18050001561641693,0.6006230711936951,0.03698224946856499,1242.7847900390625,0.24256905913352966,1202.5633544921875,0.23713082075119019,3263.63232421875,0.24407924711704254,0.00043348458711989224,512.0,32768.0,None,0.001,0.010607004165649414,0.10268211364746094,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.20150001347064972,0.6835043430328369,0.03698224946856499,1803.14306640625,0.3519408404827118,1621.533935546875,0.3197467029094696,6971.65771484375,0.4987143576145172,0.0013501355424523354,512.0,32768.0,None,0.001,0.010282039642333984,0.10324335098266602,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.1835000067949295,0.6129884123802185,0.03698224946856499,1024.360595703125,0.1999366134405136,826.6781005859375,0.163010835647583,3762.482177734375,0.28356772661209106,0.00046689718146808445,512.0,32768.0,None,0.001,0.011983394622802734,0.10265183448791504,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1900000125169754,0.6246882677078247,0.03698224946856499,2680.882080078125,0.5232595801353455,2653.676513671875,0.5232726335525513,4075.04150390625,0.3003959655761719,0.0009895319817587733,512.0,32768.0,None,0.001,0.014913320541381836,0.10160970687866211,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.16250000894069672,0.5329924821853638,0.03698224946856499,1136.37890625,0.2218005508184433,1113.5211181640625,0.2195727825164795,1305.3916015625,0.1022113487124443,5.0786631618393585e-05,512.0,32768.0,None,0.001,0.45989060401916504,0.1054084300994873,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.16350001096725464,0.5377397537231445,0.03698224946856499,594.1430053710938,0.11596594005823135,580.5342407226562,0.11447427421808243,986.426025390625,0.08051673322916031,4.75410015496891e-05,512.0,32768.0,None,0.001,0.5531647205352783,0.1056509017944336,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.16100001335144043,0.5412524938583374,0.03698224946856499,234.6125946044922,0.045792125165462494,174.71336364746094,0.03445134311914444,1016.488037109375,0.08085011690855026,5.4978336265776306e-05,512.0,32768.0,None,0.001,1.0959126949310303,0.10590744018554688,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.16200000047683716,0.549787163734436,0.03698224946856499,510.23583984375,0.0995887815952301,398.1363220214844,0.07850762456655502,1185.8466796875,0.09238661080598831,8.221255848184228e-05,512.0,32768.0,None,0.001,0.035399675369262695,0.10281562805175781,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.16900001466274261,0.5749841332435608,0.03698224946856499,1720.0732421875,0.33572709560394287,1699.91259765625,0.33520203828811646,1630.3948974609375,0.12052437663078308,0.0003793071664404124,512.0,32768.0,None,0.001,0.04862809181213379,0.10245251655578613,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,3.7109177112579346,1.4142135381698608,0.16550001502037048,0.5636456608772278,0.03698224946856499,802.0860595703125,0.15655265748500824,727.9163818359375,0.14353622496128082,1711.3270263671875,0.13063424825668335,0.0002559365821070969,512.0,32768.0,None,0.001,0.04140186309814453,0.1026008129119873,0.0
Letter,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1485000103712082,0.4921640455722809,0.03698224946856499,139.74066162109375,0.02727484330534935,76.8631362915039,0.015156473033130169,802.513427734375,0.06206446513533592,3.4566251997603104e-05,1024.0,32768.0,None,0.001,0.00775146484375,0.32111024856567383,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1980000138282776,0.6442238092422485,0.03698224946856499,1411.608642578125,0.2755204141139984,1163.2572021484375,0.22938013076782227,5953.8193359375,0.43916773796081543,0.001053266110830009,1024.0,32768.0,None,0.001,0.016526222229003906,0.3240242004394531,0.0
Letter,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1745000034570694,0.5880851745605469,0.03698224946856499,2094.498291015625,0.4088080823421478,2067.21337890625,0.40762925148010254,2402.30712890625,0.1776115894317627,0.0004600113315973431,1024.0,32768.0,None,0.001,0.020196914672851562,0.3208444118499756,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1810000091791153,0.6117720603942871,0.03698224946856499,2074.421630859375,0.4048894941806793,2033.7362060546875,0.40102797746658325,4221.376953125,0.3070325553417206,0.000653803173918277,1024.0,32768.0,None,0.001,0.016712665557861328,0.32356715202331543,0.0
Letter,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.16100001335144043,0.5320586562156677,0.03698224946856499,2118.71337890625,0.4135344326496124,2091.609619140625,0.41243991255760193,1806.4947509765625,0.14133815467357635,6.392606883309782e-05,1024.0,32768.0,None,0.001,0.020451068878173828,0.3205108642578125,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.18550001084804535,0.6194923520088196,0.03698224946856499,2289.267578125,0.44682350754737854,2260.380615234375,0.44571948051452637,3789.477294921875,0.2734774351119995,0.0006885083857923746,1024.0,32768.0,None,0.001,0.01735997200012207,0.3258240222930908,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.164000004529953,0.5556345582008362,0.03698224946856499,1813.2110595703125,0.35390591621398926,1750.799560546875,0.34523630142211914,2118.535888671875,0.1650884747505188,0.00023743243946228176,1024.0,32768.0,None,0.001,0.02041339874267578,0.3204636573791504,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.16300000250339508,0.5478394627571106,0.03698224946856499,784.2311401367188,0.1530676931142807,654.0125122070312,0.12896329164505005,1659.5113525390625,0.12988361716270447,0.0001370586978737265,1024.0,32768.0,None,0.001,0.0279388427734375,0.32214808464050293,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.15950000286102295,0.5289864540100098,0.03698224946856499,2232.154296875,0.43567603826522827,2225.783935546875,0.43889743089675903,775.614501953125,0.05894041806459427,3.207869303878397e-05,1024.0,32768.0,None,0.001,0.4668591022491455,0.322406530380249,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,3.7109177112579346,1.4142135381698608,0.15450000762939453,0.5192667245864868,0.03698224946856499,210.6873779296875,0.041122354567050934,187.40859985351562,0.036954689770936966,475.7358093261719,0.03866219148039818,1.3646201296069194e-05,1024.0,32768.0,None,0.001,0.5590636730194092,0.3226127624511719,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.15950000286102295,0.5207586288452148,0.03698224946856499,220.45126342773438,0.0430280901491642,149.0779571533203,0.029396355152130127,510.95123291015625,0.04046227037906647,1.1504231224535033e-05,1024.0,32768.0,None,0.001,1.1013224124908447,0.3210735321044922,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.15550000965595245,0.5160280466079712,0.03698224946856499,330.1564025878906,0.0644405409693718,274.95135498046875,0.05421705171465874,580.3455200195312,0.04640408605337143,1.9901326595572755e-05,1024.0,32768.0,None,0.001,0.06692314147949219,0.31830620765686035,0.0
Letter,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,3.7109177112579346,1.4142135381698608,0.15800000727176666,0.5170478820800781,0.03698224946856499,514.6161499023438,0.10044374316930771,501.4634094238281,0.09888246655464172,492.17047119140625,0.03938831016421318,1.9938830519095063e-05,1024.0,32768.0,None,0.001,0.09363913536071777,0.3191659450531006,0.0
Letter,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,3.7109177112579346,1.4142135381698608,0.16850000619888306,0.5397151112556458,0.03698224946856499,1165.8172607421875,0.22754639387130737,1157.9285888671875,0.2283293902873993,732.6115112304688,0.05578133463859558,0.00012123627675464377,1024.0,32768.0,None,0.001,0.0796971321105957,0.31738996505737305,0.0
Letter,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,3.7109177112579346,1.4142135381698608,0.1445000022649765,0.47493696212768555,0.03698224946856499,152.72483825683594,0.029809119179844856,133.48782348632812,0.026322171092033386,470.5533447265625,0.03495527803897858,8.874229388311505e-05,2048.0,32768.0,None,0.001,0.015346050262451172,1.1244125366210938,0.0
