dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08980000019073486,0.2873864471912384,0.09000000357627869,2565.626953125,0.15237116813659668,1470.852783203125,0.08972606807947159,9111.0302734375,3.165541172027588,1.1830631494522095,256.0,32768.0,None,0.001,0.011139392852783203,0.053823232650756836,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.09189999848604202,0.29774126410484314,0.09000000357627869,4998.4267578125,0.29685381054878235,3922.7216796875,0.2392968237400055,9568.2109375,3.249058961868286,1.2196985483169556,256.0,32768.0,None,0.001,0.02434372901916504,0.051607608795166016,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08320000022649765,0.27380210161209106,0.09000000357627869,4739.53369140625,0.28147828578948975,4152.28466796875,0.2533007860183716,8933.51171875,2.9984018802642822,1.204392433166504,256.0,32768.0,None,0.001,0.05046582221984863,0.051149606704711914,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08799999952316284,0.2794880270957947,0.09000000357627869,5007.61669921875,0.2973995804786682,4246.53076171875,0.25905007123947144,9309.3515625,3.144977331161499,1.2038438320159912,256.0,32768.0,None,0.001,0.024354934692382812,0.05260825157165527,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08509999513626099,0.2767655551433563,0.09000000357627869,3484.547119140625,0.20694532990455627,2711.188720703125,0.16538996994495392,8642.6875,2.9025564193725586,1.1910585165023804,256.0,32768.0,None,0.001,0.05044841766357422,0.05208086967468262,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08810000121593475,0.2805751860141754,0.09000000357627869,4370.55078125,0.259564608335495,3348.50439453125,0.2042679786682129,9672.7080078125,3.294684410095215,1.1985901594161987,256.0,32768.0,None,0.001,0.022670984268188477,0.05343127250671387,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0794999971985817,0.2649315595626831,0.09000000357627869,3689.89208984375,0.2191406637430191,2167.4189453125,0.13221852481365204,8774.490234375,2.94815993309021,1.195329189300537,256.0,32768.0,None,0.001,0.05499696731567383,0.054044246673583984,0.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0835999995470047,0.26840072870254517,0.09000000357627869,3379.624267578125,0.20071402192115784,2175.441650390625,0.13270792365074158,8648.0830078125,2.895575523376465,1.1890852451324463,256.0,32768.0,None,0.001,0.02455902099609375,0.05377388000488281,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.07899999618530273,0.25817346572875977,0.09000000357627869,2677.792236328125,0.15903259813785553,1616.452392578125,0.09860804677009583,8453.765625,2.8220298290252686,1.1854665279388428,256.0,32768.0,None,0.001,0.6057708263397217,0.06882166862487793,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08479999750852585,0.26772022247314453,0.09000000357627869,3273.342041015625,0.19440197944641113,2500.7470703125,0.15255245566368103,8267.0673828125,2.8006479740142822,1.1829357147216797,256.0,32768.0,None,0.001,0.6755020618438721,0.06608772277832031,0.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.07809999585151672,0.25896087288856506,0.09000000357627869,2688.049560546875,0.1596417874097824,1633.33154296875,0.0996377170085907,8742.88671875,2.950073719024658,1.1850459575653076,256.0,32768.0,None,0.001,1.0509603023529053,0.06788063049316406,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,9.027409553527832,1.4142135381698608,0.08889999985694885,0.2779788374900818,0.09000000357627869,3658.033203125,0.2172485738992691,2184.310546875,0.1332489550113678,8911.974609375,2.9962103366851807,1.1940902471542358,256.0,32768.0,None,0.001,0.03783726692199707,0.05479693412780762,0.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,9.027409553527832,1.4142135381698608,0.0835999995470047,0.2711387276649475,0.09000000357627869,6157.880859375,0.3657131493091583,5473.42333984375,0.33389389514923096,8749.4873046875,2.951704502105713,1.1896812915802002,256.0,32768.0,None,0.001,0.044979095458984375,0.05374312400817871,0.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,9.027409553527832,1.4142135381698608,0.08259999752044678,0.2704279124736786,0.09000000357627869,3947.694091796875,0.23445136845111847,2798.30615234375,0.17070437967777252,9219.984375,3.107306718826294,1.1921439170837402,256.0,32768.0,None,0.001,0.04507184028625488,0.05640244483947754,0.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05989999696612358,0.1949770748615265,0.09000000357627869,1970.9039306640625,0.117050901055336,1216.2513427734375,0.07419467717409134,5757.36181640625,2.2316746711730957,0.7680709362030029,512.0,32768.0,None,0.001,0.016730070114135742,0.10859370231628418,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05900000035762787,0.1963953822851181,0.09000000357627869,5234.1064453125,0.31085070967674255,4166.35302734375,0.25415900349617004,5729.4296875,2.0567119121551514,0.8865997195243835,512.0,32768.0,None,0.001,0.03696799278259277,0.11099410057067871,0.0
MNIST,poly_sketch,3.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.060499999672174454,0.188044935464859,0.09000000357627869,3322.496337890625,0.19732122123241425,2564.875244140625,0.15646444261074066,5307.71240234375,1.9197479486465454,0.8527950048446655,512.0,32768.0,None,0.001,0.06699037551879883,0.10809874534606934,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.06149999797344208,0.1948276311159134,0.09000000357627869,3005.2998046875,0.17848309874534607,1815.764404296875,0.11076662689447403,5466.41943359375,1.9882547855377197,0.8453793525695801,512.0,32768.0,None,0.001,0.03679656982421875,0.10695862770080566,0.0
MNIST,poly_sketch,3.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.05949999764561653,0.18985380232334137,0.09000000357627869,3002.72802734375,0.17833036184310913,2369.71240234375,0.14455898106098175,5137.0859375,1.8773024082183838,0.8166534304618835,512.0,32768.0,None,0.001,0.06697893142700195,0.10652732849121094,0.0
