dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,k_spec_error,k_rel_spec_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Mocap,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.17810499668121338,0.5374569892883301,0.15999998152256012,5115.6103515625,0.9006520509719849,1725.46484375,0.4614766538143158,12212.7421875,9.224420547485352,34.54277038574219,256.0,32768.0,None,0.001,0.007075786590576172,0.033475637435913086,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.311267614364624,1.0610859394073486,0.15999998152256012,16344.4677734375,2.8775994777679443,9926.0302734375,2.6547231674194336,16865.544921875,13.747156143188477,34.504905700683594,256.0,32768.0,None,0.001,0.015390157699584961,0.03275108337402344,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.26683738827705383,0.827574610710144,0.15999998152256012,13690.697265625,2.4103779792785645,5421.048828125,1.4498629570007324,15692.3359375,12.717544555664062,34.406593322753906,256.0,32768.0,None,0.001,0.0223691463470459,0.032713890075683594,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.2513444423675537,0.7618981599807739,0.15999998152256012,27976.39453125,4.925511360168457,26703.20703125,7.141789436340332,14218.1201171875,11.565574645996094,34.18741226196289,256.0,32768.0,None,0.001,0.015133142471313477,0.03232097625732422,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.2226632535457611,0.6961801052093506,0.15999998152256012,11751.6640625,2.0689926147460938,9422.71875,2.5201120376586914,13559.21875,10.920547485351562,34.34470748901367,256.0,32768.0,None,0.001,0.022606611251831055,0.03177309036254883,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.2307298481464386,0.7664720416069031,0.15999998152256012,9838.76171875,1.7322078943252563,5691.98779296875,1.5223257541656494,14154.5498046875,11.539626121520996,34.13108825683594,256.0,32768.0,None,0.001,0.017673254013061523,0.030965328216552734,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.207554429769516,0.6426567435264587,0.15999998152256012,7586.576171875,1.3356891870498657,3964.427001953125,1.0602885484695435,12977.2109375,9.914623260498047,34.29768753051758,256.0,32768.0,None,0.001,0.02762579917907715,0.031235218048095703,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.19923175871372223,0.6325873136520386,0.15999998152256012,6865.2060546875,1.208685040473938,2987.179931640625,0.798923134803772,13094.7763671875,10.278861999511719,34.32820510864258,256.0,32768.0,None,0.001,0.027414798736572266,0.031914710998535156,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.20179258286952972,0.6305677890777588,0.15999998152256012,5144.208984375,0.9056870937347412,1740.3402099609375,0.4654550850391388,12724.6455078125,10.014659881591797,34.50018310546875,256.0,32768.0,None,0.001,1.8060030937194824,0.030777692794799805,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.1825864315032959,0.5759644508361816,0.15999998152256012,5047.166015625,0.8886017799377441,1270.4913330078125,0.33979371190071106,12080.0703125,9.308133125305176,34.5177001953125,256.0,32768.0,None,0.001,2.1470088958740234,0.031858205795288086,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.19282971322536469,0.587975263595581,0.15999998152256012,5033.1259765625,0.8861298561096191,1350.688232421875,0.361242413520813,12448.01953125,9.635346412658691,34.51344299316406,256.0,32768.0,None,0.001,4.274412155151367,0.03081345558166504,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,16.048511505126953,1.4142135381698608,0.22099873423576355,0.6967378854751587,0.15999998152256012,6022.0615234375,1.060241460800171,2397.061279296875,0.6410955786705017,13703.666015625,11.169756889343262,34.433250427246094,256.0,32768.0,None,0.001,0.07410907745361328,0.03167867660522461,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,16.048511505126953,1.4142135381698608,0.19052498042583466,0.6175485253334045,0.15999998152256012,6345.65380859375,1.1172128915786743,3152.510498046875,0.8431409001350403,12081.064453125,9.356538772583008,34.540748596191406,256.0,32768.0,None,0.001,0.09459161758422852,0.03135061264038086,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,16.048511505126953,1.4142135381698608,0.20332907140254974,0.6281099915504456,0.15999998152256012,5789.9951171875,1.0193839073181152,2404.10693359375,0.6429799199104309,12929.2353515625,10.508706092834473,34.442935943603516,256.0,32768.0,None,0.001,0.07879304885864258,0.032288551330566406,0.0
Mocap,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.11869398504495621,0.365811824798584,0.15999998152256012,3664.795654296875,0.6452222466468811,1308.911865234375,0.3500693142414093,7643.93310546875,6.288153648376465,32.074928283691406,512.0,32768.0,None,0.001,0.012724876403808594,0.07662558555603027,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.2314980924129486,0.7566476464271545,0.15999998152256012,23619.31640625,4.1584062576293945,21124.755859375,5.649829387664795,12455.2099609375,11.47921371459961,32.69392395019531,512.0,32768.0,None,0.001,0.02828812599182129,0.07559061050415039,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.1613316386938095,0.528948187828064,0.15999998152256012,7982.69580078125,1.4054298400878906,3769.605224609375,1.008183240890503,9612.337890625,8.516618728637695,32.23040771484375,512.0,32768.0,None,0.001,0.04064154624938965,0.07596969604492188,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.1674775928258896,0.5070177912712097,0.15999998152256012,5938.24609375,1.0454849004745483,2563.584716796875,0.6856323480606079,9629.9296875,8.665904998779297,31.63159942626953,512.0,32768.0,None,0.001,0.027112960815429688,0.07428884506225586,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.12906530499458313,0.40510401129722595,0.15999998152256012,5264.0634765625,0.9267886281013489,2319.741943359375,0.6204164624214172,8318.146484375,7.057171821594238,31.710044860839844,512.0,32768.0,None,0.001,0.039582252502441406,0.07530045509338379,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.1631242036819458,0.494879812002182,0.15999998152256012,8871.5029296875,1.5619127750396729,6365.95361328125,1.7025783061981201,9822.7529296875,8.952951431274414,31.54912757873535,512.0,32768.0,None,0.001,0.029794692993164062,0.07632851600646973,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.13175415992736816,0.4060208201408386,0.15999998152256012,9187.8935546875,1.6176164150238037,6739.56591796875,1.8025012016296387,8202.0048828125,7.041224956512451,31.751514434814453,512.0,32768.0,None,0.001,0.04202461242675781,0.07607316970825195,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.13841229677200317,0.41902369260787964,0.15999998152256012,6081.22265625,1.0706572532653809,4249.3876953125,1.136501431465149,8554.7177734375,7.30206298828125,31.699661254882812,512.0,32768.0,None,0.001,0.050756216049194336,0.07635116577148438,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,1.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.11907810717821121,0.3834812641143799,0.15999998152256012,3775.011474609375,0.6646268367767334,1270.0228271484375,0.3396683931350708,7955.53076171875,6.809030055999756,31.94230842590332,512.0,32768.0,None,0.001,1.8164849281311035,0.07595229148864746,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,1.0,1.0,0.0,16.048511505126953,1.4142135381698608,0.13175415992736816,0.3988289535045624,0.15999998152256012,3524.358642578125,0.6204969882965088,823.9159545898438,0.22035683691501617,8352.3798828125,7.056375026702881,31.955463409423828,512.0,32768.0,None,0.001,2.151520252227783,0.0785675048828125,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,1.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.1238156259059906,0.3842547833919525,0.15999998152256012,3601.04150390625,0.6339977383613586,984.45654296875,0.2632935345172882,7990.32421875,6.779350280761719,31.95969009399414,512.0,32768.0,None,0.001,4.280626535415649,0.07592058181762695,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,0.0,0.0,1.0,1.0,16.048511505126953,1.4142135381698608,0.12624840438365936,0.3974670171737671,0.15999998152256012,3849.570556640625,0.6777536273002625,1253.400146484375,0.33522266149520874,8320.205078125,7.066586017608643,31.92440414428711,512.0,32768.0,None,0.001,0.12952446937561035,0.0751495361328125,0.0
Mocap,poly_sketch,7.0,0.5,srht,0.0,1.0,0.0,1.0,1.0,16.048511505126953,1.4142135381698608,0.12560820579528809,0.4133099615573883,0.15999998152256012,3713.55419921875,0.6538066864013672,1218.0968017578125,0.3257807493209839,8330.642578125,7.323245048522949,31.92431640625,512.0,32768.0,None,0.001,0.18714642524719238,0.07489275932312012,0.0
Mocap,poly_sketch,7.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,1.0,16.048511505126953,1.4142135381698608,0.13175415992736816,0.4109431505203247,0.15999998152256012,4492.01416015625,0.790861964225769,2299.158935546875,0.6149114966392517,8384.9833984375,7.153058052062988,31.96174430847168,512.0,32768.0,None,0.001,0.1545271873474121,0.07534503936767578,0.0
Mocap,srf,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.07451985031366348,0.24347734451293945,0.15999998152256012,2642.15185546875,0.4651760458946228,922.20263671875,0.24664367735385895,4571.14794921875,4.488734245300293,26.287904739379883,1024.0,32768.0,None,0.001,0.026209592819213867,0.2272346019744873,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.1428937315940857,0.4514637887477875,0.15999998152256012,11141.94921875,1.961646556854248,6572.828125,1.7579070329666138,7634.6259765625,7.52116584777832,29.475854873657227,1024.0,32768.0,None,0.001,0.053141117095947266,0.22898340225219727,0.0
Mocap,poly_sketch,7.0,0.5,gaussian,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.09718310087919235,0.2979598045349121,0.15999998152256012,4634.4365234375,0.815936803817749,1872.1219482421875,0.5007001757621765,5781.15234375,5.604690074920654,27.911584854125977,1024.0,32768.0,None,0.001,0.07850003242492676,0.23056721687316895,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,0.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.09423816204071045,0.2911706864833832,0.15999998152256012,4411.380859375,0.7766656875610352,1850.615234375,0.49494820833206177,5356.81689453125,5.346063613891602,26.382583618164062,1024.0,32768.0,None,0.001,0.05257582664489746,0.2301344871520996,0.0
Mocap,poly_sketch,7.0,0.5,rademacher,0.0,1.0,0.0,0.0,0.0,16.048511505126953,1.4142135381698608,0.08437900245189667,0.26990216970443726,0.15999998152256012,3205.785400390625,0.5644091367721558,1250.9725341796875,0.3345733880996704,4955.05810546875,4.79643440246582,26.08355140686035,1024.0,32768.0,None,0.001,0.07739806175231934,0.23010993003845215,0.0
