D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,k_mean_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
1024.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.06887483596801758,0.0,0.0,0.6782039999961853,0.6254732012748718,0.15766875445842743,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.2655527591705322,rademacher,0.0,0.14459998905658722,2842.929443359375,0.09000000357627869,0.7101982831954956,0.4577149748802185,0.18007363379001617
1024.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.22967791557312012,0.0,0.0,0.33937445282936096,0.18239451944828033,0.08514264971017838,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.7686614990234375,rademacher,0.0,0.14149999618530273,1548.978515625,0.09000000357627869,0.36033642292022705,0.4372921288013458,0.1584903448820114
1024.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.12743926048278809,0.0,0.0,0.29753580689430237,0.14447340369224548,0.07577662169933319,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.258991003036499,rademacher,0.0,0.14659999310970306,2528.399169921875,0.09000000357627869,0.6453444957733154,0.4531976878643036,0.16164681315422058
1024.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.040030479431152344,0.0,0.0,0.29881107807159424,0.14497467875480652,0.07590796798467636,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.2597930431365967,srht,0.0,0.14549998939037323,2749.15625,0.09000000357627869,0.6946451663970947,0.4594484865665436,0.17776435613632202
1024.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.04030919075012207,1.0,0.0,0.281890332698822,0.1240217313170433,0.0702085793018341,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.2636227607727051,srht,0.0,0.1444000005722046,2741.28466796875,0.09000000357627869,0.7017718553543091,0.45958074927330017,0.17578300833702087
1024.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.08586621284484863,0.0,0.0,0.14512355625629425,0.034242596477270126,0.036891356110572815,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.7695620059967041,srht,0.0,0.13939999043941498,1519.3447265625,0.09000000357627869,0.35119467973709106,0.43932321667671204,0.15007859468460083
1024.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.08674216270446777,1.0,0.0,0.19755291938781738,0.05815301090478897,0.04807589203119278,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.7688517570495605,srht,0.0,0.14079999923706055,1515.4041748046875,0.09000000357627869,0.3545920252799988,0.43522167205810547,0.15295922756195068
1024.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.07805705070495605,1.0,0.0,0.23037727177143097,0.08431001752614975,0.05788698047399521,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.2623591423034668,srht,0.0,0.14659999310970306,2455.207763671875,0.09000000357627869,0.6367591023445129,0.456592857837677,0.15909802913665771
1024.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.04729747772216797,0.0,0.0,4.55107307434082,22.42899513244629,0.9441612362861633,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.2924466133117676,countsketch_scatter,0.0,0.2442999929189682,21869.111328125,0.09000000357627869,3.526663303375244,0.7831632494926453,0.8807628154754639
2048.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.12958621978759766,0.0,0.0,0.28158310055732727,0.11821640282869339,0.06854569166898727,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.9875307083129883,rademacher,0.0,0.13499999046325684,1526.947021484375,0.09000000357627869,0.40353432297706604,0.4244183599948883,0.07416899502277374
2048.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.4380669593811035,0.0,0.0,0.18129341304302216,0.05132832005620003,0.045166850090026855,1.4142135381698608,9.030295372009277,poly_sketch,0.001,2.732558012008667,rademacher,0.0,0.13030000030994415,723.09716796875,0.09000000357627869,0.1894482523202896,0.40976253151893616,0.05681687220931053
2048.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.2336878776550293,0.0,0.0,0.16881845891475677,0.04583317041397095,0.04268066957592964,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.98048996925354,rademacher,0.0,0.13329999148845673,1265.9683837890625,0.09000000357627869,0.35557618737220764,0.41822367906570435,0.058177731931209564
2048.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.07313227653503418,0.0,0.0,0.2704382538795471,0.11422477662563324,0.06737851351499557,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.9784696102142334,srht,0.0,0.13570000231266022,1465.0328369140625,0.09000000357627869,0.3955977261066437,0.4313179552555084,0.07121677696704865
2048.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.055934906005859375,1.0,0.0,0.4693029522895813,0.31439879536628723,0.11178453266620636,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.9881448745727539,srht,0.0,0.13439999520778656,1444.217529296875,0.09000000357627869,0.40082427859306335,0.4244482219219208,0.06971180438995361
2048.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.15856027603149414,0.0,0.0,0.2716527283191681,0.09718012064695358,0.062148407101631165,1.4142135381698608,9.030295372009277,poly_sketch,0.001,2.7419965267181396,srht,0.0,0.1297999918460846,687.8289184570312,0.09000000357627869,0.180598184466362,0.40913113951683044,0.053743280470371246
2048.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.10661196708679199,1.0,0.0,0.13959096372127533,0.030573919415473938,0.034859154373407364,1.4142135381698608,9.030295372009277,poly_sketch,0.001,2.741792917251587,srht,0.0,0.12929999828338623,695.16455078125,0.09000000357627869,0.18076473474502563,0.4049793481826782,0.054105471819639206
2048.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.0917656421661377,1.0,0.0,0.16969585418701172,0.04557238146662712,0.042559072375297546,1.4142135381698608,9.030295372009277,poly_sketch,0.001,0.97772216796875,srht,0.0,0.1363999992609024,1263.9573974609375,0.09000000357627869,0.3557475209236145,0.4259544909000397,0.05466340854763985
2048.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.06524276733398438,0.0,0.0,4.263684272766113,20.004884719848633,0.8916805982589722,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.0333943367004395,countsketch_scatter,0.0,0.38179999589920044,42220.49609375,0.09000000357627869,6.339386940002441,1.1916089057922363,0.9314718246459961
3072.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.18761157989501953,0.0,0.0,0.1653900444507599,0.04345424845814705,0.041558265686035156,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.8328742980957031,rademacher,0.0,0.13030000030994415,1017.5435791015625,0.09000000357627869,0.2830638587474823,0.4120745062828064,0.03938639163970947
3072.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.6470837593078613,0.0,0.0,0.12791921198368073,0.0249104592949152,0.0314653217792511,1.4142135381698608,9.030295372009277,poly_sketch,0.001,5.9330878257751465,rademacher,0.0,0.12489999830722809,461.6499938964844,0.09000000357627869,0.12808489799499512,0.39264416694641113,0.028602125123143196
3072.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.3399980068206787,0.0,0.0,0.24552595615386963,0.09414692223072052,0.061170823872089386,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.8313491344451904,rademacher,0.0,0.13079999387264252,851.9349975585938,0.09000000357627869,0.25106874108314514,0.4091556668281555,0.028040707111358643
3072.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.10291552543640137,0.0,0.0,0.4550018310546875,0.2867334485054016,0.10675308853387833,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.852198839187622,srht,0.0,0.12849999964237213,1030.4261474609375,0.09000000357627869,0.28750136494636536,0.41042351722717285,0.0378488227725029
3072.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.06850528717041016,1.0,0.0,0.247061625123024,0.09488905966281891,0.061411451548337936,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.8353939056396484,srht,0.0,0.12849999964237213,966.6964111328125,0.09000000357627869,0.27180615067481995,0.40140995383262634,0.037682391703128815
3072.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.22766828536987305,0.0,0.0,0.12156131863594055,0.02109489031136036,0.028955422341823578,1.4142135381698608,9.030295372009277,poly_sketch,0.001,5.935784816741943,srht,0.0,0.12539999186992645,437.8516540527344,0.09000000357627869,0.12167090177536011,0.3925391137599945,0.027170555666089058
3072.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.12677001953125,1.0,0.0,0.21170887351036072,0.05811600014567375,0.048060595989227295,1.4142135381698608,9.030295372009277,poly_sketch,0.001,5.927838087081909,srht,0.0,0.12559999525547028,452.88702392578125,0.09000000357627869,0.12426113337278366,0.39705491065979004,0.02735360525548458
3072.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.10201478004455566,1.0,0.0,0.13000744581222534,0.027364064007997513,0.03297855332493782,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.8311774730682373,srht,0.0,0.12780000269412994,818.49365234375,0.09000000357627869,0.24020487070083618,0.4047049283981323,0.02804557979106903
3072.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.0865640640258789,0.0,0.0,4.6761369705200195,23.879777908325195,0.9742186069488525,1.4142135381698608,9.030295372009277,poly_sketch,0.001,1.9420483112335205,countsketch_scatter,0.0,0.46789997816085815,57949.90234375,0.09000000357627869,7.56746244430542,1.431209683418274,0.9723671078681946
4096.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.24313068389892578,0.0,0.0,0.20082344114780426,0.06435468047857285,0.05057447403669357,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.0541460514068604,rademacher,0.0,0.1265999972820282,782.6351928710938,0.09000000357627869,0.2215110808610916,0.397386372089386,0.02610122412443161
4096.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.8554565906524658,0.0,0.0,0.1270870566368103,0.025620315223932266,0.0319104939699173,1.4142135381698608,9.030295372009277,poly_sketch,0.001,10.346736907958984,rademacher,0.0,0.12479999661445618,342.8167419433594,0.09000000357627869,0.09639614820480347,0.38554033637046814,0.01659243553876877
4096.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.4457705020904541,0.0,0.0,0.24764052033424377,0.09596754610538483,0.06175946071743965,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.0597376823425293,rademacher,0.0,0.12619999051094055,634.6876831054688,0.09000000357627869,0.18907824158668518,0.3924539089202881,0.016316965222358704
4096.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.1254885196685791,0.0,0.0,0.19714699685573578,0.0577799491584301,0.04792144149541855,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.085752248764038,srht,0.0,0.12289999425411224,752.5968017578125,0.09000000357627869,0.2148417979478836,0.39588361978530884,0.022157160565257072
4096.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.07566285133361816,1.0,0.0,0.20466579496860504,0.061537619680166245,0.04945516213774681,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.0693352222442627,srht,0.0,0.12610000371932983,735.5155639648438,0.09000000357627869,0.21186573803424835,0.3967568874359131,0.021999647840857506
4096.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.2984435558319092,0.0,0.0,0.1182296872138977,0.022341670468449593,0.029798822477459908,1.4142135381698608,9.030295372009277,poly_sketch,0.001,10.332172870635986,srht,0.0,0.1232999935746193,333.916748046875,0.09000000357627869,0.09493060410022736,0.3858998417854309,0.0166945680975914
4096.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.2301182746887207,1.0,0.0,0.11432629823684692,0.019665123894810677,0.027956940233707428,1.4142135381698608,9.030295372009277,poly_sketch,0.001,10.331652879714966,srht,0.0,0.12299999594688416,326.5236511230469,0.09000000357627869,0.09300379455089569,0.38701409101486206,0.01670723408460617
4096.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.11371016502380371,1.0,0.0,0.19112199544906616,0.053023748099803925,0.04590674862265587,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.042348623275757,srht,0.0,0.12719999253749847,599.8475952148438,0.09000000357627869,0.181112140417099,0.3987237811088562,0.0164185781031847
4096.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.10584831237792969,0.0,0.0,4.4434638023376465,21.714473724365234,0.9290004372596741,1.4142135381698608,9.030295372009277,poly_sketch,0.001,3.198897361755371,countsketch_scatter,0.0,0.5630999803543091,77833.796875,0.09000000357627869,10.007744789123535,1.7015800476074219,0.9822348356246948
5120.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.29875802993774414,0.0,0.0,0.16912700235843658,0.04792723059654236,0.04364479333162308,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.64762020111084,rademacher,0.0,0.12150000035762787,620.0899658203125,0.09000000357627869,0.18083976209163666,0.38936957716941833,0.01573777385056019
5120.0,0.5,1.0,0.0,FashionMNIST,3.0,None,1.0634760856628418,0.0,0.0,0.20222488045692444,0.05788673460483551,0.04796570539474487,1.4142135381698608,9.030295372009277,poly_sketch,0.001,16.08464479446411,rademacher,0.0,0.12049999833106995,263.9288024902344,0.09000000357627869,0.07709169387817383,0.38029271364212036,0.010985095053911209
5120.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.5523848533630371,0.0,0.0,0.14475232362747192,0.03140571340918541,0.035330161452293396,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.653706789016724,rademacher,0.0,0.12459999322891235,519.0228881835938,0.09000000357627869,0.15771956741809845,0.3890250027179718,0.012908661738038063
5120.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.15196561813354492,0.0,0.0,0.1915237158536911,0.055266428738832474,0.04686752334237099,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.652186393737793,srht,0.0,0.12309999763965607,604.9806518554688,0.09000000357627869,0.17570218443870544,0.39234480261802673,0.016131965443491936
5120.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.08697676658630371,1.0,0.0,0.17253944277763367,0.046751733869314194,0.043106239289045334,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.659024000167847,srht,0.0,0.1266999989748001,609.3015747070312,0.09000000357627869,0.17397476732730865,0.3947419822216034,0.01602765917778015
5120.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.36912989616394043,0.0,0.0,0.060478027909994125,0.005736036691814661,0.015098967589437962,1.4142135381698608,9.030295372009277,poly_sketch,0.001,16.092938661575317,srht,0.0,0.1233999952673912,263.9696960449219,0.09000000357627869,0.07612521201372147,0.3818477988243103,0.011168240569531918
5120.0,0.5,1.0,0.0,FashionMNIST,3.0,None,0.43662166595458984,1.0,0.0,0.1291918307542801,0.02286703698337078,0.030147148296236992,1.4142135381698608,9.030295372009277,poly_sketch,0.001,16.073027849197388,srht,0.0,0.12209999561309814,258.7873840332031,0.09000000357627869,0.07487146556377411,0.37885603308677673,0.011035680770874023
5120.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.1257343292236328,1.0,0.0,0.09475857019424438,0.014351694844663143,0.023883219808340073,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.6569037437438965,srht,0.0,0.12459999322891235,477.9474792480469,0.09000000357627869,0.14349213242530823,0.3912442624568939,0.012465297244489193
5120.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.12439990043640137,0.0,0.0,4.588287353515625,23.05253028869629,0.9571954011917114,1.4142135381698608,9.030295372009277,poly_sketch,0.001,4.827337741851807,countsketch_scatter,0.0,0.7038999795913696,101236.046875,0.09000000357627869,11.483044624328613,2.0162911415100098,0.999325156211853
6144.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.35631394386291504,0.0,0.0,0.1533695012331009,0.03819296136498451,0.0389612540602684,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.459096193313599,rademacher,0.0,0.12309999763965607,537.5525512695312,0.09000000357627869,0.15456454455852509,0.387075811624527,0.011667846702039242
6144.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.6589334011077881,0.0,0.0,0.18441714346408844,0.05024909973144531,0.044689495116472244,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.487696409225464,rademacher,0.0,0.12280000001192093,412.92462158203125,0.09000000357627869,0.12446616590023041,0.3840634226799011,0.008822193369269371
6144.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.17947888374328613,0.0,0.0,0.15776605904102325,0.03687441349029541,0.038282811641693115,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.500891447067261,srht,0.0,0.12559999525547028,508.3643493652344,0.09000000357627869,0.1472611278295517,0.38923001289367676,0.011682414449751377
6144.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.09655380249023438,1.0,0.0,0.29514095187187195,0.10756079852581024,0.06538351625204086,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.484983921051025,srht,0.0,0.12209999561309814,503.50421142578125,0.09000000357627869,0.14870058000087738,0.38437148928642273,0.011486805975437164
6144.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.1385195255279541,1.0,0.0,0.12118517607450485,0.02071225270628929,0.0286916121840477,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.490094184875488,srht,0.0,0.12189999967813492,403.2294921875,0.09000000357627869,0.12058033049106598,0.38459330797195435,0.008333971723914146
6144.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.1440126895904541,0.0,0.0,4.533791542053223,22.580638885498047,0.9473477005958557,1.4142135381698608,9.030295372009277,poly_sketch,0.001,6.681416988372803,countsketch_scatter,0.0,0.8551999926567078,122122.8046875,0.09000000357627869,12.292282104492188,2.098999261856079,1.0009087324142456
7168.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.41681909561157227,0.0,0.0,0.22616656124591827,0.06972715258598328,0.052643198519945145,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.638705730438232,rademacher,0.0,0.12269999831914902,431.7772521972656,0.09000000357627869,0.12638522684574127,0.3851417899131775,0.010604002512991428
7168.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.7634861469268799,0.0,0.0,0.15778158605098724,0.035799432545900345,0.03772066906094551,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.66290283203125,rademacher,0.0,0.12019999325275421,365.0436706542969,0.09000000357627869,0.10918831825256348,0.3779136538505554,0.007366542238742113
7168.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.20572328567504883,0.0,0.0,0.15965741872787476,0.04248164966702461,0.041090551763772964,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.665411233901978,srht,0.0,0.12129999697208405,445.82379150390625,0.09000000357627869,0.12904322147369385,0.38405922055244446,0.00912347249686718
7168.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.10606932640075684,1.0,0.0,0.1475507766008377,0.0358223132789135,0.037732720375061035,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.660252571105957,srht,0.0,0.12409999966621399,429.55596923828125,0.09000000357627869,0.1255144327878952,0.3853645920753479,0.009132323786616325
7168.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.1497364044189453,1.0,0.0,0.08836916089057922,0.012157081626355648,0.021981431171298027,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.668511867523193,srht,0.0,0.1224999949336052,370.9286804199219,0.09000000357627869,0.11144917458295822,0.38224563002586365,0.0067164902575314045
7168.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.159440279006958,0.0,0.0,4.676409721374512,23.871828079223633,0.9740564227104187,1.4142135381698608,9.030295372009277,poly_sketch,0.001,8.85750675201416,countsketch_scatter,0.0,0.7538999915122986,99615.6171875,0.09000000357627869,9.262968063354492,2.0497543811798096,0.9993805885314941
8192.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.46781277656555176,0.0,0.0,0.10830651223659515,0.019054623320698738,0.027519559487700462,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.202539205551147,rademacher,0.0,0.1200999990105629,389.7920837402344,0.09000000357627869,0.11484046280384064,0.37721267342567444,0.006765515077859163
8192.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.8694102764129639,0.0,0.0,0.10855227708816528,0.018207652494311333,0.026900989934802055,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.236461400985718,rademacher,0.0,0.12119999527931213,309.3927307128906,0.09000000357627869,0.09343364089727402,0.377899706363678,0.005251656752079725
8192.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.23444724082946777,0.0,0.0,0.25027555227279663,0.08562710881233215,0.05833737924695015,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.210659980773926,srht,0.0,0.12309999763965607,376.0599060058594,0.09000000357627869,0.11222448945045471,0.3857267498970032,0.007184941321611404
8192.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.18512654304504395,1.0,0.0,0.1866583377122879,0.05054914951324463,0.04482271894812584,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.211458206176758,srht,0.0,0.12129999697208405,388.650634765625,0.09000000357627869,0.1143803671002388,0.37996190786361694,0.007371758110821247
8192.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.16074323654174805,1.0,0.0,0.08607219904661179,0.011778082698583603,0.021636081859469414,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.220589399337769,srht,0.0,0.11989999562501907,312.0845947265625,0.09000000357627869,0.09478393197059631,0.3809756338596344,0.004793116822838783
8192.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.17587041854858398,0.0,0.0,4.649895191192627,23.614917755126953,0.9688008427619934,1.4142135381698608,9.030295372009277,poly_sketch,0.001,11.477327346801758,countsketch_scatter,0.0,0.8258000016212463,117795.9765625,0.09000000357627869,10.928075790405273,2.0921921730041504,1.0007827281951904
9216.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.5263278484344482,0.0,0.0,0.18678860366344452,0.052076563239097595,0.04549487307667732,1.4142135381698608,9.030295372009277,poly_sketch,0.001,14.20717740058899,rademacher,0.0,0.12159999459981918,337.7259216308594,0.09000000357627869,0.09789348393678665,0.38197678327560425,0.006807649973779917
9216.0,0.5,0.0,1.0,FashionMNIST,3.0,None,0.9746365547180176,0.0,0.0,0.2044661045074463,0.06400895863771439,0.050438445061445236,1.4142135381698608,9.030295372009277,poly_sketch,0.001,14.231403827667236,rademacher,0.0,0.11939999461174011,274.8306884765625,0.09000000357627869,0.085475854575634,0.37553319334983826,0.0030728874262422323
9216.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.33061909675598145,0.0,0.0,0.10410735756158829,0.017052220180630684,0.026033449918031693,1.4142135381698608,9.030295372009277,poly_sketch,0.001,14.216203451156616,srht,0.0,0.12219999730587006,333.4449157714844,0.09000000357627869,0.09984967857599258,0.3770567774772644,0.005405167117714882
9216.0,0.5,0.0,0.0,FashionMNIST,3.0,None,0.21886086463928223,1.0,0.0,0.10195513814687729,0.016949590295553207,0.025954991579055786,1.4142135381698608,9.030295372009277,poly_sketch,0.001,14.2247896194458,srht,0.0,0.12039999663829803,339.5574645996094,0.09000000357627869,0.10101695358753204,0.376225084066391,0.005776416044682264
