dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_error_ref,test_mnll_ref,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,57.25482940673828,1716.3875732421875,35.35216522216797,903.9901733398438,279.6703186035156,1665.69189453125,0.09101871401071548,694910.3125,30.335140228271484,1.2884555872005876e-05,40,40,None,0.015625,0.0006527900695800781,0.0005218982696533203,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,60.651084899902344,912.4096069335938,34.578346252441406,456.8202819824219,279.6703186035156,2266.022705078125,0.12382271885871887,312649.84375,33.69155502319336,4.202886702842079e-05,40,40,None,0.03125,0.0007898807525634766,0.0004930496215820312,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,56.4468994140625,420.5149230957031,34.712608337402344,234.89097595214844,279.6703186035156,2996.979248046875,0.16376449167728424,170801.40625,28.591426849365234,0.00011836243356810883,40,40,None,0.0625,0.0005748271942138672,0.000659942626953125,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,66.01216125488281,243.52691650390625,35.54571533203125,122.83707427978516,279.6703186035156,1460.9835205078125,0.07983280718326569,66486.921875,30.34419822692871,0.0003266396524850279,40,40,None,0.125,0.0006380081176757812,0.0004999637603759766,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,51.062259674072266,96.73567962646484,37.25758361816406,65.82437133789062,279.6703186035156,2391.0322265625,0.13065363466739655,22655.9921875,15.114418983459473,0.0008469138410873711,40,40,None,0.25,0.0005240440368652344,0.0005519390106201172,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,57.696006774902344,54.97344970703125,39.42298889160156,35.85823440551758,279.6703186035156,2031.3603515625,0.11100000143051147,13157.455078125,15.11880874633789,0.0023245217744261026,40,40,None,0.5,0.0007941722869873047,0.0009911060333251953,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,73.41221618652344,35.126468658447266,41.985572814941406,20.017732620239258,279.6703186035156,2638.848876953125,0.14419512450695038,13790.8857421875,28.17538833618164,0.0056959581561386585,40,40,None,1.0,0.0004889965057373047,0.0004899501800537109,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,66.40697479248047,17.015972137451172,45.02197265625,11.661003112792969,279.6703186035156,2295.920654296875,0.12545642256736755,4304.66064453125,16.52292251586914,0.013443811796605587,40,40,None,2.0,0.0004749298095703125,0.000576019287109375,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,67.47196197509766,9.648813247680664,48.457550048828125,7.282024383544922,279.6703186035156,2420.548828125,0.13226652145385742,1794.32080078125,10.070818901062012,0.027572214603424072,40,40,None,4.0,0.0003561973571777344,0.0004508495330810547,0
Concrete,srf,3,0.5,gaussian,False,False,False,False,False,False,282.138427734375,1.4142135381698608,62.82563018798828,5.745381832122803,51.87709426879883,5.03443717956543,279.6703186035156,2288.53271484375,0.12505273520946503,905.0139770507812,10.138259887695312,0.029328718781471252,40,40,None,8.0,0.0006258487701416016,0.00054931640625,0
