dataset,method,degree,bias,proj,comp,comp_real,craft,full_cov,ahle,tree,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_frob_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,E,feature_dist,noise_var,feature_time,pred_time,seed
FashionMNIST,poly_sketch,3,0.875,countsketch_scatter,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14819999039173126,0.45778343081474304,0.09000000357627869,947.6564331054688,0.030834628269076347,2132.99560546875,0.3587944805622101,0.013279943726956844,1024,10240,None,0.001,0.03384280204772949,0.1394507884979248,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13009999692440033,0.4071916937828064,0.09000000357627869,467.35247802734375,0.01520660798996687,969.5679931640625,0.16541151702404022,0.0007620164542458951,3072,10240,None,0.001,0.04487776756286621,0.9585058689117432,0
FashionMNIST,srf,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.12849999964237213,0.4065784513950348,0.09000000357627869,316.4420471191406,0.010296319611370564,768.2377319335938,0.12939801812171936,0.0016321581788361073,3072,10240,None,0.001,0.05500030517578125,0.9622166156768799,0
FashionMNIST,srf,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1379999965429306,0.41301581263542175,0.09000000357627869,3931.705322265625,0.1279289275407791,8767.34765625,1.422464370727539,0.0672217383980751,3072,10240,None,0.001,0.08398842811584473,0.9465932846069336,0
FashionMNIST,maclaurin,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14429999887943268,0.4561246931552887,0.09000000357627869,257.9207458496094,0.00839216634631157,1383.383056640625,0.2262888252735138,0.005156929604709148,3072,10240,"[2639, 432]",0.001,0.06643509864807129,0.9712538719177246,0
FashionMNIST,maclaurin,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.15129999816417694,0.4734653830528259,0.09000000357627869,2003.4132080078125,0.06518660485744476,2033.007080078125,0.26271572709083557,0.04644343629479408,3072,10240,"[2658, 413]",0.001,0.20367193222045898,0.9709110260009766,0
FashionMNIST,maclaurin,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13449999690055847,0.4141819179058075,0.09000000357627869,45.23000717163086,0.0014716836158186197,294.4422912597656,0.0490025132894516,0.0004935712204314768,3072,10240,"[1024, 2047]",0.001,0.060080528259277344,0.973738431930542,0
FashionMNIST,maclaurin,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14190000295639038,0.43030086159706116,0.09000000357627869,1967.8255615234375,0.06402865797281265,2011.9144287109375,0.26199787855148315,0.04925336316227913,3072,10240,"[1024, 2047]",0.001,0.12312817573547363,0.971041202545166,0
FashionMNIST,poly_sketch,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13449999690055847,0.4172098636627197,0.09000000357627869,3510.40966796875,0.11422090977430344,1326.558837890625,0.22794874012470245,0.007791443727910519,3072,10240,None,0.001,0.11589264869689941,0.9747505187988281,0
FashionMNIST,poly_sketch,3,0.875,gaussian,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14019998908042908,0.4262150228023529,0.09000000357627869,16516.37890625,0.5374061465263367,1847.524658203125,0.24231933057308197,0.04886304959654808,3072,10240,None,0.001,0.4541807174682617,0.9710869789123535,0
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13379999995231628,0.4150303602218628,0.09000000357627869,707.8031005859375,0.02303033508360386,719.4931030273438,0.12408037483692169,0.002050698734819889,3072,10240,None,0.001,0.11236190795898438,0.9622244834899902,0
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13750000298023224,0.42041438817977905,0.09000000357627869,15199.7548828125,0.4945661723613739,1434.7684326171875,0.18308070302009583,0.04183245077729225,3072,10240,None,0.001,0.43943285942077637,0.981515645980835,0
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13609999418258667,0.4264092743396759,0.09000000357627869,1053.279541015625,0.034271370619535446,1518.6805419921875,0.2593347132205963,0.010085267014801502,3072,10240,None,0.001,0.4231910705566406,0.978388786315918,0
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.14159999787807465,0.43422362208366394,0.09000000357627869,16077.41796875,0.5231233835220337,1820.45703125,0.23717953264713287,0.04781398922204971,3072,10240,None,0.001,1.7324116230010986,0.9771060943603516,0
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13419999182224274,0.4141605794429779,0.09000000357627869,330.18115234375,0.010743359103798866,650.380859375,0.11295000463724136,0.0015995962312445045,3072,10240,None,0.001,0.0650796890258789,0.9658541679382324,0
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1371999979019165,0.427387535572052,0.09000000357627869,20384.927734375,0.6632801294326782,1428.1695556640625,0.17935851216316223,0.04204132780432701,3072,10240,None,0.001,0.15388727188110352,0.9671978950500488,0
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13419999182224274,0.41626545786857605,0.09000000357627869,2528.348876953125,0.08226683735847473,984.0791015625,0.17247040569782257,0.004433362744748592,3072,10240,None,0.001,0.1635444164276123,0.9735870361328125,0
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13740000128746033,0.4265200197696686,0.09000000357627869,14107.408203125,0.4590236246585846,1720.5941162109375,0.22742654383182526,0.04459888115525246,3072,10240,None,0.001,0.4134984016418457,0.9789426326751709,0
FashionMNIST,poly_sketch,3,0.875,countsketch_scatter,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13259999454021454,0.4140658974647522,0.09000000357627869,321.8678283691406,0.010472862049937248,664.2669067382812,0.11639421433210373,0.0018891191575676203,3072,10240,None,0.001,0.07627058029174805,0.9744656085968018,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1282999962568283,0.3951917290687561,0.09000000357627869,378.2576904296875,0.012307662516832352,655.2799682617188,0.10938544571399689,0.0019282123539596796,5120,10240,None,0.001,0.06527900695800781,2.59871244430542,0
FashionMNIST,srf,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.12600000202655792,0.3916049599647522,0.09000000357627869,311.13092041015625,0.010123507119715214,528.1954956054688,0.08406820148229599,0.0031956625171005726,5120,10240,None,0.001,0.07822418212890625,2.581716537475586,0
FashionMNIST,srf,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.12960000336170197,0.3960529565811157,0.09000000357627869,3930.16552734375,0.1278788298368454,8300.7392578125,1.356604814529419,0.06401312351226807,5120,10240,None,0.001,0.13252544403076172,2.545445203781128,0
FashionMNIST,maclaurin,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14219999313354492,0.44686976075172424,0.09000000357627869,205.59133911132812,0.006689484231173992,902.1373291015625,0.14966730773448944,0.002594862598925829,5120,10240,"[4398, 721]",0.001,0.10554051399230957,2.6387758255004883,0
FashionMNIST,maclaurin,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1437000036239624,0.45479750633239746,0.09000000357627869,1981.7999267578125,0.06448335200548172,1516.4351806640625,0.18829303979873657,0.042129963636398315,5120,10240,"[4430, 689]",0.001,0.3463609218597412,2.618609666824341,0
FashionMNIST,maclaurin,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13019999861717224,0.40282633900642395,0.09000000357627869,30.75762367248535,0.001000784570351243,168.486083984375,0.027853095903992653,0.0002827719727065414,5120,10240,"[1024, 4095]",0.001,0.09203743934631348,2.632551431655884,0
FashionMNIST,maclaurin,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13840000331401825,0.42309218645095825,0.09000000357627869,2167.802001953125,0.07053545117378235,2247.68603515625,0.290161669254303,0.054614704102277756,5120,10240,"[1024, 4095]",0.001,0.2064533233642578,2.6447482109069824,0
FashionMNIST,poly_sketch,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13529999554157257,0.40751349925994873,0.09000000357627869,2501.615966796875,0.08139701187610626,842.4268798828125,0.1452130228281021,0.005052043125033379,5120,10240,None,0.001,0.18226408958435059,2.6389217376708984,0
FashionMNIST,poly_sketch,3,0.875,gaussian,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13930000364780426,0.4194203019142151,0.09000000357627869,14784.751953125,0.4810628890991211,1391.7265625,0.17669743299484253,0.04124287888407707,5120,10240,None,0.001,0.8281581401824951,2.6644577980041504,0
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13050000369548798,0.39905261993408203,0.09000000357627869,769.3723754882812,0.02503366209566593,406.1542053222656,0.0706523209810257,0.0008871501195244491,5120,10240,None,0.001,0.18110108375549316,2.6165354251861572,0
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13580000400543213,0.41493889689445496,0.09000000357627869,15501.1923828125,0.5043742656707764,1126.1451416015625,0.13719910383224487,0.03859718143939972,5120,10240,None,0.001,0.7828502655029297,2.6776986122131348,0
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13459999859333038,0.4156492054462433,0.09000000357627869,1708.826904296875,0.05560142174363136,961.1322631835938,0.16698913276195526,0.004408364649862051,5120,10240,None,0.001,0.9670236110687256,2.670480489730835,0
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13609999418258667,0.41521522402763367,0.09000000357627869,14439.0224609375,0.46981361508369446,1372.62841796875,0.1745980978012085,0.04114508628845215,5120,10240,None,0.001,4.510544300079346,2.669220447540283,0
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13130000233650208,0.40079471468925476,0.09000000357627869,248.49029541015625,0.008085320703685284,373.7336120605469,0.06525339931249619,0.0006384258740581572,5120,10240,None,0.001,0.1017603874206543,2.6825366020202637,0
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13379999995231628,0.41614773869514465,0.09000000357627869,6439.60595703125,0.20953042805194855,1153.4901123046875,0.13854151964187622,0.03850273787975311,5120,10240,None,0.001,0.24876832962036133,2.674798011779785,0
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13289999961853027,0.4070326089859009,0.09000000357627869,2098.0244140625,0.06826504319906235,694.4459228515625,0.12242603302001953,0.002400074154138565,5120,10240,None,0.001,0.324878454208374,2.6910760402679443,0
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.1379999965429306,0.4214065670967102,0.09000000357627869,15410.818359375,0.5014336705207825,1387.7796630859375,0.17390285432338715,0.04232608899474144,5120,10240,None,0.001,0.8256793022155762,2.6867382526397705,0
FashionMNIST,poly_sketch,3,0.875,countsketch_scatter,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1306999921798706,0.40069764852523804,0.09000000357627869,278.4508361816406,0.009060169570147991,400.2880554199219,0.0708405077457428,0.00071577331982553,5120,10240,None,0.001,0.16271281242370605,2.710965156555176,0
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14790000021457672,0.4579288065433502,0.09000000357627869,953.9675903320312,0.031037261709570885,2586.2099609375,0.44978001713752747,0.007069882471114397,1024,10240,None,0.001,0.01709461212158203,0.14678430557250977,1
FashionMNIST,srf,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14309999346733093,0.46246805787086487,0.09000000357627869,610.6947631835938,0.01986890658736229,2291.94970703125,0.399350106716156,0.0038970988243818283,1024,10240,None,0.001,0.02475905418395996,0.14612197875976562,1
FashionMNIST,srf,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.15479999780654907,0.47949427366256714,0.09000000357627869,3916.087646484375,0.12740960717201233,11260.8515625,1.8416361808776855,0.08233077824115753,1024,10240,None,0.001,0.03223752975463867,0.14504528045654297,1
FashionMNIST,maclaurin,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.16110000014305115,0.5039421319961548,0.09000000357627869,505.79876708984375,0.01645612344145775,3140.264404296875,0.5024117827415466,0.021931122988462448,1024,10240,"[879, 144]",0.001,0.02783679962158203,0.14590024948120117,1
FashionMNIST,maclaurin,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1622999906539917,0.5011026263237,0.09000000357627869,1929.7359619140625,0.06278380751609802,3719.50244140625,0.5157963633537292,0.06378113478422165,1024,10240,"[885, 138]",0.001,0.08137822151184082,0.14775586128234863,1
FashionMNIST,maclaurin,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.16349999606609344,0.5073807239532471,0.09000000357627869,229.87661743164062,0.0074790180660784245,2465.90478515625,0.3964121639728546,0.012018010020256042,1024,10240,"[879, 144]",0.001,0.029582738876342773,0.14749503135681152,1
FashionMNIST,maclaurin,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.16359999775886536,0.5105366706848145,0.09000000357627869,1966.386962890625,0.06397625058889389,4439.83056640625,0.6136314868927002,0.06777006387710571,1024,10240,"[885, 138]",0.001,0.06043100357055664,0.14743638038635254,1
FashionMNIST,poly_sketch,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14869999885559082,0.4651501476764679,0.09000000357627869,2467.737548828125,0.08028765022754669,3308.29296875,0.5266587138175964,0.038740310817956924,1024,10240,None,0.001,0.045612335205078125,0.14708566665649414,1
FashionMNIST,poly_sketch,3,0.875,gaussian,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1508999913930893,0.4650590121746063,0.09000000357627869,16712.470703125,0.5437389612197876,3603.322021484375,0.5064144134521484,0.07079537212848663,1024,10240,None,0.001,0.16214227676391602,0.14702463150024414,1
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.14880000054836273,0.46058592200279236,0.09000000357627869,1001.6474609375,0.032588522881269455,2094.684814453125,0.35464394092559814,0.013395546935498714,1024,10240,None,0.001,0.044643402099609375,0.14633584022521973,1
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1468999981880188,0.4617418944835663,0.09000000357627869,15645.58203125,0.5090277791023254,2816.940185546875,0.39170995354652405,0.05641179904341698,1024,10240,None,0.001,0.15620183944702148,0.14710426330566406,1
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.15189999341964722,0.47216951847076416,0.09000000357627869,2496.502685546875,0.08122352510690689,3932.680419921875,0.6270362138748169,0.04331550747156143,1024,10240,None,0.001,0.09073543548583984,0.14731335639953613,1
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.14999999105930328,0.46633797883987427,0.09000000357627869,16804.32421875,0.5467274188995361,3719.993896484375,0.5098636150360107,0.07244701683521271,1024,10240,None,0.001,0.3111600875854492,0.1462233066558838,1
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.149399995803833,0.4609503746032715,0.09000000357627869,509.1907653808594,0.016566481441259384,1992.362548828125,0.3388327658176422,0.011535055935382843,1024,10240,None,0.001,0.02710890769958496,0.14514493942260742,1
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1501999944448471,0.46016180515289307,0.09000000357627869,2130.346923828125,0.06931067258119583,2733.318603515625,0.37533730268478394,0.057280976325273514,1024,10240,None,0.001,0.05720925331115723,0.14493489265441895,1
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.14549998939037323,0.45834413170814514,0.09000000357627869,1593.8118896484375,0.05185454711318016,2466.32470703125,0.4103067219257355,0.021422304213047028,1024,10240,None,0.001,0.04879593849182129,0.14714503288269043,1
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.14959999918937683,0.465900182723999,0.09000000357627869,15505.8798828125,0.504482626914978,3068.692138671875,0.4297949969768524,0.06000766530632973,1024,10240,None,0.001,0.10852885246276855,0.14688444137573242,1
FashionMNIST,poly_sketch,3,0.875,countsketch_scatter,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1454000025987625,0.4563242197036743,0.09000000357627869,1628.6337890625,0.0529874749481678,2169.091552734375,0.3651517629623413,0.014111439697444439,1024,10240,None,0.001,0.03183698654174805,0.14612150192260742,1
FashionMNIST,srf,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1340000033378601,0.41037699580192566,0.09000000357627869,507.81707763671875,0.016521789133548737,941.7553100585938,0.1629672646522522,0.000837947241961956,3072,10240,None,0.001,0.042563438415527344,1.0088584423065186,1
FashionMNIST,srf,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.12889999151229858,0.4114338755607605,0.09000000357627869,337.91082763671875,0.010993902571499348,738.5757446289062,0.12558937072753906,0.0017620263388380408,3072,10240,None,0.001,0.053617238998413086,1.0082058906555176,1
FashionMNIST,srf,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13490000367164612,0.41406160593032837,0.09000000357627869,3918.928955078125,0.12750205397605896,8791.0263671875,1.456820011138916,0.06739088147878647,3072,10240,None,0.001,0.08332109451293945,0.9910871982574463,1
FashionMNIST,maclaurin,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1468999981880188,0.46083298325538635,0.09000000357627869,324.98101806640625,0.010573232546448708,1362.92529296875,0.22707608342170715,0.0051521542482078075,3072,10240,"[2638, 433]",0.001,0.06790614128112793,1.0150041580200195,1
FashionMNIST,maclaurin,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.15150000154972076,0.47204193472862244,0.09000000357627869,1977.739013671875,0.064345583319664,1924.9442138671875,0.2540436387062073,0.04622729495167732,3072,10240,"[2658, 413]",0.001,0.21126174926757812,1.0115103721618652,1
FashionMNIST,maclaurin,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13239999115467072,0.4152778089046478,0.09000000357627869,45.795188903808594,0.0014899428933858871,301.72259521484375,0.050838857889175415,0.0005083701689727604,3072,10240,"[1024, 2047]",0.001,0.060156822204589844,1.0169742107391357,1
FashionMNIST,maclaurin,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1396999955177307,0.43178895115852356,0.09000000357627869,2114.332763671875,0.06878965348005295,2299.324462890625,0.30417439341545105,0.0506153367459774,3072,10240,"[1024, 2047]",0.001,0.12361264228820801,1.0123395919799805,1
FashionMNIST,poly_sketch,3,0.875,gaussian,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1354999989271164,0.417239248752594,0.09000000357627869,3433.536865234375,0.11170985549688339,1309.0950927734375,0.22502847015857697,0.00820069294422865,3072,10240,None,0.001,0.12205886840820312,1.0160083770751953,1
FashionMNIST,poly_sketch,3,0.875,gaussian,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13759998977184296,0.42600566148757935,0.09000000357627869,14676.529296875,0.47749975323677063,1792.1539306640625,0.24178239703178406,0.046460576355457306,3072,10240,None,0.001,0.47240400314331055,1.0161464214324951,1
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.1348000019788742,0.41708818078041077,0.09000000357627869,582.0875244140625,0.018938172608613968,672.6936645507812,0.11723945289850235,0.0020592371001839638,3072,10240,None,0.001,0.11979985237121582,0.9980390071868896,1
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13830000162124634,0.42624056339263916,0.09000000357627869,15122.8720703125,0.49202147126197815,1372.21435546875,0.1743728518486023,0.04167987033724785,3072,10240,None,0.001,0.4592907428741455,1.014350414276123,1
FashionMNIST,poly_sketch,3,0.875,rademacher,False,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.13699999451637268,0.4287903606891632,0.09000000357627869,2233.968994140625,0.07268200814723969,1537.8533935546875,0.2633962333202362,0.009393579326570034,3072,10240,None,0.001,0.435330867767334,1.0177016258239746,1
FashionMNIST,poly_sketch,3,0.875,rademacher,True,False,False,False,True,True,9.030295372009277,2.8284270763397217,0.14259999990463257,0.43120595812797546,0.09000000357627869,14978.615234375,0.48732808232307434,1790.5916748046875,0.24076001346111298,0.04681267589330673,3072,10240,None,0.001,1.8060142993927002,1.013620376586914,1
FashionMNIST,poly_sketch,3,0.875,srht,False,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13179999589920044,0.4130944609642029,0.09000000357627869,313.0594177246094,0.010185363702476025,635.1156005859375,0.1106593981385231,0.001733341021463275,3072,10240,None,0.001,0.06426739692687988,1.0023720264434814,1
FashionMNIST,poly_sketch,3,0.875,srht,True,False,False,False,False,False,9.030295372009277,2.8284270763397217,0.13849999010562897,0.4231650233268738,0.09000000357627869,20336.263671875,0.6616387963294983,1374.8099365234375,0.17581593990325928,0.04054054617881775,3072,10240,None,0.001,0.15331411361694336,1.0124924182891846,1
